Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
15.021419      97            76           92      139      70        97     106           119           79        68         106       76          138         195            3
15.112428      97            76           93      140      70        97     106           119           79        68         106       76          138         195            3
15.203436      97            76           94      140      70        97     106           119           79        68         106       76          138         195            3
15.294445      97            76           95      140      70        97     106           119           79        68         106       76          138         195            3
15.385454      97            76           95      140      70        97     106           119           79        68         106       76          138         195            3
15.476462      97            76           95      140      70        98     106           119           79        68         106       76          138         196            3
15.567471      97            76           95      140      70        98     106           119           81        68         106       76          138         196            3
15.658479      97            76           95      141      70        98     106           119           81        68         106       76          138         196            3
15.749488      97            76           95      142      70        98     106           119           81        68         106       76          138         196            3
15.840497      97            76           95      142      70        98     106           119           82        68         106       76          138         196            3
15.931505      97            76           95      143      70        98     106           119           82        68         106       76          138         196            3
16.022514      97            76           95      144      70        98     106           119           82        68         106       76          138         196            3
16.113522      97            76           95      144      70        98     106           119           82        68         106       76          138         196            3
16.204531      97            76           96      145      70        98     106           119           82        68         106       76          138         196            3
16.295540      97            76           96      145      70        98     106           119           82        68         106       76          138         196            3
16.386548      97            76           96      145      70        98     106           119           82        68         106       76          138         196            3
16.477557      98            76           96      145      70        98     106           119           82        68         106       76          138         196            3
16.568565      98            76           96      145      70        98     106           119           82        68         106       76          138         196            3
16.659574      98            76           97      145      70        98     106           119           82        68         106       77          138         196            3
16.750583      98            76           97      145      70        98     106           119           82        68         106       77          138         196            3
16.841591      98            76           99      146      70        98     106           119           82        68         106       77          138         196            3
16.932600      98            76           99      146      70        98     106           119           82        68         106       77          138         196            3
17.023608      98            76          100      146      71        99     106           119           82        68         108       77          138         196            3
17.114617      98            76          101      146      71        99     106           119           83        68         108       77          138         196            3
17.205626      98            76          101      146      72        99     106           121           83        68         108       77          139         197            3
17.296634      98            76          102      146      72        99     106           121           83        68         108       77          139         197            3
17.387643      98            76          102      146      72        99     106           121           83        68         108       77          139         197            3
17.478651      98            76          103      146      72        99     106           121           83        68         108       77          139         197            3
17.569660      98            76          104      146      72        99     106           121           83        68         108       77          139         197            3
17.660669      98            76          104      146      72        99     106           121           83        68         108       77          139         197            3
