Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
64.985141      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.076150      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.167158      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.258167      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.349175      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.440184      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.531193      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.622201      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.713210      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.804218      70            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.895227      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
65.986236      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.077244      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.168253      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.259261      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.350270      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.441279      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.532287      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.623296      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.714304      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.805313      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.896322      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
66.987330      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
67.078339      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
67.169347      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
67.260356      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
67.351365      71            22           68       60      66        58      68            31           56        78          27       11           64          80            6
67.442373      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.533382      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.624390      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.715399      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.806408      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.897416      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
67.988425      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.079433      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.170442      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.261451      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.352459      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.443468      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.534476      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.625485      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.716494      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.807502      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.898511      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
68.989519      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
69.080528      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
69.171537      71            22           68       60      66        58      69            31           56        78          27       11           64          80            6
69.262545      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.353554      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.444562      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.535571      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.626580      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.717588      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.808597      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.899605      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
69.990614      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.081623      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.172631      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.263640      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.354648      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.445657      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.536666      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.627674      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.718683      71            22           68       60      67        58      69            31           56        78          27       11           64          80            6
70.809691      71            22           68       60      67        58      69            32           56        78          27       11           64          80            6
70.900700      71            22           68       60      67        58      69            32           56        78          27       11           64          80            6
70.991709      71            22           68       60      67        58      69            32           56        78          27       11           64          80            6
71.082717      71            22           68       60      67        58      69            32           56        78          27       11           64          80            6
71.173726      71            22           68       60      67        58      69            32           56        78          27       11           64          80            6
71.264734      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.355743      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.446752      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.537760      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.628769      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.719777      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.810786      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.901795      71            22           68       60      67        58      69            32           56        79          27       11           64          80            6
71.992803      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.083812      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.174820      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.265829      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.356838      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.447846      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.538855      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.629863      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.720872      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.811881      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.902889      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
72.993898      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
73.084906      71            22           68       60      67        59      69            32           56        79          27       11           64          80            6
73.175915      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.266924      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.357932      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.448941      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.539949      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.630958      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.721967      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.812975      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.903984      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
73.994992      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
74.086001      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
74.177010      71            22           68       60      67        59      69            32           56        79          27       11           65          80            6
74.268018      71            22           68       60      68        59      69            32           56        79          27       11           65          80            6
74.359027      71            22           68       60      68        59      69            32           56        79          27       11           65          80            6
74.450036      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.541044      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.632053      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.723061      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.814070      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.905079      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
74.996087      71            22           68       60      68        60      69            32           56        79          27       11           65          80            7
75.087096      71            22           68       60      68        60      69            32           56        79          28       11           65          80            7
75.178104      71            22           68       60      68        60      69            32           56        79          28       11           65          80            7
75.269113      71            22           68       60      68        60      69            32           56        79          28       11           65          80            7
75.360122      71            22           68       60      68        60      69            32           56        79          28       11           65          80            7
75.451130      71            22           68       60      68        60      69            32           56        79          28       11           65          80            7
75.542139      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
75.633147      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
75.724156      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
75.815165      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
75.906173      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
75.997182      71            22           68       61      68        60      69            32           56        79          28       11           65          80            7
76.088190      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.179199      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.270208      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.361216      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.452225      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.543233      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.634242      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.725251      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.816259      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.907268      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
76.998276      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.089285      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.180294      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.271302      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.362311      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.453319      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.544328      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.635337      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.726345      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.817354      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.908362      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
77.999371      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.090380      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.181388      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.272397      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.363405      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.454414      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.545423      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.636431      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.727440      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.818448      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
78.909457      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.000466      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.091474      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.182483      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.273491      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.364500      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.455509      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.546517      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.637526      71            22           68       61      68        60      69            32           57        79          28       11           65          80            7
79.728534      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
79.819543      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
79.910552      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.001560      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.092569      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.183577      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.274586      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.365595      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.456603      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.547612      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.638620      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.729629      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.820638      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
80.911646      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.002655      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.093663      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.184672      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.275681      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.366689      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.457698      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.548706      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.639715      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.730724      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.821732      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
81.912741      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.003749      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.094758      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.185767      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.276775      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.367784      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.458792      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.549801      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.640810      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.731818      71            22           68       61      68        60      69            32           57        79          28       12           65          80            7
82.822827      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
82.913835      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.004844      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.095853      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.186861      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.277870      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.368878      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.459887      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.550896      71            23           68       61      68        60      69            32           57        79          28       12           65          80            7
83.641904      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
83.732913      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
83.823921      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
83.914930      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.005939      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.096947      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.187956      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.278964      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.369973      71            23           68       61      68        60      69            32           57        79          28       13           65          80            7
84.460982      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
84.551990      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
84.642999      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
84.734007      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
84.825016      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
84.916025      71            23           68       61      68        60      69            33           57        79          28       13           65          80            7
85.007033      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.098042      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.189050      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.280059      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.371068      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.462076      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.553085      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.644093      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.735102      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.826111      71            23           68       61      68        60      69            33           57        79          29       13           65          80            7
85.917119      71            24           68       61      68        60      69            33           57        79          29       13           65          80            7
86.008128      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.099136      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.190145      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.281154      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.372162      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.463171      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.554179      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.645188      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.736197      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.827205      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
86.918214      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.009222      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.100231      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.191240      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.282248      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.373257      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.464265      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.555274      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.646283      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.737291      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.828300      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
87.919308      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
88.010317      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
88.101326      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
88.192334      71            24           68       61      68        60      69            33           57        79          30       13           65          80            7
