Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
               sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.111046           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.112392           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.113739           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.115088           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.116439           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.117791           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.119144           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.120500           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.121857           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.123216           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.124576           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.125938           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.127301           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.128667           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.130034           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.131402           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.132773           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.134144           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.135518           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.136893           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.138270           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.139649           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.141029           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.142411           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.143794           2             0            0        1       0         0       9             0            0        66           6        1            1          82            0
1.145180           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.146567           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.147955           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.149345           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.150737           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.152131           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.153526           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.154924           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.156322           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.157723           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.159125           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.160529           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.161934           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.163341           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.164750           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.166161           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.167573           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.168987           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.170403           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.171821           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.173240           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.174661           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.176083           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.177508           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.178934           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.180362           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.181791           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.183222           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.184655           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.186090           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.187527           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.188965           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.190405           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.191846           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.193290           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.194735           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.196182           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.197631           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.199081           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.200533           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.201987           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.203443           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.204901           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.206360           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.207821           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.209284           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.210748           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
