                            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
edgecross14-058                   15.331639          0.710258    15.028017            1.102464    0.710258    15.331639
edgecross14-078                   18.687317          1.878684    18.880860            2.451896    1.878684    18.880860
edgecross14-137                  900.012623          5.179460   900.029021            6.053814    5.179460   900.029021
edgecross14-176                   59.270805          2.310490    59.390189            2.426119    2.310490    59.390189
ex1266a                            0.085387          0.283550     0.101766           11.788908    0.085387    11.788908
fin2bb                             4.265347          4.300758    12.594567            4.533800    4.265347    12.594567
gabriel04                         12.306970         12.263272    30.604294           29.689586   12.263272    30.604294
gasprod_sarawak16                 14.160965         14.263369    15.347280           14.584892   14.160965    15.347280
gasprod_sarawak81                127.062266        126.393953   122.262128          128.221874  122.262128   128.221874
gastrans135                        6.296484          6.507895    10.804323            8.474319    6.296484    10.804323
gastrans582_cold13_95             10.050916          8.255209    17.999128           10.514576    8.255209    17.999128
gastrans582_cold13                 9.832810         12.891514    17.681882           15.833208    9.832810    17.681882
gastrans582_cold17_95              7.884100          8.474639    17.230893           11.777779    7.884100    17.230893
gastrans582_cold17                 7.696186          8.276220    17.855147           13.608065    7.696186    17.855147
gastrans582_cool12_95              8.480912          8.023270    16.367177           13.477831    8.023270    16.367177
gastrans582_cool12                 8.545097          8.528561    18.846170           11.370793    8.528561    18.846170
gastrans582_cool14_95             10.685594         10.719556    20.911494           13.127259   10.685594    20.911494
gastrans582_cool14                 7.808137          7.962592    17.729017           12.808561    7.808137    17.729017
gastrans582_freezing30_95          8.067575          9.639656    17.941259           13.286766    8.067575    17.941259
gastrans582_freezing30             7.539112          9.847185    17.693313           16.071660    7.539112    17.693313
gastrans582_mild10_95             11.200971         10.752413    20.622125           12.977412   10.752413    20.622125
gastrans582_mild10                11.089591         10.906414    19.259264           13.555058   10.906414    19.259264
gastrans582_mild11_95              8.605793         10.053982    16.918645           13.538621    8.605793    16.918645
gastrans582_mild11                10.064338         13.253771    21.590414           17.542277   10.064338    21.590414
gastrans582_warm15_95             10.355828         12.277503    20.118285           14.374602   10.355828    20.118285
gastrans582_warm15                10.829198         13.721004    21.199206           16.269303   10.829198    21.199206
gastrans582_warm31_95              9.108874         11.966559    19.465074           14.594106    9.108874    19.465074
gastrans582_warm31                 9.109165         13.966152    19.636245           16.332055    9.109165    19.636245
hadamard_5                        16.044418          0.072227    16.592688            0.063716    0.063716    16.592688
hydroenergy3                      32.282533         32.371292    95.100337           93.094474   32.282533    95.100337
johnall                          115.070598        115.125794   908.995108          202.613865  115.070598   908.995108
milinfract                        71.620061         71.248646   144.677249          137.896407   71.248646   144.677249
portfol_robust100_09              18.212580         18.291289    68.292864           61.581426   18.212580    68.292864
portfol_robust200_03             900.439459        900.936056   902.174261          901.961893  900.439459   902.174261
portfol_shortfall050_68          557.411777        554.980784   653.798186          648.381747  554.980784   653.798186
portfol_shortfall100_04          900.323550        900.201006   900.497922          900.400509  900.201006   900.497922
portfol_shortfall200_05          901.305423        901.445633   901.050131          901.879555  901.050131   901.879555
product2                          11.108167         11.825039    17.961339           13.162300   11.108167    17.961339
radar-3000-10-a-8_lat_7           55.376138         55.140677   128.620612          120.700246   55.140677   128.620612
sepasequ_convent                   5.655554          5.629986    10.129643            7.429825    5.629986    10.129643
sfacloc2_4_80                      0.731509          0.717226    11.619173           10.633601    0.717226    11.619173
sjup2                             52.692693         52.821011    84.415351           77.239351   52.692693    84.415351
smallinvSNPr3b100-110             15.178833         15.113086    15.151443           15.142201   15.113086    15.178833
smallinvSNPr4b050-055             25.708194         25.631431    26.667051           26.214797   25.631431    26.667051
smallinvSNPr5b020-022             13.285024         13.450119    13.932976           13.210775   13.210775    13.932976
smallinvSNPr5b100-110             12.224404         12.364771    12.690697           12.391310   12.224404    12.690697
sonet17v4                         99.875604          0.167230   104.952508            0.175199    0.167230   104.952508
sonet18v6                        182.467855          0.202593   185.643389            0.194607    0.194607   185.643389
sonet20v6                        295.676913          0.293099   310.872362            0.294939    0.293099   310.872362
sonet21v6                        900.014499          0.355856   900.023138            0.360689    0.355856   900.023138
sonet22v4                        900.012925          0.428639   900.594743            0.430934    0.428639   900.594743
sonet24v2                        131.371545          0.642106   131.203436            0.655507    0.642106   131.371545
sonet25v5                        900.021552          0.762371   900.033523            0.793818    0.762371   900.033523
squfl010-080persp                 17.797504         17.726749    31.382747           23.716521   17.726749    31.382747
squfl015-060persp                 18.150814         18.717557    31.959087           21.823171   18.150814    31.959087
squfl015-080persp                 40.413833         40.340479    67.057840           49.842170   40.340479    67.057840
squfl020-040persp                 14.675618         14.648231    26.207118           17.704640   14.648231    26.207118
squfl020-050persp                 28.513526         28.554706    48.503184           34.646093   28.513526    48.503184
squfl020-150persp                382.047458        377.010063   593.485150          499.270955  377.010063   593.485150
squfl025-025persp                  9.127393          9.077839    17.049922           11.786334    9.077839    17.049922
squfl025-030persp                 12.025556         12.030943    23.379941           15.872689   12.025556    23.379941
squfl025-040persp                 29.201961         30.544946    52.751578           38.041493   29.201961    52.751578
squfl030-100persp                332.237417        322.953492   488.879887          381.641405  322.953492   488.879887
squfl030-150persp                907.149758        907.737170   910.000000          910.000000  907.149758   910.000000
squfl040-080persp                816.757787        811.064675   910.000000          910.000000  811.064675   910.000000
sssd12-05persp                     1.446351          1.453533    13.890883           13.861029    1.446351    13.890883
sssd15-04persp                     1.535097          1.522897    28.776389           29.192416    1.522897    29.192416
sssd20-04persp                     1.109153          1.112306   904.083849          902.165806    1.109153   904.083849
sssd25-04persp                   630.744305        631.709564   904.412114          900.064277  630.744305   904.412114
supplychainp1_022020               8.422474          8.380758   101.682117           96.393559    8.380758   101.682117
supplychainr1_022020               0.671125          0.659446    10.243882            3.008814    0.659446    10.243882
supplychainr1_053050               9.229933          9.044302    63.392563           77.461204    9.044302    77.461204
telecomsp_njlata                 900.417400        904.844903   900.991494          907.428445  900.417400   907.428445
telecomsp_pacbell                900.127643        906.810474   900.337970          909.488252  900.127643   909.488252
tln12                            901.360684          0.067901   901.176033            0.126521    0.067901   901.360684
tln5                             900.020793          0.060706   900.012104           21.451763    0.060706   900.020793
tln6                             900.045714          0.057095   900.037736            0.074799    0.057095   900.045714
tln7                             900.017116          0.060571   900.030339            0.130783    0.060571   900.030339
tloss                              0.085519          0.885569     0.117522           16.546411    0.085519    16.546411
unitcommit2                      900.332368        900.644658   902.354465          901.164414  900.332368   902.354465
unitcommit_200_0_5_mod_7         910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
unitcommit_200_100_2_mod_7       910.000000        910.000000   910.000000          900.531611  900.531611   910.000000
waste                              7.094370          7.102649    20.782628           10.360959    7.094370    20.782628
