                            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
edgecross10-070                    0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
edgecross14-058                    0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
edgecross14-078                    2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
edgecross14-137                    0.287978          2.000000     0.288870            2.000000    0.287978     2.000000
edgecross14-176                    0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
ex1266a                            0.000000          0.042945     0.000000            0.042945    0.000000     0.042945
fin2bb                             0.000000          0.000000     0.000000            0.000000    0.000000     0.000000
gabriel04                          0.540467          0.540467     0.176306            0.176306    0.176306     0.540467
gasprod_sarawak16                  0.010619          0.010619     0.010619            0.010619    0.010619     0.010619
gasprod_sarawak81                  0.010428          0.010428     0.010285            0.010428    0.010285     0.010428
gastrans135                        2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cold13_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cold13                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cold17_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cold17                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cool12_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cool12                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cool14_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_cool14                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_freezing30_95          2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_freezing30             2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_mild10_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_mild10                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_mild11_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_mild11                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_warm15_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_warm15                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_warm31_95              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
gastrans582_warm31                 2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
hadamard_5                         0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
hydroenergy3                       1.914277          1.914277     1.806259            1.806259    1.806259     1.914277
johnall                            0.347813          0.347813     0.347813            0.347813    0.347813     0.347813
milinfract                         2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
portfol_robust100_09               0.493512          0.493512     0.493512            0.493512    0.493512     0.493512
portfol_robust200_03               0.408127          0.408127     0.426147            0.408127    0.408127     0.426147
portfol_shortfall050_68            0.114761          0.114761     0.114761            0.114761    0.114761     0.114761
portfol_shortfall100_04            0.226708          0.234966     0.230484            0.234966    0.226708     0.234966
portfol_shortfall200_05            0.371100          0.371100     0.371100            0.371100    0.371100     0.371100
radar-3000-10-a-8_lat_7            2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sepasequ_convent                   2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sfacloc2_4_80                      2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sjup2                              0.171519          0.171519     0.171519            0.171519    0.171519     0.171519
smallinvSNPr3b100-110              0.000000          0.000000     0.000000            0.000000    0.000000     0.000000
smallinvSNPr4b050-055              0.000000          0.000000     0.000000            0.000000    0.000000     0.000000
smallinvSNPr5b020-022              0.000000          0.000000     0.000000            0.000000    0.000000     0.000000
smallinvSNPr5b100-110              0.000000          0.000000     0.000000            0.000000    0.000000     0.000000
sonet17v4                          0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
sonet18v6                          0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
sonet20v6                          0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
sonet21v6                          0.087001          2.000000     0.087001            2.000000    0.087001     2.000000
sonet22v4                          0.092532          2.000000     0.090168            2.000000    0.090168     2.000000
sonet24v2                          0.000000          2.000000     0.000000            2.000000    0.000000     2.000000
sonet25v5                          0.106590          2.000000     0.106590            2.000000    0.106590     2.000000
squfl010-080persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl015-060persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl015-080persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl020-040persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl020-050persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl020-150persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl025-025persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl025-030persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl025-040persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl030-100persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl030-150persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
squfl040-080persp                  2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sssd12-05persp                     2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sssd15-04persp                     2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sssd20-04persp                     2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
sssd25-04persp                     2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
supplychainp1_022020               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
supplychainr1_022020               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
supplychainr1_053050               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
telecomsp_njlata                   0.066733          2.000000     0.066150            2.000000    0.066150     2.000000
telecomsp_pacbell                  0.021285          2.000000     0.021285            2.000000    0.021285     2.000000
tln12                              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
tln5                               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
tln6                               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
tln7                               2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
tloss                              0.000000          0.042945     0.000000            0.018405    0.000000     0.042945
unitcommit2                        2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
unitcommit_200_0_5_mod_7           2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
unitcommit_200_100_2_mod_7         2.000000          0.088911     2.000000            0.088702    0.088702     2.000000
waste                              2.000000          2.000000     2.000000            2.000000    2.000000     2.000000
