Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
15.072655                64                89           18                  70          90           16
15.163658                64                90           19                  71          91           16
15.254661                65                91           19                  71          91           17
15.345665                66                91           20                  71          91           19
15.436668                66                91           21                  71          91           20
15.527671                66                91           21                  71          91           20
15.618675                66                91           21                  71          91           20
15.709678                66                91           21                  71          91           20
15.800682                66                91           21                  71          91           20
15.891685                66                91           21                  74          91           20
15.982688                66                91           21                  74          91           20
16.073692                67                91           21                  75          91           20
16.164695                67                91           22                  75          91           21
16.255699                67                91           22                  75          91           21
16.346702                67                91           22                  77          91           21
16.437705                67                91           24                  77          91           23
16.528709                67                91           24                  77          91           23
16.619712                67                91           25                  78          91           25
16.710716                67                91           25                  78          91           25
16.801719                67                91           26                  78          91           26
16.892722                67                91           27                  78          91           27
16.983726                67                91           29                  78          91           29
17.074729                67                91           30                  78          91           30
17.165733                67                91           30                  78          91           30
17.256736                67                91           32                  78          91           32
17.347739                67                91           32                  78          91           32
17.438743                68                91           33                  79          92           33
17.529746                68                91           34                  80          92           34
17.620749                68                92           34                  81          92           34
17.711753                68                92           36                  82          92           36
17.802756                69                93           37                  82          93           37
17.893760                69                93           38                  82          93           38
17.984763                69                93           40                  82          93           40
18.075766                69                93           41                  82          93           41
18.166770                70                93           41                  82          94           41
18.257773                71                93           41                  82          95           41
18.348777                71                94           41                  82          95           41
18.439780                71                94           41                  82          95           41
18.530783                71                94           41                  82          95           41
18.621787                71                94           41                  82          95           41
18.712790                72                94           42                  82          95           42
18.803794                72                96           42                  82          96           42
18.894797                73                96           45                  82          96           45
18.985800                73                96           45                  82          96           45
19.076804                73                96           45                  82          96           45
19.167807                73                96           46                  82          96           46
19.258811                73                96           46                  82          96           46
19.349814                73                96           47                  82          96           47
19.440817                73                96           47                  82          96           47
19.531821                73                96           48                  82          96           48
19.622824                73                96           48                  82          96           48
19.713827                74                96           49                  82          97           49
19.804831                74                96           49                  82          97           49
19.895834                74                96           49                  82          97           49
19.986838                74                97           49                  82          97           49
20.077841                74                97           50                  82          97           49
20.168844                74                97           51                  82          97           50
20.259848                74                97           51                  82          97           50
20.350851                74                97           51                  82          97           50
20.441855                74                97           51                  82          97           50
20.532858                74                97           51                  82          97           50
20.623861                74                97           53                  82          97           52
20.714865                74                97           53                  82          97           52
20.805868                74                97           54                  82          97           53
20.896872                74                97           54                  82          97           53
20.987875                74                97           56                  83          97           56
21.078878                74                97           56                  83          97           56
21.169882                74                97           56                  83          97           56
21.260885                74                97           57                  83          97           57
21.351888                74                97           57                  83          97           57
21.442892                74                97           57                  83          97           57
21.533895                74                97           57                  84          97           57
21.624899                74                97           58                  84          97           58
21.715902                74                97           58                  84          97           58
21.806905                74                97           58                  84          97           58
21.897909                74                97           58                  85          97           58
21.988912                74                97           58                  85          97           58
22.079916                75                97           58                  85          97           58
22.170919                75                97           58                  85          97           58
22.261922                75                97           59                  85          97           59
22.352926                75                97           59                  85          97           59
22.443929                75                97           59                  85          97           59
22.534933                75                97           59                  85          97           59
22.625936                75                97           59                  85          97           59
22.716939                75                97           59                  85          97           59
22.807943                75                97           59                  85          97           59
22.898946                75                97           59                  85          97           59
22.989950                75                97           59                  85          97           59
23.080953                75                97           59                  85          97           59
23.171956                75                97           59                  85          97           59
23.262960                75                97           59                  85          97           59
23.353963                75                97           59                  85          97           59
23.444966                75                97           60                  85          97           60
23.535970                75                97           60                  85          97           60
23.626973                75                97           60                  85          97           60
23.717977                75                97           60                  86          97           60
23.808980                75                97           60                  86          97           60
23.899983                75                97           60                  86          97           60
23.990987                75                97           60                  86          97           60
24.081990                75                97           60                  86          97           60
24.172994                75                97           60                  86          97           60
24.263997                75                97           60                  86          97           60
24.355000                75                97           60                  86          97           60
24.446004                75                97           60                  86          97           60
24.537007                75                97           60                  86          97           60
24.628011                75                97           60                  86          97           60
24.719014                75                97           60                  86          97           60
24.810017                75                97           60                  86          97           60
24.901021                75                97           60                  86          97           60
24.992024                75                97           60                  86          97           60
25.083028                75                97           60                  86          97           60
25.174031                75                97           60                  86          97           60
25.265034                75                97           60                  86          97           60
25.356038                75                97           60                  86          97           60
25.447041                75                97           60                  86          97           60
25.538044                75                97           60                  86          97           60
25.629048                75                97           60                  86          97           60
25.720051                76                98           60                  86          98           60
25.811055                76                98           60                  86          98           60
25.902058                76                98           60                  86          98           60
25.993061                76                98           60                  86          98           60
26.084065                76                98           60                  86          98           60
26.175068                76                98           60                  86          98           60
26.266072                76                98           61                  88          98           61
26.357075                76                98           61                  88          98           61
26.448078                76                98           61                  88          98           61
26.539082                76                98           61                  88          98           61
26.630085                76                98           61                  88          98           61
26.721089                76                98           62                  88          98           62
26.812092                76                98           62                  88          98           62
26.903095                77                98           62                  88          98           62
26.994099                77                98           62                  88          98           62
27.085102                77                98           62                  88          98           62
27.176106                77                98           62                  88          98           62
27.267109                77                98           62                  88          98           62
27.358112                77                98           62                  88          98           62
27.449116                77                98           62                  88          98           62
27.540119                77                98           62                  88          98           62
27.631122                77                98           62                  88          98           62
27.722126                77                98           62                  88          98           62
27.813129                77                98           62                  88          98           62
27.904133                77                98           62                  88          98           62
27.995136                77                98           62                  88          98           62
28.086139                77                98           62                  88          98           62
28.177143                77                98           62                  88          98           62
28.268146                77                98           62                  88          98           62
28.359150                77                98           62                  88          98           62
28.450153                77                98           62                  88          98           62
28.541156                78                98           62                  88          99           62
28.632160                78                99           62                  88          99           62
28.723163                78                99           62                  88          99           62
28.814167                78                99           63                  88          99           62
28.905170                78                99           63                  88          99           62
28.996173                78                99           63                  88          99           62
29.087177                78                99           63                  88          99           62
29.178180                78                99           63                  88          99           62
29.269183                79                99           63                  89         100           63
29.360187                79                99           63                  89         100           63
29.451190                79                99           63                  89         100           63
29.542194                79                99           63                  89         100           63
29.633197                79                99           63                  89         100           63
29.724200                79                99           63                  90         100           63
29.815204                79                99           63                  90         100           63
29.906207                79                99           63                  90         100           63
29.997211                79                99           63                  90         100           63
30.088214                80                99           63                  90         100           63
30.179217                80                99           64                  90         100           64
30.270221                80                99           64                  90         100           64
30.361224                80                99           64                  90         100           64
30.452228                80                99           64                  90         100           64
30.543231                80                99           64                  90         100           64
30.634234                80               100           65                  90         100           65
30.725238                80               100           65                  90         100           65
30.816241                80               100           65                  90         100           65
30.907245                80               100           65                  90         100           65
30.998248                80               100           66                  90         100           66
31.089251                80               100           66                  90         100           66
31.180255                80               100           66                  90         100           66
31.271258                80               100           66                  90         100           66
31.362261                80               100           66                  90         100           66
31.453265                80               100           67                  90         100           67
31.544268                80               100           68                  90         100           68
31.635272                80               100           68                  90         100           68
31.726275                80               100           68                  90         100           68
31.817278                80               100           68                  90         100           68
31.908282                80               100           68                  91         100           68
31.999285                80               100           69                  91         100           69
32.090289                80               100           69                  91         100           69
32.181292                80               100           69                  91         100           69
32.272295                80               100           69                  91         100           69
32.363299                81               100           69                  91         101           69
32.454302                81               101           69                  91         101           69
32.545306                81               101           69                  91         101           69
32.636309                81               101           69                  91         101           69
32.727312                81               101           69                  91         101           69
32.818316                81               101           69                  91         101           69
32.909319                81               101           69                  91         101           69
33.000323                81               101           69                  92         101           69
33.091326                81               101           69                  92         101           69
33.182329                81               101           69                  92         101           69
33.273333                81               101           69                  92         101           69
33.364336                81               101           69                  92         101           69
33.455339                81               101           69                  92         101           69
33.546343                81               101           69                  92         101           69
33.637346                81               101           69                  92         101           69
33.728350                81               101           69                  92         101           69
33.819353                81               101           69                  92         101           69
33.910356                81               101           69                  92         101           69
34.001360                81               101           69                  92         101           69
34.092363                81               101           69                  92         101           69
34.183367                81               101           69                  92         101           69
34.274370                81               101           69                  92         101           69
34.365373                81               101           69                  92         101           69
34.456377                81               101           69                  92         101           69
34.547380                81               101           69                  92         101           69
34.638384                81               101           69                  92         101           69
34.729387                81               101           69                  93         101           69
34.820390                81               101           69                  93         101           69
34.911394                81               101           69                  93         101           69
35.002397                81               101           69                  93         101           69
35.093401                81               101           69                  93         101           69
35.184404                81               101           69                  93         101           69
35.275407                81               101           69                  93         101           69
35.366411                81               101           69                  93         101           69
35.457414                81               101           69                  93         101           69
35.548417                81               102           69                  93         102           69
35.639421                82               102           69                  93         102           69
35.730424                82               102           69                  94         102           69
35.821428                82               102           69                  94         102           69
35.912431                82               102           69                  94         102           69
36.003434                82               102           69                  94         102           69
36.094438                82               102           69                  94         102           69
36.185441                82               102           69                  94         102           69
36.276445                82               102           69                  94         102           69
36.367448                82               102           69                  94         102           69
36.458451                82               102           69                  94         102           69
36.549455                82               102           69                  94         102           69
36.640458                82               102           69                  94         102           69
36.731462                82               102           69                  94         102           69
36.822465                82               102           69                  94         102           69
36.913468                82               102           69                  94         102           69
37.004472                82               102           70                  94         102           70
37.095475                82               102           70                  94         102           70
37.186478                82               102           70                  94         102           70
37.277482                82               102           70                  94         102           70
37.368485                82               102           70                  94         102           70
37.459489                82               102           70                  94         102           70
