Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
0.036599                  1                 0            0                   0           1            0
0.127504                 32                15           28                  16          39            7
0.218409                 38                18           35                  23          47           11
0.309314                 41                22           42                  25          50           14
0.400219                 42                22           45                  28          52           16
0.491124                 43                23           47                  31          53           16
0.582029                 44                23           51                  31          54           20
0.672934                 45                23           51                  33          55           20
0.763839                 46                24           52                  34          57           20
0.854744                 46                24           54                  34          57           21
0.945649                 47                25           54                  36          58           21
1.036554                 47                25           54                  36          58           21
1.127458                 48                26           55                  37          59           22
1.218363                 48                26           55                  38          60           22
1.309268                 48                26           56                  38          60           22
1.400173                 48                26           56                  38          60           22
1.491078                 49                26           56                  38          61           22
1.581983                 49                27           56                  39          63           22
1.672888                 51                28           57                  39          63           23
1.763793                 51                28           57                  39          63           23
1.854698                 51                28           59                  39          64           23
1.945603                 53                28           60                  40          66           24
2.036508                 54                29           61                  40          66           24
2.127413                 54                29           61                  41          66           24
2.218318                 55                29           61                  41          67           24
2.309223                 56                30           62                  42          68           25
2.400128                 58                31           62                  43          70           25
2.491033                 58                31           62                  43          70           25
2.581938                 59                31           63                  43          71           25
2.672842                 59                31           66                  43          71           26
2.763747                 59                31           67                  43          71           26
2.854652                 59                31           67                  43          71           26
2.945557                 59                31           67                  43          71           26
3.036462                 59                31           67                  43          71           26
3.127367                 59                31           68                  44          72           27
3.218272                 60                32           68                  44          72           27
3.309177                 60                32           69                  45          73           27
3.400082                 60                32           69                  45          73           27
3.490987                 60                33           71                  46          74           29
3.581892                 61                33           71                  46          74           29
3.672797                 61                33           71                  46          74           29
3.763702                 62                34           71                  47          75           29
3.854607                 62                34           72                  47          75           30
3.945512                 63                34           72                  48          76           30
4.036417                 63                35           72                  48          76           30
4.127322                 63                35           72                  48          76           30
4.218226                 63                35           73                  48          76           31
4.309131                 64                36           74                  48          77           32
4.400036                 64                36           74                  48          77           32
4.490941                 64                36           74                  48          77           32
4.581846                 64                36           74                  50          78           32
4.672751                 65                37           74                  50          78           32
4.763656                 65                37           74                  50          78           32
4.854561                 65                37           74                  50          78           32
4.945466                 65                37           75                  50          78           33
5.036371                 65                37           75                  50          78           33
5.127276                 65                37           75                  50          78           33
5.218181                 65                37           75                  50          78           33
5.309086                 65                37           75                  50          78           33
5.399991                 65                37           75                  50          78           33
5.490896                 66                37           75                  51          79           33
5.581801                 66                37           75                  51          79           33
5.672706                 67                39           75                  51          80           33
5.763611                 67                39           75                  51          80           33
5.854515                 67                39           75                  51          80           33
5.945420                 67                39           75                  51          80           33
6.036325                 67                39           76                  51          80           34
6.127230                 67                39           76                  51          80           34
6.218135                 67                39           76                  51          80           34
6.309040                 67                39           76                  51          80           34
6.399945                 67                39           76                  51          80           34
6.490850                 67                39           76                  51          80           34
6.581755                 67                39           76                  51          80           34
6.672660                 67                39           76                  51          80           34
6.763565                 67                39           76                  51          80           34
6.854470                 67                39           76                  51          80           34
6.945375                 67                39           76                  51          80           34
7.036280                 68                39           76                  51          81           34
7.127185                 68                40           76                  52          81           34
7.218090                 68                40           76                  52          81           34
7.308995                 69                40           76                  53          83           34
7.399899                 69                41           77                  54          83           35
7.490804                 69                43           77                  56          84           35
7.581709                 71                43           77                  56          84           35
7.672614                 71                43           77                  56          84           35
7.763519                 71                44           78                  56          85           36
7.854424                 73                44           78                  56          86           36
7.945329                 73                45           79                  57          86           37
8.036234                 73                45           80                  57          86           38
8.127139                 74                45           80                  57          87           38
8.218044                 74                46           80                  57          87           38
8.308949                 74                47           81                  57          88           39
8.399854                 75                47           81                  59          88           39
8.490759                 75                47           81                  60          88           39
8.581664                 75                47           81                  60          88           39
8.672569                 75                47           81                  60          88           39
8.763474                 75                47           81                  60          88           39
8.854379                 75                47           81                  60          88           39
8.945283                 75                48           81                  60          89           39
9.036188                 75                48           81                  61          89           39
9.127093                 76                49           81                  61          91           39
9.217998                 78                50           81                  61          91           39
9.308903                 78                50           81                  61          91           39
9.399808                 78                50           81                  61          91           39
9.490713                 78                51           81                  61          92           39
9.581618                 79                51           82                  62          92           40
9.672523                 79                51           82                  62          92           40
9.763428                 79                51           82                  62          92           40
9.854333                 79                51           82                  62          92           40
9.945238                 79                51           83                  62          92           41
10.036143                79                51           83                  62          92           41
10.127048                79                51           83                  62          92           41
10.217953                79                51           85                  62          92           43
10.308858                79                51           85                  62          92           43
10.399763                79                51           85                  62          92           43
10.490667                79                51           85                  62          92           43
10.581572                79                51           85                  62          92           43
10.672477                80                52           85                  63          93           43
10.763382                80                52           85                  63          93           43
10.854287                80                52           85                  63          93           43
10.945192                81                52           85                  63          94           43
11.036097                81                52           85                  63          94           43
11.127002                81                52           85                  63          94           43
11.217907                81                52           85                  63          94           43
11.308812                81                53           85                  63          95           43
11.399717                83                54           85                  63          96           43
11.490622                84                55           85                  63          97           43
11.581527                84                55           85                  63          97           43
11.672432                84                55           85                  64          97           43
11.763337                84                55           85                  65          97           43
11.854242                85                55           85                  66          98           43
11.945147                85                56           85                  66          98           43
12.036051                86                58           85                  67         100           43
12.126956                87                58           85                  68         100           43
12.217861                87                58           85                  70         100           43
12.308766                88                59           86                  70         101           44
12.399671                88                60           86                  71         101           44
12.490576                88                60           86                  71         101           44
12.581481                88                60           86                  71         101           44
12.672386                88                60           87                  71         101           45
12.763291                88                60           88                  71         101           46
12.854196                88                61           88                  72         102           46
12.945101                88                61           88                  72         102           46
13.036006                88                61           89                  73         103           47
13.126911                88                61           89                  73         103           47
13.217816                88                61           89                  74         104           47
13.308721                89                61           90                  74         104           48
13.399626                90                61           90                  74         104           48
13.490531                90                62           90                  74         104           48
13.581435                90                62           90                  75         105           48
13.672340                90                62           90                  75         105           48
13.763245                91                63           90                  75         105           48
13.854150                92                63           90                  75         105           48
13.945055                92                63           91                  75         105           49
14.035960                92                63           91                  75         105           49
14.126865                92                64           91                  75         105           49
14.217770                92                64           91                  75         105           49
14.308675                92                64           91                  75         105           49
14.399580                92                64           91                  75         105           49
14.490485                92                64           91                  75         105           49
14.581390                92                64           92                  75         105           50
14.672295                92                64           92                  75         105           50
14.763200                92                64           92                  75         105           50
14.854105                92                64           92                  75         105           50
14.945010                92                64           92                  75         105           50
15.035915                92                64           93                  76         107           50
15.126819                93                65           93                  76         108           50
15.217724                94                66           94                  77         108           51
15.308629                94                66           95                  77         108           52
15.399534                95                66           95                  77         108           52
15.490439                95                66           95                  77         108           52
15.581344                95                66           95                  77         108           52
15.672249                95                66           95                  77         108           52
15.763154                95                66           95                  77         108           52
15.854059                95                66           95                  78         108           52
15.944964                95                66           95                  79         108           52
16.035869                95                66           95                  79         108           52
16.126774                96                66           95                  79         109           52
16.217679                96                66           96                  79         109           53
16.308584                96                66           96                  79         109           53
16.399489                96                66           96                  79         109           53
16.490394                96                66           96                  79         109           53
16.581299                96                66           96                  79         109           53
16.672203                96                66           97                  79         109           53
16.763108                96                66           97                  79         109           53
16.854013                96                66           99                  79         109           55
16.944918                96                66           99                  79         109           55
17.035823                96                66          100                  79         109           56
17.126728                96                66          101                  79         109           57
17.217633                96                66          101                  79         109           57
17.308538                96                66          102                  79         109           58
17.399443                96                66          102                  79         109           58
17.490348                97                66          103                  79         110           59
17.581253                97                67          104                  80         110           60
