Relative performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
           SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.063757               119                77           29                  49         137            6
1.064008               119                77           29                  49         137            6
1.064259               119                77           29                  50         137            7
1.064510               119                77           29                  50         137            7
1.064761               119                77           29                  50         137            7
1.065013               119                77           30                  50         137            8
1.065264               119                77           30                  50         137            8
1.065515               119                77           30                  50         137            8
1.065767               119                77           31                  50         137            9
1.066018               119                77           31                  50         137            9
1.066270               119                77           32                  50         137           10
1.066521               119                77           32                  50         137           10
1.066773               119                77           32                  50         137           10
1.067025               119                77           32                  51         137           10
1.067276               119                77           32                  51         137           10
1.067528               119                77           32                  51         137           10
1.067780               119                77           32                  51         137           10
1.068032               119                77           32                  52         137           10
1.068284               119                78           32                  52         137           10
1.068536               119                78           32                  52         137           10
1.068788               119                78           32                  52         137           10
1.069040               119                78           32                  52         137           10
1.069292               119                78           32                  52         137           10
1.069545               119                78           32                  52         137           10
1.069797               119                78           32                  53         137           10
1.070049               119                78           32                  53         137           10
1.070302               119                78           32                  53         137           10
1.070554               119                78           32                  53         137           10
1.070807               119                78           32                  53         137           10
1.071060               119                78           32                  53         137           10
1.071312               119                78           33                  53         137           11
1.071565               119                78           33                  53         137           11
1.071818               119                78           33                  53         137           11
1.072071               119                78           33                  53         137           11
1.072324               119                78           33                  53         137           11
1.072577               119                78           33                  53         137           11
1.072830               119                78           33                  53         137           11
1.073083               119                78           33                  53         137           11
1.073336               119                78           33                  53         137           11
1.073589               119                78           33                  53         137           11
1.073843               119                78           33                  53         137           11
1.074096               119                78           33                  53         137           11
1.074349               119                78           33                  53         137           11
1.074603               119                78           33                  53         137           11
1.074856               119                78           33                  53         137           11
1.075110               119                78           33                  53         137           11
1.075364               119                78           33                  53         137           11
1.075617               119                78           33                  53         137           11
1.075871               119                78           33                  53         137           11
1.076125               119                78           33                  53         137           11
1.076379               119                78           33                  53         137           11
1.076633               119                78           33                  53         137           11
1.076887               119                78           33                  53         137           11
1.077141               119                78           33                  53         137           11
1.077395               119                78           33                  53         137           11
1.077649               119                78           33                  53         137           11
1.077903               119                78           33                  53         137           11
1.078158               119                78           33                  53         137           11
1.078412               120                78           33                  53         137           11
1.078667               120                78           33                  53         137           11
1.078921               120                78           33                  53         137           11
1.079176               120                78           33                  53         137           11
1.079430               120                78           33                  53         137           11
1.079685               120                78           33                  53         137           11
1.079940               120                78           33                  53         137           11
1.080194               120                78           33                  53         137           11
1.080449               120                78           33                  53         137           11
1.080704               120                78           33                  53         137           11
1.080959               120                78           33                  53         137           11
1.081214               120                78           33                  53         137           11
1.081469               120                78           33                  53         137           11
1.081724               120                78           33                  53         137           11
1.081980               120                78           33                  53         137           11
1.082235               120                78           33                  53         137           11
1.082490               120                78           33                  53         137           11
1.082746               120                78           33                  53         137           11
1.083001               120                78           33                  53         137           11
1.083257               120                78           33                  53         137           11
1.083512               120                78           33                  53         137           11
1.083768               120                78           33                  53         137           11
1.084024               120                78           33                  53         137           11
1.084279               120                78           33                  53         137           11
1.084535               120                78           33                  53         137           11
1.084791               120                78           33                  53         137           11
1.085047               120                78           33                  53         137           11
1.085303               120                78           33                  53         137           11
1.085559               120                78           33                  53         137           11
1.085815               120                78           33                  53         137           11
1.086071               120                78           33                  53         137           11
1.086328               120                78           33                  53         137           11
1.086584               120                78           33                  53         137           11
1.086840               120                78           33                  53         137           11
1.087097               120                78           33                  53         137           11
1.087353               120                78           33                  53         137           11
1.087610               120                78           33                  53         137           11
1.087866               120                78           33                  53         137           11
1.088123               120                78           33                  53         137           11
1.088380               120                78           33                  53         137           11
1.088636               120                78           33                  53         137           11
1.088893               120                78           34                  53         137           12
1.089150               120                78           34                  53         137           12
1.089407               120                78           34                  53         137           12
1.089664               120                78           34                  53         137           12
1.089921               120                78           34                  53         137           12
1.090178               120                78           34                  53         137           12
1.090436               120                78           34                  53         137           12
1.090693               120                78           34                  53         137           12
1.090950               120                78           34                  53         137           12
1.091208               120                78           34                  53         137           12
1.091465               120                78           34                  53         137           12
1.091723               120                78           34                  53         137           12
1.091980               120                78           35                  53         137           13
1.092238               120                78           36                  53         137           14
1.092495               120                78           36                  53         137           14
1.092753               120                78           36                  53         137           14
1.093011               120                78           36                  53         137           14
1.093269               120                78           36                  53         137           14
1.093527               120                78           36                  53         137           14
1.093785               120                78           36                  53         137           14
1.094043               120                78           36                  53         137           14
1.094301               120                78           36                  53         137           14
1.094559               120                78           36                  53         137           14
1.094817               120                78           36                  53         137           14
1.095076               120                78           36                  53         137           14
1.095334               120                78           36                  53         137           14
1.095593               120                78           36                  53         137           14
1.095851               120                78           36                  53         137           14
1.096110               120                78           36                  53         137           14
1.096368               120                78           36                  53         137           14
1.096627               120                78           36                  53         137           14
1.096886               120                78           37                  53         137           15
1.097144               120                78           37                  53         137           15
1.097403               120                78           37                  53         137           15
1.097662               120                78           37                  53         137           15
1.097921               120                78           37                  53         137           15
1.098180               120                78           37                  53         137           15
1.098439               120                78           37                  53         137           15
1.098698               120                78           37                  53         137           15
1.098958               120                78           37                  53         137           15
1.099217               120                78           37                  53         137           15
1.099476               120                78           37                  53         137           15
1.099736               120                78           37                  53         137           15
1.099995               120                78           37                  53         137           15
1.100255               120                78           37                  53         137           15
1.100514               120                78           37                  53         137           15
1.100774               120                78           37                  53         137           15
1.101034               120                78           37                  53         137           15
1.101293               120                78           37                  53         137           15
1.101553               120                78           37                  53         137           15
1.101813               120                78           37                  53         137           15
1.102073               120                78           37                  53         137           15
1.102333               120                78           37                  53         137           15
1.102593               120                78           37                  53         137           15
1.102853               120                78           37                  53         137           15
1.103113               120                78           37                  53         137           15
1.103374               120                78           37                  53         137           15
1.103634               120                78           37                  53         137           15
1.103894               120                78           37                  53         137           15
1.104155               120                78           37                  53         137           15
1.104415               120                78           38                  53         137           16
1.104676               120                78           38                  53         137           16
1.104937               120                78           38                  53         137           16
1.105197               120                78           38                  53         137           16
1.105458               120                78           39                  53         137           16
1.105719               120                78           40                  53         137           17
1.105980               120                78           40                  53         137           17
1.106241               120                78           40                  53         137           17
1.106502               120                78           40                  53         137           17
1.106763               120                78           40                  53         137           17
1.107024               120                78           40                  53         137           17
1.107285               120                78           40                  53         137           17
1.107546               120                78           40                  53         137           17
1.107808               120                78           40                  53         137           17
1.108069               120                78           40                  53         137           17
