Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
             SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.219304                 120                94           46                  67         146           24
1.220193                 120                94           46                  67         146           24
1.221083                 120                94           46                  67         146           24
1.221973                 120                94           46                  67         146           24
1.222864                 120                94           46                  67         146           24
1.223756                 120                94           46                  67         146           24
1.224649                 121                94           46                  67         146           24
1.225542                 121                94           46                  67         146           24
1.226435                 121                94           46                  67         146           24
1.227330                 121                94           46                  67         146           24
1.228225                 121                94           46                  67         146           24
1.229120                 121                94           46                  67         146           24
1.230017                 121                94           46                  67         146           24
1.230914                 121                94           46                  67         146           24
1.231811                 121                94           46                  67         146           24
1.232710                 121                94           46                  67         146           24
1.233608                 121                94           46                  67         146           24
1.234508                 121                94           46                  67         146           24
1.235408                 121                94           46                  67         146           24
1.236309                 121                94           46                  67         146           24
1.237211                 121                94           46                  67         146           24
1.238113                 121                94           46                  67         146           24
1.239016                 121                94           46                  67         146           24
1.239919                 121                94           46                  68         146           24
1.240824                 121                94           46                  68         146           24
1.241728                 121                94           46                  68         146           24
1.242634                 121                94           46                  68         146           24
1.243540                 121                94           46                  68         146           24
1.244447                 121                94           46                  68         146           24
1.245354                 121                94           46                  68         146           24
1.246263                 121                94           46                  68         146           24
1.247171                 121                94           46                  68         146           24
1.248081                 121                94           46                  68         146           24
1.248991                 121                94           46                  69         146           24
1.249902                 121                94           46                  69         146           24
1.250813                 121                94           46                  69         146           24
1.251726                 121                94           46                  69         146           24
1.252638                 121                94           46                  69         146           24
1.253552                 121                94           46                  69         146           24
1.254466                 121                94           46                  69         146           24
1.255381                 121                94           46                  70         146           24
1.256296                 121                95           46                  70         146           24
1.257212                 121                95           46                  70         146           24
1.258129                 121                95           46                  70         146           24
1.259047                 121                95           46                  70         146           24
1.259965                 121                95           46                  70         146           24
1.260884                 121                95           46                  70         146           24
1.261803                 121                95           46                  70         146           24
1.262723                 121                95           46                  70         146           24
1.263644                 121                95           46                  70         146           24
1.264566                 121                95           47                  70         146           24
1.265488                 121                95           47                  70         146           24
1.266411                 121                95           47                  70         146           24
1.267334                 121                95           48                  70         146           25
1.268258                 121                95           48                  70         146           25
1.269183                 121                95           48                  70         146           25
1.270109                 121                95           48                  71         146           25
1.271035                 121                95           48                  71         146           25
1.271962                 121                95           48                  72         146           25
1.272889                 121                95           48                  72         146           25
1.273818                 121                95           48                  72         146           25
1.274746                 121                95           48                  72         146           25
1.275676                 121                95           49                  72         146           26
1.276606                 121                95           49                  72         146           26
1.277537                 121                95           49                  72         146           26
1.278469                 121                95           49                  72         146           26
1.279401                 121                95           49                  72         146           26
1.280334                 121                95           49                  72         146           26
1.281268                 121                95           49                  72         146           26
1.282202                 121                95           49                  72         146           26
1.283137                 121                95           49                  72         146           26
1.284073                 121                95           49                  72         146           26
1.285009                 121                95           49                  72         146           26
1.285946                 121                95           49                  72         146           26
1.286884                 121                95           49                  72         146           26
1.287823                 121                95           49                  72         146           26
1.288762                 121                95           49                  72         146           26
1.289702                 121                95           49                  72         146           26
1.290642                 121                95           49                  72         146           26
1.291583                 121                95           50                  72         146           27
1.292525                 121                95           50                  72         146           27
1.293468                 121                95           50                  72         146           27
1.294411                 121                95           50                  73         146           27
1.295355                 121                95           50                  73         146           27
1.296299                 121                95           50                  73         146           27
1.297245                 121                95           50                  73         146           27
1.298191                 121                95           50                  73         146           27
1.299137                 121                95           50                  74         146           27
1.300085                 121                95           50                  74         146           27
1.301033                 121                95           50                  74         146           27
1.301982                 121                95           51                  74         146           28
1.302931                 121                95           51                  74         146           28
1.303881                 121                95           51                  74         146           28
1.304832                 121                95           51                  74         146           28
1.305784                 121                95           51                  74         146           28
1.306736                 121                95           51                  74         146           28
1.307689                 121                95           51                  74         146           28
1.308642                 121                95           54                  74         146           29
1.309597                 121                95           54                  74         146           29
1.310552                 121                95           54                  74         146           29
1.311507                 121                95           54                  74         146           29
1.312464                 121                95           54                  74         146           29
1.313421                 121                95           54                  75         146           29
1.314379                 121                95           54                  75         146           29
1.315337                 121                95           54                  75         146           29
1.316296                 121                95           54                  75         146           29
1.317256                 121                95           54                  75         146           29
1.318217                 121                95           54                  75         146           29
1.319178                 121                95           54                  75         146           29
1.320140                 121                95           54                  77         146           29
1.321103                 121                95           54                  77         146           29
1.322066                 121                95           54                  77         146           29
1.323030                 121                95           54                  77         146           29
1.323995                 121                95           55                  77         146           29
1.324961                 121                95           55                  77         146           29
1.325927                 121                95           55                  77         146           29
1.326894                 121                95           55                  77         146           29
1.327861                 121                95           55                  77         146           29
1.328830                 121                95           55                  77         146           29
1.329799                 121                95           55                  77         146           29
1.330768                 121                95           55                  77         146           29
1.331739                 121                95           55                  77         146           29
1.332710                 121                95           55                  77         146           29
1.333682                 121                95           55                  77         146           29
1.334654                 121                95           55                  77         146           29
1.335628                 121                95           55                  77         146           29
1.336602                 121                95           55                  78         146           29
1.337576                 121                95           55                  78         146           29
1.338552                 121                95           55                  79         146           29
1.339528                 121                95           55                  79         146           29
1.340505                 121                95           55                  79         146           29
1.341482                 121                95           55                  79         146           29
1.342461                 121                95           55                  79         146           29
1.343440                 121                95           56                  79         146           30
1.344419                 121                95           56                  79         146           30
1.345400                 121                95           56                  79         146           30
1.346381                 121                95           56                  79         146           30
1.347363                 121                95           56                  79         146           30
1.348345                 121                95           56                  79         146           30
1.349328                 121                95           57                  79         146           30
1.350312                 121                95           57                  79         146           30
1.351297                 121                95           57                  79         146           30
1.352283                 121                95           57                  79         146           30
1.353269                 121                95           57                  79         146           30
1.354256                 121                95           57                  79         146           30
1.355243                 121                95           57                  79         146           30
1.356231                 121                95           57                  79         146           30
1.357220                 121                95           57                  79         146           30
1.358210                 121                95           57                  79         146           30
1.359201                 121                95           57                  79         146           30
1.360192                 121                95           57                  79         146           30
1.361184                 121                95           58                  79         146           31
1.362176                 121                95           58                  79         146           31
1.363170                 121                95           58                  79         146           31
1.364164                 121                95           58                  79         146           31
1.365158                 121                95           58                  79         146           31
