Relative performance profile for NumberOfNodes
Filter: gap <= 0.102% and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.082170                 89                44           91                  47          94           41
1.082694                 89                44           91                  47          94           41
1.083219                 89                44           91                  47          94           41
1.083744                 89                44           91                  47          94           41
1.084269                 89                44           91                  47          94           41
1.084794                 89                44           91                  47          94           41
1.085320                 89                44           91                  47          94           41
1.085846                 89                44           91                  47          94           41
1.086372                 89                44           91                  47          94           41
1.086899                 89                44           91                  47          94           41
1.087425                 89                44           91                  47          94           41
1.087952                 89                44           91                  47          94           41
1.088479                 89                44           91                  47          94           41
1.089007                 89                44           91                  47          94           41
1.089535                 89                44           91                  47          94           41
1.090063                 89                44           91                  47          94           41
1.090591                 89                44           91                  47          94           41
1.091119                 89                44           91                  47          94           41
1.091648                 89                44           91                  47          94           41
1.092177                 89                44           91                  47          94           41
1.092706                 89                44           91                  47          94           41
1.093236                 89                44           91                  47          94           41
1.093766                 89                44           91                  47          94           41
1.094296                 89                44           91                  47          94           41
1.094826                 89                44           91                  47          94           41
1.095356                 89                44           91                  47          94           41
1.095887                 89                44           91                  47          94           41
1.096418                 89                44           91                  47          94           41
1.096950                 89                44           91                  47          94           41
1.097481                 89                44           91                  47          94           41
1.098013                 89                44           91                  47          94           41
1.098545                 89                44           91                  47          94           41
1.099077                 89                44           91                  47          94           41
1.099610                 89                44           91                  47          94           41
1.100143                 89                44           91                  47          94           41
1.100676                 89                44           91                  47          94           41
1.101209                 89                44           91                  47          94           41
1.101743                 89                44           91                  47          94           41
1.102277                 89                44           91                  47          94           41
1.102811                 89                44           91                  47          94           41
1.103345                 89                44           91                  47          94           41
1.103880                 89                44           91                  47          94           41
1.104415                 89                44           91                  47          94           41
1.104950                 89                44           91                  47          94           41
1.105486                 89                44           91                  47          94           41
1.106021                 89                44           91                  47          94           41
1.106557                 89                44           91                  47          94           41
1.107093                 89                44           91                  47          94           41
1.107630                 89                44           91                  47          94           41
1.108167                 89                44           91                  47          94           41
1.108704                 89                44           91                  47          94           41
1.109241                 89                44           91                  47          94           41
1.109778                 89                44           91                  47          94           41
1.110316                 89                44           91                  47          94           41
1.110854                 89                44           91                  47          94           41
1.111393                 89                44           91                  47          94           41
1.111931                 89                44           91                  47          94           41
1.112470                 89                44           91                  47          94           41
1.113009                 89                44           91                  47          94           41
1.113548                 89                44           91                  47          94           41
1.114088                 89                44           91                  47          94           41
1.114628                 89                44           91                  47          94           41
1.115168                 89                44           91                  47          94           41
1.115708                 89                44           91                  47          94           41
1.116249                 89                44           91                  47          94           41
1.116790                 89                44           91                  47          94           41
1.117331                 89                44           91                  47          94           41
1.117873                 89                44           91                  47          94           41
1.118414                 89                44           91                  47          94           41
1.118956                 89                44           91                  47          94           41
1.119499                 89                44           91                  47          94           41
1.120041                 89                44           91                  47          94           41
1.120584                 89                44           91                  47          94           41
1.121127                 89                44           91                  47          94           41
1.121670                 89                44           91                  47          94           41
1.122214                 89                44           91                  47          94           41
1.122757                 89                44           91                  47          94           41
1.123302                 89                44           91                  47          94           41
1.123846                 89                44           91                  47          94           41
1.124390                 89                44           91                  47          94           41
1.124935                 89                44           91                  47          94           41
1.125480                 89                44           91                  47          94           41
1.126026                 89                44           91                  47          94           41
1.126571                 89                44           91                  47          94           41
1.127117                 89                44           91                  47          94           41
1.127664                 89                44           91                  47          94           41
1.128210                 89                44           91                  47          94           41
1.128757                 89                44           91                  47          94           41
1.129304                 89                44           91                  47          94           41
1.129851                 89                44           91                  47          94           41
1.130398                 89                44           91                  47          94           41
1.130946                 89                44           91                  47          94           41
1.131494                 89                44           91                  47          94           41
1.132043                 89                44           91                  47          94           41
1.132591                 89                44           91                  47          94           41
1.133140                 89                44           91                  47          94           41
1.133689                 89                44           91                  47          94           41
1.134238                 89                44           91                  47          94           41
1.134788                 89                44           91                  47          94           41
1.135338                 89                44           91                  47          94           41
1.135888                 89                44           91                  47          94           41
1.136439                 89                44           91                  47          94           41
1.136989                 89                44           91                  47          94           41
1.137540                 89                44           91                  47          94           41
1.138091                 89                44           91                  47          94           41
1.138643                 89                44           91                  47          94           41
1.139195                 89                44           91                  47          94           41
1.139747                 89                44           91                  47          94           41
1.140299                 89                44           91                  47          94           41
1.140852                 89                44           91                  47          94           41
1.141405                 89                44           91                  47          94           41
1.141958                 89                44           91                  47          94           41
1.142511                 89                44           91                  47          94           41
1.143065                 89                44           91                  47          94           41
1.143619                 89                44           91                  47          94           41
1.144173                 89                44           91                  47          94           41
1.144727                 89                44           91                  47          94           41
1.145282                 89                44           91                  47          94           41
1.145837                 89                44           91                  47          94           41
1.146392                 89                44           91                  47          94           41
1.146948                 89                44           91                  47          94           41
1.147503                 89                44           91                  47          94           41
1.148060                 89                44           91                  47          94           41
1.148616                 89                44           91                  47          94           41
1.149172                 89                44           91                  47          94           41
1.149729                 89                44           91                  47          94           41
1.150286                 89                44           91                  47          94           41
1.150844                 89                44           91                  47          94           41
1.151402                 89                44           91                  47          94           41
1.151960                 89                44           91                  47          94           41
1.152518                 89                44           91                  47          94           41
1.153076                 89                44           91                  47          94           41
1.153635                 89                44           91                  47          94           41
1.154194                 89                44           91                  47          94           41
1.154753                 89                44           91                  47          94           41
1.155313                 89                44           91                  47          94           41
1.155873                 89                44           91                  47          94           41
1.156433                 89                44           91                  47          94           41
1.156993                 89                44           91                  47          94           41
1.157554                 89                44           91                  47          94           41
1.158115                 89                44           91                  47          94           41
1.158676                 89                44           91                  47          94           41
1.159238                 89                44           91                  47          94           41
1.159799                 89                44           91                  47          94           41
1.160361                 89                44           91                  47          94           41
1.160924                 89                44           91                  47          94           41
1.161486                 89                44           91                  47          94           41
1.162049                 89                44           91                  47          94           41
1.162612                 89                44           91                  47          94           41
1.163175                 89                44           91                  47          94           41
1.163739                 89                44           91                  47          94           41
1.164303                 89                44           91                  47          94           41
1.164867                 89                44           91                  47          94           41
1.165432                 89                44           91                  47          94           41
1.165997                 89                44           91                  47          94           41
1.166562                 89                44           91                  47          94           41
1.167127                 89                44           91                  47          94           41
1.167692                 89                44           91                  47          94           41
1.168258                 89                44           91                  47          94           41
1.168824                 89                44           91                  47          94           41
1.169391                 89                44           91                  47          94           41
1.169957                 89                44           91                  47          94           41
1.170524                 89                44           91                  47          94           41
1.171092                 89                44           91                  47          94           41
1.171659                 89                44           91                  47          94           41
1.172227                 89                44           91                  47          94           41
1.172795                 89                44           91                  47          94           41
1.173363                 89                44           91                  47          94           41
1.173932                 89                44           91                  47          94           41
1.174501                 89                44           91                  47          94           41
1.175070                 89                44           91                  47          94           41
1.175639                 89                44           91                  47          94           41
1.176209                 89                44           91                  47          94           41
1.176779                 89                44           91                  47          94           41
1.177349                 89                44           91                  47          94           41
1.177920                 89                44           91                  47          94           41
1.178490                 89                44           91                  47          94           41
1.179062                 89                44           91                  47          94           41
1.179633                 89                44           91                  47          94           41
1.180205                 89                44           91                  47          94           41
1.180776                 89                44           91                  47          94           41
1.181349                 89                44           91                  47          94           41
1.181921                 89                44           91                  47          94           41
1.182494                 89                44           91                  47          94           41
1.183067                 89                44           91                  47          94           41
1.183640                 89                44           91                  47          94           41
1.184214                 89                44           91                  47          94           41
1.184788                 89                44           91                  47          94           41
1.185362                 89                44           91                  47          94           41
1.185936                 89                44           91                  47          94           41
1.186511                 89                44           91                  47          94           41
1.187086                 89                44           91                  47          94           41
1.187661                 89                44           91                  47          94           41
1.188237                 89                44           91                  47          94           41
1.188812                 89                44           91                  47          94           41
1.189388                 89                44           91                  47          94           41
1.189965                 89                44           91                  47          94           41
1.190541                 89                44           91                  47          94           41
1.191118                 89                44           91                  47          94           41
1.191696                 89                44           91                  47          94           41
1.192273                 89                44           91                  47          94           41
1.192851                 89                44           91                  47          94           41
1.193429                 89                44           91                  47          94           41
1.194007                 89                44           91                  47          94           41
1.194586                 89                44           91                  47          94           41
1.195165                 89                44           91                  47          94           41
1.195744                 89                44           91                  47          94           41
1.196323                 89                44           91                  47          94           41
1.196903                 89                44           91                  47          94           41
1.197483                 89                44           91                  47          94           41
1.198063                 89                44           91                  47          94           41
1.198644                 89                44           91                  47          94           41
1.199225                 89                44           91                  47          94           41
1.199806                 89                44           91                  47          94           41
1.200387                 89                44           91                  47          94           41
1.200969                 89                44           91                  47          94           41
1.201551                 89                44           91                  47          94           41
1.202133                 89                44           91                  47          94           41
1.202716                 89                44           91                  47          94           41
1.203298                 89                44           91                  47          94           41
1.203882                 89                44           91                  47          94           41
1.204465                 89                44           91                  47          94           41
1.205049                 89                44           91                  47          94           41
1.205632                 89                44           91                  47          94           41
1.206217                 89                44           91                  47          94           41
1.206801                 89                44           91                  47          94           41
1.207386                 89                44           91                  47          94           41
1.207971                 89                44           91                  47          94           41
1.208556                 89                44           91                  47          94           41
1.209142                 89                44           91                  47          94           41
1.209728                 89                44           91                  47          94           41
1.210314                 89                44           91                  47          94           41
1.210901                 89                44           91                  47          94           41
1.211488                 89                44           91                  47          94           41
1.212075                 89                44           91                  47          94           41
1.212662                 89                44           91                  47          94           41
1.213250                 89                44           91                  47          94           41
1.213838                 89                44           91                  47          94           41
1.214426                 89                44           91                  47          94           41
1.215014                 89                44           91                  47          94           41
1.215603                 89                44           91                  47          94           41
1.216192                 89                44           91                  47          94           41
1.216781                 89                44           91                  47          94           41
1.217371                 89                44           91                  47          94           41
1.217961                 89                44           91                  47          94           41
1.218551                 89                44           91                  47          94           41
1.219142                 89                44           91                  47          94           41
1.219732                 89                44           91                  47          94           41
1.220324                 89                44           91                  47          94           41
1.220915                 89                44           91                  47          94           41
1.221507                 89                44           91                  47          94           41
1.222098                 89                44           91                  47          94           41
1.222691                 89                44           91                  47          94           41
1.223283                 89                44           91                  47          94           41
1.223876                 89                44           91                  47          94           41
1.224469                 89                44           91                  47          94           41
1.225062                 89                44           91                  47          94           41
1.225656                 89                44           91                  47          94           41
1.226250                 89                44           91                  47          94           41
1.226844                 89                44           91                  47          94           41
1.227439                 89                44           91                  47          94           41
1.228033                 89                44           91                  47          94           41
1.228629                 89                44           91                  47          94           41
1.229224                 89                44           91                  47          94           41
1.229820                 89                44           91                  47          94           41
1.230416                 89                44           91                  47          94           41
1.231012                 89                44           91                  47          94           41
1.231608                 89                44           91                  47          94           41
1.232205                 89                44           91                  47          94           41
