Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
          SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.010862               76                30            9                  24          94            1
1.010996               76                30            9                  24          94            1
1.011129               76                30            9                  24          94            1
1.011262               76                30            9                  25          94            1
1.011395               76                30            9                  25          94            1
1.011529               76                31            9                  25          94            1
1.011662               77                31            9                  25          94            1
1.011795               77                31            9                  26          94            1
1.011929               77                31            9                  26          94            1
1.012062               77                31            9                  27          94            1
1.012195               77                31           10                  27          94            1
1.012329               77                31           10                  27          94            1
1.012462               77                31           10                  27          94            1
1.012595               77                31           10                  27          94            1
1.012729               77                31           10                  27          94            1
1.012862               77                31           10                  28          94            1
1.012996               77                32           10                  28          94            1
1.013129               77                32           10                  29          94            1
1.013263               77                32           10                  29          94            1
1.013396               77                32           10                  29          94            1
1.013530               77                32           10                  29          94            1
1.013663               77                32           10                  30          94            1
1.013797               77                33           10                  30          94            1
1.013930               77                33           10                  30          94            1
1.014064               78                33           10                  30          94            1
1.014198               78                33           10                  30          94            1
1.014331               78                34           10                  30          94            1
1.014465               78                34           10                  30          94            1
1.014599               78                34           10                  30          94            1
1.014732               78                34           10                  30          94            1
1.014866               78                34           10                  31          94            1
1.015000               79                35           10                  31          94            1
1.015133               79                35           10                  31          94            1
1.015267               80                35           10                  31          94            1
1.015401               80                35           10                  31          94            1
1.015535               80                35           10                  31          94            1
1.015669               80                35           10                  31          94            1
1.015802               80                35           10                  31          94            1
1.015936               80                35           10                  31          94            1
1.016070               80                35           10                  31          94            1
1.016204               80                35           10                  31          94            1
1.016338               80                35           11                  31          94            1
1.016472               80                35           11                  31          94            1
1.016606               80                35           11                  31          94            1
1.016740               80                35           11                  32          94            1
1.016874               80                35           11                  32          94            1
1.017008               80                35           11                  32          94            1
1.017142               80                35           11                  32          94            1
1.017276               80                35           11                  32          94            1
1.017410               80                35           12                  33          94            1
1.017544               80                35           12                  33          94            1
1.017678               80                35           12                  33          94            1
1.017812               80                35           12                  33          94            1
1.017946               80                37           12                  33          94            1
1.018080               80                37           12                  33          94            1
1.018214               80                38           12                  33          94            1
1.018348               80                38           12                  33          94            1
1.018483               80                38           13                  33          94            1
1.018617               80                38           13                  33          94            1
1.018751               80                38           13                  33          94            1
1.018885               80                38           13                  33          94            1
1.019020               80                38           13                  33          94            1
1.019154               80                38           13                  33          94            1
1.019288               80                38           13                  33          94            1
1.019422               80                38           13                  33          94            1
1.019557               80                38           13                  33          94            1
1.019691               80                38           13                  33          94            1
1.019825               80                38           13                  33          94            1
1.019960               80                38           14                  33          94            1
1.020094               80                38           14                  33          94            1
1.020229               81                38           14                  33          94            1
1.020363               81                38           14                  33          94            1
1.020497               81                38           14                  33          94            1
1.020632               81                38           14                  33          94            1
1.020766               81                38           14                  33          94            1
1.020901               81                38           14                  33          94            1
1.021035               81                38           14                  33          94            1
1.021170               82                38           14                  33          94            1
1.021305               82                38           14                  33          94            1
1.021439               82                38           14                  33          94            1
1.021574               82                38           14                  33          94            1
1.021708               82                38           14                  33          94            1
1.021843               82                38           14                  33          94            1
1.021978               82                38           14                  33          94            1
1.022112               83                38           14                  33          94            1
1.022247               83                38           14                  33          94            1
1.022382               83                38           14                  33          94            1
1.022516               83                38           14                  33          94            1
1.022651               83                38           14                  33          94            1
1.022786               83                38           14                  34          94            1
1.022921               83                38           14                  34          94            1
1.023055               83                38           14                  34          94            1
1.023190               83                38           15                  34          94            1
1.023325               83                38           15                  34          94            1
1.023460               83                38           15                  34          94            1
1.023595               83                38           15                  34          94            1
1.023730               83                38           15                  34          94            1
1.023864               83                38           16                  34          94            1
1.023999               83                38           16                  34          94            1
1.024134               83                38           16                  34          94            1
1.024269               83                38           16                  34          94            1
1.024404               83                38           16                  34          94            1
1.024539               83                38           16                  34          94            1
1.024674               83                38           16                  34          94            1
1.024809               83                38           16                  34          94            1
1.024944               83                38           16                  34          94            1
1.025079               83                38           16                  34          94            1
1.025214               83                38           16                  34          94            1
1.025349               83                38           16                  34          94            1
1.025484               83                38           16                  34          94            1
1.025620               83                38           16                  34          94            1
1.025755               83                39           16                  34          94            1
1.025890               83                39           16                  34          94            1
1.026025               83                39           16                  34          94            1
1.026160               83                40           16                  34          94            1
1.026295               83                40           16                  34          94            1
1.026431               84                40           16                  34          94            1
1.026566               84                40           16                  34          94            1
1.026701               84                40           16                  34          94            1
1.026836               84                40           16                  34          94            1
1.026972               84                40           16                  34          94            1
1.027107               84                40           16                  34          94            1
1.027242               84                40           16                  34          94            1
1.027378               85                40           16                  34          94            1
1.027513               85                40           16                  34          94            1
1.027649               85                40           16                  34          94            1
1.027784               85                40           16                  34          94            1
1.027919               85                40           16                  34          94            1
1.028055               85                40           16                  34          94            1
1.028190               85                40           16                  34          94            1
1.028326               85                40           16                  34          94            1
1.028461               85                40           16                  34          94            1
1.028597               85                40           16                  34          94            1
1.028732               85                40           16                  34          94            1
1.028868               85                40           16                  34          94            1
1.029003               85                40           16                  35          94            1
1.029139               85                40           16                  35          94            1
1.029275               86                40           16                  35          94            1
1.029410               86                40           16                  35          94            1
1.029546               86                40           16                  35          94            1
1.029682               86                40           16                  35          94            1
1.029817               86                40           16                  35          94            1
1.029953               86                40           16                  35          94            1
1.030089               86                40           16                  35          94            1
1.030224               86                40           16                  35          94            1
1.030360               86                40           16                  35          94            1
1.030496               86                40           16                  35          94            1
1.030632               86                40           16                  35          94            1
1.030767               86                40           16                  35          94            1
1.030903               86                40           16                  35          94            1
1.031039               86                40           16                  35          94            1
1.031175               86                40           16                  35          94            1
1.031311               86                40           16                  35          94            1
1.031447               86                40           17                  35          94            1
1.031583               86                40           17                  35          94            1
1.031719               86                40           17                  35          94            1
1.031854               86                40           17                  35          94            1
1.031990               86                40           17                  35          94            1
1.032126               86                40           17                  35          94            1
1.032262               87                40           17                  35          94            1
1.032398               87                40           17                  35          94            1
1.032534               87                40           17                  35          94            1
1.032670               87                40           17                  35          94            1
1.032807               87                40           17                  35          94            1
1.032943               87                40           17                  36          94            1
1.033079               87                40           17                  36          94            1
1.033215               87                40           17                  36          94            1
1.033351               87                40           17                  36          94            1
1.033487               87                40           17                  36          94            1
1.033623               87                40           17                  36          94            1
1.033760               87                40           17                  36          94            1
1.033896               87                40           17                  36          94            1
1.034032               87                40           17                  36          94            1
1.034168               87                40           17                  36          94            1
1.034304               87                40           18                  36          94            1
1.034441               87                40           18                  36          94            1
1.034577               87                40           18                  36          94            1
1.034713               87                40           18                  36          94            1
1.034850               87                40           18                  36          94            1
1.034986               87                40           18                  36          94            1
1.035122               87                40           18                  36          94            1
1.035259               87                40           18                  36          94            1
1.035395               87                41           18                  36          94            1
1.035532               87                41           18                  36          94            1
1.035668               87                42           18                  36          94            1
1.035805               87                42           18                  36          94            1
1.035941               87                42           18                  36          94            1
1.036078               87                42           18                  36          94            1
1.036214               87                42           18                  36          94            1
1.036351               87                42           18                  36          94            1
1.036487               87                42           18                  36          94            1
1.036624               87                42           18                  36          94            1
1.036760               87                42           18                  36          94            1
1.036897               87                42           18                  36          94            1
1.037034               87                42           18                  36          94            1
1.037170               87                42           18                  36          94            1
1.037307               87                42           18                  36          94            1
1.037444               87                42           18                  36          94            1
1.037580               87                42           18                  36          94            1
1.037717               87                42           18                  36          94            1
1.037854               87                42           18                  36          94            1
1.037990               87                42           18                  36          94            1
1.038127               87                42           18                  36          94            1
1.038264               87                42           19                  36          94            2
1.038401               87                42           19                  36          94            2
1.038538               87                42           19                  36          94            2
1.038674               87                42           19                  36          94            2
1.038811               87                42           19                  36          94            2
1.038948               87                42           19                  36          94            2
1.039085               87                42           19                  36          94            2
1.039222               87                42           19                  36          94            2
1.039359               87                42           19                  36          94            2
1.039496               87                42           19                  36          94            2
1.039633               87                42           19                  36          94            2
1.039770               87                42           19                  36          94            2
1.039907               87                42           19                  36          94            2
1.040044               87                42           19                  36          94            2
1.040181               87                42           19                  36          94            2
1.040318               87                42           19                  36          94            2
1.040455               87                42           20                  36          94            3
1.040592               87                42           20                  36          94            3
1.040729               87                42           20                  36          94            3
1.040866               87                42           20                  36          94            3
1.041004               87                42           20                  36          94            3
1.041141               87                43           20                  36          94            3
1.041278               87                43           20                  36          94            3
1.041415               87                43           20                  36          94            3
1.041552               87                43           20                  36          94            3
1.041690               87                43           20                  36          94            3
1.041827               87                43           20                  36          94            3
1.041964               87                43           20                  36          94            3
1.042101               87                43           20                  36          94            3
1.042239               87                43           20                  36          94            3
1.042376               87                43           20                  36          94            3
1.042513               87                43           20                  36          94            3
1.042651               87                43           20                  36          94            3
1.042788               87                43           20                  36          94            3
1.042926               88                43           21                  36          94            3
1.043063               88                43           21                  36          94            3
1.043200               88                43           21                  36          94            3
1.043338               88                43           21                  36          94            3
1.043475               88                43           21                  36          94            3
1.043613               88                43           21                  36          94            3
1.043750               88                43           21                  36          94            3
1.043888               88                43           21                  37          94            3
1.044025               88                43           21                  37          94            3
1.044163               88                43           21                  37          94            3
1.044301               88                43           21                  37          94            3
1.044438               88                43           21                  37          94            3
1.044576               88                43           21                  37          94            3
1.044713               88                43           21                  37          94            3
1.044851               88                43           21                  37          94            3
1.044989               88                43           21                  37          94            3
1.045126               88                43           21                  37          94            3
1.045264               88                43           21                  37          94            3
1.045402               88                43           21                  37          94            3
1.045540               88                43           21                  37          94            3
1.045677               88                43           21                  37          94            3
1.045815               88                43           21                  37          94            3
1.045953               88                43           21                  37          94            3
1.046091               88                43           21                  37          94            3
1.046229               88                43           21                  37          94            3
1.046366               88                43           21                  37          94            3
1.046504               88                43           21                  37          94            3
1.046642               88                43           21                  37          94            3
1.046780               88                43           21                  37          94            3
1.046918               88                43           21                  37          94            3
1.047056               88                43           21                  37          94            3
1.047194               88                43           21                  37          94            3
1.047332               88                43           21                  37          94            3
1.047470               88                43           21                  37          94            3
1.047608               88                43           22                  37          94            4
1.047746               88                43           22                  37          94            4
1.047884               88                43           22                  37          94            4
1.048022               88                43           22                  37          94            4
1.048160               88                43           22                  37          94            4
1.048298               88                43           22                  37          94            4
1.048436               88                43           22                  37          94            4
1.048575               88                43           23                  37          94            4
1.048713               88                43           23                  37          94            4
1.048851               88                43           23                  37          94            4
1.048989               88                43           23                  37          94            4
1.049127               88                43           23                  37          94            4
1.049266               88                43           23                  37          94            4
1.049404               88                43           23                  37          94            4
1.049542               88                43           23                  37          94            4
1.049680               88                43           23                  37          94            4
1.049819               88                43           23                  37          94            4
1.049957               88                43           23                  37          94            4
1.050095               88                43           23                  37          94            4
1.050234               88                43           23                  37          94            4
1.050372               88                43           23                  37          94            4
1.050511               88                43           23                  37          94            4
1.050649               88                43           23                  37          94            4
1.050787               88                43           23                  37          94            4
1.050926               88                43           24                  37          94            4
1.051064               88                43           24                  37          94            4
1.051203               88                43           24                  37          94            4
1.051341               88                43           24                  37          94            4
1.051480               88                43           25                  37          94            4
1.051618               88                43           25                  37          94            4
1.051757               88                43           25                  37          94            4
1.051896               88                43           25                  37          94            4
1.052034               88                43           25                  37          94            4
1.052173               88                43           25                  37          94            4
1.052311               88                43           25                  37          94            4
1.052450               88                43           25                  37          94            4
1.052589               88                43           25                  37          94            4
1.052727               88                43           25                  37          94            4
1.052866               88                43           25                  37          94            4
1.053005               88                43           25                  37          94            4
1.053144               88                43           25                  37          94            4
1.053282               88                43           25                  37          94            4
1.053421               88                43           25                  37          94            4
1.053560               88                43           25                  37          94            4
1.053699               88                43           25                  37          94            4
1.053838               88                43           25                  37          94            4
1.053976               88                43           25                  37          94            4
1.054115               88                43           25                  37          94            4
1.054254               88                43           25                  37          94            4
1.054393               88                43           25                  37          94            4
1.054532               88                43           25                  37          94            4
1.054671               88                43           26                  37          94            5
1.054810               88                43           26                  37          94            5
1.054949               88                43           26                  38          94            5
1.055088               88                43           26                  38          94            5
1.055227               88                43           26                  38          94            5
1.055366               88                43           26                  38          94            5
1.055505               88                43           26                  38          94            5
1.055644               88                43           26                  38          94            5
1.055783               88                43           26                  38          94            5
1.055922               88                43           27                  38          94            5
1.056062               88                43           27                  38          94            5
1.056201               88                43           27                  38          94            5
1.056340               88                43           27                  38          94            5
1.056479               88                43           27                  38          94            5
1.056618               88                44           27                  38          94            5
1.056757               88                44           27                  38          94            5
1.056897               88                44           27                  38          94            5
1.057036               88                44           27                  38          94            5
1.057175               88                44           27                  38          94            5
1.057315               88                44           27                  38          94            5
1.057454               88                44           27                  38          94            5
1.057593               88                44           27                  38          94            5
1.057733               88                44           27                  38          94            5
1.057872               88                44           27                  38          94            5
1.058011               89                45           27                  38          94            5
1.058151               89                45           27                  38          94            5
1.058290               89                45           27                  38          94            5
1.058430               89                45           27                  38          94            5
1.058569               89                45           27                  38          94            5
1.058709               89                45           27                  38          94            5
1.058848               89                45           27                  38          94            5
1.058988               89                45           27                  38          94            5
1.059127               89                45           27                  38          94            5
1.059267               89                45           27                  38          94            5
1.059406               89                45           27                  38          94            5
1.059546               89                45           27                  38          94            5
1.059685               90                45           27                  38          94            5
