Absolute performance profile for Gap
Filter: no fail
          SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
0.034603              101                55          106                  61         107           54
0.034803              101                55          106                  61         107           54
0.035004              101                55          106                  61         107           54
0.035204              101                55          106                  61         107           54
0.035404              101                55          106                  61         107           54
0.035604              101                55          106                  61         107           54
0.035804              101                55          106                  61         107           54
0.036004              101                55          106                  61         107           54
0.036204              101                55          106                  61         107           54
0.036404              101                55          106                  61         107           54
0.036604              101                55          106                  61         107           54
0.036804              101                55          106                  61         107           54
0.037004              101                55          106                  61         107           54
0.037204              101                55          106                  61         107           54
0.037404              101                55          106                  61         107           54
0.037604              101                55          106                  61         107           54
0.037804              101                55          106                  61         107           54
0.038004              101                55          106                  61         107           54
0.038204              101                55          106                  61         107           54
0.038404              101                55          106                  61         107           54
0.038604              101                55          106                  61         107           54
0.038804              101                55          106                  61         107           54
0.039004              101                55          106                  61         107           54
0.039204              101                55          106                  61         107           54
0.039404              101                55          106                  61         107           54
0.039604              101                55          107                  62         108           54
0.039804              101                55          107                  62         108           54
0.040004              102                56          108                  63         109           55
0.040204              102                56          108                  63         109           55
0.040404              102                56          108                  63         109           55
0.040604              102                56          108                  63         109           55
0.040804              102                56          108                  63         109           55
0.041004              102                56          108                  63         109           55
0.041204              102                56          108                  63         109           55
0.041404              102                56          108                  63         109           55
0.041604              102                56          108                  63         109           55
0.041804              102                56          108                  63         109           55
0.042004              102                56          108                  63         109           55
0.042204              102                56          108                  63         109           55
0.042404              102                56          108                  63         109           55
0.042604              102                56          108                  63         109           55
0.042804              102                56          108                  63         109           55
0.043004              102                58          108                  64         109           57
0.043204              102                58          108                  64         109           57
0.043404              102                58          108                  64         109           57
0.043604              102                58          108                  64         109           57
0.043804              102                58          108                  64         109           57
0.044004              102                58          108                  64         109           57
0.044204              102                58          108                  64         109           57
0.044404              102                58          108                  64         109           57
0.044604              103                59          110                  66         111           58
0.044804              104                60          110                  66         111           59
0.045005              104                60          110                  66         111           59
0.045205              104                60          110                  66         111           59
0.045405              104                60          110                  66         111           59
0.045605              104                60          110                  66         111           59
0.045805              104                60          110                  66         111           59
0.046005              104                60          110                  66         111           59
0.046205              104                60          110                  66         111           59
0.046405              104                60          110                  66         111           59
0.046605              104                60          110                  66         111           59
0.046805              104                60          110                  66         111           59
0.047005              104                60          110                  66         111           59
0.047205              104                60          110                  66         111           59
0.047405              104                60          110                  66         111           59
0.047605              104                60          110                  66         111           59
0.047805              104                60          110                  66         111           59
0.048005              104                60          110                  66         111           59
0.048205              104                60          110                  66         111           59
0.048405              104                60          110                  66         111           59
0.048605              104                60          110                  66         111           59
0.048805              104                60          110                  66         111           59
0.049005              104                60          110                  66         111           59
0.049205              104                60          110                  66         111           59
0.049405              104                60          110                  66         111           59
0.049605              104                60          110                  66         111           59
0.049805              104                60          110                  66         111           59
0.050005              104                60          110                  66         111           59
0.050205              104                60          110                  66         111           59
0.050405              104                60          110                  66         111           59
0.050605              105                61          111                  67         112           60
0.050805              105                61          111                  67         112           60
0.051005              105                61          111                  67         112           60
0.051205              105                61          111                  67         112           60
0.051405              105                61          111                  67         112           60
0.051605              105                61          111                  67         112           60
0.051805              105                61          111                  67         112           60
0.052005              105                61          111                  67         112           60
0.052205              105                61          111                  67         112           60
0.052405              105                61          111                  67         112           60
0.052605              105                61          111                  67         112           60
0.052805              105                61          111                  67         112           60
0.053005              105                61          111                  67         112           60
0.053205              105                61          111                  67         112           60
0.053405              105                61          111                  67         112           60
0.053605              105                61          111                  67         112           60
0.053805              105                61          111                  67         112           60
0.054005              105                61          111                  67         112           60
0.054205              105                61          111                  67         112           60
