Absolute performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
7.883000                 55                25           52                  26          59           18
7.914511                 55                25           53                  27          59           19
7.946023                 55                25           53                  27          59           19
7.977534                 55                25           54                  27          59           20
8.009046                 55                25           54                  27          59           20
8.040558                 55                25           54                  27          59           20
8.072069                 56                25           54                  27          60           20
8.103581                 56                25           54                  27          60           20
8.135093                 56                25           54                  27          60           20
8.166604                 56                26           54                  27          60           20
8.198116                 56                26           54                  27          60           20
8.229628                 56                26           54                  27          60           20
8.261139                 56                26           54                  27          60           20
8.292651                 56                26           54                  27          60           20
8.324163                 56                27           55                  27          61           21
8.355674                 57                27           55                  29          61           21
8.387186                 57                27           55                  29          61           21
8.418698                 57                27           55                  30          61           21
8.450209                 57                27           55                  30          61           21
8.481721                 57                27           55                  30          61           21
8.513233                 57                27           55                  30          61           21
8.544744                 57                27           55                  30          61           21
8.576256                 57                27           55                  30          61           21
8.607767                 57                27           55                  30          61           21
8.639279                 57                27           55                  30          61           21
8.670791                 57                27           55                  30          61           21
8.702302                 57                27           55                  30          61           21
8.733814                 57                27           55                  30          61           21
8.765326                 57                27           55                  30          61           21
8.796837                 57                27           55                  30          61           21
8.828349                 57                27           55                  30          61           21
8.859861                 57                27           55                  30          61           21
8.891372                 57                27           55                  30          61           21
8.922884                 57                27           55                  30          61           21
8.954396                 57                28           55                  30          62           21
8.985907                 57                28           55                  30          62           21
9.017419                 57                28           55                  30          62           21
9.048931                 57                28           55                  31          62           21
9.080442                 57                28           55                  31          62           21
9.111954                 57                28           55                  31          62           21
9.143465                 57                28           55                  31          62           21
9.174977                 58                28           55                  31          62           21
9.206489                 58                28           55                  31          62           21
9.238000                 58                28           55                  31          62           21
9.269512                 58                28           55                  31          62           21
9.301024                 58                28           55                  31          62           21
9.332535                 58                28           55                  31          62           21
9.364047                 58                28           55                  31          62           21
9.395559                 58                28           55                  31          62           21
9.427070                 58                28           55                  31          62           21
9.458582                 58                29           55                  31          63           21
9.490094                 58                29           55                  31          63           21
9.521605                 59                29           56                  31          63           22
9.553117                 59                29           56                  32          63           22
9.584629                 59                29           56                  32          63           22
9.616140                 59                29           56                  32          63           22
9.647652                 59                29           56                  32          63           22
9.679163                 59                29           56                  32          63           22
9.710675                 59                29           56                  32          63           22
9.742187                 59                29           56                  32          63           22
9.773698                 59                29           56                  32          63           22
9.805210                 59                29           56                  32          63           22
9.836722                 59                29           56                  32          63           22
9.868233                 59                29           56                  32          63           22
9.899745                 59                29           57                  32          63           23
9.931257                 59                29           57                  32          63           23
9.962768                 59                29           57                  32          63           23
9.994280                 59                29           57                  32          63           23
10.025792                59                29           57                  32          63           23
10.057303                59                29           57                  32          63           23
10.088815                59                29           57                  32          63           23
10.120327                59                29           57                  32          63           23
10.151838                59                29           57                  32          63           23
10.183350                59                29           57                  32          63           23
10.214862                59                29           58                  32          63           24
10.246373                59                29           58                  32          63           24
10.277885                59                29           58                  32          63           24
10.309396                59                29           58                  32          63           24
10.340908                59                29           58                  32          63           24
10.372420                59                29           58                  32          63           24
10.403931                59                29           58                  32          63           24
10.435443                59                29           58                  32          63           24
10.466955                59                29           58                  32          63           24
10.498466                59                29           58                  32          63           24
10.529978                59                29           58                  32          63           24
10.561490                59                29           58                  32          63           24
10.593001                59                29           58                  33          64           24
10.624513                59                29           58                  33          64           24
10.656025                60                30           58                  33          64           24
10.687536                60                30           58                  33          64           24
10.719048                60                30           58                  33          64           24
10.750560                60                30           58                  33          64           24
10.782071                60                30           58                  33          64           24
10.813583                60                30           58                  33          64           24
10.845094                60                30           58                  33          64           24
10.876606                60                30           58                  33          64           24
10.908118                60                30           58                  33          64           24
10.939629                61                30           58                  33          65           24
10.971141                61                30           58                  33          65           24
11.002653                61                30           58                  33          65           24
11.034164                61                30           58                  33          65           24
11.065676                61                30           58                  33          65           24
11.097188                61                30           58                  33          65           24
11.128699                61                30           58                  33          65           24
11.160211                61                30           58                  33          65           24
11.191723                61                30           58                  33          65           24
11.223234                61                30           58                  33          65           24
11.254746                61                31           58                  33          66           24
11.286258                61                31           58                  33          66           24
11.317769                61                31           58                  33          66           24
11.349281                61                32           58                  33          66           24
11.380792                62                32           58                  33          66           24
11.412304                63                32           58                  33          67           24
11.443816                63                33           58                  33          67           24
11.475327                63                33           58                  33          67           24
11.506839                63                33           58                  33          67           24
11.538351                63                33           58                  33          67           24
11.569862                63                33           58                  33          67           24
11.601374                63                33           58                  33          67           24
11.632886                63                33           58                  33          67           24
11.664397                63                33           58                  33          67           24
11.695909                63                33           58                  33          67           24
11.727421                63                33           58                  33          67           24
11.758932                63                33           58                  34          67           24
11.790444                63                33           58                  34          67           24
11.821956                63                33           58                  34          67           24
11.853467                63                33           58                  34          67           24
11.884979                63                33           58                  34          67           24
11.916491                63                33           58                  34          67           24
11.948002                63                33           58                  34          67           24
11.979514                63                33           58                  34          67           24
12.011025                63                33           58                  34          67           24
12.042537                63                34           58                  34          68           24
12.074049                63                34           58                  34          68           24
12.105560                64                34           58                  34          68           24
12.137072                64                34           58                  35          68           24
12.168584                64                34           58                  37          68           24
12.200095                64                34           58                  37          68           24
12.231607                65                34           58                  37          69           24
12.263119                65                34           58                  37          69           24
12.294630                65                34           59                  37          69           25
12.326142                65                34           59                  37          69           25
12.357654                65                34           59                  37          69           25
12.389165                65                35           59                  37          69           25
12.420677                65                35           59                  38          69           25
12.452189                65                35           59                  38          69           25
12.483700                65                35           59                  38          69           25
12.515212                65                35           59                  38          69           25
12.546723                65                35           59                  38          69           25
12.578235                65                35           59                  38          69           25
12.609747                65                35           60                  38          69           26
12.641258                65                35           60                  38          69           26
12.672770                65                35           60                  38          69           26
12.704282                65                35           61                  38          69           27
12.735793                65                35           61                  38          69           27
12.767305                65                35           61                  38          69           27
12.798817                65                36           61                  38          70           27
12.830328                65                36           61                  39          70           27
12.861840                65                36           61                  39          70           27
12.893352                65                36           61                  39          70           27
12.924863                65                36           61                  39          70           27
12.956375                65                36           61                  39          70           27
12.987887                65                36           62                  39          70           28
13.019398                65                36           62                  40          71           28
13.050910                65                36           62                  40          71           28
13.082421                65                36           62                  40          71           28
