Relative performance profile for SolverTime
Filter: no fail
              SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.170655                  244               270           47                  89         310           38
1.171787                  244               270           47                  89         310           38
1.172920                  244               270           47                  89         310           38
1.174054                  245               270           47                  89         310           38
1.175190                  245               270           47                  89         310           38
1.176326                  245               270           47                  89         310           38
1.177464                  245               270           47                  89         310           38
1.178603                  245               270           48                  89         310           39
1.179743                  245               270           48                  89         310           39
1.180884                  245               270           48                  89         310           39
1.182026                  245               270           48                  90         310           39
1.183169                  245               270           48                  90         310           39
1.184313                  245               270           49                  90         310           40
1.185458                  245               270           49                  93         310           40
1.186605                  246               271           49                  93         310           40
1.187752                  246               271           49                  93         310           40
1.188901                  246               271           50                  93         310           41
1.190051                  246               271           50                  93         310           41
1.191202                  246               271           50                  93         310           41
1.192354                  246               271           51                  93         310           41
1.193507                  246               271           51                  93         310           41
1.194661                  246               271           51                  93         310           41
1.195817                  246               272           51                  93         310           41
1.196973                  246               272           51                  93         310           41
1.198131                  246               272           51                  93         310           41
1.199289                  246               272           52                  94         310           42
1.200449                  246               272           52                  94         310           42
1.201610                  246               272           52                  94         310           42
1.202772                  246               272           52                  95         310           42
1.203936                  247               272           52                  95         310           42
1.205100                  247               272           52                  95         310           42
1.206265                  247               272           52                  95         310           42
1.207432                  247               272           52                  96         310           42
1.208600                  248               272           52                  96         310           42
1.209769                  248               272           52                  97         310           42
1.210939                  248               272           52                  97         310           42
1.212110                  249               272           52                  97         310           42
1.213282                  250               272           52                  98         310           42
1.214455                  250               272           52                  98         310           42
1.215630                  250               272           52                  99         310           42
1.216805                  250               272           52                  99         310           42
1.217982                  251               272           52                  99         310           42
1.219160                  251               272           52                  99         310           42
1.220339                  251               272           52                  99         310           42
1.221519                  251               272           52                  99         310           42
1.222701                  251               272           52                  99         310           42
1.223883                  251               272           52                  99         310           42
1.225067                  252               273           52                 100         310           42
1.226252                  252               273           52                 100         310           42
1.227438                  253               273           52                 101         310           42
1.228625                  254               273           52                 102         310           42
1.229813                  254               273           52                 102         310           42
1.231002                  254               273           52                 102         310           42
1.232193                  254               273           52                 103         310           42
1.233384                  254               273           52                 103         310           42
1.234577                  254               273           52                 103         310           42
1.235771                  254               273           52                 104         310           42
1.236966                  254               273           52                 104         310           42
1.238163                  254               273           52                 104         310           42
1.239360                  254               273           52                 104         310           42
1.240559                  254               273           52                 105         310           42
1.241758                  254               273           52                 105         310           42
1.242959                  254               273           52                 106         310           42
1.244161                  254               273           52                 106         310           42
1.245365                  254               273           52                 106         310           42
1.246569                  254               273           52                 107         310           42
1.247775                  254               273           52                 107         310           42
1.248981                  254               273           52                 108         310           42
1.250189                  254               273           52                 108         310           42
1.251398                  254               273           52                 108         310           42
1.252609                  254               273           52                 108         310           42
1.253820                  254               273           52                 108         310           42
1.255033                  254               273           52                 109         310           42
1.256246                  254               274           52                 109         310           42
1.257461                  254               274           52                 109         310           42
1.258677                  254               274           52                 109         310           42
1.259895                  254               274           52                 109         310           42
1.261113                  254               274           52                 110         310           42
1.262333                  254               274           52                 110         310           42
1.263554                  255               274           52                 110         310           42
1.264776                  255               274           53                 110         310           42
1.265999                  255               274           53                 110         310           42
1.267223                  256               275           54                 110         310           43
1.268449                  257               275           54                 110         310           43
1.269675                  257               275           54                 111         310           43
1.270903                  257               275           54                 111         310           43
1.272132                  257               275           55                 112         310           44
1.273363                  257               275           55                 112         310           44
1.274594                  257               275           55                 113         310           44
1.275827                  257               275           56                 113         310           45
1.277061                  257               275           56                 113         310           45
1.278296                  257               275           56                 114         310           45
1.279532                  257               275           56                 114         310           45
1.280770                  257               275           56                 114         310           45
1.282008                  257               275           56                 114         310           45
1.283248                  257               275           56                 114         310           45
1.284489                  257               275           56                 114         310           45
1.285731                  257               275           56                 115         310           45
1.286975                  257               275           56                 116         310           45
1.288219                  257               275           56                 116         310           45
1.289465                  257               275           56                 116         310           45
1.290712                  257               275           57                 116         310           46
1.291961                  257               275           57                 116         310           46
1.293210                  257               275           57                 116         310           46
1.294461                  257               275           57                 117         310           46
1.295713                  257               275           57                 117         310           46
1.296966                  257               275           57                 117         310           46
1.298220                  257               276           57                 117         310           46
1.299476                  257               276           57                 118         310           46
1.300732                  257               276           57                 119         310           46
1.301990                  257               276           58                 119         310           47
1.303249                  257               276           58                 120         310           47
1.304510                  257               276           58                 120         310           47
1.305771                  258               276           58                 121         310           47
1.307034                  258               277           58                 121         310           47
1.308298                  258               277           58                 121         310           47
1.309564                  258               277           60                 121         310           48
1.310830                  258               277           60                 122         310           48
1.312098                  258               278           60                 122         310           48
1.313367                  258               278           60                 123         310           48
1.314637                  258               280           60                 123         310           48
1.315908                  259               281           60                 123         310           48
1.317181                  259               282           60                 124         310           48
1.318455                  259               282           60                 124         310           48
1.319730                  259               282           60                 125         310           48
1.321006                  259               282           60                 126         310           48
1.322284                  259               282           60                 126         310           48
1.323563                  259               282           60                 126         310           48
1.324843                  259               282           60                 127         310           48
1.326124                  259               282           60                 128         310           48
1.327406                  259               282           60                 128         310           48
1.328690                  259               282           60                 129         310           48
1.329975                  259               282           60                 129         310           48
1.331261                  259               282           60                 129         310           48
1.332549                  259               282           60                 129         310           48
1.333838                  259               282           60                 130         310           48
1.335128                  259               282           60                 130         310           48
1.336419                  259               282           60                 131         310           48
1.337711                  259               282           60                 131         310           48
1.339005                  259               282           60                 132         310           48
1.340300                  259               282           60                 132         310           48
1.341596                  259               282           60                 132         310           48
1.342894                  259               282           60                 132         310           48
1.344192                  259               282           61                 132         310           49
1.345492                  259               282           61                 132         310           49
1.346794                  259               282           61                 133         310           49
1.348096                  259               282           61                 133         310           49
1.349400                  259               282           62                 133         310           49
1.350705                  259               282           62                 133         310           49
1.352011                  259               282           62                 133         310           49
1.353319                  259               282           62                 133         310           49
1.354628                  259               282           62                 133         310           49
1.355938                  259               282           63                 133         310           50
1.357249                  259               282           63                 133         310           50
1.358562                  259               282           63                 133         310           50
1.359875                  259               282           63                 134         310           50
1.361191                  259               282           64                 134         310           51
1.362507                  259               282           64                 134         310           51
1.363825                  259               282           64                 134         310           51
1.365144                  259               282           64                 134         310           51
1.366464                  259               282           64                 134         310           51
1.367785                  259               282           64                 134         310           51
1.369108                  259               282           66                 134         310           53
1.370432                  259               282           66                 134         310           53
1.371758                  259               282           67                 134         310           53
1.373084                  259               282           67                 134         310           53
1.374412                  259               282           68                 134         310           53
1.375742                  259               282           68                 134         310           53
1.377072                  259               282           68                 135         310           53
1.378404                  259               282           69                 135         310           53
1.379737                  259               282           69                 135         310           53
1.381071                  259               282           69                 135         310           53
1.382407                  259               282           69                 135         310           53
1.383744                  260               282           69                 135         310           53
1.385082                  260               282           69                 136         310           53
1.386422                  260               282           69                 136         310           53
1.387762                  260               282           69                 136         310           53
1.389105                  260               282           69                 137         310           53
1.390448                  260               282           69                 137         310           53
1.391793                  260               282           69                 138         310           54
1.393139                  260               282           70                 138         310           55
1.394486                  260               282           70                 138         310           55
1.395835                  260               282           71                 138         310           55
1.397185                  260               282           71                 138         310           55
1.398536                  260               282           71                 139         310           55
1.399888                  260               282           71                 140         310           55
1.401242                  260               282           71                 140         310           55
1.402597                  260               282           71                 140         310           55
1.403954                  260               282           71                 141         310           55
1.405312                  260               282           71                 141         310           55
1.406671                  260               282           71                 142         310           55
1.408031                  260               282           71                 142         310           55
1.409393                  260               282           71                 142         310           55
1.410756                  260               282           71                 142         310           55
1.412120                  261               282           71                 142         310           55
1.413486                  261               282           71                 143         310           55
1.414853                  261               282           71                 143         310           55
1.416221                  261               282           72                 143         310           56
1.417591                  261               282           72                 143         310           56
1.418962                  261               282           72                 143         310           56
1.420334                  261               282           72                 144         310           56
1.421708                  261               282           72                 144         310           56
1.423083                  261               283           72                 144         310           56
1.424459                  261               283           72                 144         310           56
1.425837                  261               283           72                 144         310           56
1.427216                  261               283           72                 145         310           56
1.428596                  261               283           72                 145         310           56
1.429977                  261               283           72                 145         310           56
1.431360                  262               283           72                 145         310           56
1.432745                  262               283           72                 145         310           56
1.434130                  262               283           73                 146         310           57
1.435517                  262               283           73                 146         310           57
1.436906                  262               283           73                 146         310           57
1.438295                  262               283           73                 146         310           57
1.439686                  262               283           73                 146         310           57
1.441079                  262               283           73                 146         310           57
1.442472                  262               283           73                 146         310           57
1.443867                  262               283           73                 147         310           57
1.445264                  262               283           73                 147         310           57
1.446661                  262               283           73                 147         310           57
1.448060                  262               283           73                 147         310           57
1.449461                  262               283           74                 148         310           58
1.450863                  262               283           74                 148         310           58
1.452266                  262               283           74                 148         310           58
1.453670                  262               283           74                 148         310           58
1.455076                  262               283           74                 148         310           58
1.456483                  262               283           74                 148         310           58
1.457892                  262               283           74                 148         310           58
1.459302                  262               283           74                 148         310           58
1.460713                  262               283           74                 149         310           58
1.462126                  262               283           74                 149         310           58
1.463540                  262               283           74                 149         310           58
1.464955                  263               283           74                 149         310           58
1.466372                  263               283           74                 150         310           58
1.467790                  263               283           74                 151         310           58
1.469210                  263               283           74                 151         310           58
1.470631                  263               283           74                 151         310           58
1.472053                  263               283           75                 151         310           58
1.473477                  263               283           75                 151         310           58
1.474902                  263               283           75                 152         310           58
1.476328                  263               283           75                 153         310           58
1.477756                  263               283           75                 153         310           58
1.479185                  263               283           75                 153         310           58
1.480616                  263               283           75                 153         310           58
1.482047                  263               283           75                 153         310           58
1.483481                  263               283           75                 153         310           58
1.484915                  263               283           75                 153         310           58
1.486352                  263               283           75                 153         310           58
1.487789                  263               283           75                 154         310           58
1.489228                  263               283           75                 154         310           58
1.490668                  263               283           76                 154         310           59
1.492110                  263               283           76                 154         310           59
1.493553                  263               283           76                 155         310           59
1.494997                  263               283           76                 156         310           59
1.496443                  263               283           76                 156         310           59
1.497890                  264               283           76                 156         310           59
1.499339                  264               283           76                 157         310           59
1.500789                  264               283           76                 157         310           59
1.502240                  264               283           76                 157         310           59
1.503693                  264               283           76                 158         310           59
1.505147                  264               283           77                 158         310           60
