Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
1.073114                  101               115           20                  50         129           20
1.074152                  101               115           20                  50         129           20
1.075191                  101               116           20                  50         129           20
1.076231                  101               117           20                  50         129           20
1.077272                  101               117           20                  50         129           20
1.078314                  101               117           20                  50         129           20
1.079356                  101               117           20                  50         129           20
1.080400                  101               117           20                  50         129           20
1.081445                  101               117           20                  50         129           20
1.082491                  101               117           20                  50         129           20
1.083538                  101               117           20                  51         129           20
1.084586                  101               117           21                  51         129           21
1.085635                  101               117           21                  51         129           21
1.086685                  101               117           21                  51         129           21
1.087736                  101               117           21                  51         129           21
1.088788                  101               117           21                  51         129           21
1.089841                  101               117           21                  51         129           21
1.090895                  101               117           21                  51         129           21
1.091950                  101               117           21                  51         129           21
1.093006                  101               117           21                  51         129           21
1.094063                  101               117           21                  51         129           21
1.095121                  101               117           21                  51         129           21
1.096180                  101               117           21                  51         129           21
1.097240                  101               117           21                  51         129           21
1.098301                  101               117           21                  51         129           21
1.099363                  101               117           21                  51         129           21
1.100427                  101               117           21                  51         129           21
1.101491                  101               117           21                  51         129           21
1.102556                  101               117           21                  51         129           21
1.103622                  101               117           21                  51         129           21
1.104690                  101               117           21                  51         129           21
1.105758                  101               117           21                  51         129           21
1.106827                  101               117           21                  51         129           21
1.107898                  101               117           21                  51         129           21
1.108969                  101               117           21                  52         129           21
1.110042                  101               117           21                  52         129           21
1.111115                  101               117           21                  52         129           21
1.112190                  101               117           21                  52         129           21
1.113266                  101               117           21                  52         129           21
1.114342                  101               117           21                  52         129           21
1.115420                  101               117           21                  52         129           21
1.116499                  101               117           21                  52         129           21
1.117578                  101               117           21                  52         129           21
1.118659                  101               117           21                  52         129           21
1.119741                  101               117           21                  52         129           21
1.120824                  101               117           21                  52         129           21
1.121908                  101               117           21                  52         129           21
1.122993                  101               117           22                  53         129           22
1.124079                  101               117           22                  53         129           22
1.125166                  101               117           22                  53         129           22
1.126254                  101               117           22                  53         129           22
1.127344                  101               117           22                  53         129           22
1.128434                  101               117           22                  53         129           22
1.129525                  101               117           22                  53         129           22
1.130617                  101               117           22                  53         129           22
1.131711                  101               117           22                  53         129           22
1.132805                  101               117           22                  53         129           22
1.133901                  101               118           22                  53         129           22
1.134998                  101               118           22                  53         129           22
1.136095                  101               118           22                  53         129           22
1.137194                  101               118           22                  53         129           22
1.138294                  101               118           22                  53         129           22
1.139395                  101               118           22                  53         129           22
1.140497                  101               118           22                  53         129           22
1.141600                  101               118           22                  53         129           22
1.142704                  101               118           22                  53         129           22
1.143809                  101               118           22                  53         129           22
1.144915                  101               118           22                  53         129           22
1.146022                  101               118           22                  53         129           22
1.147130                  101               118           22                  53         129           22
1.148240                  101               118           22                  53         129           22
1.149350                  101               118           22                  53         129           22
1.150462                  101               118           22                  53         129           22
1.151575                  101               118           22                  53         129           22
1.152688                  101               118           22                  53         129           22
1.153803                  101               118           22                  54         129           22
1.154919                  101               118           22                  54         129           22
1.156036                  101               118           22                  54         129           22
1.157154                  101               118           22                  55         129           22
1.158273                  101               118           22                  55         129           22
1.159393                  101               118           22                  55         129           22
1.160514                  101               118           22                  55         129           22
1.161637                  101               118           22                  55         129           22
1.162760                  101               118           22                  55         129           22
1.163885                  101               118           22                  55         129           22
1.165010                  101               118           22                  55         129           22
1.166137                  101               118           22                  55         129           22
1.167265                  101               118           22                  55         129           22
1.168394                  101               119           22                  56         129           22
1.169524                  101               119           22                  57         129           22
1.170655                  101               119           22                  57         129           22
1.171787                  101               119           22                  57         129           22
1.172920                  101               119           22                  57         129           22
1.174054                  101               119           22                  57         129           22
1.175190                  101               119           22                  57         129           22
1.176326                  101               119           22                  57         129           22
1.177464                  101               119           22                  57         129           22
1.178603                  101               119           23                  57         129           23
1.179743                  101               119           23                  57         129           23
1.180884                  101               119           23                  57         129           23
1.182026                  101               119           23                  58         129           23
1.183169                  101               119           23                  58         129           23
1.184313                  101               119           24                  58         129           24
1.185458                  101               119           24                  59         129           24
1.186605                  101               120           24                  59         129           24
1.187752                  101               120           24                  59         129           24
1.188901                  101               120           24                  59         129           24
1.190051                  101               120           24                  59         129           24
1.191202                  101               120           24                  59         129           24
1.192354                  101               120           25                  59         129           24
1.193507                  101               120           25                  59         129           24
1.194661                  101               120           25                  59         129           24
1.195817                  101               121           25                  59         129           24
1.196973                  101               121           25                  59         129           24
1.198131                  101               121           25                  59         129           24
1.199289                  101               121           25                  59         129           24
1.200449                  101               121           25                  59         129           24
1.201610                  101               121           25                  59         129           24
1.202772                  101               121           25                  60         129           24
1.203936                  101               121           25                  60         129           24
1.205100                  101               121           25                  60         129           24
1.206265                  101               121           25                  60         129           24
1.207432                  101               121           25                  61         129           24
1.208600                  101               121           25                  61         129           24
1.209769                  101               121           25                  62         129           24
1.210939                  101               121           25                  62         129           24
1.212110                  101               121           25                  62         129           24
1.213282                  101               121           25                  62         129           24
1.214455                  101               121           25                  62         129           24
1.215630                  101               121           25                  63         129           24
1.216805                  101               121           25                  63         129           24
1.217982                  102               121           25                  63         129           24
1.219160                  102               121           25                  63         129           24
1.220339                  102               121           25                  63         129           24
1.221519                  102               121           25                  63         129           24
1.222701                  102               121           25                  63         129           24
1.223883                  102               121           25                  63         129           24
1.225067                  102               121           25                  63         129           24
1.226252                  102               121           25                  63         129           24
1.227438                  102               121           25                  64         129           24
1.228625                  102               121           25                  65         129           24
1.229813                  102               121           25                  65         129           24
1.231002                  102               121           25                  65         129           24
1.232193                  102               121           25                  65         129           24
1.233384                  102               121           25                  65         129           24
1.234577                  102               121           25                  65         129           24
1.235771                  102               121           25                  66         129           24
1.236966                  102               121           25                  66         129           24
1.238163                  102               121           25                  66         129           24
1.239360                  102               121           25                  66         129           24
1.240559                  102               121           25                  66         129           24
1.241758                  102               121           25                  66         129           24
1.242959                  102               121           25                  67         129           24
1.244161                  102               121           25                  67         129           24
1.245365                  102               121           25                  67         129           24
1.246569                  102               121           25                  67         129           24
1.247775                  102               121           25                  67         129           24
1.248981                  102               121           25                  67         129           24
1.250189                  102               121           25                  67         129           24
1.251398                  102               121           25                  67         129           24
1.252609                  102               121           25                  67         129           24
1.253820                  102               121           25                  67         129           24
1.255033                  102               121           25                  67         129           24
1.256246                  102               121           25                  67         129           24
1.257461                  102               121           25                  67         129           24
1.258677                  102               121           25                  67         129           24
1.259895                  102               121           25                  67         129           24
1.261113                  102               121           25                  67         129           24
1.262333                  102               121           25                  67         129           24
1.263554                  102               121           25                  67         129           24
1.264776                  102               121           25                  67         129           24
1.265999                  102               121           25                  67         129           24
1.267223                  102               122           26                  67         129           25
1.268449                  102               122           26                  67         129           25
1.269675                  102               122           26                  68         129           25
1.270903                  102               122           26                  68         129           25
1.272132                  102               122           26                  68         129           25
1.273363                  102               122           26                  68         129           25
1.274594                  102               122           26                  69         129           25
1.275827                  102               122           27                  69         129           26
1.277061                  102               122           27                  69         129           26
1.278296                  102               122           27                  69         129           26
1.279532                  102               122           27                  69         129           26
1.280770                  102               122           27                  69         129           26
1.282008                  102               122           27                  69         129           26
1.283248                  102               122           27                  69         129           26
1.284489                  102               122           27                  69         129           26
1.285731                  102               122           27                  69         129           26
1.286975                  102               122           27                  69         129           26
1.288219                  102               122           27                  69         129           26
1.289465                  102               122           27                  69         129           26
1.290712                  102               122           28                  69         129           27
1.291961                  102               122           28                  69         129           27
1.293210                  102               122           28                  69         129           27
1.294461                  102               122           28                  69         129           27
1.295713                  102               122           28                  69         129           27
1.296966                  102               122           28                  69         129           27
1.298220                  102               122           28                  69         129           27
1.299476                  102               122           28                  70         129           27
1.300732                  102               122           28                  70         129           27
1.301990                  102               122           28                  70         129           27
1.303249                  102               122           28                  71         129           27
1.304510                  102               122           28                  71         129           27
1.305771                  103               122           28                  72         129           27
1.307034                  103               123           28                  72         129           27
1.308298                  103               123           28                  72         129           27
1.309564                  103               123           28                  72         129           27
1.310830                  103               123           28                  73         129           27
1.312098                  103               124           28                  73         129           27
1.313367                  103               124           28                  73         129           27
1.314637                  103               125           28                  73         129           27
1.315908                  103               125           28                  73         129           27
1.317181                  103               126           28                  73         129           27
1.318455                  103               126           28                  73         129           27
1.319730                  103               126           28                  74         129           27
1.321006                  103               126           28                  75         129           27
1.322284                  103               126           28                  75         129           27
1.323563                  103               126           28                  75         129           27
1.324843                  103               126           28                  76         129           27
1.326124                  103               126           28                  76         129           27
1.327406                  103               126           28                  76         129           27
1.328690                  103               126           28                  76         129           27
1.329975                  103               126           28                  76         129           27
1.331261                  103               126           28                  76         129           27
1.332549                  103               126           28                  76         129           27
1.333838                  103               126           28                  77         129           27
1.335128                  103               126           28                  77         129           27
1.336419                  103               126           28                  78         129           27
1.337711                  103               126           28                  78         129           27
1.339005                  103               126           28                  79         129           27
1.340300                  103               126           28                  79         129           27
1.341596                  103               126           28                  79         129           27
1.342894                  103               126           28                  79         129           27
1.344192                  103               126           29                  79         129           28
1.345492                  103               126           29                  79         129           28
1.346794                  103               126           29                  80         129           28
1.348096                  103               126           29                  80         129           28
1.349400                  103               126           29                  80         129           28
1.350705                  103               126           29                  80         129           28
1.352011                  103               126           29                  80         129           28
1.353319                  103               126           29                  80         129           28
1.354628                  103               126           29                  80         129           28
1.355938                  103               126           30                  80         129           29
1.357249                  103               126           30                  80         129           29
1.358562                  103               126           30                  80         129           29
1.359875                  103               126           30                  80         129           29
1.361191                  103               126           31                  80         129           30
1.362507                  103               126           31                  80         129           30
1.363825                  103               126           31                  80         129           30
1.365144                  103               126           31                  80         129           30
1.366464                  103               126           31                  80         129           30
1.367785                  103               126           31                  80         129           30
1.369108                  103               126           33                  80         129           32
1.370432                  103               126           33                  80         129           32
1.371758                  103               126           33                  80         129           32
1.373084                  103               126           33                  80         129           32
1.374412                  103               126           34                  80         129           32
1.375742                  103               126           34                  80         129           32
1.377072                  103               126           34                  80         129           32
1.378404                  103               126           34                  80         129           32
1.379737                  103               126           34                  80         129           32
1.381071                  103               126           34                  80         129           32
1.382407                  103               126           34                  80         129           32
1.383744                  103               126           34                  80         129           32
1.385082                  103               126           34                  80         129           32
1.386422                  103               126           34                  80         129           32
1.387762                  103               126           34                  80         129           32
1.389105                  103               126           34                  81         129           32
1.390448                  103               126           34                  81         129           32
1.391793                  103               126           34                  81         129           32
1.393139                  103               126           34                  81         129           32
1.394486                  103               126           34                  81         129           32
1.395835                  103               126           34                  81         129           32
1.397185                  103               126           34                  81         129           32
1.398536                  103               126           34                  81         129           32
1.399888                  103               126           34                  81         129           32
1.401242                  103               126           34                  81         129           32
1.402597                  103               126           34                  81         129           32
1.403954                  103               126           34                  81         129           32
1.405312                  103               126           34                  81         129           32
1.406671                  103               126           34                  81         129           32
1.408031                  103               126           34                  81         129           32
1.409393                  103               126           34                  81         129           32
1.410756                  103               126           34                  81         129           32
1.412120                  103               126           34                  81         129           32
1.413486                  103               126           34                  81         129           32
1.414853                  103               126           34                  81         129           32
1.416221                  103               126           34                  81         129           32
1.417591                  103               126           34                  81         129           32
1.418962                  103               126           34                  81         129           32
1.420334                  103               126           34                  81         129           32
1.421708                  103               126           34                  81         129           32
1.423083                  103               126           34                  81         129           32
1.424459                  103               126           34                  81         129           32
1.425837                  103               126           34                  81         129           32
1.427216                  103               126           34                  82         129           32
1.428596                  103               126           34                  82         129           32
1.429977                  103               126           34                  82         129           32
1.431360                  103               126           34                  82         129           32
1.432745                  103               126           34                  82         129           32
1.434130                  103               126           35                  82         129           33
1.435517                  103               126           35                  82         129           33
1.436906                  103               126           35                  82         129           33
1.438295                  103               126           35                  82         129           33
1.439686                  103               126           35                  82         129           33
1.441079                  103               126           35                  82         129           33
1.442472                  103               126           35                  82         129           33
1.443867                  103               126           35                  82         129           33
1.445264                  103               126           35                  82         129           33
1.446661                  103               126           35                  82         129           33
1.448060                  103               126           35                  82         129           33
1.449461                  103               126           36                  82         129           34
1.450863                  103               126           36                  82         129           34
1.452266                  103               126           36                  82         129           34
1.453670                  103               126           36                  82         129           34
1.455076                  103               126           36                  82         129           34
1.456483                  103               126           36                  82         129           34
1.457892                  103               126           36                  82         129           34
1.459302                  103               126           36                  82         129           34
1.460713                  103               126           36                  83         129           34
1.462126                  103               126           36                  83         129           34
1.463540                  103               126           36                  83         129           34
1.464955                  103               126           36                  83         129           34
1.466372                  103               126           36                  84         129           34
1.467790                  103               126           36                  84         129           34
1.469210                  103               126           36                  84         129           34
1.470631                  103               126           36                  84         129           34
1.472053                  103               126           36                  84         129           34
1.473477                  103               126           36                  84         129           34
1.474902                  103               126           36                  84         129           34
1.476328                  103               126           36                  84         129           34
1.477756                  103               126           36                  84         129           34
1.479185                  103               126           36                  84         129           34
1.480616                  103               126           36                  84         129           34
1.482047                  103               126           36                  84         129           34
1.483481                  103               126           36                  84         129           34
1.484915                  103               126           36                  84         129           34
1.486352                  103               126           36                  84         129           34
1.487789                  103               126           36                  84         129           34
1.489228                  103               126           36                  84         129           34
1.490668                  103               126           37                  84         129           35
1.492110                  103               126           37                  84         129           35
1.493553                  103               126           37                  84         129           35
1.494997                  103               126           37                  85         129           35
1.496443                  103               126           37                  85         129           35
1.497890                  103               126           37                  85         129           35
1.499339                  103               126           37                  85         129           35
1.500789                  103               126           37                  85         129           35
1.502240                  103               126           37                  85         129           35
1.503693                  103               126           37                  86         129           35
1.505147                  103               126           38                  86         129           36
