Absolute performance profile for SolverTime
Filter: gap <= 10.0% and not failed
            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
0.036599                  1                 0            0                   0           1            0
0.127605                 18                 1           16                   2          19            0
0.218610                 23                 3           20                   4          25            1
0.309616                 25                 6           24                   4          27            2
0.400621                 26                 6           24                   5          28            2
0.491626                 27                 7           25                   6          29            2
0.582632                 28                 8           27                   6          30            4
0.673637                 29                 8           27                   6          31            4
0.764643                 30                 9           28                   7          32            4
0.855648                 30                 9           28                   8          32            4
0.946654                 31                11           28                  10          33            4
1.037659                 31                11           28                  11          34            4
1.128664                 32                13           30                  12          36            5
1.219670                 33                14           30                  12          37            5
1.310675                 33                14           30                  12          37            5
1.401681                 33                14           30                  12          37            5
1.492686                 35                14           30                  12          39            5
1.583692                 35                14           30                  13          40            5
1.674697                 37                15           31                  14          40            6
1.765703                 37                15           31                  14          40            6
1.856708                 37                15           33                  14          41            6
1.947713                 40                17           34                  15          44            7
2.038719                 41                18           35                  15          44            7
2.129724                 41                18           35                  15          44            7
2.220730                 42                19           36                  16          46            8
2.311735                 43                20           37                  17          47            9
2.402741                 45                21           37                  18          49            9
2.493746                 45                21           39                  18          49           10
2.584752                 46                21           39                  18          50           10
2.675757                 47                21           42                  19          50           12
2.766762                 47                21           43                  19          50           12
2.857768                 47                21           43                  19          50           12
2.948773                 47                21           44                  19          50           13
3.039779                 47                21           44                  19          50           13
3.130784                 47                21           44                  21          51           13
3.221790                 49                23           44                  21          52           13
3.312795                 49                23           45                  22          53           13
3.403801                 49                23           45                  22          53           13
3.494806                 49                24           47                  23          54           15
3.585811                 50                24           47                  23          54           15
3.676817                 50                24           47                  23          54           15
3.767822                 51                25           48                  24          55           16
3.858828                 51                25           48                  25          55           16
3.949833                 53                25           48                  26          57           16
4.040839                 53                26           49                  26          57           16
4.131844                 53                26           49                  26          57           16
4.222849                 53                26           50                  26          57           17
4.313855                 54                27           51                  27          58           18
4.404860                 54                27           52                  27          58           19
4.495866                 54                27           52                  27          58           19
