Relative performance profile for SolverTime
Filter: within 0.1002% of known optimal value and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.000000           1    157     26      5        14          65     12      38      93         356            0
1.001268           2    157     27      5        14          67     13      39      94         356            0
1.002539           2    157     27      5        14          67     13      39      94         356            0
1.003810           2    157     27      5        14          67     13      39      94         356            0
1.005083           2    157     27      5        14          67     13      40      94         356            0
1.006358           2    157     27      5        14          67     13      40      95         356            0
1.007635           2    157     27      5        14          68     13      40      96         356            0
1.008913           2    157     27      5        14          68     13      40      96         356            0
1.010193           2    157     27      5        14          68     13      41      96         356            0
1.011474           2    157     27      5        14          68     13      41      96         356            0
1.012757           2    157     27      5        14          68     13      41      96         356            0
1.014042           2    157     27      5        14          68     13      41      96         356            0
1.015328           2    157     27      5        14          68     13      41      96         356            0
1.016616           2    157     27      5        14          68     13      41      96         356            0
1.017905           2    157     27      5        14          68     13      41      96         356            0
1.019197           2    157     27      5        14          68     13      41      96         356            0
1.020489           2    157     27      5        14          68     13      41      97         356            0
1.021784           2    157     27      5        14          68     13      41      97         356            0
1.023080           2    158     27      5        14          69     13      41      97         356            0
1.024378           2    158     27      5        14          70     13      42      97         356            0
1.025677           2    159     27      5        14          70     13      43      97         356            0
1.026978           2    159     27      5        14          70     13      43      97         356            0
1.028281           2    159     27      5        14          70     13      43      97         356            0
1.029585           2    160     27      5        14          71     13      43      97         356            0
1.030891           2    160     27      5        14          71     13      43      97         356            0
1.032199           2    160     27      5        14          71     13      43      97         356            0
1.033508           2    160     27      5        14          72     13      43      97         356            0
1.034819           2    160     27      5        14          72     13      43      97         356            0
1.036132           2    160     27      5        14          72     13      43      97         356            0
1.037446           2    160     27      5        14          73     13      43      98         356            0
1.038762           2    160     27      5        14          73     13      43      98         356            0
1.040079           2    160     27      5        14          73     13      43      98         356            0
1.041399           2    160     27      5        14          73     13      43      99         356            0
1.042720           2    160     27      5        14          73     13      43     100         356            0
1.044042           2    161     27      5        14          73     13      43     100         356            0
1.045367           2    161     27      5        14          74     13      43     100         356            0
1.046693           2    161     27      5        14          74     13      43     100         356            0
1.048020           2    161     27      5        14          74     13      43     100         356            0
1.049350           2    161     27      5        14          74     13      43     100         356            0
1.050681           2    161     27      5        14          75     13      43     100         356            0
1.052013           2    161     27      5        14          75     13      43     100         356            0
1.053348           2    161     27      5        14          75     13      43     100         356            0
1.054684           2    161     27      5        14          76     13      43     100         356            0
1.056022           2    161     27      5        14          76     13      43     100         356            0
1.057361           2    161     27      5        14          77     13      43     101         356            0
1.058703           2    162     27      5        14          77     13      43     101         356            0
1.060045           2    162     27      5        14          77     13      43     101         356            0
1.061390           2    162     27      5        14          77     13      43     101         356            0
1.062736           2    162     27      5        14          77     13      43     101         356            0
1.064084           2    162     27      5        14          77     13      43     101         356            0
1.065434           2    162     27      5        14          77     13      43     101         356            0
1.066786           2    162     27      5        14          77     13      44     101         356            0
1.068139           2    162     27      5        14          77     13      44     101         356            0
1.069494           2    162     27      5        14          77     13      45     101         356            0
1.070850           2    162     27      5        14          78     13      45     101         356            0
1.072209           2    162     27      5        14          78     13      45     101         356            0
1.073569           2    162     27      5        14          79     13      45     101         356            0
1.074930           2    162     27      5        14          79     13      45     101         356            0
1.076294           2    163     27      5        14          79     13      45     101         356            0
1.077659           2    165     27      5        14          79     13      46     101         356            0
1.079026           2    165     27      5        14          79     13      46     101         356            0
1.080395           2    165     27      5        14          79     13      46     101         356            0
1.081765           2    165     27      5        14          79     13      46     101         356            0
1.083137           2    165     27      5        15          79     13      46     101         356            0
1.084511           2    166     27      5        15          79     13      46     101         356            0
1.085887           2    166     27      5        15          79     13      46     102         356            0
1.087264           2    166     27      5        15          79     13      46     102         356            0
1.088643           2    166     27      5        16          80     13      46     102         356            0
1.090024           2    166     27      5        16          80     14      46     102         356            0
1.091407           2    166     27      5        16          80     14      46     102         356            0
1.092791           2    168     28      5        16          80     14      46     102         356            0
1.094178           2    169     28      5        16          80     14      46     102         356            0
1.095565           2    169     28      5        16          80     14      46     103         356            0
1.096955           2    169     28      5        16          80     14      46     103         356            0
1.098347           2    169     28      5        16          80     14      46     103         356            0
1.099740           2    169     28      5        16          80     14      46     103         356            0
1.101135           2    169     28      5        17          80     14      48     103         356            0
1.102532           2    170     28      5        17          80     14      48     103         356            0
1.103930           2    170     29      5        17          80     14      48     103         356            0
1.105330           2    170     29      5        17          80     14      48     103         356            0
1.106732           2    171     30      5        17          80     14      48     103         356            0
1.108136           2    171     30      5        17          80     14      48     103         356            0
1.109542           2    171     30      5        18          80     14      48     103         356            0
1.110949           2    171     30      5        18          80     14      48     103         356            0
1.112358           2    171     30      5        18          80     14      48     104         356            0
1.113769           2    171     30      5        18          81     14      48     104         356            0
1.115182           2    172     30      5        18          81     14      48     104         356            0
1.116597           2    172     30      5        18          81     14      48     104         356            0
1.118013           2    172     30      5        18          81     14      48     104         356            0
1.119431           2    172     30      5        18          82     15      50     104         356            0
1.120851           2    172     30      5        18          82     15      50     104         356            0
1.122273           2    172     30      5        18          82     15      50     104         356            0
1.123696           2    172     30      5        18          82     15      50     104         356            0
1.125122           2    172     30      5        18          82     15      50     104         356            0
1.126549           2    172     30      5        18          82     15      50     104         356            0
1.127978           2    172     30      5        18          82     15      50     104         356            0
1.129409           2    172     30      5        18          82     15      51     104         356            0
1.130841           2    172     30      5        18          82     15      52     105         356            0
1.132276           2    172     30      5        18          82     15      52     105         356            0
1.133712           2    172     30      5        18          82     15      52     105         356            0
1.135150           2    172     30      5        18          83     15      52     105         356            0
1.136590           2    172     30      5        18          83     15      52     105         356            0
1.138032           2    172     30      5        18          83     15      52     105         356            0
1.139475           2    173     30      5        18          83     15      52     105         356            0
1.140921           2    173     30      5        18          83     15      53     105         356            0
1.142368           2    174     30      5        18          83     15      53     105         356            0
1.143817           2    175     30      5        18          84     15      53     105         356            0
1.145268           2    175     30      5        18          84     15      53     105         356            0
1.146720           2    175     30      5        18          84     15      53     105         356            0
1.148175           2    175     30      5        18          84     15      53     105         356            0
1.149631           2    175     30      5        18          84     15      53     105         356            0
1.151090           2    175     30      5        18          84     15      53     105         356            0
1.152550           2    176     30      5        18          84     15      53     105         356            0
1.154012           2    177     30      5        18          84     15      53     105         356            0
1.155475           2    178     30      5        18          85     15      53     106         356            0
1.156941           2    178     30      5        18          85     15      53     106         356            0
1.158409           2    178     30      5        18          85     15      53     106         356            0
1.159878           2    178     30      5        18          86     16      53     106         356            0
1.161349           2    178     30      5        18          87     16      53     106         356            0
1.162822           2    178     30      5        18          87     16      53     106         356            0
1.164297           2    180     30      5        18          87     16      53     106         356            0
1.165774           2    181     30      5        18          87     16      53     106         356            0
1.167253           2    181     31      5        18          87     16      53     106         356            0
1.168734           2    182     31      5        18          88     16      53     106         356            0
1.170216           2    182     31      5        18          88     16      53     106         356            0
1.171700           2    183     31      5        18          88     16      53     106         356            0
1.173187           2    183     31      5        18          88     16      53     106         356            0
1.174675           2    183     31      5        18          88     16      53     106         356            0
1.176165           2    183     31      5        18          88     16      53     106         356            0
1.177657           2    184     31      5        18          88     16      53     106         356            0
1.179150           2    185     31      5        18          88     16      53     107         356            0
1.180646           2    185     31      5        18          88     16      53     107         356            0
1.182144           2    186     31      5        18          88     16      54     107         356            0
1.183643           2    186     31      5        18          88     16      54     107         356            0
1.185145           2    187     31      5        18          88     16      54     107         356            0
1.186648           2    187     31      5        18          88     16      54     107         356            0
1.188153           2    187     31      5        18          88     16      54     107         356            0
1.189660           2    188     31      5        18          88     16      54     107         356            0
1.191169           2    188     31      5        18          88     16      54     107         356            0
1.192680           2    188     31      5        18          88     16      54     108         356            0
1.194193           2    188     31      5        18          88     16      54     108         356            0
1.195708           2    188     31      5        18          88     16      54     108         356            0
1.197225           2    188     31      5        18          88     16      54     108         356            0
1.198743           2    188     31      5        18          88     16      54     109         356            0
1.200264           2    188     31      6        18          88     16      55     109         356            0
1.201786           2    188     31      6        18          88     16      55     109         356            0
1.203311           2    188     31      6        18          88     16      55     109         356            0
1.204837           2    188     31      6        18          88     16      55     109         356            0
1.206365           2    188     31      6        18          88     16      55     109         356            0
1.207895           2    188     31      6        18          88     16      55     109         356            0
1.209428           2    188     31      6        18          89     16      55     109         356            0
1.210962           2    188     31      6        18          90     16      55     109         356            0
1.212498           2    188     31      6        18          90     16      55     109         356            0
1.214036           2    188     31      6        18          90     16      56     109         356            0
1.215576           2    188     31      6        18          90     16      56     109         356            0
1.217118           2    188     31      6        19          90     16      56     109         356            0
1.218661           2    188     31      6        19          90     17      56     109         356            0
1.220207           2    188     31      6        19          90     17      56     109         356            0
1.221755           2    188     31      6        19          90     17      56     109         356            0
1.223305           2    188     31      6        19          90     17      56     109         356            0
1.224856           2    188     31      6        19          90     17      56     109         356            0
1.226410           2    189     31      6        19          90     17      56     109         356            0
1.227966           2    189     31      6        20          90     17      56     111         356            0
1.229523           2    189     31      6        20          90     17      57     111         356            0
1.231083           2    189     31      6        20          90     17      57     111         356            0
1.232645           2    189     31      6        20          90     17      57     111         356            0
1.234208           2    190     31      6        20          90     17      57     111         356            0
1.235774           2    191     31      6        20          90     17      57     111         356            0
1.237341           2    191     31      6        20          90     17      57     111         356            0
1.238911           2    191     31      6        20          90     17      57     111         356            0
1.240482           2    191     31      6        20          90     17      57     112         356            0
1.242056           2    191     31      6        20          90     17      57     112         356            0
1.243631           2    191     31      6        20          91     17      57     113         356            0
1.245209           2    192     31      6        20          91     17      57     113         356            0
1.246788           2    192     31      6        20          91     17      57     114         356            0
1.248370           2    192     31      6        20          91     17      57     114         356            0
1.249953           2    192     31      6        20          91     17      57     114         356            0
1.251539           2    193     32      6        20          91     17      57     114         356            0
1.253126           2    193     32      6        20          92     17      57     115         356            0
1.254716           2    194     32      6        20          92     17      58     115         356            0
1.256307           2    194     32      6        20          92     17      58     115         356            0
1.257901           2    194     32      6        20          92     17      58     115         356            0
1.259496           2    194     33      6        20          92     17      58     115         356            0
1.261094           2    194     33      6        20          92     17      58     115         356            0
1.262694           2    194     33      6        20          93     17      58     115         356            0
1.264295           2    195     33      6        20          93     17      58     115         356            0
1.265899           2    195     33      6        20          93     17      58     115         356            0
1.267505           2    195     33      6        20          93     17      58     116         356            0
1.269112           2    195     33      6        20          93     17      58     116         356            0
1.270722           2    195     33      6        20          93     17      58     116         356            0
1.272334           2    195     33      6        20          94     17      58     116         356            0
1.273948           2    195     33      6        20          95     17      58     116         356            0
1.275564           2    195     33      6        20          96     17      58     116         356            0
1.277182           2    195     33      6        20          96     17      58     117         356            0
1.278802           2    195     33      6        20          96     17      58     118         356            0
1.280424           2    196     33      6        20          96     17      58     118         356            0
1.282048           2    196     33      6        20          96     17      58     119         356            0
1.283675           2    196     33      6        20          96     17      59     120         356            0
1.285303           2    196     33      6        20          96     17      60     120         356            0
1.286933           2    196     34      6        20          96     17      60     121         356            0
1.288566           2    196     34      6        20          96     17      60     121         356            0
1.290200           2    196     34      6        20          96     17      60     121         356            0
1.291837           2    196     34      6        20          96     17      60     121         356            0
1.293475           2    196     34      6        20          96     17      60     122         356            0
1.295116           2    196     34      6        20          96     17      60     122         356            0
1.296759           2    196     34      6        20          96     17      60     122         356            0
1.298404           2    197     34      6        20          96     17      60     122         356            0
1.300051           2    197     34      6        20          97     17      60     122         356            0
1.301700           2    198     34      6        20          97     17      61     122         356            0
1.303351           2    199     34      6        20          97     17      61     122         356            0
1.305004           2    199     34      6        20          98     17      61     122         356            0
1.306659           2    200     34      6        20          98     17      61     123         356            0
1.308317           2    200     34      6        20          98     17      61     123         356            0
1.309976           2    200     34      6        20          98     17      61     123         356            0
1.311638           2    200     34      6        20          98     17      61     123         356            0
1.313302           2    200     34      6        21          98     17      61     123         356            0
1.314968           2    200     34      6        21          99     17      61     123         356            0
1.316636           2    200     34      6        21          99     17      61     123         356            0
1.318306           2    200     34      6        21          99     17      61     123         356            0
1.319978           2    200     34      6        21         100     17      61     123         356            0
1.321652           2    200     34      6        21         100     17      61     123         356            0
1.323329           2    200     34      6        21         100     17      61     123         356            0
1.325007           2    200     34      6        21         100     17      61     123         356            0
1.326688           2    200     34      6        21         100     17      61     123         356            0
1.328371           2    200     34      6        21         102     17      61     123         356            0
1.330056           2    200     34      6        21         102     17      61     123         356            0
1.331743           2    200     34      6        21         102     17      62     123         356            0
1.333432           2    201     35      6        21         102     17      62     123         356            0
1.335123           2    201     35      6        22         102     17      62     123         356            0
1.336817           2    201     35      6        22         102     17      62     123         356            0
1.338513           2    201     35      6        22         102     17      62     123         356            0
1.340211           2    201     35      6        22         103     17      62     123         356            0
1.341911           2    201     35      6        22         103     17      62     123         356            0
1.343613           2    201     36      6        22         103     17      62     123         356            0
1.345317           2    201     36      6        22         103     17      62     124         356            0
1.347023           2    201     36      6        22         103     17      62     124         356            0
1.348732           2    201     36      6        22         103     17      62     125         356            0
1.350443           2    201     36      6        22         103     18      62     125         356            0
1.352156           2    201     36      6        22         103     19      62     125         356            0
1.353871           2    201     36      6        22         103     19      62     125         356            0
1.355588           2    201     36      6        22         103     19      62     125         356            0
1.357308           2    201     36      6        22         104     19      62     125         356            0
1.359029           2    201     36      6        22         104     19      62     125         356            0
1.360753           2    201     36      6        22         104     19      62     125         356            0
1.362479           2    201     36      6        22         104     19      62     125         356            0
1.364208           2    201     36      6        23         105     19      62     125         356            0
1.365938           2    201     36      6        23         105     19      62     125         356            0
1.367671           2    201     36      6        23         105     19      62     125         356            0
1.369406           2    201     36      6        23         106     19      62     125         356            0
1.371143           2    201     36      6        24         106     19      62     125         356            0
1.372882           2    201     36      6        24         106     19      62     125         356            0
1.374623           2    201     36      6        24         106     19      62     125         356            0
1.376367           2    201     37      6        24         106     19      62     125         356            0
1.378113           2    202     37      6        24         106     19      62     125         356            0
1.379861           2    202     37      6        24         106     19      62     125         356            0
1.381611           2    202     38      6        24         106     19      62     125         356            0
1.383364           2    203     38      6        24         106     19      62     125         356            0
1.385118           2    204     38      6        24         106     19      62     125         356            0
1.386875           2    204     38      6        24         106     19      62     125         356            0
1.388634           2    204     38      6        24         106     19      62     125         356            0
1.390396           2    204     38      6        24         106     19      62     125         356            0
1.392160           2    204     39      6        24         106     19      62     125         356            0
1.393925           2    204     39      6        24         106     19      62     125         356            0
1.395694           2    204     39      6        24         106     19      62     125         356            0
1.397464           2    204     39      6        24         106     20      62     125         356            0
1.399237           2    204     39      6        24         106     20      62     125         356            0
1.401011           2    204     39      6        24         106     20      63     125         356            0
1.402788           2    204     39      6        24         106     20      63     125         356            0
1.404568           2    204     39      6        24         106     20      63     125         356            0
1.406349           2    204     39      6        24         106     20      63     125         356            0
1.408133           2    204     39      6        24         106     20      63     125         356            0
1.409920           2    204     39      6        24         106     20      63     125         356            0
1.411708           2    204     39      6        25         106     20      64     125         356            0
1.413499           2    204     39      6        25         106     20      64     126         356            0
1.415292           2    204     39      6        25         106     20      65     126         356            0
1.417087           2    204     39      6        25         106     20      65     127         356            0
1.418884           2    205     39      6        25         106     20      65     127         356            0
1.420684           2    205     39      6        25         107     20      65     127         356            0
1.422486           2    205     40      6        25         107     21      65     127         356            0
