Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.369406           2    205     40      6        24         108     20      66     128         358            0
1.371143           2    205     40      6        25         108     20      66     128         358            0
1.372882           2    205     40      6        25         108     20      66     128         358            0
1.374623           2    205     40      6        25         108     20      66     128         358            0
1.376367           2    205     41      6        25         108     20      66     128         358            0
1.378113           2    206     41      6        25         108     20      66     128         358            0
1.379861           2    206     41      6        25         108     20      66     128         358            0
1.381611           2    206     42      6        25         108     20      66     128         358            0
1.383364           2    207     42      6        25         108     20      66     128         358            0
1.385118           2    208     42      6        25         108     20      66     128         358            0
1.386875           2    208     42      6        25         108     20      66     128         358            0
1.388634           2    208     42      6        25         108     20      66     128         358            0
1.390396           2    208     42      6        25         108     20      66     128         358            0
1.392160           2    208     43      6        25         108     20      66     128         358            0
1.393925           2    208     43      6        25         108     20      66     128         358            0
1.395694           2    208     43      6        25         108     20      66     128         358            0
1.397464           2    208     43      6        25         108     21      66     128         358            0
1.399237           2    208     43      6        25         108     21      66     128         358            0
1.401011           2    208     43      6        25         108     21      67     128         358            0
1.402788           2    208     43      6        25         108     21      67     128         358            0
1.404568           2    208     43      6        25         108     21      67     128         358            0
1.406349           2    208     43      6        25         108     21      67     128         358            0
1.408133           2    208     43      6        25         108     21      67     128         358            0
1.409920           2    208     43      6        25         108     21      67     128         358            0
1.411708           2    208     43      6        26         108     21      68     128         358            0
1.413499           2    208     43      6        26         108     21      68     129         358            0
1.415292           2    208     43      6        26         108     21      69     129         358            0
1.417087           2    208     43      6        26         108     21      69     130         358            0
1.418884           2    209     43      6        26         108     21      69     130         358            0
1.420684           2    209     43      6        26         109     21      69     130         358            0
1.422486           2    209     44      6        26         109     22      69     130         358            0
1.424291           2    209     44      6        26         110     22      69     130         358            0
1.426097           2    209     44      6        26         110     22      69     130         358            0
1.427906           2    209     44      6        26         110     22      69     130         358            0
1.429717           2    209     44      6        26         110     22      69     130         358            0
1.431531           2    209     44      6        26         110     22      69     130         358            0
1.433347           2    209     44      6        26         110     22      69     130         358            0
1.435165           2    210     44      6        26         110     22      69     130         358            0
1.436985           2    210     44      6        26         110     22      69     130         358            0
1.438808           2    210     44      6        26         110     22      69     131         358            0
1.440633           2    210     44      6        26         110     22      69     131         358            0
1.442460           2    210     44      6        26         110     22      69     131         358            0
1.444290           2    210     44      6        26         110     22      69     131         358            0
1.446122           2    211     44      6        26         110     23      69     131         358            0
1.447956           2    212     44      6        26         110     23      69     131         358            0
1.449793           2    212     44      6        26         110     23      69     131         358            0
1.451632           2    212     44      6        26         110     23      69     131         358            0
1.453473           2    213     44      6        26         110     23      69     131         358            0
1.455317           2    213     45      6        26         110     23      69     131         358            0
1.457163           2    213     45      6        26         110     24      69     131         358            0
1.459011           2    214     45      6        26         110     24      69     131         358            0
1.460862           2    214     45      6        27         111     24      69     131         358            0
1.462715           2    215     45      6        27         111     24      69     131         358            0
1.464571           2    215     45      6        27         111     24      69     132         358            0
1.466428           2    215     45      6        27         111     24      69     132         358            0
1.468288           2    215     45      6        27         111     24      69     132         358            0
1.470151           2    216     45      6        27         111     24      69     132         358            0
1.472016           2    216     45      6        27         111     24      69     132         358            0
1.473883           2    216     45      6        27         111     24      69     132         358            0
1.475752           2    216     45      6        27         112     24      69     132         358            0
1.477624           2    217     45      6        27         112     24      69     132         358            0
1.479499           2    217     45      6        27         112     24      69     133         358            0
1.481375           2    217     45      6        27         112     24      69     133         358            0
1.483254           2    217     45      6        27         112     24      69     133         358            0
1.485136           2    217     45      6        27         112     24      70     133         358            0
1.487020           2    217     45      6        27         113     24      70     133         358            0
1.488906           2    217     45      6        27         113     24      70     133         358            0
1.490794           2    217     45      6        27         113     24      70     133         358            0
1.492685           2    217     45      6        27         113     24      70     133         358            0
1.494579           2    217     45      6        27         113     24      70     133         358            0
