                               aecp.1         aoa.0         baron         boa.1      dicopt.1    minotaur.0         sbb.1        scip.1        shot.1    virt. best   virt. worst
ball_mk2_10              0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
batchs101006m            0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
batchs121208m            1.110289e-11  1.108770e-11  1.108676e-11  0.000000e+00  1.110289e-11  1.109970e-11  1.110289e-11  0.000000e+00  1.110533e-11  0.000000e+00  1.110533e-11
batchs151208m            0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.133025e-04  0.000000e+00  0.000000e+00  0.000000e+00  6.133025e-04
batchs201210m            0.000000e+00  0.000000e+00  2.363210e-04  0.000000e+00  0.000000e+00  0.000000e+00  2.363210e-04  0.000000e+00  0.000000e+00  0.000000e+00  2.363210e-04
clay0203h                1.882218e-11  2.774620e-11  1.561100e-11  3.926797e-11  2.774375e-11  1.875952e-11  1.876197e-11  0.000000e+00  1.876197e-11  0.000000e+00  3.926797e-11
clay0203m                0.000000e+00  5.325541e-11  4.711692e-11  0.000000e+00  6.210733e-11  5.225835e-11  5.323388e-11  0.000000e+00  4.523255e-10  0.000000e+00  4.523255e-10
clay0204h                0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
clay0204m                0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
clay0205h                0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
clay0303h                0.000000e+00  0.000000e+00  0.000000e+00  1.435591e-10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.435591e-10
clay0304h                4.039251e-11  7.385538e-11  2.761878e-11  1.123603e-10  5.937393e-01  7.383568e-11  7.385285e-11  0.000000e+00  7.217240e-11  0.000000e+00  5.937393e-01
clay0305h                0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
clay0305m                0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
cvxnonsep_normcon20r     0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
cvxnonsep_normcon20      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
cvxnonsep_normcon30r     0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.807159e-04  0.000000e+00  0.000000e+00  0.000000e+00  4.807159e-04  0.000000e+00  4.807159e-04
cvxnonsep_normcon40r     9.668814e-11  9.807026e-11  9.871701e-11  4.065334e-11  9.871701e-11  9.871265e-11  9.863426e-11  0.000000e+00  9.871505e-11  0.000000e+00  9.871701e-11
cvxnonsep_nsig20r        1.139182e-10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.490108e-04  1.137544e-05  0.000000e+00  4.490108e-04
cvxnonsep_nsig20         0.000000e+00  0.000000e+00  9.382970e-05  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.616651e-05  0.000000e+00  9.382970e-05
cvxnonsep_nsig30r        9.045201e-04  0.000000e+00  0.000000e+00  5.327239e-04  0.000000e+00  0.000000e+00  0.000000e+00  5.959343e-04  6.382743e-05  0.000000e+00  9.045201e-04
cvxnonsep_nsig40r        1.439080e-03  0.000000e+00  0.000000e+00  1.285053e-04  0.000000e+00  0.000000e+00  0.000000e+00  7.738724e-04  1.289814e-04  0.000000e+00  1.439080e-03
cvxnonsep_pcon20         0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.478168e-04  0.000000e+00  0.000000e+00  0.000000e+00  5.478168e-04
cvxnonsep_pcon30r        5.428656e-11  5.557587e-11  5.223293e-11  0.000000e+00  6.419190e-04  5.458055e-11  6.419190e-04  0.000000e+00  5.454343e-11  0.000000e+00  6.419190e-04
cvxnonsep_psig20         0.000000e+00  0.000000e+00  1.953866e-06  1.984602e-04  0.000000e+00  0.000000e+00  0.000000e+00  1.833620e-04  0.000000e+00  0.000000e+00  1.984602e-04
du-opt                   0.000000e+00  0.000000e+00  1.269075e-04  0.000000e+00  0.000000e+00  0.000000e+00  5.715883e-04  5.048422e-08  1.845433e-04  0.000000e+00  5.715883e-04
fac2                     0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.091287e-05  0.000000e+00  0.000000e+00  1.407777e-04  1.054841e+00  0.000000e+00  1.054841e+00
fac3                     0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
