Absolute performance profile for Gap
Filter: no fail
          aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
0.044449     324    337    344    316       329         324    255     317     349         358          190
0.044672     324    337    344    316       329         324    255     317     349         358          190
0.044894     325    337    344    316       329         324    255     317     349         358          190
0.045116     325    337    344    316       329         324    255     317     349         358          190
0.045338     325    337    344    316       329         324    255     317     349         358          190
0.045561     325    337    344    316       329         324    255     317     349         358          190
0.045783     325    337    344    316       329         324    255     317     349         358          190
0.046005     325    337    344    316       329         324    255     317     349         358          190
0.046227     325    337    344    316       329         324    255     317     349         358          190
0.046450     325    337    344    316       329         324    255     317     349         358          190
0.046672     325    337    344    316       329         324    255     317     349         358          190
0.046894     325    337    344    316       329         324    255     317     349         358          190
0.047116     325    337    344    316       329         324    255     317     349         358          190
0.047339     325    337    344    316       329         324    255     317     349         358          190
0.047561     325    337    344    316       329         324    255     317     349         358          190
0.047783     325    337    344    316       329         324    255     317     349         358          190
0.048005     325    337    344    316       329         324    255     317     349         358          190
0.048228     325    337    344    316       329         324    255     317     349         358          190
0.048450     325    337    344    316       329         324    255     317     349         358          190
0.048672     325    337    344    316       329         324    255     317     349         358          190
0.048894     325    337    344    316       329         324    255     317     349         358          190
0.049117     325    337    344    316       329         324    255     317     349         358          190
0.049339     325    337    344    316       329         324    255     317     349         358          190
0.049561     325    337    344    316       329         324    255     317     349         358          190
0.049783     325    337    344    316       329         324    255     317     349         358          190
0.050006     325    337    344    316       329         324    255     317     349         358          190
0.050228     325    337    344    316       329         324    255     317     349         358          190
0.050450     325    337    344    316       329         324    255     317     349         358          190
0.050672     325    337    344    316       329         324    255     317     349         358          190
0.050895     325    337    344    316       329         324    255     317     349         358          190
0.051117     325    337    344    316       329         324    255     317     349         358          190
0.051339     325    337    344    316       329         324    255     317     349         358          190
0.051561     325    337    344    316       329         324    255     317     349         358          190
0.051784     325    337    344    316       329         324    255     317     349         358          190
0.052006     325    337    344    316       329         324    255     317     349         358          190
0.052228     325    337    344    316       329         324    255     317     349         358          190
0.052450     325    337    344    316       329         324    255     317     349         358          190
0.052673     325    337    345    316       329         324    255     317     349         358          190
0.052895     325    337    345    316       329         324    255     317     349         358          190
0.053117     326    337    345    316       329         324    255     317     349         358          190
0.053339     326    337    345    316       329         324    255     317     349         358          190
0.053562     326    337    345    316       329         324    255     318     349         358          190
0.053784     326    337    345    316       329         324    255     318     349         358          190
0.054006     326    337    345    316       329         324    255     318     349         358          190
0.054228     326    337    345    316       329         324    255     318     349         358          190
0.054450     326    337    345    316       329         324    255     318     349         358          190
0.054673     326    337    345    316       329         324    255     318     349         358          190
0.054895     326    337    345    316       329         324    255     318     349         358          190
0.055117     326    337    345    316       329         324    255     318     349         358          190
0.055339     326    337    345    316       329         324    255     318     349         358          190
0.055562     326    337    345    316       329         324    255     318     349         358          190
0.055784     326    337    345    316       329         324    255     318     349         358          190
0.056006     326    337    345    316       329         324    255     318     349         358          190
0.056228     326    337    345    316       329         324    255     318     349         358          190
0.056451     326    337    345    316       329         324    255     318     349         358          190
0.056673     326    337    345    316       329         324    255     318     349         358          190
0.056895     326    337    345    316       329         324    255     318     349         358          190
0.057117     326    337    345    316       329         324    255     318     349         358          190
0.057340     326    337    345    316       329         324    255     318     349         358          190
0.057562     326    337    345    316       329         324    255     318     349         358          190
0.057784     326    337    345    316       329         324    255     318     349         358          190
0.058006     326    337    345    316       329         324    255     318     349         358          190
0.058229     326    337    345    316       329         324    255     318     349         358          190
0.058451     326    337    345    316       329         324    255     318     349         358          190
0.058673     326    337    345    316       329         324    255     318     349         358          190
0.058895     326    337    345    316       329         324    255     318     349         358          190
0.059118     326    337    345    316       329         324    255     318     349         358          190
0.059340     326    337    345    316       329         324    255     318     349         358          190
0.059562     326    337    345    316       329         324    255     318     349         358          190
0.059784     326    337    345    316       329         324    255     318     349         358          190
0.060007     326    337    345    316       329         324    255     318     349         358          190
0.060229     326    337    345    316       329         324    255     318     349         358          190
0.060451     326    337    345    316       329         324    255     318     349         358          190
0.060673     326    337    345    316       329         324    255     318     349         358          190
0.060896     326    337    345    316       329         324    255     318     349         358          190
0.061118     326    337    345    316       329         324    255     318     349         358          190
0.061340     326    337    345    316       329         324    255     318     349         358          190
0.061562     326    337    345    316       329         324    255     318     349         358          190
0.061785     326    337    345    316       329         324    255     318     349         358          190
0.062007     326    337    345    316       329         324    255     318     349         358          190
0.062229     326    337    345    316       329         324    255     318     349         358          190
0.062451     326    337    345    316       329         324    255     318     349         358          190
0.062674     326    337    345    316       329         324    255     318     349         358          190
0.062896     326    337    345    316       329         324    255     318     349         358          190
0.063118     326    337    345    316       329         324    255     318     349         358          190
0.063340     326    337    345    316       329         324    255     318     349         358          190
0.063563     326    337    345    316       329         324    255     318     349         358          190
0.063785     326    337    345    316       329         324    255     318     349         358          190
0.064007     326    337    345    316       329         324    255     318     349         358          190
0.064229     326    337    345    316       329         324    255     318     349         358          190
0.064452     326    337    345    316       329         324    255     318     349         358          190
0.064674     326    337    345    316       329         324    255     318     349         358          190
0.064896     326    337    345    316       329         324    255     318     349         358          190
0.065118     326    337    345    316       329         324    255     318     349         358          190
0.065341     326    337    345    316       329         324    255     318     349         358          190
0.065563     326    337    345    316       329         324    255     318     349         358          190
0.065785     326    337    345    316       329         324    255     318     349         358          190
0.066007     326    337    345    316       329         324    255     318     349         358          190
0.066230     326    337    345    316       329         324    255     318     349         358          190
0.066452     326    337    345    316       329         324    255     318     349         358          190
0.066674     326    337    345    316       329         324    255     318     349         358          190
0.066896     326    337    345    316       329         324    255     318     349         358          190
0.067119     326    337    345    316       329         324    255     318     349         358          190
0.067341     326    337    345    316       329         324    255     318     349         358          190
0.067563     326    337    345    316       329         324    255     318     349         358          190
0.067785     326    337    345    316       329         324    255     318     349         358          190
0.068008     326    337    345    316       329         324    255     318     349         358          190
0.068230     326    337    345    316       329         324    255     318     349         358          190
0.068452     326    337    345    316       329         324    255     318     349         358          190
0.068674     326    337    345    316       329         324    255     318     349         358          190
0.068897     326    337    345    316       329         324    255     318     349         358          190
0.069119     326    337    345    316       329         325    255     318     349         358          190
0.069341     326    337    345    316       329         325    255     318     349         358          190
0.069563     326    337    345    316       329         325    255     318     349         358          190
0.069786     326    337    345    316       329         325    255     318     349         358          190
0.070008     326    337    345    316       329         325    255     318     349         358          190
0.070230     326    337    345    316       329         325    255     319     349         358          190
0.070452     326    337    345    316       329         325    255     319     349         358          190
0.070675     326    337    345    316       329         325    255     319     349         358          190
0.070897     326    337    345    316       329         325    255     319     349         358          190
0.071119     326    337    345    316       329         325    255     319     349         358          190
0.071341     326    337    345    316       329         325    255     319     349         358          190
0.071564     326    337    345    316       329         325    255     319     349         358          190
0.071786     326    337    346    316       329         325    255     319     349         358          190
0.072008     326    337    346    316       329         325    255     319     349         358          190
0.072230     326    337    346    316       329         325    255     319     349         358          190
0.072452     326    337    346    316       329         325    255     319     349         358          190
0.072675     326    337    346    316       329         325    255     319     349         358          190
0.072897     326    337    346    316       329         325    255     319     349         358          190
0.073119     326    337    346    316       329         325    255     319     349         358          190
0.073341     326    337    346    316       329         325    255     319     349         358          190
0.073564     326    337    346    316       329         325    255     319     349         358          190
0.073786     326    337    346    316       329         325    255     319     349         358          190
0.074008     326    337    346    316       329         326    255     319     349         358          190
0.074230     327    337    346    316       329         326    255     319     349         358          190
0.074453     327    337    346    316       329         326    255     320     349         358          190
0.074675     327    337    346    316       329         326    255     320     349         358          190
0.074897     327    337    346    316       329         326    255     320     349         358          190
0.075119     327    337    346    316       329         326    255     320     349         358          190
0.075342     327    337    346    316       329         326    255     320     349         358          190
0.075564     327    337    346    316       329         326    255     320     349         358          190
0.075786     327    337    346    316       329         326    255     320     349         358          190
0.076008     327    337    346    316       329         326    255     320     349         358          190
0.076231     327    337    346    316       329         326    255     320     349         358          190
0.076453     327    337    346    316       329         326    255     320     349         358          190
0.076675     327    338    346    316       329         326    255     320     349         358          190
0.076897     327    338    346    316       329         326    255     320     349         358          190
0.077120     327    338    346    316       329         326    255     320     349         358          190
0.077342     327    338    346    316       329         326    255     320     349         358          190
0.077564     327    338    346    316       329         326    255     320     349         358          190
0.077786     327    338    346    316       329         326    255     320     349         358          190
0.078009     327    338    346    316       329         326    255     320     349         358          190
0.078231     327    338    346    316       329         326    255     320     349         358          190
0.078453     327    338    346    316       329         326    255     320     349         358          190
0.078675     327    338    346    316       329         326    255     320     349         358          190
0.078898     327    338    346    316       329         326    255     320     349         358          190
0.079120     327    338    346    316       329         326    255     320     349         358          190
0.079342     327    338    346    316       329         326    255     320     349         358          190
0.079564     327    338    346    316       329         326    255     320     349         358          190
0.079787     327    338    346    316       329         326    255     320     349         358          190
0.080009     327    338    346    316       329         326    255     320     349         358          190
0.080231     327    338    346    316       329         326    255     320     349         358          190
0.080453     327    338    346    316       329         326    255     320     349         358          190
0.080676     327    338    346    316       329         326    255     320     349         358          190
0.080898     327    338    346    316       329         326    255     320     349         358          190
0.081120     327    338    346    316       329         326    255     320     349         358          190
0.081342     327    338    346    316       329         326    255     320     349         358          190
0.081565     327    338    346    316       329         326    255     320     349         358          190
0.081787     327    338    346    316       329         326    255     320     349         358          190
0.082009     327    338    346    316       329         326    255     320     349         358          190
0.082231     327    338    346    316       329         326    255     320     349         358          190
0.082454     327    338    346    316       329         326    255     320     349         358          190
0.082676     327    338    346    316       329         326    255     320     349         358          190
0.082898     327    338    346    316       329         326    255     320     349         358          190
0.083120     327    338    346    316       329         326    255     320     349         358          190
0.083343     327    338    346    316       329         326    255     320     349         358          190
0.083565     327    338    346    316       329         326    255     320     349         358          190
0.083787     327    338    346    316       329         326    255     320     349         358          190
0.084009     327    338    346    316       329         326    255     320     349         358          190
0.084232     327    338    346    316       329         326    255     320     349         358          190
0.084454     327    338    346    316       329         326    255     320     349         358          190
0.084676     327    338    347    316       329         326    255     320     349         358          190
0.084898     327    338    347    316       329         326    255     320     349         358          190
0.085121     327    338    347    316       329         326    255     320     349         358          190
0.085343     327    338    347    316       329         326    255     320     349         358          190
0.085565     327    338    347    316       329         326    255     320     349         358          190
0.085787     327    338    347    316       329         326    255     320     349         358          190
0.086010     327    338    347    316       329         326    255     320     349         358          190
0.086232     327    338    347    316       329         326    255     320     349         358          190
0.086454     327    338    348    316       329         326    255     320     349         358          190
0.086676     327    338    348    316       329         326    255     320     349         358          190
0.086899     327    338    348    316       329         326    255     320     349         358          190
0.087121     327    338    348    316       329         326    255     320     349         358          190
0.087343     327    338    348    316       329         326    255     320     349         358          190
0.087565     327    338    348    316       329         326    255     320     349         358          190
0.087788     327    338    348    316       329         326    255     320     349         358          190
0.088010     327    338    348    316       329         326    255     320     349         358          190
0.088232     327    338    348    316       329         326    255     320     349         358          190
0.088454     327    338    348    316       329         326    255     320     349         358          190
0.088677     327    338    348    316       329         326    255     320     349         358          190
0.088899     327    338    348    316       329         326    255     320     349         358          190
0.089121     327    338    348    316       329         326    255     320     349         358          190
0.089343     327    338    348    316       329         326    255     320     349         358          190
0.089566     327    338    348    316       329         326    255     320     349         358          190
0.089788     328    338    348    316       329         326    255     320     349         358          190
0.090010     328    338    348    316       329         326    255     320     349         358          190
0.090232     328    338    348    316       329         326    255     320     349         358          190
0.090454     328    338    348    316       329         326    255     320     349         358          190
0.090677     328    338    348    316       329         326    255     320     349         358          190
0.090899     328    338    348    316       329         326    255     320     349         358          190
0.091121     328    338    348    316       329         326    255     320     349         358          190
0.091343     328    338    348    316       329         326    255     320     349         358          190
0.091566     328    338    348    316       329         326    255     320     349         358          190
0.091788     328    338    348    316       329         326    255     320     349         358          190
0.092010     328    338    348    316       329         326    255     320     349         358          190
0.092232     328    338    348    316       329         326    255     320     349         358          190
