Relative performance profile for SolverTime
Filter: gap <= 0.1002% and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.201786           0    187     28      6        18          87     15      48     109         356            0
1.203311           0    187     28      6        18          87     15      48     109         356            0
1.204837           0    187     28      6        18          87     15      48     109         356            0
1.206365           0    187     28      6        18          87     15      48     109         356            0
1.207895           0    187     28      6        18          87     15      48     109         356            0
1.209428           0    187     28      6        18          88     15      48     109         356            0
1.210962           0    187     28      6        18          89     15      48     109         356            0
1.212498           0    187     28      6        18          89     15      48     109         356            0
1.214036           0    187     28      6        18          89     15      49     109         356            0
1.215576           0    187     28      6        18          89     15      49     109         356            0
1.217118           0    187     28      6        19          89     15      49     109         356            0
1.218661           0    187     28      6        19          89     16      49     109         356            0
1.220207           0    187     28      6        19          89     16      49     109         356            0
1.221755           0    187     28      6        19          89     16      49     109         356            0
1.223305           0    187     28      6        19          89     16      49     109         356            0
1.224856           0    187     28      6        19          89     16      49     109         356            0
1.226410           0    188     28      6        19          89     16      49     109         356            0
1.227966           0    188     28      6        20          89     16      49     111         356            0
1.229523           0    188     28      6        20          89     16      50     111         356            0
1.231083           0    188     28      6        20          89     16      50     111         356            0
1.232645           0    188     28      6        20          89     16      50     111         356            0
1.234208           0    189     28      6        20          89     16      50     111         356            0
1.235774           0    190     28      6        20          89     16      50     111         356            0
1.237341           0    190     28      6        20          89     16      50     111         356            0
1.238911           0    190     28      6        20          89     16      50     111         356            0
1.240482           0    190     28      6        20          89     16      50     112         356            0
1.242056           0    190     28      6        20          89     16      50     112         356            0
1.243631           0    190     28      6        20          90     16      50     113         356            0
1.245209           0    191     28      6        20          90     16      50     113         356            0
1.246788           0    191     28      6        20          90     16      50     114         356            0
1.248370           0    191     28      6        20          90     16      50     114         356            0
1.249953           0    191     28      6        20          90     16      50     114         356            0
1.251539           0    192     29      6        20          90     16      50     114         356            0
1.253126           0    192     29      6        20          91     16      50     115         356            0
1.254716           0    193     29      6        20          91     16      50     115         356            0
1.256307           0    193     29      6        20          91     16      50     115         356            0
1.257901           0    193     29      6        20          91     16      50     115         356            0
1.259496           0    193     30      6        20          91     16      50     115         356            0
1.261094           0    193     30      6        20          91     16      50     115         356            0
1.262694           0    193     30      6        20          92     16      50     115         356            0
1.264295           0    194     30      6        20          92     16      50     115         356            0
1.265899           0    194     30      6        20          92     16      50     115         356            0
1.267505           0    194     30      6        20          92     16      50     116         356            0
1.269112           0    194     30      6        20          92     16      50     116         356            0
1.270722           0    194     30      6        20          92     16      50     116         356            0
1.272334           0    194     30      6        20          93     16      50     116         356            0
1.273948           0    194     30      6        20          94     16      50     116         356            0
1.275564           0    194     30      6        20          95     16      50     116         356            0
1.277182           0    194     30      6        20          95     16      50     117         356            0
1.278802           0    194     30      6        20          95     16      50     118         356            0
1.280424           0    195     30      6        20          95     16      50     118         356            0
1.282048           0    195     30      6        20          95     16      50     119         356            0
1.283675           0    195     30      6        20          95     16      51     120         356            0
1.285303           0    195     30      6        20          95     16      52     120         356            0
1.286933           0    195     31      6        20          95     16      52     121         356            0
1.288566           0    195     31      6        20          95     16      52     121         356            0
1.290200           0    195     31      6        20          95     16      52     121         356            0
1.291837           0    195     31      6        20          95     16      52     121         356            0
1.293475           0    195     31      6        20          95     16      52     122         356            0
1.295116           0    195     31      6        20          95     16      52     122         356            0
1.296759           0    195     31      6        20          95     16      52     122         356            0
1.298404           0    196     31      6        20          95     16      52     122         356            0
1.300051           0    196     31      6        20          96     16      52     122         356            0
1.301700           0    197     31      6        20          96     16      53     122         356            0
1.303351           0    198     31      6        20          96     16      53     122         356            0
1.305004           0    198     31      6        20          97     16      53     122         356            0
1.306659           0    199     31      6        20          97     16      53     123         356            0
1.308317           0    199     31      6        20          97     16      53     123         356            0
1.309976           0    199     31      6        20          97     16      53     123         356            0
1.311638           0    199     31      6        20          97     16      53     123         356            0
1.313302           0    199     31      6        21          97     16      53     123         356            0
1.314968           0    199     31      6        21          98     16      53     123         356            0
1.316636           0    199     31      6        21          98     16      53     123         356            0
1.318306           0    199     31      6        21          98     16      53     123         356            0
1.319978           0    199     31      6        21          99     16      53     123         356            0
1.321652           0    199     31      6        21          99     16      53     123         356            0
1.323329           0    199     31      6        21          99     16      53     123         356            0
1.325007           0    199     31      6        21          99     16      53     123         356            0
1.326688           0    199     31      6        21          99     16      53     123         356            0
1.328371           0    199     31      6        21         101     16      53     123         356            0
1.330056           0    199     31      6        21         101     16      53     123         356            0
1.331743           0    200     31      6        21         101     16      54     123         356            0
1.333432           0    201     32      6        21         101     16      54     123         356            0
1.335123           0    201     32      6        22         101     16      54     123         356            0
1.336817           0    201     32      6        22         101     16      54     123         356            0
1.338513           0    201     32      6        22         101     16      54     123         356            0
1.340211           0    201     32      6        22         102     16      54     123         356            0
1.341911           0    201     32      6        22         102     16      54     123         356            0
1.343613           0    201     33      6        22         102     16      54     123         356            0
1.345317           0    201     33      6        22         102     16      54     124         356            0
1.347023           0    201     33      6        22         102     16      54     124         356            0
1.348732           0    201     33      6        22         102     16      54     125         356            0
1.350443           0    201     33      6        22         102     16      54     125         356            0
1.352156           0    201     33      6        22         102     16      54     125         356            0
1.353871           0    201     33      6        22         102     16      54     125         356            0
1.355588           0    201     33      6        22         102     16      54     125         356            0
1.357308           0    201     33      6        22         103     16      54     125         356            0
1.359029           0    201     33      6        22         103     16      54     125         356            0
1.360753           0    201     33      6        22         103     16      54     125         356            0
1.362479           0    201     33      6        22         103     16      54     125         356            0
1.364208           0    201     33      6        23         104     16      54     125         356            0
1.365938           0    201     33      6        23         104     16      54     125         356            0
1.367671           0    201     33      6        23         104     16      54     125         356            0
1.369406           0    201     33      6        23         105     16      54     125         356            0
1.371143           0    201     33      6        24         105     16      54     125         356            0
1.372882           0    201     33      6        24         105     16      54     125         356            0
1.374623           0    201     33      6        24         105     16      54     125         356            0
1.376367           0    201     34      6        24         105     16      54     125         356            0
1.378113           0    202     34      6        24         105     16      54     125         356            0
1.379861           0    202     34      6        24         105     16      54     125         356            0
1.381611           0    202     35      6        24         105     16      54     125         356            0
1.383364           0    203     35      6        24         105     16      54     125         356            0
1.385118           0    204     35      6        24         105     16      54     125         356            0
1.386875           0    204     35      6        24         105     16      54     125         356            0
1.388634           0    204     35      6        24         105     16      54     125         356            0
1.390396           0    204     35      6        24         105     16      54     125         356            0
1.392160           0    204     36      6        24         105     16      54     125         356            0
1.393925           0    204     36      6        24         105     16      54     125         356            0
1.395694           0    204     36      6        24         105     16      54     125         356            0
1.397464           0    204     36      6        24         105     17      54     125         356            0
1.399237           0    204     36      6        24         105     17      54     125         356            0
1.401011           0    204     36      6        24         105     17      55     125         356            0
1.402788           0    204     36      6        24         105     17      55     125         356            0
1.404568           0    204     36      6        24         105     17      55     125         356            0
1.406349           0    204     36      6        24         105     17      55     125         356            0
1.408133           0    204     36      6        24         105     17      55     125         356            0
1.409920           0    204     36      6        24         105     17      55     125         356            0
1.411708           0    204     36      6        25         105     17      56     125         356            0
1.413499           0    204     36      6        25         105     17      56     126         356            0
1.415292           0    204     36      6        25         105     17      57     126         356            0
1.417087           0    204     36      6        25         105     17      57     127         356            0
1.418884           0    205     36      6        25         105     17      57     127         356            0
1.420684           0    205     36      6        25         106     17      57     127         356            0
1.422486           0    205     37      6        25         106     17      57     127         356            0
1.424291           0    205     37      6        25         107     17      57     127         356            0
1.426097           0    205     37      6        25         107     17      57     127         356            0
1.427906           0    205     37      6        25         107     17      57     127         356            0
1.429717           0    205     37      6        25         107     17      57     127         356            0
1.431531           0    205     37      6        25         107     17      57     127         356            0
1.433347           0    205     37      6        25         107     17      57     127         356            0
1.435165           0    206     37      6        25         107     17      57     127         356            0
1.436985           0    206     37      6        25         107     17      57     127         356            0
1.438808           0    206     37      6        25         107     17      57     128         356            0
1.440633           0    206     37      6        25         107     17      57     128         356            0
1.442460           0    206     37      6        25         107     17      57     128         356            0
1.444290           0    206     37      6        25         107     17      57     128         356            0
1.446122           0    207     37      6        25         107     18      57     128         356            0
1.447956           0    208     37      6        25         107     18      57     128         356            0
1.449793           0    208     37      6        25         107     18      57     128         356            0
1.451632           0    208     37      6        25         107     18      57     128         356            0
1.453473           0    209     37      6        25         107     18      57     128         356            0
1.455317           0    209     38      6        25         107     18      57     128         356            0
1.457163           0    209     38      6        25         107     19      57     128         356            0
1.459011           0    209     38      6        25         107     19      57     128         356            0
1.460862           0    209     38      6        25         108     19      57     128         356            0
1.462715           0    210     38      6        25         108     19      57     128         356            0
1.464571           0    210     38      6        25         108     19      57     129         356            0
1.466428           0    210     38      6        25         108     19      57     129         356            0
1.468288           0    210     38      6        25         108     19      57     129         356            0
1.470151           0    211     38      6        25         108     19      57     129         356            0
1.472016           0    211     38      6        25         108     19      57     129         356            0
1.473883           0    211     38      6        25         108     19      57     129         356            0
1.475752           0    211     38      6        25         109     19      57     129         356            0
1.477624           0    212     38      6        25         109     19      57     129         356            0
1.479499           0    212     38      6        25         109     19      57     130         356            0
1.481375           0    212     38      6        25         109     19      57     130         356            0
1.483254           0    212     38      6        25         109     19      57     130         356            0
1.485136           0    212     38      6        25         109     19      58     130         356            0
1.487020           0    212     38      6        25         110     19      58     130         356            0
1.488906           0    212     38      6        25         110     19      58     130         356            0
1.490794           0    212     38      6        25         110     19      58     130         356            0
1.492685           0    212     38      6        25         110     19      58     130         356            0
1.494579           0    212     38      6        25         110     19      58     130         356            0
1.496475           0    212     38      6        25         110     19      58     130         356            0
1.498373           0    212     38      6        25         110     19      58     130         356            0
1.500273           0    212     38      7        25         111     19      58     130         356            0
1.502176           0    212     38      7        25         111     19      58     130         356            0
1.504082           0    212     38      7        25         111     19      58     130         356            0
1.505990           0    212     38      7        25         112     19      58     130         356            0
1.507900           0    212     38      7        25         112     19      58     130         356            0
1.509813           0    212     38      7        25         112     19      58     131         356            0
1.511728           0    213     38      7        25         112     19      58     131         356            0
1.513645           0    213     38      7        25         112     19      58     131         356            0
1.515565           0    213     38      7        25         112     19      58     132         356            0
1.517488           0    213     38      7        25         112     19      58     134         356            0
1.519413           0    213     38      7        25         112     19      58     134         356            0
1.521340           0    214     38      7        25         113     19      58     134         356            0
1.523270           0    215     38      7        25         113     19      58     134         356            0
1.525202           0    215     38      7        25         113     19      58     134         356            0
1.527137           0    215     38      7        25         113     19      58     134         356            0
1.529074           0    215     38      7        25         113     19      58     134         356            0
1.531013           0    215     38      7        25         113     19      58     134         356            0
1.532955           0    215     38      7        25         113     19      58     134         356            0
1.534900           0    215     38      7        26         113     19      58     134         356            0
1.536847           0    215     38      7        26         113     19      58     134         356            0
1.538796           1    215     38      7        26         113     19      58     134         356            0
1.540748           1    216     38      7        26         114     19      58     134         356            0
1.542702           1    216     38      7        26         114     19      58     134         356            0
1.544659           1    216     38      7        26         114     19      58     134         356            0
1.546618           1    217     38      7        26         114     19      58     134         356            0
1.548580           1    217     38      7        26         114     19      58     134         356            0
1.550545           1    217     38      7        26         114     19      58     134         356            0
1.552511           1    217     38      7        26         115     19      58     134         356            0
1.554481           1    217     38      7        26         116     19      58     134         356            0
1.556452           1    217     39      7        26         116     19      58     134         356            0
1.558427           1    217     39      7        26         116     19      58     134         356            0
1.560404           1    218     39      7        26         117     19      58     134         356            0
1.562383           1    218     39      7        26         117     19      58     134         356            0
1.564365           1    219     39      7        26         117     19      58     134         356            0
1.566349           1    220     39      7        26         117     19      58     134         356            0
1.568336           1    220     40      7        26         117     19      58     134         356            0
1.570325           1    220     40      7        26         117     19      58     134         356            0
1.572317           1    220     40      7        26         118     19      58     134         356            0
1.574311           1    220     40      7        26         118     19      58     134         356            0
1.576308           1    220     40      7        26         118     19      58     134         356            0
1.578308           1    220     40      7        26         118     19      58     134         356            0
1.580310           1    220     40      7        26         118     19      58     134         356            0
1.582314           1    220     40      7        26         118     19      58     134         356            0
1.584322           1    220     40      7        26         118     19      58     134         356            0
1.586331           1    220     40      7        26         118     19      58     134         356            0
1.588343           1    221     40      7        26         118     19      58     134         356            0
1.590358           1    221     40      7        26         118     19      58     134         356            0
1.592375           1    221     40      7        26         118     19      58     134         356            0
1.594395           1    221     40      7        26         118     19      58     134         356            0
1.596418           1    221     40      7        26         118     19      58     134         356            0
1.598443           1    221     40      7        26         118     19      58     134         356            0
1.600470           1    221     40      8        26         118     19      58     134         356            0
1.602500           1    222     40      8        26         119     19      58     134         356            0
1.604533           1    222     41      8        26         119     19      58     134         356            0
1.606568           1    222     41      8        26         119     19      58     134         356            0
1.608606           1    222     41      8        26         119     19      58     134         356            0
1.610647           1    222     41      8        26         119     19      58     134         356            0
1.612690           1    222     41      8        26         119     19      58     134         356            0
1.614735           1    222     41      8        26         119     19      58     135         356            0
1.616783           1    222     41      8        26         119     19      58     135         356            0
1.618834           1    222     41      8        26         119     19      58     135         356            0
1.620888           1    222     41      8        26         119     19      58     135         356            0
1.622944           1    222     41      8        26         119     19      58     135         356            0
1.625002           1    222     42      8        26         119     19      58     135         356            0
1.627064           1    222     42      8        26         119     19      59     135         356            0
1.629127           1    222     42      8        26         119     19      59     135         356            0
1.631194           1    222     42      8        26         119     19      59     135         356            0
1.633263           1    222     42      8        26         119     19      59     135         356            0
1.635335           1    222     42      8        26         119     19      60     135         356            0
1.637409           1    222     42      8        26         119     19      60     135         356            0
1.639486           1    222     42      8        26         119     19      60     136         356            0
1.641566           1    222     42      8        26         119     19      60     136         356            0
1.643648           1    222     42      8        26         119     19      60     136         356            0
1.645733           1    222     42      8        26         119     19      60     136         356            0
1.647820           1    222     42      8        26         119     19      60     136         356            0
1.649910           1    222     42      8        27         119     19      60     136         356            0
1.652003           1    222     42      8        27         119     19      60     136         356            0
1.654099           1    222     42      8        27         119     19      60     136         356            0
1.656197           1    222     42      8        27         119     19      60     136         356            0
1.658298           1    222     42      8        27         120     19      60     136         356            0
1.660401           1    222     42      8        27         120     19      60     136         356            0
