                            Scb2804m  Scp2804m  Scp2804nq  Scp2804nqm  Scp2804nqme  Scp2804nqmopt  Scp2804nqmoptsp  Scp2804nqmsp  Scp2804nref  Scp2804s  Scp2804st1  Scp2804st4  Sgb2804s  virt. best  virt. worst
ball_mk2_30                        -         -          -           -            -              -                -             -            -         -           -           -       1.0         1.0            -
ball_mk3_20                        -         -          -           -            -              -                -             -            -         -           -           -       1.0         1.0            -
ball_mk3_30                        -         -        1.0           -            -              -                -             -            -         -           -           -       1.0         1.0            -
ball_mk4_05                      1.0         -          -           -            -              -                -             -            -         -           -           -         -         1.0            -
ball_mk4_10                      1.0         -        1.0         1.0          1.0            1.0              1.0           1.0          1.0         -           -           -       1.0         1.0            -
ball_mk4_15                      1.0       1.0        1.0         1.0          1.0            1.0              1.0           1.0          1.0       1.0         1.0         1.0       1.0         1.0          1.0
batchs201210m                    3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
clay0204m                          -         -          -           -            -            3.0              3.0             -            -         -           -           -         -         3.0            -
color_lab2_4x0                   1.0       1.0        1.0         1.0          3.0            1.0              1.0           1.0          1.0       1.0         1.0         1.0       1.0         1.0          3.0
color_lab6b_4x20                 1.0       1.0        1.0         3.0          3.0            1.0              1.0           3.0          3.0       1.0         1.0         1.0       1.0         1.0          3.0
cvxnonsep_psig30r                  -         -          -           -          3.0              -                -             -            -         -           -           -         -         3.0            -
cvxnonsep_psig30                   -         -          -           -            -              -                -             -          3.0         -           -           -         -         3.0            -
cvxnonsep_psig40r                3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
cvxnonsep_psig40                   -         -          -           -          3.0              -                -             -          3.0         -           -           -         -         3.0            -
du-opt5                            -         -          -           -          3.0              -                -             -            -         -           -           -         -         3.0            -
du-opt                             -         -          -           -          3.0              -                -             -            -         -           -           -         -         3.0            -
enpro56pb                        3.0       3.0          -         3.0            -            3.0              3.0           3.0            -         -           -           -       1.0         1.0            -
flay03m                            -         -          -           -            -              -                -             -            -         -           -           -       3.0         3.0            -
flay06h                          1.0       1.0        1.0         1.0            -            1.0              1.0           1.0          1.0       1.0         1.0         1.0       1.0         1.0            -
flay06m                          1.0         -        1.0           -            -            1.0              1.0             -            -       1.0         1.0         1.0         -         1.0            -
fo9_ar25_1                       3.0         -          -           -            -              -                -             -            -         -         1.0           -         -         1.0            -
fo9_ar2_1                        3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
fo9_ar5_1                        3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
fo9                              3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
gams01                           3.0       1.0        1.0         1.0          1.0            1.0              1.0           1.0          1.0       1.0         1.0         1.0       1.0         1.0          3.0
ibs2                             1.0       3.0        1.0         3.0          3.0            3.0              3.0           3.0          1.0       1.0         1.0         1.0         -         1.0            -
meanvar-orl400_05_e_8            1.0         -        1.0         3.0          3.0            1.0              1.0           3.0          3.0         -           -           -         -         1.0            -
netmod_dol1                      3.0         -          -           -            -              -              1.0             -            -         -         1.0           -         -         1.0            -
no7_ar3_1                        3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
o7_2                             3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
o7_ar25_1                        3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
o7_ar2_1                         3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
o7_ar3_1                         3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
o7_ar4_1                         3.0         -          -           -            -              -                -             -            -         -           -           -         -         3.0            -
