Relative performance profile for SolverTime
Filter: gap <= 10.0% and not failed
             Scb2804m  Scp2804m  Scp2804nq  Scp2804nqm  Scp2804nqme  Scp2804nqmopt  Scp2804nqmoptsp  Scp2804nqmsp  Scp2804nref  Scp2804s  Scp2804st1  Scp2804st4  Sgb2804s  virt. best  virt. worst
1.053603            1        25         65           8           21             14                6             8           11        76         135         121       177         398            0
1.054642            1        25         65           8           21             14                6             8           11        77         135         123       178         398            0
1.055681            1        25         65           8           21             14                6             8           11        79         135         124       178         398            0
1.056722            1        25         66           8           21             14                6             8           11        79         135         125       178         398            0
1.057764            1        25         66           8           23             14                6             8           11        81         136         125       178         398            0
1.058806            1        28         66           8           23             14                6             8           11        81         136         125       178         398            0
1.059850            2        29         66           8           23             14                6             8           11        83         136         126       179         398            0
1.060895            2        29         66           8           23             14                6             8           11        84         137         127       181         398            0
1.061940            2        29         66           8           23             14                6             8           11        84         139         127       181         398            0
1.062987            2        29         66           8           23             14                6             8           11        86         139         127       181         398            0
1.064035            2        29         67           9           23             14                6             8           11        87         139         129       181         398            0
1.065084            2        29         67          10           23             14                6             8           11        89         140         130       182         398            0
1.066134            2        30         69          10           23             14                7             8           11        89         140         131       184         398            0
1.067184            2        30         69          10           23             14                7             8           11        90         140         132       187         398            0
1.068236            2        30         70          10           23             14                7             9           11        90         140         133       187         398            0
1.069289            2        31         71          10           23             14                7             9           11        91         140         134       189         398            0
1.070343            2        31         72          10           23             15                7             9           11        94         140         138       189         398            0
1.071398            2        32         73          10           23             15                7             9           12        95         141         141       189         398            0
1.072454            2        32         74          10           23             15                7             9           12        96         141         142       190         398            0
1.073511            2        33         75          10           24             15                7             9           12        97         141         142       190         398            0
1.074570            2        34         75          10           25             15                7             9           13        97         144         142       191         398            0
1.075629            2        34         76          10           25             15                7             9           13        97         144         143       191         398            0
1.076689            2        34         76          10           25             15                7             9           13        97         144         146       191         398            0
1.077750            2        34         76          10           25             15                7             9           13        98         144         146       191         398            0
1.078813            2        34         76          10           25             15                8             9           13       100         144         147       191         398            0
1.079876            2        34         77          10           25             15                8             9           13       101         145         147       191         398            0
1.080940            2        34         77          10           25             15                8             9           13       102         145         148       191         398            0
1.082006            2        34         79          10           25             15                9             9           13       104         145         149       192         398            0
1.083072            2        34         79          10           25             15                9             9           13       105         146         149       192         398            0
1.084140            2        34         81          10           25             15                9             9           13       105         147         149       196         398            0
1.085209            2        34         81          10           25             15                9             9           13       106         147         152       196         398            0
1.086278            2        34         83          10           25             15                9             9           13       107         147         152       198         398            0
1.087349            2        34         84          10           25             15                9            10           13       107         147         152       198         398            0
1.088421            2        35         86          10           25             16                9            10           13       107         148         152       198         398            0
1.089494            2        36         87          10           25             16                9            10           13       107         148         154       199         398            0
1.090568            2        37         87          10           25             16               10            10           13       107         148         154       199         398            0
1.091643            2        37         87          10           26             16               10            10           13       109         148         154       200         398            0
1.092719            2        37         87          10           26             16               11            10           13       109         148         154       200         398            0
1.093796            2        37         88          11           26             16               11            10           14       110         148         156       200         398            0
1.094874            2        37         88          11           27             16               11            10           14       111         148         161       201         398            0
1.095953            2        38         88          11           27             16               11            10           15       111         148         161       202         398            0
1.097033            2        38         88          11           27             17               11            10           15       113         149         162       202         398            0
1.098115            2        38         88          11           27             17               11            10           15       114         149         162       203         398            0
1.099197            2        38         88          11           28             17               12            10           15       114         149         162       203         398            0
1.100281            2        38         88          11           28             17               12            10           16       116         150         162       205         398            0
1.101365            2        38         88          11           28             17               12            10           16       117         150         163       205         398            0
1.102451            2        39         89          11           28             17               12            10           16       118         150         165       206         398            0
1.103537            2        39         89          11           28             17               12            10           16       118         151         168       207         398            0
1.104625            2        40         89          11           28             17               12            10           16       124         152         168       207         398            0
1.105714            2        41         91          11           28             17               12            10           16       125         152         169       207         398            0
1.106804            2        41         91          11           28             17               12            10           16       125         152         171       208         398            0
1.107895            2        41         91          11           28             18               13            10           16       126         152         171       208         398            0
1.108987            2        42         91          11           28             18               13            10           16       128         153         171       209         398            0
1.110080            2        42         91          11           28             18               15            10           16       129         153         171       210         398            0
1.111174            2        43         92          11           28             19               15            10           16       130         153         171       211         398            0
1.112270            2        43         92          11           28             19               15            10           16       130         153         171       211         398            0
1.113366            2        44         92          11           29             19               15            10           16       131         153         172       212         398            0
1.114463            2        44         93          11           29             19               16            10           16       132         154         173       212         398            0
1.115562            2        44         94          11           29             19               16            10           16       132         154         173       213         398            0
1.116661            2        45         95          11           30             19               16            11           16       133         154         175       213         398            0
1.117762            2        45         95          11           30             20               17            11           16       134         154         175       213         398            0
1.118864            2        45         96          11           30             21               17            12           16       134         154         175       213         398            0
1.119967            2        45         97          11           31             21               17            13           16       134         156         175       214         398            0
1.121071            2        46         97          11           31             21               17            13           16       135         156         175       214         398            0
1.122176            3        46         98          11           31             22               17            13           16       136         156         177       215         398            1
1.123282            3        47        100          12           31             22               17            13           16       136         157         178       215         398            1
1.124389            3        49        100          12           31             22               17            13           16       136         158         178       218         398            1
1.125497            3        49        102          12           31             22               17            13           16       136         158         180       220         398            1
1.126607            3        49        102          12           31             22               17            13           16       137         158         180       220         398            1
1.127717            3        49        104          12           31             23               17            13           16       138         159         180       220         398            1
1.128829            3        49        104          13           31             23               17            13           16       138         159         181       221         398            1
1.129941            3        50        107          13           31             23               18            13           16       138         159         182       222         398            1
1.131055            3        50        108          13           31             24               18            13           16       138         159         182       223         398            1
1.132170            3        50        108          13           31             24               18            13           17       138         159         183       223         398            1
1.133286            3        50        110          13           31             24               18            13           17       139         161         185       223         398            1
1.134403            3        50        110          13           31             24               18            13           17       139         162         186       224         398            1
1.135521            3        50        110          13           32             24               18            13           17       140         162         186       225         398            1
1.136641            3        50        111          13           32             24               18            13           17       140         163         186       225         398            1
1.137761            3        50        111          13           32             24               18            13           17       140         163         188       225         398            1
1.138883            3        50        111          14           32             24               18            13           17       140         163         189       225         398            1
1.140005            3        50        111          15           32             24               18            13           17       140         163         191       225         398            1
1.141129            3        52        113          15           32             24               18            13           18       141         163         192       226         398            1
1.142254            3        54        113          15           32             24               18            13           18       142         163         193       227         398            1
1.143380            3        54        114          15           32             25               18            13           18       142         163         193       227         398            1
1.144507            3        54        114          15           32             25               18            13           18       142         163         193       227         398            1
1.145635            3        55        114          16           32             25               19            13           18       145         165         193       227         398            1
1.146764            3        55        114          16           32             25               19            13           18       146         165         193       228         398            1
1.147894            3        55        116          16           32             25               19            13           18       149         166         193       229         398            1
1.149026            3        55        116          16           33             25               19            13           18       149         166         193       231         398            1
1.150158            3        55        116          16           33             26               20            13           18       149         167         194       232         398            1
1.151292            3        56        116          16           33             26               20            13           19       150         169         196       233         398            1
1.152427            3        57        116          16           33             26               20            13           19       150         169         198       234         398            1
1.153563            3        57        116          16           34             26               20            13           19       150         170         199       234         398            1
1.154700            3        57        116          16           35             26               20            13           19       150         170         200       235         398            1
1.155838            3        57        116          16           35             26               20            13           19       151         171         201       237         398            1
1.156977            3        57        116          16           36             27               20            14           19       151         171         201       237         398            1
1.158118            3        60        116          16           38             27               20            14           19       151         171         201       237         398            1
1.159259            3        60        117          16           38             27               20            14           19       151         171         201       239         398            1
1.160402            3        60        118          16           38             28               20            14           19       152         171         203       239         398            1
1.161546            3        60        119          16           39             28               20            14           19       152         171         204       239         398            1
1.162691            3        61        119          16           39             28               20            14           19       153         171         205       240         398            1
1.163837            3        61        120          17           39             28               20            14           19       153         172         205       241         398            1
1.164984            3        61        120          18           39             28               20            14           19       153         172         205       241         398            1
1.166132            3        62        120          18           39             28               21            14           19       153         173         205       243         398            1
1.167282            3        62        120          18           39             28               21            14           19       153         173         206       243         398            1
1.168432            3        62        121          18           39             28               21            14           19       153         173         206       244         398            1
1.169584            3        62        122          18           39             29               21            14           19       154         173         209       245         398            1
1.170737            3        63        123          18           40             29               23            14           19       155         173         209       245         398            1
1.171891            3        63        123          18           40             29               24            14           19       158         173         212       245         398            1
1.173046            3        63        123          18           40             29               24            14           19       159         174         215       245         398            1
1.174202            4        64        123          19           40             30               26            15           20       159         174         218       246         398            1
1.175360            4        65        123          19           40             30               27            15           20       160         174         218       246         398            1
1.176518            4        65        123          19           40             30               27            15           20       160         175         218       249         398            1
1.177678            4        65        123          19           40             30               28            16           20       161         175         220       250         398            1
1.178839            4        65        123          19           40             30               28            16           20       162         175         221       250         398            1
1.180001            4        66        124          19           41             30               30            16           20       163         175         222       251         398            1
1.181164            4        67        124          19           41             30               30            16           20       164         175         222       251         398            1
1.182328            4        67        124          19           42             30               30            17           20       166         175         223       251         398            1
1.183494            4        67        124          19           43             31               30            17           20       167         175         223       251         398            1
1.184660            4        67        125          19           43             32               30            17           20       169         175         223       251         398            1
1.185828            4        68        125          19           43             32               30            17           20       169         175         225       252         398            1
1.186997            4        69        126          19           43             33               31            18           20       169         175         225       252         398            1
1.188167            4        70        126          19           44             33               31            18           20       170         177         225       254         398            1
1.189338            4        71        127          20           44             33               31            18           20       171         177         227       254         398            1
1.190510            4        71        128          20           45             33               31            19           20       173         177         227       254         398            1
1.191684            4        71        129          20           45             33               31            19           20       173         177         227       254         398            1
1.192858            4        71        129          20           46             33               32            20           21       175         177         227       255         398            1
1.194034            4        71        130          21           46             34               33            20           22       175         178         228       255         398            1
1.195211            4        71        130          21           46             34               34            21           22       176         178         228       255         398            1
1.196389            4        72        131          21           46             35               34            21           22       176         179         228       258         398            1
1.197568            4        72        134          21           47             35               34            21           23       177         179         229       259         398            1
1.198749            4        73        135          21           47             35               34            21           23       178         179         230       260         398            1
1.199930            4        73        135          21           48             36               34            22           23       180         179         230       260         398            1
1.201113            4        74        135          23           48             38               34            22           24       181         179         231       260         398            1
1.202297            4        74        135          24           48             38               34            23           25       181         179         231       260         398            1
1.203482            4        75        135          25           48             38               34            23           25       181         180         231       260         398            1
1.204668            4        75        136          26           49             38               34            24           25       181         180         231       260         398            1
1.205856            4        75        137          26           49             38               34            24           25       182         180         231       260         398            1
1.207045            4        75        138          26           50             38               35            24           25       184         180         232       260         398            1
1.208234            4        75        138          27           51             38               35            24           26       185         181         232       260         398            1
1.209425            4        75        138          29           51             38               35            24           26       187         181         232       260         398            1
1.210617            4        75        138          29           51             38               36            24           27       187         182         232       261         398            1
1.211811            4        76        139          29           51             38               36            24           27       187         182         232       261         398            1
1.213005            4        76        139          29           52             39               36            24           28       187         183         232       261         398            1
1.214201            4        76        140          29           52             39               36            24           29       187         183         232       261         398            1
1.215398            4        76        141          30           52             39               36            24           29       188         183         232       261         398            1
1.216596            4        77        142          30           52             39               36            24           29       189         183         233       261         398            1
1.217795            4        78        142          30           54             39               37            24           29       190         183         234       262         398            1
1.218995            4        78        143          30           54             39               37            24           29       191         183         234       263         398            1
1.220197            4        79        144          30           54             39               38            24           29       191         183         234       264         398            1
1.221400            4        80        145          30           54             39               38            24           29       193         183         234       264         398            1
1.222603            4        80        145          30           54             39               38            24           29       193         185         235       264         398            1
1.223809            4        80        145          30           54             39               38            24           29       194         185         237       264         398            1
1.225015            4        82        145          30           54             39               38            24           29       194         185         237       265         398            1
1.226222            4        82        146          30           54             40               39            24           29       197         185         237       265         398            1
1.227431            4        83        146          30           55             40               40            24           29       197         186         237       265         398            1
1.228641            4        83        147          30           55             41               40            24           29       198         186         237       265         398            1
1.229852            4        85        148          30           55             41               41            24           29       198         187         237       266         398            1
1.231064            4        85        149          30           56             42               41            24           30       198         187         237       266         398            1
1.232278            4        85        149          30           56             43               41            24           30       199         187         237       266         398            1
1.233492            4        86        151          31           57             43               41            24           30       200         187         238       267         398            1
1.234708            4        86        152          31           57             44               41            24           30       200         187         238       267         398            1
1.235925            4        86        152          31           57             45               41            25           30       200         188         238       267         398            1
1.237143            4        86        152          31           57             45               42            25           30       200         189         240       267         398            1
1.238363            4        87        152          32           57             46               42            25           30       201         190         240       267         398            1
1.239584            4        88        154          32           58             46               42            27           30       201         190         240       268         398            1
1.240805            4        88        155          32           58             46               42            28           30       202         190         240       268         398            1
1.242028            4        89        155          32           59             46               42            28           30       202         190         240       269         398            1
1.243253            4        90        156          32           59             46               42            28           30       202         190         241       269         398            1
1.244478            4        91        157          32           60             46               42            28           31       202         190         242       270         398            1
1.245705            4        91        157          33           60             47               42            28           31       202         190         242       270         398            1
1.246933            4        92        157          33           60             47               42            29           31       202         190         242       270         398            1
1.248162            4        92        157          34           60             48               43            30           31       204         190         242       270         398            1
1.249392            4        92        158          34           60             48               43            30           31       205         191         242       270         398            1
1.250624            4        92        158          34           60             48               43            30           31       205         192         242       270         398            1
1.251856            4        92        158          34           61             50               43            30           31       207         192         242       270         398            1
