Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
             Scb2804m  Scp2804m  Scp2804nq  Scp2804nqm  Scp2804nqme  Scp2804nqmopt  Scp2804nqmoptsp  Scp2804nqmsp  Scp2804nref  Scp2804s  Scp2804st1  Scp2804st4  Sgb2804s  virt. best  virt. worst
1.052566            1        24         65           8           21             14                6             8           11        73         132         120       173         396            0
1.053603            1        24         65           8           21             14                6             8           11        76         133         120       173         396            0
1.054642            1        24         65           8           21             14                6             8           11        77         133         122       174         396            0
1.055681            1        24         65           8           21             14                6             8           11        79         133         123       174         396            0
1.056722            1        24         66           8           21             14                6             8           11        79         133         124       174         396            0
1.057764            1        24         66           8           23             14                6             8           11        81         134         124       174         396            0
1.058806            1        27         66           8           23             14                6             8           11        81         134         124       174         396            0
1.059850            2        28         66           8           23             14                6             8           11        83         134         125       175         396            0
1.060895            2        28         66           8           23             14                6             8           11        84         135         126       177         396            0
1.061940            2        28         66           8           23             14                6             8           11        84         137         126       177         396            0
1.062987            2        28         66           8           23             14                6             8           11        86         137         126       177         396            0
1.064035            2        28         67           9           23             14                6             8           11        87         137         128       177         396            0
1.065084            2        28         67          10           23             14                6             8           11        89         138         129       178         396            0
1.066134            2        29         69          10           23             14                7             8           11        89         138         130       180         396            0
1.067184            2        29         69          10           23             14                7             8           11        90         138         131       183         396            0
1.068236            2        29         70          10           23             14                7             9           11        90         138         132       183         396            0
1.069289            2        30         71          10           23             14                7             9           11        91         138         133       185         396            0
1.070343            2        30         72          10           23             15                7             9           11        94         138         137       185         396            0
1.071398            2        31         73          10           23             15                7             9           12        95         139         140       185         396            0
1.072454            2        31         74          10           23             15                7             9           12        96         139         141       186         396            0
1.073511            2        32         75          10           24             15                7             9           12        97         139         141       186         396            0
1.074570            2        33         75          10           25             15                7             9           13        97         142         141       187         396            0
1.075629            2        33         76          10           25             15                7             9           13        97         142         142       187         396            0
1.076689            2        33         76          10           25             15                7             9           13        97         142         145       187         396            0
1.077750            2        33         76          10           25             15                7             9           13        98         142         145       187         396            0
1.078813            2        33         76          10           25             15                8             9           13       100         142         146       187         396            0
1.079876            2        33         77          10           25             15                8             9           13       101         143         146       187         396            0
1.080940            2        33         77          10           25             15                8             9           13       102         143         147       187         396            0
1.082006            2        33         79          10           25             15                9             9           13       104         143         148       188         396            0
1.083072            2        33         79          10           25             15                9             9           13       105         144         148       188         396            0
1.084140            2        33         81          10           25             15                9             9           13       105         145         148       192         396            0
1.085209            2        33         81          10           25             15                9             9           13       106         145         151       192         396            0
1.086278            2        33         83          10           25             15                9             9           13       107         145         151       194         396            0
1.087349            2        33         84          10           25             15                9            10           13       107         145         151       194         396            0
1.088421            2        34         86          10           25             16                9            10           13       107         146         151       194         396            0
1.089494            2        35         87          10           25             16                9            10           13       107         146         153       195         396            0
1.090568            2        36         87          10           25             16               10            10           13       107         146         153       195         396            0
1.091643            2        36         87          10           26             16               10            10           13       109         146         153       196         396            0
1.092719            2        36         87          10           26             16               11            10           13       109         146         153       196         396            0
1.093796            2        36         88          11           26             16               11            10           14       110         146         155       196         396            0
1.094874            2        36         88          11           27             16               11            10           14       111         146         160       197         396            0
1.095953            2        37         88          11           27             16               11            10           15       111         146         160       198         396            0
1.097033            2        37         88          11           27             17               11            10           15       113         147         161       198         396            0
1.098115            2        37         88          11           27             17               11            10           15       114         147         161       199         396            0
1.099197            2        37         88          11           28             17               12            10           15       114         147         161       199         396            0
1.100281            2        37         88          11           28             17               12            10           16       116         148         161       201         396            0
1.101365            2        37         88          11           28             17               12            10           16       117         148         162       201         396            0
1.102451            2        38         89          11           28             17               12            10           16       118         148         164       202         396            0
1.103537            2        38         89          11           28             17               12            10           16       118         149         167       203         396            0
1.104625            2        39         89          11           28             17               12            10           16       124         150         167       203         396            0
1.105714            2        40         91          11           28             17               12            10           16       125         150         168       203         396            0
1.106804            2        40         91          11           28             17               12            10           16       125         150         170       204         396            0
1.107895            2        40         91          11           28             18               13            10           16       126         150         170       204         396            0
1.108987            2        41         91          11           28             18               13            10           16       128         150         170       205         396            0
1.110080            2        41         91          11           28             18               15            10           16       129         150         170       206         396            0
1.111174            2        42         92          11           28             19               15            10           16       130         150         170       207         396            0
1.112270            2        42         92          11           28             19               15            10           16       130         150         170       207         396            0
1.113366            2        43         92          11           29             19               15            10           16       131         150         171       208         396            0
1.114463            2        43         93          11           29             19               16            10           16       132         151         172       208         396            0
1.115562            2        43         94          11           29             19               16            10           16       132         151         172       209         396            0
1.116661            2        44         95          11           30             19               16            11           16       133         151         174       209         396            0
1.117762            2        44         95          11           30             20               17            11           16       134         151         174       209         396            0
1.118864            2        44         96          11           30             21               17            12           16       134         151         174       209         396            0
1.119967            2        44         97          11           31             21               17            13           16       134         153         174       210         396            0
1.121071            2        45         97          11           31             21               17            13           16       135         153         174       210         396            0
1.122176            3        45         98          11           31             22               17            13           16       136         153         176       211         396            1
1.123282            3        46        100          12           31             22               17            13           16       136         154         177       211         396            1
1.124389            3        48        100          12           31             22               17            13           16       136         155         177       214         396            1
1.125497            3        48        102          12           31             22               17            13           16       136         155         179       216         396            1
1.126607            3        48        102          12           31             22               17            13           16       137         155         179       216         396            1
1.127717            3        48        104          12           31             23               17            13           16       138         156         179       216         396            1
1.128829            3        48        104          13           31             23               17            13           16       138         156         180       217         396            1
1.129941            3        49        107          13           31             23               18            13           16       138         156         181       218         396            1
1.131055            3        49        108          13           31             24               18            13           16       138         156         181       219         396            1
1.132170            3        49        108          13           31             24               18            13           17       138         156         182       219         396            1
1.133286            3        49        110          13           31             24               18            13           17       139         158         184       219         396            1
1.134403            3        49        110          13           31             24               18            13           17       139         159         185       220         396            1
1.135521            3        49        110          13           32             24               18            13           17       140         159         185       221         396            1
1.136641            3        49        111          13           32             24               18            13           17       140         160         185       221         396            1
1.137761            3        49        111          13           32             24               18            13           17       140         160         187       221         396            1
1.138883            3        49        111          14           32             24               18            13           17       140         160         188       221         396            1
1.140005            3        49        111          15           32             24               18            13           17       140         160         190       221         396            1
1.141129            3        51        113          15           32             24               18            13           18       141         160         191       222         396            1
1.142254            3        53        113          15           32             24               18            13           18       142         160         192       223         396            1
1.143380            3        53        114          15           32             25               18            13           18       142         160         192       223         396            1
1.144507            3        53        114          15           32             25               18            13           18       142         160         192       223         396            1
1.145635            3        54        114          16           32             25               19            13           18       145         162         192       223         396            1
1.146764            3        54        114          16           32             25               19            13           18       146         162         192       224         396            1
1.147894            3        54        116          16           32             25               19            13           18       149         163         192       225         396            1
1.149026            3        54        116          16           33             25               19            13           18       149         163         192       227         396            1
1.150158            3        54        116          16           33             26               20            13           18       149         164         193       228         396            1
1.151292            3        55        116          16           33             26               20            13           19       150         166         195       229         396            1
1.152427            3        56        116          16           33             26               20            13           19       150         166         197       230         396            1
1.153563            3        56        116          16           34             26               20            13           19       150         167         198       230         396            1
1.154700            3        56        116          16           35             26               20            13           19       150         167         199       231         396            1
1.155838            3        56        116          16           35             26               20            13           19       151         168         199       233         396            1
1.156977            3        56        116          16           36             27               20            14           19       151         168         199       233         396            1
1.158118            3        59        116          16           38             27               20            14           19       151         168         199       233         396            1
1.159259            3        59        117          16           38             27               20            14           19       151         168         199       235         396            1
1.160402            3        59        118          16           38             28               20            14           19       152         168         201       235         396            1
1.161546            3        59        119          16           39             28               20            14           19       152         168         202       235         396            1
1.162691            3        60        119          16           39             28               20            14           19       153         168         203       236         396            1
1.163837            3        60        120          17           39             28               20            14           19       153         169         203       237         396            1
1.164984            3        60        120          18           39             28               20            14           19       153         169         203       237         396            1
1.166132            3        61        120          18           39             28               21            14           19       153         170         203       239         396            1
1.167282            3        61        120          18           39             28               21            14           19       153         170         204       239         396            1
1.168432            3        61        121          18           39             28               21            14           19       153         170         204       240         396            1
1.169584            3        61        122          18           39             29               21            14           19       154         170         207       241         396            1
1.170737            3        62        123          18           40             29               23            14           19       155         170         207       241         396            1
1.171891            3        62        123          18           40             29               24            14           19       158         170         210       241         396            1
1.173046            3        62        123          18           40             29               24            14           19       159         171         213       241         396            1
1.174202            3        62        123          18           40             29               25            14           19       159         171         216       241         396            1
1.175360            3        63        123          18           40             29               26            14           19       160         171         216       241         396            1
1.176518            3        63        123          18           40             29               26            14           19       160         172         216       244         396            1
1.177678            3        63        123          18           40             29               27            15           19       161         172         218       245         396            1
1.178839            3        63        123          18           40             29               27            15           19       162         172         219       245         396            1
1.180001            3        64        124          18           41             29               29            15           19       163         172         220       246         396            1
1.181164            3        65        124          18           41             29               29            15           19       164         172         220       246         396            1
1.182328            3        65        124          18           42             29               29            16           19       166         172         221       246         396            1
1.183494            3        65        124          18           43             30               29            16           19       167         172         221       246         396            1
1.184660            3        65        125          18           43             31               29            16           19       169         172         221       246         396            1
1.185828            3        66        125          18           43             31               29            16           19       169         172         223       247         396            1
1.186997            3        67        126          18           43             32               30            17           19       169         172         223       247         396            1
1.188167            3        68        126          18           44             32               30            17           19       170         174         223       249         396            1
1.189338            3        69        127          19           44             32               30            17           19       171         174         225       249         396            1
1.190510            3        69        128          19           45             32               30            18           19       173         174         225       249         396            1
1.191684            3        69        129          19           45             32               30            18           19       173         174         225       249         396            1
1.192858            3        69        129          19           46             32               31            19           20       175         174         225       250         396            1
1.194034            3        69        130          20           46             33               32            19           21       175         175         226       250         396            1
1.195211            3        69        130          20           46             33               33            20           21       176         175         226       250         396            1
1.196389            3        70        131          20           46             34               33            20           21       176         176         226       253         396            1
1.197568            3        70        134          20           47             34               33            20           22       177         176         227       254         396            1
1.198749            3        71        135          20           47             34               33            20           22       178         176         228       255         396            1
1.199930            3        71        135          20           48             35               33            21           22       180         176         228       255         396            1
1.201113            3        72        135          22           48             37               33            21           23       181         176         229       255         396            1
1.202297            3        72        135          23           48             37               33            22           24       181         176         229       255         396            1
1.203482            3        73        135          24           48             37               33            22           24       181         177         229       255         396            1
1.204668            3        73        136          25           49             37               33            23           24       181         177         229       255         396            1
1.205856            3        73        137          25           49             37               33            23           24       182         177         229       255         396            1
1.207045            3        73        138          25           50             37               34            23           24       184         177         230       255         396            1
1.208234            3        73        138          26           51             37               34            23           25       185         178         230       255         396            1
1.209425            3        73        138          28           51             37               34            23           25       187         178         230       255         396            1
1.210617            3        73        138          28           51             37               35            23           26       187         179         230       256         396            1
1.211811            3        74        139          28           51             37               35            23           26       187         179         230       256         396            1
1.213005            3        74        139          28           52             38               35            23           27       187         180         230       256         396            1
1.214201            3        74        140          28           52             38               35            23           28       187         180         230       256         396            1
1.215398            3        74        141          29           52             38               35            23           28       188         180         230       256         396            1
1.216596            3        75        142          29           52             38               35            23           28       189         180         231       256         396            1
1.217795            3        76        142          29           54             38               36            23           28       190         180         232       257         396            1
1.218995            3        76        143          29           54             38               36            23           28       191         180         232       258         396            1
1.220197            3        77        144          29           54             38               37            23           28       191         180         232       259         396            1
1.221400            3        78        145          29           54             38               37            23           28       193         180         232       259         396            1
1.222603            3        78        145          29           54             38               37            23           28       193         182         233       259         396            1
1.223809            3        78        145          29           54             38               37            23           28       194         182         235       259         396            1
1.225015            3        80        145          29           54             38               37            23           28       194         182         235       260         396            1
1.226222            3        80        146          29           54             39               38            23           28       197         182         235       260         396            1
1.227431            3        81        146          29           55             39               39            23           28       197         183         235       260         396            1
1.228641            3        81        147          29           55             40               39            23           28       198         183         235       260         396            1
1.229852            3        83        148          29           55             40               40            23           28       198         184         235       261         396            1
1.231064            3        83        149          29           56             41               40            23           29       198         184         235       261         396            1
1.232278            3        83        149          29           56             42               40            23           29       199         184         235       261         396            1
1.233492            3        84        151          30           57             42               40            23           29       200         184         236       262         396            1
1.234708            3        84        152          30           57             43               40            23           29       200         184         236       262         396            1
1.235925            3        84        152          30           57             44               40            24           29       200         185         236       262         396            1
1.237143            3        84        152          30           57             44               41            24           29       200         186         238       262         396            1
1.238363            3        85        152          31           57             45               41            24           29       201         187         238       262         396            1
1.239584            3        86        154          31           58             45               41            26           29       201         187         238       263         396            1
1.240805            3        86        155          31           58             45               41            27           29       202         187         238       263         396            1
1.242028            3        87        155          31           59             45               41            27           29       202         187         238       264         396            1
1.243253            3        88        156          31           59             45               41            27           29       202         187         239       264         396            1
1.244478            3        89        157          31           60             45               41            27           30       202         187         240       265         396            1
1.245705            3        89        157          32           60             46               41            27           30       202         187         240       265         396            1
1.246933            3        90        157          32           60             46               41            28           30       202         187         240       265         396            1
1.248162            3        90        157          33           60             47               42            29           30       204         187         240       265         396            1
1.249392            3        90        158          33           60             47               42            29           30       205         188         240       265         396            1
1.250624            3        90        158          33           60             47               42            29           30       205         189         240       265         396            1
1.251856            3        90        158          33           61             49               42            29           30       207         189         240       265         396            1
