Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              Scb2804m  Scp2804m  Scp2804nq  Scp2804nqm  Scp2804nqme  Scp2804nqmopt  Scp2804nqmoptsp  Scp2804nqmsp  Scp2804nref  Scp2804s  Scp2804st1  Scp2804st4  Sgb2804s  virt. best  virt. worst
1.056772             9        17         25           9           19             10                4             7           12        32          13          49        63         154            4
1.057989             9        17         25           9           19             10                4             7           12        33          14          49        63         154            4
1.059206             9        18         25           9           19             10                4             7           12        33          14          49        63         154            4
1.060426             9        18         25           9           19             10                4             7           12        33          14          49        63         154            4
1.061646             9        18         25           9           19             10                4             7           12        33          14          50        63         154            4
1.062868             9        18         25           9           19             10                4             7           12        33          14          50        63         154            4
1.064092             9        18         25           9           19             10                4             7           12        33          14          50        63         154            4
1.065316             9        18         25          10           19             10                4             7           12        34          14          50        63         154            4
1.066543             9        18         25          10           19             10                5             7           12        34          14          50        63         154            4
1.067770             9        19         27          11           20             11                6             8           13        35          15          51        64         154            5
1.068999             9        19         28          11           20             11                6             8           13        35          15          51        64         154            5
1.070230             9        19         28          11           20             11                6             8           13        35          15          52        64         154            5
1.071462             9        19         28          11           20             11                6             8           13        35          15          52        64         154            5
1.072695             9        19         28          11           20             11                6             8           13        35          15          53        64         154            5
1.073930             9        19         28          11           20             11                6             8           13        35          15          53        64         154            5
1.075166             9        19         28          11           20             11                6             8           14        35          16          53        64         154            5
1.076404             9        19         28          11           20             11                6             8           14        35          16          53        64         154            5
1.077643             9        19         28          11           20             11                6             8           14        35          16          53        64         154            5
1.078883             9        19         28          11           20             11                6             8           14        36          16          53        64         154            5
1.080125             9        19         28          11           20             11                6             8           14        36          16          54        64         154            5
1.081368             9        19         28          11           20             11                6             8           14        36          16          54        65         154            5
1.082613             9        19         28          11           20             11                6             8           14        36          16          54        65         154            5
1.083859             9        19         28          11           20             11                6             8           14        36          16          54        65         154            5
1.085107             9        19         28          11           20             11                6             8           14        36          16          55        65         154            5
1.086356             9        19         28          11           20             11                6             8           14        36          16          55        66         154            5
1.087606             9        19         28          11           20             11                6             8           14        36          16          55        66         154            5
1.088858             9        20         28          11           20             11                6             8           14        36          16          55        66         154            5
1.090111             9        20         28          11           20             11                6             8           14        36          16          55        67         154            5
1.091366             9        20         28          11           20             11                6             8           14        36          16          55        67         154            5
1.092622             9        20         28          11           20             11                6             8           14        36          16          55        67         154            5
1.093880             9        20         28          12           20             11                6             8           15        36          16          55        67         154            5
1.095139             9        20         28          12           20             11                6             8           15        37          16          56        67         154            5
1.096400             9        21         28          12           20             11                6             8           15        37          16          56        67         154            5
1.097662             9        21         28          12           20             11                6             8           15        37          16          56        67         154            5
1.098925             9        21         28          12           20             11                6             8           15        37          16          56        67         154            5
1.100190             9        21         28          12           20             11                6             8           15        37          16          56        67         154            5
1.101457             9        21         28          12           20             11                6             8           15        37          16          56        67         154            5
1.102724             9        22         28          12           20             11                6             8           15        37          16          56        67         154            5
1.103994             9        22         28          12           20             11                6             8           15        38          16          57        67         154            5
1.105264             9        23         28          12           20             11                6             8           15        41          16          57        67         154            5
1.106537             9        24         29          13           21             12                7             9           16        42          17          58        68         154            6
1.107810             9        24         29          13           21             12                7             9           16        42          17          58        68         154            6
1.109086             9        25         29          13           21             12                7             9           16        43          17          58        68         154            6
1.110362             9        26         29          13           21             12                9             9           16        43          17          58        68         154            6
1.111640             9        26         29          13           21             12                9             9           16        43          17          58        68         154            6
1.112920             9        26         29          13           21             12                9             9           16        43          17          58        68         154            6
1.114201             9        26         30          13           21             12                9             9           16        44          17          59        68         154            6
1.115483             9        26         30          13           21             12                9             9           16        44          17          59        68         154            6
1.116767             9        26         30          13           21             12                9             9           16        45          17          59        68         154            6
1.118053             9        26         30          13           21             12                9             9           16        45          17          59        68         154            6
1.119340             9        26         31          13           21             13                9             9           16        45          17          59        68         154            6
1.120628             9        26         31          13           21             13                9             9           16        45          17          59        68         154            6
1.121918             9        26         31          13           21             13                9             9           16        45          17          60        68         154            6
1.123209             9        26         31          13           21             13                9             9           16        45          17          60        68         154            6
1.124502             9        27         31          13           21             13                9             9           16        45          17          60        68         154            6
1.125797             9        27         32          13           21             13                9             9           16        45          17          60        68         154            6
1.127093             9        27         32          13           21             13                9             9           16        45          17          60        68         154            6
1.128390             9        27         32          13           21             13                9             9           16        45          17          60        68         154            6
1.129689             9        28         33          13           21             13                9             9           16        45          17          61        68         154            6
1.130989             9        28         34          13           21             13                9             9           16        45          17          61        68         154            6
1.132291             9        28         34          13           21             13                9             9           16        46          17          63        68         154            6
1.133594             9        28         34          13           21             13                9             9           16        46          17          63        68         154            6
1.134899             9        28         34          13           21             13                9             9           16        46          17          63        68         154            6
1.136205             9        28         34          13           21             13                9             9           16        47          17          63        68         154            6
1.137513             9        28         34          13           21             13                9             9           16        47          17          63        68         154            6
1.138823             9        28         34          13           21             13                9             9           16        47          17          63        68         154            6
1.140134             9        28         34          14           21             13                9             9           16        47          17          63        68         154            6
1.141446             9        30         34          14           21             13                9             9           17        47          17          63        68         154            6
1.142760             9        31         34          14           21             13                9             9           17        47          17          63        68         154            6
1.144075             9        31         34          14           21             14                9             9           17        47          17          63        68         154            6
1.145392             9        31         34          14           21             14                9             9           17        47          17          63        68         154            6
1.146710             9        32         34          15           21             14                9             9           17        47          17          63        68         154            6
1.148030             9        32         34          15           21             14                9             9           17        49          17          63        68         154            6
1.149352             9        32         34          15           21             14                9             9           17        49          17          63        68         154            6
1.150675             9        33         34          15           21             14                9             9           17        49          17          63        69         154            6
1.151999             9        33         34          15           21             14                9             9           18        49          17          63        69         154            6
1.153325             9        33         34          15           21             14                9             9           18        49          17          64        69         154            6
1.154653             9        33         34          15           21             14                9             9           18        49          17          64        69         154            6
1.155982             9        33         34          15           21             14                9             9           18        49          17          64        69         154            6
1.157313             9        33         34          15           21             14                9            10           18        49          17          64        69         154            6
1.158645             9        34         34          15           21             14                9            10           18        49          17          64        69         154            6
1.159978             9        34         34          15           21             14                9            10           18        49          17          64        69         154            6
1.161314             9        34         34          15           21             14                9            10           18        50          17          65        69         154            6
1.162650             9        34         34          15           21             14                9            10           18        50          17          65        69         154            6
1.163989             9        34         35          15           21             14                9            10           18        50          17          65        69         154            6
1.165328             9        34         35          15           21             14                9            10           18        50          17          65        69         154            6
1.166670             9        34         35          15           21             14                9            10           18        50          17          65        69         154            6
1.168013             9        34         35          15           21             14                9            10           18        50          17          65        69         154            6
1.169357             9        34         36          15           21             15                9            10           18        50          17          65        71         154            6
1.170703             9        34         36          15           22             15                9            10           18        50          17          65        71         154            6
1.172051             9        34         36          15           22             15                9            10           18        52          17          65        71         154            6
1.173400            10        35         37          16           22             16               11            11           19        53          18          67        72         154            7
1.174750            10        35         37          16           22             16               11            11           19        53          18          67        72         154            7
1.176103            10        35         37          16           22             16               11            11           19        54          18          67        73         154            7
1.177456            10        35         37          16           22             16               11            11           19        54          18          67        73         154            7
1.178812            10        35         37          16           22             16               11            12           19        54          18          67        73         154            7
1.180169            10        36         37          16           22             16               11            12           19        55          18          67        73         154            7
1.181527            10        36         37          16           22             16               11            12           19        56          18          67        73         154            7
1.182887            10        36         37          16           22             17               11            12           19        57          18          67        73         154            7
1.184249            10        36         37          16           22             17               11            12           19        58          18          67        73         154            7
1.185612            10        36         38          16           22             17               11            12           19        58          18          67        73         154            7
1.186976            10        37         39          16           22             17               12            13           19        58          18          67        73         154            7
1.188343            10        38         39          16           22             17               12            13           19        58          18          67        74         154            7
1.189711            10        38         39          16           22             17               12            13           19        58          18          67        74         154            7
1.191080            10        38         40          16           22             17               12            13           19        58          18          67        74         154            7
1.192451            10        38         40          16           22             17               12            13           19        58          18          67        74         154            7
1.193824            10        38         40          16           22             17               13            13           19        59          18          67        74         154            7
1.195198            10        38         40          16           22             17               14            13           19        59          18          67        74         154            7
1.196574            10        38         41          16           22             18               14            13           19        59          18          67        75         154            7
1.197951            10        38         41          16           23             18               14            13           19        60          18          67        76         154            7
1.199330            10        38         41          16           23             18               14            13           19        60          18          67        76         154            7
1.200710            10        39         41          16           23             18               14            13           19        60          18          67        76         154            7
1.202092            10        39         41          16           23             18               14            13           19        60          18          67        76         154            7
1.203476            10        39         41          16           23             18               14            13           19        60          18          67        76         154            7
1.204861            10        39         42          16           23             18               14            13           19        60          18          67        76         154            7
1.206248            10        39         42          16           23             18               14            13           19        60          18          67        76         154            7
1.207637            10        39         42          16           23             18               14            13           19        61          19          67        76         154            7
1.209027            10        39         42          17           23             18               14            13           19        63          19          67        76         154            7
1.210418            10        39         42          18           23             18               14            13           19        63          19          67        76         154            7
1.211812            10        39         42          18           23             18               14            13           19        63          19          67        76         154            7
1.213206            10        39         42          18           23             18               14            13           21        63          19          67        76         154            7
1.214603            10        39         42          18           23             18               14            13           21        63          19          67        76         154            7
1.216001            10        39         42          18           23             18               14            13           21        63          19          67        76         154            7
1.217401            10        40         42          18           23             18               14            13           21        63          19          67        76         154            7
1.218802            10        40         42          18           23             18               14            13           21        63          19          67        76         154            7
1.220205            10        40         43          18           23             18               14            13           21        63          19          67        76         154            7
1.221609            10        41         43          18           23             18               14            13           21        63          20          67        76         154            7
1.223016            10        41         43          18           23             18               14            13           21        63          21          68        76         154            7
1.224423            10        41         43          18           23             18               14            13           21        63          21          69        76         154            7
1.225833            10        41         43          18           23             18               14            13           21        63          21          69        76         154            7
1.227244            10        41         43          18           23             18               14            13           21        63          22          69        76         154            7
1.228656            10        41         43          18           23             19               15            13           21        64          22          69        76         154            7
1.230071            10        42         43          18           23             19               15            13           21        64          22          69        76         154            7
1.231487            10        42         43          18           23             19               15            13           21        64          22          69        76         154            7
1.232904            10        42         43          18           23             19               15            13           21        64          22          69        76         154            7
1.234323            10        42         43          18           23             19               15            13           21        65          22          69        76         154            7
1.235744            10        42         43          18           23             19               15            13           21        65          22          69        76         154            7
1.237166            10        42         43          18           23             19               15            13           21        65          22          70        76         154            7
1.238590            10        42         43          18           23             20               15            13           21        65          22          70        76         154            7
1.240016            10        42         43          18           23             20               15            14           21        65          22          70        76         154            7
1.241443            10        42         44          18           23             20               15            14           21        65          22          70        76         154            7
1.242872            10        42         44          18           24             20               15            14           21        65          22          70        77         154            7
1.244303            10        42         44          18           24             20               15            14           21        65          22          71        77         154            7
1.245735            10        42         44          18           24             20               15            14           21        65          22          71        77         154            7
1.247169            10        42         44          18           24             20               15            15           21        65          22          71        77         154            7
1.248605            10        42         45          18           24             21               15            15           21        65          22          71        77         154            7
1.250042            10        42         45          18           24             21               15            15           21        65          22          71        77         154            7
1.251481            10        42         45          18           24             21               15            15           21        65          22          71        77         154            7
1.252921            10        43         45          18           24             21               15            15           21        66          23          72        78         154            7
1.254364            10        43         46          19           25             22               16            16           22        66          24          72        78         154            8
1.255807            10        43         47          20           26             22               17            18           22        66          25          72        79         154            8
1.257253            10        43         47          20           26             22               17            18           23        66          25          74        79         154            8
1.258700            10        43         47          20           26             23               17            18           23        66          25          74        79         154            8
1.260149            10        44         47          20           26             23               17            18           23        67          25          75        80         154            9
1.261600            10        44         47          20           26             23               18            18           23        67          25          75        80         154            9
1.263052            10        44         47          20           26             23               18            18           23        67          25          75        80         154            9
1.264506            10        44         47          20           26             23               18            18           23        67          25          75        80         154            9
1.265961            10        44         47          20           26             23               18            18           23        67          25          76        80         154            9
1.267418            10        44         47          20           26             23               18            18           23        67          25          76        80         154            9
1.268877            10        45         48          21           27             24               19            19           24        68          26          77        81         154           10
1.270338            10        45         48          21           27             24               19            19           24        68          26          77        82         154           10
1.271800            10        45         48          21           27             24               19            19           24        68          26          77        82         154           10
1.273264            10        45         48          21           27             24               20            19           24        68          26          77        82         154           10
1.274729            10        45         48          21           27             24               20            19           24        68          26          77        82         154           10
1.276197            10        45         48          21           27             24               20            19           24        69          26          77        82         154           10
1.277666            10        45         48          21           27             24               20            19           24        69          26          78        82         154           10
1.279136            10        45         48          21           27             24               20            19           25        69          26          78        82         154           10
1.280609            10        45         48          22           27             24               20            19           25        69          26          78        82         154           10
1.282083            10        45         48          23           27             24               20            19           25        69          26          78        82         154           10
1.283559            10        45         48          23           27             24               20            19           25        69          26          78        82         154           10
1.285036            10        45         48          23           27             24               20            19           26        69          26          78        82         154           10
1.286515            10        45         48          23           28             24               20            19           27        69          26          78        82         154           10
1.287996            10        45         48          24           28             24               20            19           27        69          26          78        82         154           10
1.289479            10        45         48          24           28             24               20            19           27        69          26          78        82         154           10
1.290963            10        45         49          24           28             24               20            19           27        69          26          78        82         154           10
1.292449            10        45         49          24           28             24               20            19           27        69          26          78        82         154           10
1.293937            10        46         49          24           28             24               20            19           27        69          26          78        82         154           10
1.295426            10        46         49          24           29             24               20            19           27        69          26          78        82         154           10
1.296917            10        46         49          24           29             24               20            19           27        69          26          78        82         154           10
1.298410            10        46         49          24           29             24               20            19           27        69          26          78        82         154           10
