Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
              Scb2804m  boaos  scip  virt. best  virt. worst
1.000000            41    110   235         376            0
1.001221            41    110   235         376            0
1.002444            41    110   235         376            0
1.003668            41    110   235         376            0
1.004894            41    110   235         376            0
1.006121            41    110   235         376            0
1.007350            41    110   235         376            0
1.008580            41    110   236         376            0
1.009812            41    110   236         376            0
1.011045            41    110   236         376            0
1.012280            41    110   236         376            0
1.013516            41    110   236         376            0
1.014754            42    110   236         376            0
1.015993            42    110   236         376            0
1.017234            42    110   236         376            0
1.018476            42    110   236         376            0
1.019720            42    110   237         376            0
1.020965            43    110   237         376            0
1.022212            43    111   237         376            0
1.023460            43    111   237         376            0
1.024710            43    111   237         376            0
1.025961            43    111   237         376            0
1.027214            43    111   237         376            0
1.028469            43    111   237         376            0
1.029725            43    111   237         376            0
1.030982            43    111   237         376            0
1.032241            43    111   238         376            0
1.033502            44    111   238         376            0
1.034764            44    111   238         376            0
1.036028            44    111   238         376            0
1.037293            44    111   238         376            0
1.038560            44    111   239         376            0
1.039828            44    111   239         376            0
1.041098            44    111   239         376            0
1.042369            44    111   239         376            0
1.043642            44    111   239         376            0
1.044917            44    111   240         376            0
1.046193            45    111   240         376            0
1.047471            45    111   240         376            0
1.048750            45    111   240         376            0
1.050031            45    111   240         376            0
1.051313            45    111   240         376            0
1.052597            45    111   240         376            0
1.053882            45    111   240         376            0
1.055169            45    111   240         376            0
1.056458            45    111   240         376            0
1.057748            45    111   240         376            0
1.059040            45    111   240         376            0
1.060333            45    111   240         376            0
1.061628            46    111   240         376            0
1.062925            46    111   240         376            0
1.064223            46    112   240         376            0
1.065522            46    112   240         376            0
1.066823            47    112   240         376            0
1.068126            47    112   240         376            0
1.069431            47    112   241         376            0
1.070737            47    112   241         376            0
1.072044            47    112   241         376            0
1.073354            47    112   241         376            0
1.074664            47    112   241         376            0
1.075977            47    113   241         376            0
1.077291            47    113   241         376            0
1.078606            47    113   241         376            0
1.079924            48    113   241         376            0
1.081242            48    113   241         376            0
1.082563            48    113   241         376            0
1.083885            48    113   242         376            0
1.085209            48    113   242         376            0
1.086534            48    113   242         376            0
1.087861            49    113   242         376            0
1.089189            49    113   242         376            0
1.090520            49    113   242         376            0
1.091851            49    113   242         376            0
1.093185            49    113   242         376            0
1.094520            49    113   242         376            0
1.095856            49    113   242         376            0
1.097195            49    113   242         376            0
1.098535            49    113   242         376            0
1.099876            49    113   242         376            0
1.101219            49    113   242         376            0
1.102564            49    113   243         376            0
1.103911            49    113   243         376            0
1.105259            49    113   243         376            0
1.106609            49    113   243         376            0
1.107960            49    113   243         376            0
1.109313            49    113   243         376            0
1.110668            49    113   243         376            0
1.112024            49    113   243         376            0
1.113382            49    113   243         376            0
1.114742            49    113   243         376            0
1.116103            49    113   243         376            0
1.117466            49    113   243         376            0
1.118831            49    113   243         376            0
1.120197            49    114   243         376            0
1.121565            49    114   243         376            0
1.122935            49    114   243         376            0
1.124306            49    114   243         376            0
1.125679            49    114   243         376            0
1.127054            49    114   243         376            0
1.128430            49    114   243         376            0
1.129809            50    114   243         376            0
1.131188            50    114   243         376            0
1.132570            50    114   244         376            0
1.133953            50    114   244         376            0
1.135338            50    114   244         376            0
1.136724            50    114   244         376            0
1.138112            50    114   244         376            0
1.139502            50    114   244         376            0
1.140894            50    115   244         376            0
1.142287            50    115   244         376            0
1.143682            50    115   244         376            0
1.145079            51    115   244         376            0
1.146477            51    116   244         376            0
1.147877            51    116   244         376            0
1.149279            51    116   244         376            0
1.150683            51    116   244         376            0
1.152088            51    116   244         376            0
1.153495            51    117   244         376            0
1.154904            51    118   244         376            0
1.156314            51    118   244         376            0
1.157726            51    118   244         376            0
1.159140            51    118   245         376            0
1.160555            51    118   245         376            0
1.161973            51    118   246         376            0
1.163392            51    118   246         376            0
1.164813            51    118   246         376            0
1.166235            51    118   246         376            0
1.167659            51    118   246         376            0
1.169085            51    118   246         376            0
1.170513            51    118   246         376            0
1.171942            51    118   246         376            0
1.173374            51    118   246         376            0
1.174807            51    118   246         376            0
1.176241            51    118   246         376            0
1.177678            51    118   246         376            0
1.179116            51    118   246         376            0
1.180556            51    118   246         376            0
1.181998            51    118   246         376            0
1.183441            51    118   246         376            0
1.184886            51    120   246         376            0
1.186333            51    120   246         376            0
1.187782            51    120   246         376            0
1.189233            51    120   246         376            0
1.190685            51    120   246         376            0
1.192139            51    120   246         376            0
1.193595            51    120   246         376            0
1.195053            51    120   246         376            0
1.196512            51    120   246         376            0
1.197973            51    120   247         376            0
