Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
0.005000           0     13    17          21            0
0.105063          33     72    72          96           22
0.205126          67     86    95         121           48
0.305188          83     93   109         138           55
0.405251         102     97   119         146           71
0.505314         108    103   124         154           74
0.605377         113    106   131         159           79
0.705439         115    108   142         165           81
0.805502         120    109   145         167           84
0.905565         123    111   150         170           87
1.005628         127    112   157         175           89
1.105690         129    112   159         176           91
1.205753         131    113   162         179           93
1.305816         135    113   168         185           94
1.405879         138    116   171         190           96
1.505942         142    118   173         192           97
1.606004         146    119   179         197          100
1.706067         149    121   180         200          101
1.806130         150    123   183         203          102
1.906193         155    125   184         203          104
2.006255         157    127   187         205          107
2.106318         159    127   188         206          107
2.206381         161    128   191         207          109
2.306444         162    131   193         210          110
2.406506         164    132   195         212          111
2.506569         166    132   198         214          112
2.606632         167    132   201         217          112
2.706695         168    134   202         218          114
2.806758         171    135   203         219          116
2.906820         171    137   204         219          116
3.006883         172    138   204         219          117
3.106946         173    138   207         222          117
3.207009         173    140   208         223          119
3.307071         174    140   208         223          120
3.407134         174    140   208         223          120
3.507197         176    141   208         224          121
3.607260         176    143   209         225          121
3.707323         177    143   209         225          121
3.807385         178    143   209         225          122
3.907448         178    143   210         225          122
4.007511         178    143   210         225          122
4.107574         179    144   210         225          123
4.207636         179    144   211         225          123
4.307699         180    144   211         225          124
4.407762         181    144   211         226          124
4.507825         183    145   211         227          125
4.607887         184    145   213         229          125
4.707950         185    145   213         229          126
4.808013         186    145   213         229          127
4.908076         187    145   214         230          128
5.008139         187    145   215         231          128
5.108201         187    145   215         231          128
5.208264         188    145   215         231          128
5.308327         188    145   216         231          128
5.408390         188    146   216         231          128
5.508452         188    146   216         231          128
5.608515         189    146   216         232          128
5.708578         189    147   216         232          128
5.808641         190    147   216         232          128
5.908703         190    147   216         232          128
6.008766         192    147   217         233          129
6.108829         193    148   217         234          130
6.208892         193    148   217         234          130
6.308955         193    148   217         234          130
6.409017         193    148   217         234          130
6.509080         194    151   217         234          132
6.609143         195    151   218         235          133
6.709206         195    151   219         236          133
6.809268         195    152   219         236          133
6.909331         195    153   220         237          133
7.009394         195    153   220         237          133
7.109457         195    153   221         237          133
7.209519         195    153   221         237          133
7.309582         196    153   221         237          134
7.409645         197    153   221         237          135
7.509708         198    153   222         238          136
7.609771         198    153   222         238          136
7.709833         198    153   222         238          136
7.809896         199    153   222         238          137
7.909959         199    153   223         238          137
8.010022         199    153   223         238          137
8.110084         199    153   223         238          137
8.210147         200    153   223         238          138
8.310210         201    154   223         238          138
8.410273         202    154   223         239          138
8.510335         202    155   224         240          138
8.610398         202    155   224         240          138
8.710461         202    155   225         240          138
8.810524         203    155   225         240          138
8.910587         203    155   225         240          138
9.010649         203    156   226         241          138
9.110712         203    156   228         242          138
9.210775         203    156   230         244          138
9.310838         203    156   230         244          138
9.410900         203    157   230         244          139
9.510963         203    157   230         244          139
9.611026         203    157   230         244          139
9.711089         204    157   231         244          139
9.811152         205    157   232         245          140
9.911214         205    157   232         245          140
10.011277        205    157   232         245          140
10.111340        205    157   232         245          140
10.211403        205    157   233         246          140
10.311465        205    158   233         246          141
10.411528        206    158   233         246          142
10.511591        206    158   234         247          142
10.611654        206    158   234         247          142
10.711716        207    158   235         248          143
10.811779        207    159   236         249          144
10.911842        207    159   236         249          144
11.011905        207    159   236         249          144
11.111968        207    159   237         250          144
11.212030        208    159   237         250          145
11.312093        208    159   237         250          145
11.412156        208    159   237         250          145
11.512219        209    160   237         250          146
11.612281        210    160   239         252          147
11.712344        211    160   239         253          147
11.812407        211    160   239         253          147
11.912470        211    160   239         253          147
12.012532        211    160   239         253          147
12.112595        211    160   239         253          147
12.212658        211    160   240         254          147
12.312721        211    161   240         254          147
12.412784        212    161   241         255          147
12.512846        212    161   241         255          147
12.612909        212    162   241         255          148
12.712972        212    162   241         255          148
12.813035        212    162   241         255          148
12.913097        212    162   241         255          148
13.013160        212    162   242         256          148
13.113223        213    162   242         257          148
13.213286        213    162   242         257          148
13.313348        213    163   242         257          149
13.413411        213    163   242         257          149
13.513474        214    163   242         257          149
13.613537        214    163   243         258          149
13.713600        214    163   243         258          149
13.813662        214    163   243         258          149
13.913725        214    163   243         258          149
14.013788        214    163   244         259          149
14.113851        214    164   244         259          150
14.213913        214    164   244         259          150
14.313976        214    165   244         259          151
14.414039        215    165   244         259          151
14.514102        216    165   244         259          152
14.614164        216    165   244         259          152
14.714227        216    165   244         259          152
14.814290        217    165   244         259          152
14.914353        217    165   244         259          152
15.014416        218    165   244         259          153
15.114478        219    165   244         260          153
15.214541        219    165   244         260          153
15.314604        219    165   244         260          153
15.414667        219    165   244         260          153
15.514729        220    165   244         260          153
15.614792        220    165   244         260          153
15.714855        220    165   244         260          153
15.814918        220    165   244         260          153
15.914981        220    165   244         260          153
16.015043        220    165   244         260          153
16.115106        220    165   244         260          153
16.215169        220    165   244         260          153
16.315232        220    165   244         260          153
16.415294        220    165   244         260          153
16.515357        220    165   244         260          153
16.615420        220    165   246         262          153
16.715483        220    165   246         262          153
16.815545        220    166   246         262          154
16.915608        220    166   246         262          154
17.015671        220    166   246         262          154
17.115734        220    166   246         262          154
17.215797        220    167   246         262          155
17.315859        220    167   246         262          155
17.415922        220    167   246         262          155
17.515985        220    167   246         262          155
17.616048        220    167   246         262          155
17.716110        220    167   246         262          155
17.816173        220    167   247         263          155
17.916236        220    167   248         264          155
18.016299        220    167   248         264          155
18.116361        221    167   248         264          155
18.216424        221    167   248         264          155
18.316487        221    167   248         264          155
18.416550        221    167   248         264          155
18.516613        221    167   248         264          155
18.616675        221    167   249         265          155
18.716738        221    167   249         265          155
18.816801        221    167   249         265          155
18.916864        221    167   249         265          155
19.016926        221    168   250         266          156
19.116989        221    168   250         266          156
19.217052        221    168   250         266          156
19.317115        221    168   250         266          156
19.417177        221    168   250         266          156
19.517240        221    168   250         266          156
19.617303        221    168   250         266          156
19.717366        222    168   251         267          156
19.817429        223    168   251         268          156
19.917491        223    168   251         268          156
20.017554        223    168   251         268          156
20.117617        223    168   251         268          156
20.217680        223    168   251         268          156
20.317742        224    168   251         268          156
20.417805        224    168   251         268          156
20.517868        225    168   251         269          156
20.617931        225    168   251         269          156
20.717993        225    168   251         269          156
20.818056        225    168   251         269          156
20.918119        226    168   251         270          156
21.018182        226    168   251         270          156
21.118245        226    168   251         270          156
21.218307        226    168   251         270          156
21.318370        226    168   251         270          156
21.418433        226    168   251         270          156
21.518496        226    168   251         270          156
21.618558        226    168   251         270          156
21.718621        226    168   251         270          156
21.818684        226    168   251         270          156
21.918747        226    168   251         270          156
22.018809        226    168   251         270          156
22.118872        226    168   251         270          156
22.218935        226    168   251         270          156
22.318998        226    168   251         270          156
22.419061        226    168   251         270          156
22.519123        226    168   251         270          156
22.619186        227    168   251         270          156
22.719249        227    168   251         270          156
22.819312        227    168   251         270          156
22.919374        227    168   251         270          156
23.019437        227    168   251         270          156
23.119500        227    168   251         270          156
23.219563        227    168   251         270          156
23.319626        227    168   251         270          156
23.419688        228    168   251         270          156
23.519751        228    168   252         271          156
23.619814        228    168   252         271          156
23.719877        228    168   252         271          156
23.819939        228    168   252         271          156
23.920002        229    168   252         271          156
24.020065        229    168   252         271          156
24.120128        229    168   253         272          156
24.220190        230    168   253         273          156
24.320253        230    168   254         274          156
24.420316        230    168   254         274          156
24.520379        230    168   254         274          156
24.620442        231    168   254         274          157
24.720504        231    168   254         274          157
24.820567        231    168   254         274          157
24.920630        231    168   254         274          157
25.020693        231    168   254         274          157
25.120755        231    168   254         274          157
25.220818        231    168   254         274          157
25.320881        231    168   254         274          157
25.420944        231    168   254         274          157
25.521006        232    169   254         274          158
25.621069        232    169   254         274          158
25.721132        232    169   254         274          158
25.821195        233    169   254         275          158
25.921258        233    169   254         275          158
26.021320        233    169   254         275          158
26.121383        233    169   254         275          158
26.221446        233    169   254         275          158
26.321509        233    169   254         275          158
26.421571        233    169   254         275          158
26.521634        233    169   254         275          158
26.621697        233    169   254         275          158
26.721760        233    169   255         275          158
26.821822        234    169   255         275          159
26.921885        234    169   255         275          159
27.021948        234    169   255         275          159
27.122011        234    169   255         275          159
27.222074        234    169   255         275          159
27.322136        234    169   255         275          159
27.422199        234    169   255         275          159
27.522262        234    169   255         275          159
27.622325        234    169   255         275          159
27.722387        234    169   255         275          159
27.822450        234    169   255         275          159
27.922513        234    169   255         275          159
28.022576        235    170   255         276          160
28.122638        235    170   255         276          160
28.222701        235    170   255         276          160
28.322764        236    170   255         276          160
28.422827        236    170   255         276          160
28.522890        236    170   255         276          160
28.622952        236    170   255         276          160
28.723015        236    170   255         276          160
28.823078        236    170   255         276          160
28.923141        236    170   255         276          160
29.023203        236    170   255         276          160
29.123266        236    170   255         276          160
29.223329        236    170   255         276          160
29.323392        236    170   255         276          160
29.423455        236    170   255         276          160
29.523517        236    170   255         276          160
29.623580        236    170   255         276          160
29.723643        236    170   256         277          160
29.823706        236    170   256         277          160
29.923768        236    170   256         277          160
30.023831        236    170   256         277          160
30.123894        236    170   256         277          160
30.223957        236    170   256         277          160
30.324019        236    170   256         277          160
30.424082        236    170   257         277          160
30.524145        236    170   257         277          160
30.624208        236    170   257         277          160
30.724271        236    170   257         277          160
30.824333        236    170   257         277          160
30.924396        236    170   257         277          160
31.024459        236    170   258         278          160
31.124522        236    170   258         278          160
31.224584        237    170   258         278          160
31.324647        237    170   258         278          160
31.424710        237    170   258         278          160
31.524773        237    170   258         278          160
31.624835        237    170   258         278          160
31.724898        237    170   258         278          160
31.824961        237    170   258         278          160
31.925024        237    170   258         278          160
32.025087        237    170   258         278          160
32.125149        237    170   259         279          160
32.225212        237    170   259         279          160
32.325275        237    170   259         279          160
32.425338        237    170   259         279          160
32.525400        237    170   259         279          160
32.625463        237    170   259         279          160
32.725526        237    170   259         279          160
32.825589        237    170   260         280          160
32.925651        237    170   260         280          160
33.025714        237    170   260         280          160
33.125777        237    171   260         280          161
33.225840        237    171   261         281          161
33.325903        237    171   261         281          161
33.425965        237    171   262         281          161
33.526028        238    171   262         281          161
33.626091        238    171   262         281          161
33.726154        238    171   262         281          161
33.826216        238    171   262         281          161
33.926279        238    171   262         281          161
