Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
              Scb2804m  boaos  scip  virt. best  virt. worst
1.000000            42    110   232         374            0
1.001221            42    110   232         374            0
1.002444            42    110   232         374            0
1.003668            42    110   232         374            0
1.004894            42    110   232         374            0
1.006121            42    110   232         374            0
1.007350            42    110   232         374            0
1.008580            42    110   233         374            0
1.009812            42    110   233         374            0
1.011045            42    110   233         374            0
1.012280            42    110   233         374            0
1.013516            42    110   233         374            0
1.014754            43    110   233         374            0
1.015993            43    110   233         374            0
1.017234            43    110   233         374            0
1.018476            43    110   233         374            0
1.019720            43    110   234         374            0
1.020965            44    110   234         374            0
1.022212            44    111   234         374            0
1.023460            44    111   234         374            0
1.024710            44    111   234         374            0
1.025961            44    111   234         374            0
1.027214            44    111   234         374            0
1.028469            44    111   234         374            0
1.029725            44    111   234         374            0
1.030982            44    111   234         374            0
1.032241            44    111   235         374            0
1.033502            45    111   235         374            0
1.034764            45    111   235         374            0
1.036028            45    111   235         374            0
1.037293            45    111   235         374            0
1.038560            45    111   236         374            0
1.039828            45    111   236         374            0
1.041098            45    111   236         374            0
1.042369            45    111   236         374            0
1.043642            45    111   236         374            0
1.044917            45    111   237         374            0
1.046193            46    111   237         374            0
1.047471            46    111   237         374            0
1.048750            46    111   237         374            0
1.050031            46    111   237         374            0
1.051313            46    111   237         374            0
1.052597            46    111   237         374            0
1.053882            46    111   237         374            0
1.055169            46    111   237         374            0
1.056458            46    111   237         374            0
1.057748            46    111   237         374            0
1.059040            46    111   237         374            0
1.060333            46    111   237         374            0
1.061628            47    111   237         374            0
1.062925            47    111   237         374            0
1.064223            47    112   237         374            0
1.065522            47    112   237         374            0
1.066823            48    112   237         374            0
1.068126            48    112   237         374            0
1.069431            48    112   238         374            0
1.070737            48    112   238         374            0
1.072044            48    112   238         374            0
1.073354            48    112   238         374            0
1.074664            48    112   238         374            0
1.075977            48    113   238         374            0
1.077291            48    113   238         374            0
1.078606            48    113   238         374            0
1.079924            49    113   238         374            0
1.081242            49    113   238         374            0
1.082563            49    113   238         374            0
1.083885            49    113   239         374            0
1.085209            49    113   239         374            0
1.086534            49    113   239         374            0
1.087861            50    113   239         374            0
1.089189            50    113   239         374            0
1.090520            50    113   239         374            0
1.091851            50    113   239         374            0
1.093185            50    113   239         374            0
1.094520            50    113   239         374            0
1.095856            50    113   239         374            0
1.097195            50    113   239         374            0
1.098535            50    113   239         374            0
1.099876            50    113   239         374            0
1.101219            50    113   239         374            0
1.102564            50    113   240         374            0
1.103911            50    113   240         374            0
1.105259            50    113   240         374            0
1.106609            50    113   240         374            0
1.107960            50    113   240         374            0
1.109313            50    113   240         374            0
1.110668            50    113   240         374            0
1.112024            50    113   240         374            0
1.113382            50    113   240         374            0
1.114742            50    113   240         374            0
1.116103            50    113   240         374            0
1.117466            50    113   240         374            0
1.118831            50    113   240         374            0
1.120197            50    114   240         374            0
1.121565            50    114   240         374            0
1.122935            50    114   240         374            0
1.124306            50    114   240         374            0
1.125679            50    114   240         374            0
1.127054            50    114   240         374            0
1.128430            50    114   240         374            0
1.129809            51    114   240         374            0
1.131188            51    114   240         374            0
1.132570            51    114   241         374            0
1.133953            51    114   241         374            0
1.135338            51    114   241         374            0
1.136724            51    114   241         374            0
1.138112            51    114   241         374            0
1.139502            51    114   241         374            0
1.140894            51    115   241         374            0
1.142287            51    115   241         374            0
1.143682            51    115   241         374            0
1.145079            52    115   241         374            0
1.146477            52    116   241         374            0
1.147877            52    116   241         374            0
1.149279            52    116   241         374            0
1.150683            52    116   241         374            0
1.152088            52    116   241         374            0
1.153495            52    117   241         374            0
1.154904            52    118   241         374            0
1.156314            52    118   241         374            0
1.157726            52    118   241         374            0
1.159140            52    118   242         374            0
1.160555            52    118   242         374            0
1.161973            52    118   243         374            0
1.163392            52    118   243         374            0
1.164813            52    118   243         374            0
1.166235            52    118   243         374            0
1.167659            52    118   243         374            0
1.169085            52    118   243         374            0
1.170513            52    118   243         374            0
1.171942            52    118   243         374            0
1.173374            52    118   243         374            0
1.174807            52    118   243         374            0
1.176241            52    118   243         374            0
1.177678            52    118   243         374            0
1.179116            52    118   243         374            0
1.180556            52    118   243         374            0
1.181998            52    118   243         374            0
1.183441            52    118   243         374            0
1.184886            52    120   243         374            0
1.186333            52    120   243         374            0
1.187782            52    120   243         374            0
1.189233            52    120   243         374            0
1.190685            52    120   243         374            0
1.192139            52    120   243         374            0
1.193595            52    120   243         374            0
1.195053            52    120   243         374            0
1.196512            52    120   243         374            0
1.197973            52    120   244         374            0
1.199436            52    121   244         374            0
1.200901            52    121   245         374            0
1.202368            52    121   245         374            0
1.203836            54    121   245         374            0
1.205306            54    121   245         374            0
1.206778            54    121   245         374            0
1.208252            54    121   245         374            0
1.209728            54    121   246         374            0
1.211205            54    122   247         374            0
1.212684            54    122   247         374            0
1.214165            54    122   247         374            0
1.215648            54    122   247         374            0
1.217132            54    122   247         374            0
1.218619            54    122   247         374            0
1.220107            54    122   247         374            0
1.221597            54    122   247         374            0
1.223089            54    122   248         374            0
1.224582            54    122   248         374            0
1.226078            54    122   248         374            0
1.227575            54    122   249         374            0
1.229074            54    122   249         374            0
1.230575            56    122   249         374            1
1.232078            56    122   249         374            1
1.233583            56    122   249         374            1
1.235089            56    122   249         374            1
1.236598            56    123   249         374            2
1.238108            57    123   249         374            2
1.239620            58    123   249         374            2
1.241134            58    123   249         374            2
1.242649            58    123   249         374            2
1.244167            58    123   249         374            2
1.245686            58    123   249         374            2
1.247208            58    123   249         374            2
1.248731            58    123   249         374            2
1.250256            58    123   249         374            2
1.251783            58    123   249         374            2
1.253311            58    123   249         374            2
1.254842            58    123   249         374            2
1.256374            58    123   250         374            2
1.257909            58    123   250         374            2
1.259445            58    123   250         374            2
1.260983            58    123   250         374            2
1.262523            58    123   250         374            2
1.264065            58    123   250         374            2
1.265608            58    123   250         374            2
1.267154            58    123   250         374            2
1.268701            58    123   250         374            2
1.270251            58    123   250         374            2
1.271802            58    123   250         374            2
1.273355            58    123   250         374            2
1.274910            58    123   250         374            2
1.276467            59    123   250         374            2
1.278026            59    123   250         374            2
1.279587            59    124   250         374            2
1.281150            59    124   250         374            2
1.282714            59    124   250         374            2
1.284281            59    124   250         374            2
1.285849            59    124   250         374            2
1.287419            59    124   250         374            2
1.288992            59    125   250         374            2
1.290566            59    125   250         374            2
1.292142            60    125   250         374            2
1.293720            60    125   250         374            2
1.295300            60    125   250         374            2
1.296882            60    125   250         374            2
1.298465            60    125   250         374            2
1.300051            60    125   250         374            2
1.301639            60    125   250         374            2
1.303228            60    125   250         374            2
1.304820            60    125   250         374            2
1.306413            60    125   250         374            2
1.308009            60    125   250         374            2
1.309606            61    125   250         374            2
1.311205            61    125   250         374            2
1.312807            61    125   250         374            2
1.314410            61    125   250         374            2
1.316015            61    125   250         374            2
1.317622            61    125   250         374            2
1.319231            61    125   250         374            2
1.320843            61    125   250         374            2
1.322456            61    125   250         374            2
1.324071            61    125   250         374            2
1.325688            61    125   250         374            2
1.327307            61    125   250         374            2
1.328927            61    125   250         374            2
1.330550            61    125   250         374            2
1.332175            61    125   250         374            2
