Relative performance profile for SolverTime
Filter: gap <= 10.0% and not failed
              Scb2804m  boaos  scip  virt. best  virt. worst
1.290566            63    125   255         382            2
1.292142            64    125   255         382            2
1.293720            64    125   255         382            2
1.295300            64    125   255         382            2
1.296882            64    125   255         382            2
1.298465            64    125   255         382            2
1.300051            64    125   255         382            2
1.301639            64    125   255         382            2
1.303228            64    125   255         382            2
1.304820            64    125   255         382            2
1.306413            64    125   255         382            2
1.308009            64    125   255         382            2
1.309606            65    125   255         382            2
1.311205            65    125   255         382            2
1.312807            65    125   255         382            2
1.314410            65    125   255         382            2
1.316015            65    125   255         382            2
1.317622            65    125   255         382            2
1.319231            65    125   255         382            2
1.320843            65    125   255         382            2
1.322456            65    125   255         382            2
1.324071            65    125   255         382            2
1.325688            65    125   255         382            2
1.327307            65    125   255         382            2
1.328927            65    125   255         382            2
1.330550            65    125   255         382            2
1.332175            65    125   255         382            2
1.333802            65    125   255         382            2
1.335431            66    125   256         382            2
1.337062            66    126   256         382            2
1.338695            66    127   256         382            2
1.340330            66    127   256         382            2
1.341966            66    127   257         382            2
1.343605            66    127   257         382            2
1.345246            66    127   257         382            2
1.346889            66    127   257         382            2
1.348534            66    127   257         382            2
1.350181            66    128   257         382            2
1.351830            66    128   257         382            2
1.353481            66    128   257         382            2
1.355133            66    128   257         382            2
1.356788            66    128   257         382            2
1.358445            66    128   257         382            2
1.360104            66    128   257         382            2
1.361765            66    128   257         382            2
1.363428            66    128   258         382            2
1.365093            66    128   258         382            2
1.366760            66    128   258         382            2
1.368430            66    128   258         382            2
1.370101            66    128   258         382            2
1.371774            66    128   258         382            2
1.373449            67    128   258         382            2
1.375126            67    128   258         382            2
1.376806            67    128   258         382            2
1.378487            67    128   258         382            2
1.380171            67    128   258         382            2
1.381856            67    128   258         382            2
1.383544            67    128   258         382            2
1.385233            67    128   258         382            2
1.386925            67    128   259         382            2
1.388619            67    128   259         382            2
1.390315            67    128   259         382            2
1.392012            67    128   259         382            2
1.393712            67    128   259         382            2
1.395414            68    128   259         382            2
1.397119            68    128   259         382            2
1.398825            68    128   259         382            2
1.400533            68    128   259         382            2
1.402243            68    128   259         382            2
1.403956            69    128   259         382            2
1.405670            69    128   259         382            2
1.407387            69    128   259         382            2
1.409106            69    128   259         382            2
1.410827            69    129   259         382            2
1.412550            69    129   259         382            2
1.414275            69    129   259         382            2
1.416002            69    129   259         382            2
1.417731            69    129   259         382            2
1.419462            69    129   259         382            2
1.421196            69    129   259         382            2
1.422932            69    130   259         382            2
1.424669            69    130   259         382            2
1.426409            69    131   260         382            2
1.428151            69    131   260         382            2
1.429895            69    131   260         382            2
1.431641            69    131   260         382            2
1.433390            69    131   260         382            2
1.435140            69    131   260         382            2
1.436893            70    131   260         382            2
1.438648            70    131   260         382            2
1.440405            70    131   261         382            2
1.442164            70    131   261         382            2
1.443925            70    131   261         382            2
1.445688            70    131   261         382            2
1.447454            70    131   261         382            2
1.449221            70    131   261         382            2
1.450991            70    131   261         382            2
1.452763            70    131   261         382            2
1.454537            70    131   261         382            2
1.456314            70    131   261         382            2
1.458092            70    132   261         382            2
1.459873            70    132   261         382            2
1.461656            70    132   261         382            2
1.463441            70    132   261         382            2
1.465228            70    132   261         382            2
1.467017            70    132   261         382            2
1.468809            70    132   261         382            2
1.470603            70    133   261         382            2
1.472398            70    133   261         382            2
1.474197            70    133   261         382            2
1.475997            71    133   261         382            2
1.477799            71    133   261         382            2
1.479604            71    133   261         382            2
1.481411            71    133   261         382            2
1.483220            71    134   261         382            2
1.485032            71    134   261         382            2
1.486845            71    134   261         382            2
1.488661            71    134   261         382            2
1.490479            71    134   261         382            2
1.492299            71    134   261         382            2
1.494122            71    135   261         382            2
1.495946            72    135   261         382            2
1.497773            72    135   261         382            2
1.499602            72    135   261         382            2
1.501434            72    135   261         382            2
1.503267            72    135   261         382            2
1.505103            72    135   261         382            2
1.506941            72    135   262         382            2
1.508781            72    135   262         382            2
1.510624            72    135   262         382            2
1.512469            72    135   262         382            2
1.514316            72    135   262         382            2
1.516165            72    135   263         382            2
1.518017            72    135   263         382            2
1.519871            72    135   263         382            2
1.521727            72    135   263         382            2
1.523585            72    135   263         382            2
1.525446            72    135   263         382            2
1.527309            72    135   263         382            2
1.529174            72    135   263         382            2
1.531041            72    136   263         382            2
1.532911            73    136   263         382            2
1.534783            73    136   263         382            2
1.536657            73    136   264         382            2
1.538534            73    136   265         382            2
1.540413            73    136   265         382            2
1.542294            73    136   265         382            2
1.544178            73    136   265         382            2
1.546063            73    136   265         382            2
1.547951            73    136   265         382            2
1.549842            73    136   265         382            2
1.551735            73    136   265         382            2
1.553630            73    136   265         382            2
1.555527            73    137   265         382            2
1.557427            73    137   265         382            2
1.559329            73    137   265         382            2
1.561233            73    137   265         382            2
1.563139            73    137   265         382            2
1.565048            73    137   265         382            2
1.566960            73    137   265         382            2
1.568873            73    137   265         382            2
1.570789            73    137   265         382            2
1.572708            73    137   265         382            2
1.574628            73    137   265         382            2
1.576551            73    137   265         382            2
1.578476            73    137   266         382            2
1.580404            73    137   266         382            2
1.582334            73    137   267         382            2
1.584267            73    137   267         382            2
1.586201            73    137   267         382            2
1.588138            73    137   267         382            2
1.590078            73    137   267         382            2
1.592020            73    137   267         382            2
1.593964            73    138   267         382            2
1.595911            74    138   267         382            2
1.597860            74    138   267         382            2
1.599811            74    138   267         382            2
1.601765            74    139   267         382            2
1.603721            74    139   267         382            2
1.605679            74    139   267         382            2
1.607640            74    139   267         382            2
1.609603            74    139   267         382            2
1.611569            74    139   267         382            2
1.613537            74    139   267         382            2
1.615508            74    139   267         382            2
1.617481            74    139   267         382            2
1.619456            74    139   267         382            2
1.621434            74    139   267         382            2
1.623414            74    139   267         382            2
1.625396            74    139   267         382            2
1.627381            74    139   267         382            2
1.629369            74    139   267         382            2
1.631359            74    139   267         382            2
1.633351            74    139   267         382            2
1.635345            74    139   267         382            2
1.637343            74    139   268         382            2
1.639342            74    139   268         382            2
1.641344            74    139   268         382            2
1.643349            74    139   268         382            2
1.645356            74    139   268         382            2
1.647365            75    139   268         382            2
1.649377            75    139   269         382            2
1.651391            75    139   269         382            2
1.653408            75    139   269         382            2
1.655427            75    139   270         382            2
1.657449            75    139   270         382            2
1.659473            75    139   270         382            2
1.661499            75    139   270         382            2
1.663528            75    139   270         382            2
1.665560            75    139   270         382            2
1.667594            75    139   270         382            2
1.669630            76    139   272         382            2
1.671669            76    139   272         382            2
1.673711            76    139   272         382            2
1.675755            76    139   272         382            2
1.677801            76    139   272         382            2
1.679850            76    139   272         382            2
1.681902            76    139   272         382            2
1.683956            76    139   272         382            2
1.686012            76    139   272         382            2
1.688071            76    139   272         382            2
1.690133            76    140   272         382            2
1.692197            76    141   272         382            2
1.694263            76    141   273         382            2
1.696332            76    141   273         382            2
1.698404            76    141   273         382            2
1.700478            76    141   273         382            2
1.702555            76    141   273         382            2
1.704634            76    141   273         382            2
1.706716            76    141   273         382            2
1.708800            76    141   273         382            2
1.710887            76    141   273         382            2
1.712976            76    141   273         382            2
1.715068            77    141   273         382            2
1.717163            77    141   273         382            2
1.719260            78    141   273         382            2
1.721359            78    141   273         382            2
1.723462            78    141   273         382            2
1.725566            78    141   273         382            2
1.727674            78    141   273         382            2
1.729783            78    142   273         382            2
1.731896            78    144   273         382            2
1.734011            78    144   273         382            2
1.736129            78    144   274         382            2
1.738249            78    144   274         382            2
1.740372            78    145   274         382            2
1.742497            78    145   274         382            2
1.744625            78    145   274         382            2
1.746756            78    146   274         382            2
1.748889            78    146   274         382            2
1.751025            78    146   275         382            2
1.753163            79    146   275         382            2
1.755304            79    146   275         382            2
1.757448            79    146   275         382            2
1.759594            79    146   276         382            2
1.761743            79    146   276         382            2
1.763894            79    146   276         382            2
1.766048            79    146   276         382            2
1.768205            79    146   276         382            2
1.770364            79    146   276         382            2
1.772526            79    146   276         382            2
1.774691            79    146   276         382            2
1.776858            79    146   277         382            2
1.779028            79    146   277         382            2
1.781201            79    146   277         382            2
1.783376            79    146   277         382            2
1.785554            79    146   277         382            2
1.787735            79    146   277         382            2
1.789918            80    146   278         382            3
1.792104            80    146   278         382            3
1.794292            80    146   278         382            3
1.796484            80    146   278         382            3
1.798677            80    146   279         382            3
1.800874            80    146   279         382            3
1.803073            80    146   279         382            3
1.805275            80    146   279         382            3
1.807480            80    146   279         382            3
1.809687            80    146   279         382            3
1.811897            80    146   279         382            3
1.814110            80    146   279         382            3
1.816326            80    146   279         382            3
1.818544            80    146   279         382            3
1.820765            81    146   279         382            3
1.822988            81    146   279         382            3
1.825214            81    146   279         382            3
1.827443            81    146   279         382            3
1.829675            81    146   279         382            3
1.831910            81    146   279         382            3
1.834147            81    146   279         382            3
1.836387            81    146   279         382            3
1.838629            81    146   279         382            3
1.840875            81    146   279         382            3
1.843123            81    146   279         382            3
1.845374            81    146   279         382            3
1.847627            81    146   279         382            3
1.849884            81    146   279         382            3
1.852143            81    146   279         382            3
1.854405            81    147   279         382            3
1.856669            81    147   279         382            3
1.858937            81    147   280         382            3
1.861207            81    147   280         382            3
1.863480            81    147   280         382            3
1.865756            81    147   280         382            3
1.868034            81    147   280         382            3
1.870315            81    147   280         382            3
1.872599            81    147   280         382            3
1.874886            81    147   280         382            3
1.877176            82    147   280         382            3
1.879468            82    147   282         382            3
1.881764            82    147   283         382            4
1.884062            83    147   283         382            4
1.886363            83    147   283         382            4
1.888666            83    147   283         382            4
1.890973            84    147   283         382            4
1.893282            84    147   283         382            4
1.895594            84    147   283         382            4
1.897909            84    147   283         382            4
1.900227            84    147   283         382            4
1.902548            84    147   284         382            4
1.904871            84    147   284         382            4
1.907197            84    147   284         382            4
1.909526            85    147   284         382            4
1.911858            85    148   284         382            5
1.914193            85    148   284         382            5
1.916531            85    148   284         382            5
1.918871            85    148   284         382            5
1.921215            85    148   284         382            5
1.923561            85    148   284         382            5
1.925910            85    148   284         382            5
1.928262            85    148   285         382            5
1.930617            85    148   285         382            5
1.932975            85    148   285         382            5
1.935335            85    148   285         382            5
1.937699            85    148   285         382            5
1.940065            85    148   285         382            5
1.942434            85    148   285         382            5
1.944806            85    148   285         382            5
1.947182            85    148   285         382            5
1.949559            85    148   285         382            5
1.951940            85    148   286         382            5
1.954324            85    148   286         382            5
1.956711            85    148   286         382            5
1.959100            85    148   286         382            5
1.961493            85    148   286         382            5
1.963888            85    148   286         382            5
1.966287            85    148   286         382            5
1.968688            85    148   286         382            5
1.971092            85    148   286         382            5
1.973499            85    148   286         382            5
1.975909            86    148   287         382            5
1.978322            86    148   287         382            5
1.980738            86    148   287         382            5
1.983157            86    148   287         382            5
1.985579            86    148   287         382            5
1.988004            86    148   287         382            5
1.990432            86    148   287         382            5
1.992863            86    148   287         382            5
1.995296            86    148   287         382            5
1.997733            86    148   287         382            5
2.000173            86    149   289         382            5
2.002615            87    149   289         382            5
2.005061            87    149   289         382            5
2.007510            88    149   289         382            5
2.009961            88    149   289         382            5
2.012416            88    149   289         382            5
2.014874            88    149   289         382            5
2.017334            88    149   289         382            5
2.019798            88    149   289         382            5
2.022264            88    149   289         382            5
2.024734            88    149   289         382            5
2.027207            88    149   289         382            5
2.029682            88    149   289         382            5
2.032161            88    149   289         382            5
2.034643            88    149   289         382            5
2.037128            88    149   289         382            5
2.039615            88    149   289         382            5
2.042106            88    150   289         382            5
2.044600            88    150   289         382            5
2.047097            88    150   289         382            5
2.049597            88    151   289         382            5
2.052100            88    151   289         382            5
2.054606            88    151   289         382            5
2.057115            88    152   289         382            5
2.059627            88    152   289         382            5
2.062143            88    152   289         382            5
2.064661            89    152   289         382            6
2.067182            89    152   289         382            6
2.069707            89    152   289         382            6
2.072235            89    152   289         382            6
2.074765            89    152   289         382            6
2.077299            90    152   289         382            7
2.079836            90    152   289         382            7
2.082376            90    152   289         382            7
2.084919            90    152   289         382            7
2.087465            90    152   289         382            7
2.090014            90    152   289         382            7
2.092567            91    152   289         382            7
2.095122            91    152   289         382            7
2.097681            91    152   289         382            7
2.100243            91    152   289         382            7
2.102807            91    152   289         382            7
2.105375            92    152   289         382            7
2.107947            92    152   289         382            7
2.110521            92    153   289         382            7
2.113098            92    153   289         382            7
2.115679            92    153   289         382            7
2.118263            92    153   289         382            7
2.120849            92    153   289         382            7
2.123439            93    153   289         382            8
2.126033            93    153   289         382            8
2.128629            93    153   289         382            8
2.131229            93    153   289         382            8
2.133831            93    153   289         382            8
2.136437            93    154   289         382            9
2.139046            93    154   289         382            9
2.141659            93    154   289         382            9
2.144274            94    154   289         382           10
2.146893            94    154   289         382           10
2.149514            95    154   289         382           11
2.152139            95    154   289         382           11
2.154768            95    154   289         382           11
2.157399            95    154   289         382           11
2.160034            95    154   289         382           11
2.162672            95    154   289         382           11
2.165313            97    154   289         382           11
2.167957            98    154   289         382           11
2.170605            98    154   289         382           11
2.173256           100    154   289         382           13
2.175910           100    154   289         382           13
2.178567           100    155   289         382           13
2.181227           100    156   289         382           13
2.183891           101    156   289         382           13
2.186558           102    156   289         382           13
2.189229           102    156   289         382           13
2.191902           102    156   289         382           13
2.194579           102    157   289         382           13
2.197259           102    157   289         382           13
2.199942           103    157   289         382           13
2.202629           103    158   289         382           13
2.205319           103    159   289         382           14
2.208012           103    159   289         382           14
2.210708           103    159   289         382           14
2.213408           103    159   289         382           14
2.216111           103    159   289         382           14
2.218818           103    159   289         382           14
2.221527           103    159   289         382           14
2.224240           103    159   289         382           14
2.226957           103    159   289         382           14
2.229676           103    159   289         382           14
2.232399           103    159   289         382           14
2.235126           103    160   289         382           14
2.237855           104    160   289         382           15
2.240588           104    160   289         382           15
2.243324           105    160   289         382           15
2.246064           106    160   289         382           15
2.248807           106    160   289         382           15
2.251553           106    160   290         382           16
2.254303           106    160   290         382           16
2.257056           106    160   290         382           16
2.259812           106    160   290         382           16
2.262572           106    160   290         382           16
2.265335           106    160   291         382           16
2.268102           106    160   291         382           16
2.270871           106    160   291         382           16
2.273645           106    160   291         382           16
2.276421           106    160   291         382           16
2.279201           106    161   291         382           16
2.281985           106    161   291         382           16
2.284772           106    161   291         382           16
2.287562           106    161   291         382           16
2.290355           107    161   291         382           16
2.293152           108    161   291         382           16
2.295953           108    161   291         382           16
2.298757           108    161   291         382           16
2.301564           108    161   291         382           16
2.304375           108    161   291         382           16
2.307189           108    161   291         382           16
2.310007           108    161   291         382           16
2.312828           108    161   291         382           16
2.315652           108    161   291         382           16
2.318480           108    161   291         382           16
2.321311           109    161   291         382           17
2.324146           109    161   291         382           17
2.326985           109    161   291         382           17
2.329826           109    161   291         382           17
2.332672           109    161   291         382           17
2.335520           109    162   292         382           18
2.338373           109    162   292         382           18
2.341228           109    162   292         382           18
2.344087           109    162   292         382           18
2.346950           109    163   292         382           18
2.349816           109    163   292         382           18
2.352686           110    163   292         382           19
2.355559           110    163   292         382           19
2.358436           110    163   292         382           19
2.361316           110    163   292         382           19
2.364200           110    163   292         382           19
2.367087           110    163   292         382           19
2.369978           110    163   292         382           19
2.372872           110    163   292         382           19
2.375770           111    163   292         382           19
2.378671           111    163   292         382           19
2.381576           112    163   292         382           19
2.384484           112    163   292         382           19
2.387396           112    163   292         382           19
2.390312           112    163   292         382           19
2.393231           112    163   292         382           19
2.396154           112    163   292         382           19
2.399080           112    163   292         382           19
2.402010           112    163   292         382           19
2.404943           112    163   292         382           19
2.407880           112    163   292         382           19
2.410821           112    163   292         382           19
2.413765           112    163   292         382           19
2.416713           112    163   292         382           19
2.419664           112    163   292         382           19
2.422619           112    163   292         382           19
2.425578           113    163   292         382           19
2.428540           113    163   292         382           19
2.431506           113    163   292         382           19
2.434475           113    163   292         382           19
2.437448           113    163   292         382           19
2.440425           113    163   292         382           19
2.443405           114    163   292         382           20
2.446389           114    163   292         382           20
2.449377           114    163   292         382           20
2.452368           114    163   292         382           20
2.455363           115    163   292         382           20
