Absolute performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
0.005000           0     13    17          21            0
0.096274          32     73    61          88           22
0.187548          59     90    99         127           42
0.278821          81     97   114         146           53
0.370095         102    105   123         156           67
0.461369         107    112   130         164           74
0.552643         113    116   140         170           78
0.643917         115    119   150         176           81
0.735190         121    120   157         180           85
0.826464         126    121   160         183           89
0.917738         129    125   167         188           92
1.009012         133    127   173         193           94
1.100286         136    128   176         196           97
1.191560         140    130   181         202          101
1.282833         144    130   185         206          102
1.374107         145    133   191         215          103
1.465381         152    137   195         217          107
1.556655         155    137   198         220          108
1.647929         157    139   204         226          109
1.739202         160    141   207         230          110
1.830476         163    144   212         234          111
1.921750         166    145   215         235          113
2.013024         168    147   218         237          116
2.104298         170    147   219         238          116
2.195571         172    148   222         240          117
2.286845         172    150   227         245          118
2.378119         174    152   230         248          119
2.469393         177    153   233         250          121
2.560667         178    155   235         252          122
2.651940         179    157   238         255          123
2.743214         181    157   240         257          124
2.834488         185    161   243         260          128
2.925762         186    162   244         260          128
3.017036         186    164   245         261          130
3.108309         187    164   248         264          130
3.199583         188    166   250         266          133
3.290857         191    168   250         266          134
3.382131         191    168   250         266          134
3.473405         191    169   250         266          134
3.564679         193    170   251         268          135
3.655952         193    171   251         268          135
3.747226         195    172   251         268          137
3.838500         195    172   252         268          137
3.929774         195    173   252         268          137
4.021048         195    173   252         268          137
4.112321         196    174   252         268          138
4.203595         197    176   253         268          140
4.294869         197    176   253         268          140
4.386143         199    176   253         269          141
4.477417         200    176   254         271          141
4.568690         201    177   255         272          142
4.659964         203    177   256         273          143
4.751238         204    178   256         273          144
4.842512         204    178   258         275          144
4.933786         207    178   259         276          146
5.025059         207    179   260         277          146
5.116333         208    179   260         277          146
5.207607         209    180   260         277          146
5.298881         209    180   261         277          146
5.390155         209    181   262         278          146
5.481428         210    181   262         278          147
5.572702         212    181   262         279          148
5.663976         212    181   262         279          148
5.755250         212    183   262         279          148
5.846524         213    183   262         279          148
5.937798         214    183   263         279          149
6.029071         216    183   263         281          149
6.120345         216    184   263         281          150
6.211619         216    184   263         281          150
6.302893         216    184   263         281          150
6.394167         216    184   263         281          150
6.485440         216    187   263         281          151
6.576714         218    187   264         282          153
6.667988         219    187   265         283          153
6.759262         220    187   265         283          154
6.850536         220    189   265         283          154
6.941809         220    189   266         284          154
7.033083         220    189   267         284          154
7.124357         220    189   267         284          154
7.215631         220    189   267         284          154
7.306905         221    189   267         284          155
7.398178         221    189   267         284          155
