Absolute performance profile for SolverTime
Filter: gap <= 10.0% and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
0.005000           0     13    17          21            0
0.105111          33     75    74          99           22
0.205222          67     93   102         130           47
0.305333          85    101   117         149           56
0.405444         104    107   130         160           72
0.505556         110    114   136         169           75
0.605667         115    118   143         174           80
0.705778         120    120   155         180           85
0.805889         125    121   160         183           88
0.906000         128    125   166         188           91
1.006111         133    126   174         194           94
1.106222         136    128   177         197           97
1.206333         140    130   182         203          101
1.306444         144    130   189         210          102
1.406555         147    134   194         218          104
1.506667         153    137   198         220          107
1.606778         157    138   204         225          110
1.706889         160    141   208         231          111
1.807000         161    143   212         234          112
1.907111         167    145   215         235          114
2.007222         169    147   219         238          117
2.107333         171    147   220         239          117
2.207444         173    148   224         241          119
2.307555         173    151   229         247          119
2.407666         176    153   232         250          121
2.507778         179    153   235         252          123
2.607889         180    156   238         255          124
2.708000         181    157   240         257          125
2.808111         186    159   244         261          129
2.908222         186    162   245         261          129
3.008333         187    163   245         261          130
3.108444         188    164   249         265          131
3.208555         189    166   251         267          134
3.308666         192    168   251         267          135
3.408777         192    168   251         267          135
3.508889         194    169   251         268          136
3.609000         194    171   252         269          136
3.709111         195    171   252         269          136
3.809222         196    172   252         269          138
3.909333         196    172   253         269          138
4.009444         196    173   253         269          138
4.109555         197    174   253         269          139
4.209666         198    176   254         269          141
4.309777         199    176   254         269          142
4.409888         200    176   254         270          142
4.510000         202    177   255         272          143
4.610111         204    177   257         274          144
4.710222         205    177   257         274          145
4.810333         206    178   258         275          146
4.910444         208    178   260         277          148
5.010555         209    179   261         278          148
5.110666         210    179   261         278          148
5.210777         211    180   261         278          148
5.310888         211    181   262         278          148
5.410999         211    181   263         279          148
5.511111         213    181   263         279          150
5.611222         214    181   263         280          150
5.711333         214    182   263         280          150
5.811444         215    183   263         280          150
5.911555         215    183   263         280          150
6.011666         218    183   264         282          151
6.111777         218    184   264         282          152
6.211888         218    184   264         282          152
6.311999         218    184   264         282          152
6.412110         218    184   264         282          152
6.512222         219    187   264         282          154
6.612333         220    187   265         283          155
6.712444         221    187   266         284          155
6.812555         222    188   266         284          156
6.912666         222    189   267         285          156
7.012777         222    189   267         285          156
7.112888         222    189   268         285          156
7.212999         222    189   268         285          156
7.313110         223    189   268         285          157
7.413221         224    189   268         285          158
7.513333         225    190   269         286          159
7.613444         225    190   269         286          159
7.713555         225    190   269         286          159
7.813666         227    190   269         286          161
7.913777         228    190   270         286          162
8.013888         229    190   270         286          162
8.113999         229    190   270         286          162
8.214110         230    190   270         286          163
8.314221         231    191   270         286          163
8.414332         232    191   270         287          163
8.514444         232    192   271         288          163
8.614555         232    192   271         288          163
8.714666         232    192   272         288          163
8.814777         233    192   272         288          163
8.914888         233    192   272         288          163
9.014999         233    193   273         289          163
9.115110         233    193   275         290          163
9.215221         233    193   277         292          163
9.315332         233    193   278         293          163
9.415443         234    194   278         293          165
9.515555         234    195   278         293          165
9.615666         234    195   278         293          165
9.715777         235    195   279         293          165
9.815888         236    196   280         294          167
9.915999         237    196   280         294          168
10.016110        237    196   280         294          168
10.116221        237    196   280         294          168
10.216332        237    196   281         295          168
10.316443        237    197   281         295          169
10.416554        238    197   281         295          170
10.516666        238    198   282         296          171
10.616777        238    198   282         296          171
10.716888        239    198   283         297          172
10.816999        239    199   284         298          173
10.917110        239    199   284         298          173
11.017221        239    200   284         298          173
11.117332        239    200   285         299          173
11.217443        241    200   285         299          175
11.317554        241    200   285         299          175
11.417666        241    200   285         299          175
11.517777        242    201   285         299          176
11.617888        243    201   287         301          177
11.717999        244    201   287         302          177
11.818110        245    201   287         302          177
11.918221        245    201   287         302          177
12.018332        246    201   287         302          178
12.118443        246    201   287         302          178
12.218554        246    202   288         303          178
12.318665        246    202   288         303          178
12.418777        247    202   289         304          178
12.518888        247    202   289         304          178
12.618999        247    203   289         304          179
12.719110        247    203   289         304          179
12.819221        247    203   289         304          179
12.919332        247    203   289         304          179
13.019443        247    204   290         305          180
13.119554        248    204   290         306          180
13.219665        248    204   290         306          180
13.319776        248    205   290         306          181
13.419888        248    205   290         306          181
13.519999        249    205   290         306          181
13.620110        249    205   291         307          181
13.720221        249    205   291         307          181
13.820332        250    205   291         307          182
13.920443        251    205   291         307          183
14.020554        251    205   292         308          183
14.120665        251    206   292         308          184
14.220776        252    206   292         308          185
14.320887        252    207   292         308          186
14.420999        253    207   292         308          186
14.521110        254    207   292         308          187
14.621221        254    207   292         308          187
14.721332        254    207   292         308          187
14.821443        255    207   293         309          187
14.921554        255    207   293         309          187
15.021665        256    207   293         309          188
15.121776        257    207   293         310          188
15.221887        257    207   293         310          188
15.321998        257    207   293         310          188
15.422110        257    207   293         310          188
15.522221        258    207   293         310          188
15.622332        258    207   293         310          188
15.722443        258    207   293         310          188
15.822554        258    207   293         310          188
15.922665        258    207   293         310          188
16.022776        258    207   293         310          188
16.122887        258    207   293         310          188
16.222998        258    207   293         310          188
16.323109        258    207   293         310          188
16.423221        258    207   293         310          188
16.523332        258    207   293         310          188
16.623443        258    207   295         312          188
16.723554        258    207   295         312          188
16.823665        258    208   295         312          189
16.923776        258    208   295         312          189
17.023887        258    208   295         312          189
17.123998        258    208   295         312          189
17.224109        258    209   295         312          190
17.324220        258    209   295         312          190
17.424332        259    209   295         313          190
17.524443        259    209   295         313          190
17.624554        259    209   295         313          190
17.724665        259    209   295         313          190
17.824776        259    209   296         314          190
17.924887        259    209   297         315          190
18.024998        259    209   297         315          190
18.125109        260    209   297         315          190
18.225220        260    209   297         315          190
18.325331        260    209   297         315          190
18.425443        260    209   297         315          190
18.525554        260    209   297         315          190
18.625665        260    209   298         316          190
18.725776        260    209   298         316          190
18.825887        260    209   298         316          190
18.925998        260    209   298         316          190
19.026109        260    210   299         317          191
19.126220        260    210   299         317          191
19.226331        260    210   299         317          191
19.326442        260    210   299         317          191
19.426554        260    211   299         317          192
19.526665        261    211   299         318          192
19.626776        261    211   299         318          192
19.726887        262    211   300         319          192
19.826998        263    211   300         320          192
19.927109        263    211   300         320          192
20.027220        263    211   300         320          192
20.127331        263    211   300         320          192
20.227442        263    211   300         320          192
20.327553        264    211   300         320          192
20.427665        264    211   300         320          192
20.527776        265    211   300         321          192
20.627887        265    211   300         321          192
20.727998        265    211   300         321          192
20.828109        265    211   300         321          192
20.928220        267    211   300         322          193
21.028331        267    211   300         322          193
21.128442        267    211   300         322          193
21.228553        267    211   300         322          193
21.328664        267    211   300         322          193
21.428776        267    211   300         322          193
21.528887        267    211   300         322          193
21.628998        267    211   300         322          193
21.729109        267    211   300         322          193
21.829220        267    211   300         322          193
21.929331        267    211   300         322          193
22.029442        267    211   300         322          193
22.129553        267    211   300         322          193
22.229664        268    211   300         322          193
22.329776        268    211   300         322          193
22.429887        268    211   300         322          193
22.529998        269    211   300         323          193
22.630109        270    211   300         323          193
22.730220        270    211   300         323          193
22.830331        270    211   300         323          193
22.930442        270    211   300         323          193
23.030553        270    211   300         323          193
23.130664        270    211   300         323          193
23.230775        270    211   300         323          193
23.330887        270    211   300         323          193
23.430998        271    211   300         323          193
23.531109        271    211   301         324          193
23.631220        271    211   301         324          193
23.731331        271    211   301         324          193
23.831442        271    211   301         324          193
23.931553        272    211   301         324          193
24.031664        272    211   301         324          193
24.131775        272    211   302         325          193
24.231886        273    211   302         326          193
24.331998        273    211   303         327          193
24.432109        273    211   303         327          193
24.532220        273    211   303         327          193
24.632331        274    211   303         327          194
24.732442        274    211   303         327          194
24.832553        274    211   303         327          194
24.932664        274    211   303         327          194
25.032775        274    211   303         327          194
25.132886        274    211   303         327          194
25.232997        274    211   303         327          194
25.333109        274    211   303         327          194
25.433220        275    211   303         327          195
25.533331        275    212   303         327          195
25.633442        275    212   303         327          195
25.733553        275    212   303         327          195
25.833664        276    212   303         328          195
25.933775        276    212   303         328          195
26.033886        277    212   303         328          196
26.133997        277    212   303         328          196
26.234108        277    212   303         328          196
26.334220        277    212   303         328          196
26.434331        277    212   303         328          196
26.534442        277    212   303         328          196
26.634553        277    212   303         328          196
26.734664        277    212   304         328          196
