Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
19.025035                  2             1        1              2           2            0
19.115701                  2             1        1              2           2            0
19.206367                  2             1        1              2           2            0
19.297033                  2             1        1              2           2            0
19.387699                  2             1        1              2           2            0
19.478365                  2             1        1              2           2            0
19.569031                  2             1        1              2           2            0
19.659697                  2             1        1              2           2            0
19.750363                  2             1        1              2           2            0
19.841029                  2             1        1              2           2            0
19.931695                  2             1        1              2           2            0
20.022361                  2             1        1              2           2            0
20.113027                  2             1        1              2           2            0
20.203693                  2             1        1              2           2            0
20.294359                  2             1        1              2           2            0
20.385025                  2             1        1              2           2            0
20.475691                  2             1        1              2           2            0
20.566357                  2             1        1              2           2            0
20.657023                  2             1        1              2           2            0
20.747689                  2             1        1              2           2            0
20.838355                  2             1        1              2           2            0
20.929021                  2             1        1              2           2            0
21.019687                  2             1        1              2           2            0
21.110353                  2             1        1              2           2            0
21.201019                  2             1        1              2           2            0
21.291685                  2             1        1              2           2            0
21.382351                  2             1        1              2           2            0
21.473017                  2             1        1              2           2            0
21.563683                  2             1        1              2           2            0
21.654350                  2             1        1              2           2            0
21.745016                  2             1        1              2           2            0
21.835682                  2             1        1              2           2            0
21.926348                  2             1        1              2           2            0
22.017014                  2             1        1              2           2            0
22.107680                  2             1        1              2           2            0
22.198346                  2             1        1              2           2            0
22.289012                  2             1        1              2           2            0
22.379678                  2             1        1              2           2            0
22.470344                  2             1        1              2           2            0
22.561010                  2             1        1              2           2            0
22.651676                  2             1        1              2           2            0
22.742342                  2             1        1              2           2            0
22.833008                  2             1        1              2           2            0
22.923674                  2             1        1              2           2            0
23.014340                  2             1        1              2           2            0
23.105006                  2             1        1              2           2            0
23.195672                  2             1        1              2           2            0
23.286338                  2             1        1              2           2            0
23.377004                  2             1        1              2           2            0
23.467670                  2             1        1              2           2            0
23.558336                  2             1        1              2           2            0
23.649002                  2             1        1              2           2            0
23.739668                  2             1        1              2           2            0
