Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.193576                   2             6        8              9          14            0
1.194222                   2             6        8              9          14            0
1.194869                   2             6        8              9          14            0
1.195515                   2             6        8              9          14            0
1.196162                   2             6        8              9          14            0
1.196810                   2             6        8              9          14            0
1.197458                   2             6        8              9          14            0
1.198106                   2             6        8              9          14            0
1.198754                   2             6        8              9          14            0
1.199403                   2             6        8              9          14            0
1.200053                   2             6        8              9          14            0
1.200702                   2             6        8              9          14            0
1.201352                   2             6        8              9          14            0
1.202002                   2             6        8              9          14            0
1.202653                   2             6        8              9          14            0
1.203304                   2             6        8              9          14            0
1.203955                   2             6        8              9          14            0
1.204607                   2             6        8              9          14            0
1.205259                   2             6        8              9          14            0
1.205911                   2             6        8              9          14            0
1.206564                   2             6        8              9          14            0
1.207217                   2             6        8              9          14            0
1.207871                   2             6        8              9          14            0
1.208525                   2             6        8              9          14            0
1.209179                   2             6        8              9          14            0
1.209833                   2             6        8              9          14            0
1.210488                   2             6        8              9          14            0
1.211143                   2             6        8              9          14            0
1.211799                   2             6        8              9          14            0
1.212455                   2             6        8              9          14            0
1.213111                   2             6        8              9          14            0
1.213768                   2             6        8              9          14            0
1.214425                   2             6        8              9          14            0
1.215082                   2             6        8              9          14            0
1.215740                   2             6        8              9          14            0
1.216398                   2             6        8              9          14            0
1.217056                   2             6        8              9          14            0
1.217715                   2             6        8              9          14            0
1.218374                   2             6        8              9          14            0
1.219034                   2             6        8              9          14            0
1.219694                   2             6        8              9          14            0
1.220354                   2             6        8              9          14            0
1.221014                   2             6        8              9          14            0
1.221675                   2             6        8              9          14            0
1.222337                   2             6        8              9          14            0
1.222998                   2             6        8              9          14            0
1.223660                   2             6        8              9          14            0
1.224323                   2             6        8              9          14            0
1.224985                   2             6        8              9          14            0
1.225648                   2             6        8              9          14            0
1.226312                   2             6        8              9          14            0
1.226976                   2             6        8              9          14            0
1.227640                   2             6        8              9          14            0
1.228304                   2             6        8              9          14            0
1.228969                   2             6        8              9          14            0
1.229634                   2             6        8              9          14            0
1.230300                   2             6        8              9          14            0
1.230966                   2             6        8              9          14            0
1.231632                   2             6        8              9          14            0
1.232299                   2             6        8              9          14            0
1.232966                   2             6        8              9          14            0
1.233633                   2             6        8              9          14            0
1.234301                   2             6        8              9          14            0
1.234969                   2             6        8              9          14            0
1.235638                   2             6        8              9          14            0
1.236306                   2             6        8              9          14            0
1.236976                   2             6        8              9          14            0
1.237645                   2             6        8              9          14            0
1.238315                   2             6        8              9          14            0
1.238985                   2             6        8              9          14            0
1.239656                   2             6        8              9          14            0
1.240327                   2             6        8              9          14            0
1.240998                   2             6        8              9          14            0
1.241670                   2             6        8              9          14            0
1.242342                   2             6        8              9          14            0
1.243015                   2             6        8              9          14            0
1.243688                   2             6        8              9          14            0
1.244361                   2             6        8              9          14            0
1.245034                   2             6        8              9          14            0
1.245708                   2             6        8              9          14            0
1.246383                   2             6        8              9          14            0
1.247057                   2             6        8              9          14            0
1.247732                   2             6        8              9          14            0
1.248408                   2             6        8              9          14            0
