Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
           SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.123450                  2             3        5              0          10            0
1.123959                  2             3        5              0          10            0
1.124469                  2             3        5              0          10            0
1.124978                  2             3        5              0          10            0
1.125488                  2             3        5              0          10            0
1.125998                  2             3        5              0          10            0
1.126508                  2             3        5              0          10            0
1.127018                  2             3        5              0          10            0
1.127529                  2             3        5              0          10            0
1.128040                  2             3        5              0          10            0
1.128551                  2             3        5              0          10            0
1.129062                  2             3        5              0          10            0
1.129573                  2             3        5              0          10            0
1.130085                  2             3        5              0          10            0
1.130597                  2             3        5              0          10            0
1.131109                  2             3        5              0          10            0
1.131622                  2             3        5              0          10            0
1.132134                  2             3        5              0          10            0
1.132647                  2             3        5              0          10            0
1.133160                  2             3        5              0          10            0
1.133674                  2             3        5              0          10            0
1.134187                  2             3        5              0          10            0
1.134701                  2             3        5              0          10            0
1.135215                  2             3        5              0          10            0
1.135730                  2             3        5              0          10            0
1.136244                  2             3        5              0          10            0
1.136759                  2             3        5              0          10            0
1.137274                  2             3        5              0          10            0
1.137789                  2             3        5              0          10            0
1.138305                  2             3        5              0          10            0
1.138820                  2             3        5              0          10            0
1.139336                  2             3        5              0          10            0
1.139852                  2             3        5              0          10            0
1.140369                  2             3        5              0          10            0
1.140885                  2             3        5              0          10            0
1.141402                  2             3        5              0          10            0
1.141919                  2             3        5              0          10            0
1.142437                  2             3        5              0          10            0
1.142954                  2             3        5              0          10            0
1.143472                  2             3        5              0          10            0
1.143990                  2             3        5              0          10            0
1.144508                  2             3        5              0          10            0
1.145027                  2             3        5              0          10            0
1.145546                  2             3        5              0          10            0
1.146065                  2             3        5              0          10            0
1.146584                  2             3        5              0          10            0
1.147103                  2             3        5              0          10            0
1.147623                  2             3        5              0          10            0
1.148143                  2             3        5              0          10            0
1.148663                  2             3        5              0          10            0
1.149183                  2             3        5              0          10            0
1.149704                  2             3        5              0          10            0
1.150225                  2             3        5              0          10            0
1.150746                  2             3        5              0          10            0
1.151267                  2             3        5              0          10            0
1.151789                  2             3        5              0          10            0
1.152311                  2             3        5              0          10            0
1.152833                  2             3        5              0          10            0
1.153355                  2             3        5              0          10            0
1.153878                  2             3        5              0          10            0
1.154400                  2             3        5              0          10            0
1.154923                  2             3        5              0          10            0
1.155446                  2             3        5              0          10            0
1.155970                  2             3        5              0          10            0
1.156494                  2             3        5              0          10            0
1.157018                  2             3        5              0          10            0
1.157542                  2             3        5              0          10            0
1.158066                  2             3        5              0          10            0
1.158591                  2             3        5              0          10            0
1.159116                  2             3        5              0          10            0
1.159641                  2             3        5              0          10            0
1.160166                  2             3        5              0          10            0
1.160692                  2             3        5              0          10            0
1.161218                  2             3        5              0          10            0
1.161744                  2             3        5              0          10            0
1.162270                  2             3        5              0          10            0
1.162797                  2             3        5              0          10            0
1.163323                  2             3        5              0          10            0
1.163850                  2             3        5              0          10            0
1.164378                  2             3        5              0          10            0
1.164905                  2             3        5              0          10            0
1.165433                  2             3        5              0          10            0
1.165961                  2             3        5              0          10            0
1.166489                  2             3        5              0          10            0
1.167018                  2             3        5              0          10            0
1.167546                  2             3        5              0          10            0
1.168075                  2             3        5              0          10            0
1.168604                  2             3        5              0          10            0
1.169134                  2             3        5              0          10            0
1.169664                  2             3        5              0          10            0
1.170193                  2             3        5              0          10            0
1.170724                  2             3        5              0          10            0
1.171254                  2             3        5              0          10            0
1.171785                  2             3        5              0          10            0
1.172315                  2             3        5              0          10            0
1.172847                  2             3        5              0          10            0
1.173378                  2             3        5              0          10            0
1.173909                  2             3        5              0          10            0
1.174441                  2             3        5              0          10            0
1.174973                  2             3        5              0          10            0
1.175506                  2             3        5              0          10            0
1.176038                  2             3        5              0          10            0
1.176571                  2             3        5              0          10            0
1.177104                  2             3        5              0          10            0
1.177637                  2             3        5              0          10            0
1.178171                  2             3        5              0          10            0
1.178705                  2             3        5              0          10            0
1.179239                  2             3        5              0          10            0
1.179773                  2             3        5              1          10            0
1.180307                  2             3        5              1          10            0
1.180842                  2             3        5              1          10            0
1.181377                  2             3        5              1          10            0
1.181912                  2             3        5              1          10            0
1.182448                  2             3        5              1          10            0
1.182983                  2             3        5              1          10            0
1.183519                  2             3        5              1          10            0
1.184055                  2             3        5              1          10            0
1.184592                  2             3        5              1          10            0
1.185129                  2             3        5              1          10            0
1.185665                  2             3        5              1          10            0
1.186203                  2             3        5              1          10            0
1.186740                  2             3        5              1          10            0
1.187278                  2             3        5              1          10            0
1.187816                  2             3        5              1          10            0
1.188354                  2             3        5              1          10            0
1.188892                  2             3        5              1          10            0
1.189431                  2             3        5              1          10            0
1.189970                  2             3        5              1          10            0
1.190509                  2             3        5              1          10            0
1.191048                  2             3        5              1          10            0
