Absolute performance profile for SolverTime
Filter: no fail
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
124.493050                 6             1        5              9          12            1
124.584008                 6             1        5              9          12            1
124.674965                 6             1        5              9          12            1
124.765922                 6             1        5              9          12            1
124.856880                 6             1        5              9          12            1
124.947837                 6             1        5              9          12            1
125.038794                 6             1        5              9          12            1
125.129751                 6             1        5              9          12            1
125.220709                 6             1        5              9          12            1
125.311666                 6             1        5              9          12            1
125.402623                 6             1        5              9          12            1
125.493580                 6             1        5              9          12            1
125.584538                 6             1        5              9          12            1
125.675495                 6             1        5              9          12            1
125.766452                 6             1        5              9          12            1
125.857409                 6             2        5              9          12            1
125.948367                 6             2        5              9          12            1
126.039324                 6             2        5              9          12            1
126.130281                 6             2        5              9          12            1
126.221239                 6             2        5              9          12            1
126.312196                 6             2        5              9          12            1
126.403153                 6             2        5              9          12            1
126.494110                 6             2        5              9          12            1
126.585068                 6             2        5              9          12            1
126.676025                 6             2        5              9          12            1
126.766982                 6             2        5              9          12            1
126.857939                 6             2        5              9          12            1
126.948897                 6             2        5              9          12            1
127.039854                 6             2        5              9          12            1
127.130811                 6             2        5              9          12            1
127.221768                 6             2        5              9          12            1
127.312726                 6             2        5              9          12            1
127.403683                 6             2        5              9          12            1
127.494640                 6             2        5              9          12            1
127.585598                 6             2        5              9          12            1
127.676555                 6             2        5              9          12            1
127.767512                 6             2        5              9          12            1
127.858469                 6             2        5              9          12            1
127.949427                 6             2        5              9          12            1
128.040384                 6             2        5              9          12            1
128.131341                 6             2        5              9          12            1
128.222298                 6             2        5              9          12            1
128.313256                 6             2        5              9          12            1
128.404213                 6             2        5              9          12            1
128.495170                 6             2        5              9          12            1
128.586127                 6             2        5              9          12            1
128.677085                 6             2        5              9          12            1
128.768042                 6             2        5              9          12            1
128.858999                 6             2        5              9          12            1
128.949957                 6             2        5              9          12            1
129.040914                 6             2        5              9          12            1
129.131871                 6             2        5              9          12            1
129.222828                 6             2        5              9          12            1
129.313786                 6             2        5              9          12            1
129.404743                 6             2        5              9          12            1
129.495700                 6             2        5              9          12            1
129.586657                 6             2        5              9          12            1
129.677615                 6             2        5              9          12            1
129.768572                 6             2        5              9          12            1
129.859529                 6             2        5              9          12            1
129.950486                 6             2        5              9          12            1
130.041444                 6             2        5              9          12            1
130.132401                 6             2        5              9          12            1
130.223358                 6             2        5              9          12            1
130.314315                 6             2        5              9          12            1
130.405273                 6             2        5              9          12            1
130.496230                 6             2        5              9          12            1
130.587187                 6             2        5              9          12            1
130.678145                 6             2        5              9          12            1
130.769102                 6             2        5              9          12            1
130.860059                 6             2        5              9          12            1
130.951016                 6             2        5              9          12            1
131.041974                 6             2        5              9          12            1
131.132931                 6             2        5              9          12            1
131.223888                 6             2        5              9          12            1
131.314845                 6             2        5              9          12            1
131.405803                 6             2        5              9          12            1
131.496760                 6             2        5              9          12            1
131.587717                 6             2        5              9          12            1
131.678674                 6             2        5              9          12            1
131.769632                 6             2        5              9          12            1
131.860589                 6             2        5              9          12            1
131.951546                 6             2        5              9          12            1
132.042504                 6             2        5              9          12            1
132.133461                 6             2        5              9          12            1
132.224418                 6             2        5              9          12            1
132.315375                 6             2        5              9          12            1
132.406333                 6             2        5              9          12            1
132.497290                 6             2        5              9          12            1
132.588247                 6             2        5              9          12            1
132.679204                 6             2        5              9          12            1
132.770162                 6             2        5              9          12            1
132.861119                 6             2        5              9          12            1
132.952076                 6             2        5              9          12            1
133.043033                 6             2        5              9          12            1
133.133991                 6             2        5              9          12            1
133.224948                 6             2        5              9          12            1
133.315905                 6             2        5              9          12            1
133.406863                 6             2        5              9          12            1
133.497820                 6             2        5              9          12            1
133.588777                 6             2        5              9          12            1
133.679734                 6             2        5              9          12            1
133.770692                 6             2        5              9          12            1
133.861649                 6             2        5              9          12            1
133.952606                 6             2        5              9          12            1
134.043563                 6             2        5              9          12            1
134.134521                 6             2        5              9          12            1
134.225478                 6             2        5              9          12            1
134.316435                 6             2        5              9          12            1
134.407392                 6             2        5              9          12            1
134.498350                 6             2        5              9          12            1
134.589307                 6             2        5              9          12            1
134.680264                 6             2        5              9          12            1
134.771222                 6             2        5              9          12            1
134.862179                 6             2        5              9          12            1
134.953136                 6             2        5              9          12            1
135.044093                 6             2        5              9          12            1
135.135051                 6             2        5              9          12            1
135.226008                 6             2        5              9          12            1
135.316965                 6             2        5              9          12            1
135.407922                 6             2        5              9          12            1
135.498880                 6             2        5              9          12            1
135.589837                 6             2        5              9          12            1
135.680794                 6             2        5              9          12            1
135.771751                 6             2        5              9          12            1
135.862709                 6             2        5              9          12            1
135.953666                 6             2        5              9          12            1
136.044623                 6             2        5              9          12            1
136.135581                 6             2        5              9          12            1
136.226538                 6             2        5              9          12            1
136.317495                 6             2        5              9          12            1
136.408452                 6             2        5              9          12            1
136.499410                 6             2        5              9          12            1
136.590367                 6             2        5              9          12            1
136.681324                 6             2        5              9          12            1
136.772281                 6             2        5              9          12            1
136.863239                 6             2        5              9          12            1
136.954196                 6             2        5              9          12            1
137.045153                 6             2        5              9          12            1
137.136110                 6             2        5              9          12            1
137.227068                 6             2        5              9          12            1
137.318025                 6             2        5              9          12            1
137.408982                 6             2        5              9          12            1
137.499940                 6             2        5              9          12            1
137.590897                 6             2        5              9          12            1
137.681854                 6             2        5              9          12            1
137.772811                 6             2        5              9          12            1
137.863769                 6             2        5              9          12            1
137.954726                 6             2        5              9          12            1
138.045683                 6             2        5              9          12            1
138.136640                 6             2        5              9          12            1
138.227598                 6             2        5              9          12            1
138.318555                 6             2        5              9          12            1
138.409512                 6             2        5              9          12            1
138.500469                 6             2        5              9          12            1
138.591427                 6             2        5              9          12            1
138.682384                 6             2        5              9          12            1
138.773341                 6             2        5              9          12            1
138.864299                 6             2        5              9          12            1
138.955256                 6             2        5              9          12            1
139.046213                 6             2        5              9          12            1
139.137170                 6             2        5              9          12            1
139.228128                 6             2        5              9          12            1
139.319085                 6             2        5              9          12            1
139.410042                 6             2        5              9          12            1
139.500999                 6             2        5              9          12            1
139.591957                 6             2        5              9          12            1
139.682914                 6             2        5              9          12            1
139.773871                 6             2        5              9          12            1
139.864828                 6             2        5              9          12            1
139.955786                 6             2        5              9          12            1
140.046743                 6             2        5              9          12            1
140.137700                 6             2        5              9          12            1
140.228657                 6             2        5              9          12            1
140.319615                 6             2        5              9          12            1
140.410572                 6             2        5              9          12            1
140.501529                 6             2        5              9          12            1
140.592487                 6             2        5              9          12            1
140.683444                 6             2        5              9          12            1
140.774401                 6             2        5              9          12            1
140.865358                 6             2        5              9          12            1
140.956316                 6             2        5              9          12            1
141.047273                 6             2        5              9          12            1
141.138230                 6             2        5              9          12            1
141.229187                 6             2        5              9          12            1
141.320145                 6             2        5              9          12            1
141.411102                 6             2        5              9          12            1
141.502059                 6             2        5              9          12            1
141.593016                 6             2        5              9          12            1
141.683974                 6             2        5              9          12            1
141.774931                 6             2        5              9          12            1
141.865888                 6             2        5              9          12            1
141.956846                 6             2        5              9          12            1
142.047803                 6             2        5              9          12            1
142.138760                 6             2        5              9          12            1
142.229717                 6             2        5              9          12            1
142.320675                 6             2        5              9          12            1
142.411632                 6             2        5              9          12            1
142.502589                 6             2        5              9          12            1
142.593546                 6             2        5              9          12            1
142.684504                 6             2        5              9          12            1
142.775461                 6             2        5              9          12            1
142.866418                 6             2        5              9          12            1
142.957375                 6             2        5              9          12            1
143.048333                 6             2        5              9          12            1
143.139290                 6             2        5              9          12            1
143.230247                 6             3        5              9          12            1
143.321205                 6             3        5              9          12            1
143.412162                 6             3        5              9          12            1
143.503119                 6             3        5              9          12            1
143.594076                 6             3        5              9          12            1
143.685034                 6             3        5              9          12            1
143.775991                 6             3        5              9          12            1
143.866948                 6             3        5              9          12            1
143.957905                 6             3        5              9          12            1
144.048863                 6             3        5              9          12            1
144.139820                 6             3        5              9          12            1
144.230777                 6             3        5              9          12            1
144.321734                 6             3        5              9          12            1
144.412692                 6             3        5              9          12            1
144.503649                 6             3        5              9          12            1
144.594606                 6             3        5              9          12            1
144.685564                 6             3        5              9          12            1
144.776521                 6             3        5              9          12            1
144.867478                 6             3        5              9          12            1
144.958435                 6             3        5              9          12            1
145.049393                 6             3        5              9          12            1
145.140350                 6             3        5              9          12            1
145.231307                 6             3        5              9          12            1
145.322264                 6             3        5              9          12            1
145.413222                 6             3        5              9          12            1
145.504179                 6             3        5              9          12            1
145.595136                 6             3        5              9          12            1
145.686093                 6             3        5              9          12            1
145.777051                 6             3        5              9          12            1
145.868008                 6             3        5              9          12            1
145.958965                 6             3        5              9          12            1
146.049923                 6             3        5              9          12            1
146.140880                 6             3        5              9          12            1
146.231837                 6             3        5              9          12            1
146.322794                 6             3        5              9          12            1
146.413752                 6             3        5              9          12            1
146.504709                 6             3        5              9          12            1
146.595666                 6             3        5              9          12            1
146.686623                 6             3        5              9          12            1
146.777581                 6             3        5              9          12            1
146.868538                 6             3        5              9          12            1
146.959495                 6             3        5              9          12            1
147.050452                 6             3        5              9          12            1
147.141410                 6             3        5              9          12            1
147.232367                 6             3        5              9          12            1
147.323324                 6             3        5              9          12            1
147.414282                 6             3        5              9          12            1
147.505239                 6             3        5              9          12            1
147.596196                 6             3        5              9          12            1
147.687153                 6             3        5              9          12            1
147.778111                 6             3        5              9          12            1
147.869068                 6             3        5              9          12            1
147.960025                 6             3        5              9          12            1
148.050982                 6             3        5              9          12            1
148.141940                 6             3        5              9          12            1
148.232897                 6             3        5              9          12            1
148.323854                 6             3        5              9          12            1
148.414811                 6             3        5              9          12            1
148.505769                 6             3        5              9          12            1
148.596726                 6             3        5              9          12            1
148.687683                 6             3        5              9          12            1
148.778641                 6             3        5              9          12            1
148.869598                 6             3        5              9          12            1
148.960555                 6             3        5              9          12            1
149.051512                 6             3        5              9          12            1
149.142470                 6             3        5              9          12            1
149.233427                 6             3        5              9          12            1
149.324384                 6             3        5              9          12            1
149.415341                 6             3        5              9          12            1
149.506299                 6             3        5              9          12            1
149.597256                 6             3        5              9          12            1
149.688213                 6             3        5              9          12            1
149.779170                 6             3        5              9          12            1
149.870128                 6             3        5              9          12            1
149.961085                 6             3        5              9          12            1
150.052042                 6             3        5              9          12            1
150.142999                 6             3        5              9          12            1
150.233957                 6             3        5              9          12            1
150.324914                 6             3        5              9          12            1
150.415871                 6             3        5              9          12            1
150.506829                 6             3        5              9          12            1
150.597786                 6             3        5              9          12            1
150.688743                 6             3        5              9          12            1
150.779700                 6             3        5              9          12            1
150.870658                 6             3        5              9          12            1
150.961615                 6             3        5              9          12            1
151.052572                 6             3        5              9          12            1
151.143529                 6             3        5              9          12            1
151.234487                 6             3        5              9          12            1
151.325444                 6             3        5              9          12            1
151.416401                 6             3        5              9          12            1
151.507358                 6             3        5              9          12            1
151.598316                 6             3        5              9          12            1
151.689273                 6             3        5              9          12            1
151.780230                 6             3        5              9          12            1
151.871188                 6             3        5              9          12            1
151.962145                 6             3        5              9          12            1
152.053102                 6             3        5              9          12            1
152.144059                 6             3        5              9          12            1
152.235017                 6             3        5              9          12            1
152.325974                 6             3        5              9          12            1
152.416931                 6             3        5              9          12            1
152.507888                 6             3        5              9          12            1
152.598846                 6             3        5              9          12            1
152.689803                 6             3        5              9          12            1
152.780760                 6             3        5              9          12            1
152.871717                 6             3        5              9          12            1
152.962675                 6             3        5              9          12            1
153.053632                 6             3        5              9          12            1
153.144589                 6             3        5              9          12            1
153.235547                 6             3        5              9          12            1
153.326504                 6             3        5              9          12            1
153.417461                 6             3        5              9          12            1
153.508418                 6             3        5              9          12            1
153.599376                 6             3        5              9          12            1
153.690333                 6             3        5              9          12            1
153.781290                 6             3        5              9          12            1
153.872247                 6             3        5              9          12            1
153.963205                 6             3        5              9          12            1
154.054162                 6             3        5              9          12            1
154.145119                 6             3        5              9          12            1
154.236076                 6             3        5              9          12            1
154.327034                 6             3        5              9          12            1
154.417991                 6             3        5              9          12            1
154.508948                 6             3        5              9          12            1
154.599906                 6             3        5              9          12            1
154.690863                 6             3        5              9          12            1
154.781820                 6             3        5              9          12            1
154.872777                 6             3        5              9          12            1
154.963735                 6             3        5              9          12            1
155.054692                 6             3        5              9          12            1
155.145649                 6             3        5              9          12            1
155.236606                 6             3        5              9          12            1
155.327564                 6             3        5              9          12            1
155.418521                 6             3        5              9          12            1
155.509478                 6             3        5              9          12            1
155.600435                 6             3        5              9          12            1
155.691393                 6             3        5              9          12            1
155.782350                 6             3        5              9          12            1
155.873307                 6             3        5              9          12            1
155.964265                 6             3        5              9          12            1
156.055222                 6             3        5              9          12            1
156.146179                 6             3        5              9          12            1
156.237136                 6             3        5              9          12            1
156.328094                 6             3        5              9          12            1
156.419051                 6             3        5              9          12            1
156.510008                 6             3        5              9          12            1
156.600965                 6             3        5              9          12            1
156.691923                 6             3        5              9          12            1
156.782880                 6             3        5              9          12            1
156.873837                 6             3        5              9          12            1
156.964794                 6             3        5              9          12            1
157.055752                 6             3        5              9          12            1
157.146709                 6             3        5              9          12            1
157.237666                 6             3        5              9          12            1
157.328624                 6             3        5              9          12            1
157.419581                 6             3        5              9          12            1
157.510538                 6             3        5              9          12            1
157.601495                 6             3        5              9          12            1
157.692453                 6             3        5              9          12            1
157.783410                 6             3        5              9          12            1
157.874367                 6             3        5              9          12            1
157.965324                 6             3        5              9          12            1
158.056282                 6             3        5              9          12            1
158.147239                 6             3        5              9          12            1
158.238196                 6             3        5              9          12            1
158.329153                 6             3        5              9          12            1
158.420111                 6             3        5              9          12            1
158.511068                 6             3        5              9          12            1
158.602025                 6             3        5              9          12            1
158.692983                 6             3        5              9          12            1
158.783940                 6             3        5              9          12            1
158.874897                 6             3        5              9          12            1
158.965854                 6             3        5              9          12            1
159.056812                 6             3        5              9          12            1
159.147769                 6             3        5              9          12            1
159.238726                 6             3        5              9          12            1
159.329683                 6             3        5              9          12            1
159.420641                 6             3        5              9          12            1
159.511598                 6             3        5              9          12            1
159.602555                 6             3        5              9          12            1
159.693512                 6             3        5              9          12            1
159.784470                 6             3        5              9          12            1
159.875427                 6             3        5              9          12            1
159.966384                 6             3        5              9          12            1
160.057341                 6             3        5              9          12            1
160.148299                 6             3        5              9          12            1
160.239256                 6             3        5              9          12            1
160.330213                 6             3        5              9          12            1
160.421171                 6             3        5              9          12            1
160.512128                 6             3        5              9          12            1
160.603085                 6             3        5              9          12            1
160.694042                 6             3        5              9          12            1
160.785000                 6             3        5              9          12            1
160.875957                 6             3        5              9          12            1
160.966914                 6             3        5              9          12            1
161.057871                 6             3        5              9          12            1
161.148829                 6             3        5              9          12            1
161.239786                 6             3        5              9          12            1
161.330743                 6             3        5              9          12            1
161.421700                 6             3        5              9          12            1
161.512658                 6             3        5              9          12            1
161.603615                 6             3        5              9          12            1
161.694572                 6             3        5              9          12            1
161.785530                 6             3        5              9          12            1
161.876487                 6             3        5              9          12            1
161.967444                 6             3        5              9          12            1
162.058401                 6             3        5              9          12            1
162.149359                 6             3        5              9          12            1
162.240316                 6             3        5              9          12            1
162.331273                 6             3        5              9          12            1
162.422230                 6             3        5              9          12            1
162.513188                 6             3        5              9          12            1
162.604145                 6             3        5              9          12            1
162.695102                 6             3        5              9          12            1
162.786059                 6             3        5              9          12            1
162.877017                 6             3        5              9          12            1
162.967974                 6             3        5              9          12            1
163.058931                 6             3        5              9          12            1
163.149889                 6             3        5              9          12            1
163.240846                 6             3        5              9          12            1
163.331803                 6             3        5              9          12            1
163.422760                 6             3        5              9          12            1
163.513718                 6             3        5              9          12            1
163.604675                 6             3        5              9          12            1
163.695632                 6             3        5              9          12            1
163.786589                 6             3        5              9          12            1
163.877547                 6             3        5              9          12            1
163.968504                 6             3        5              9          12            1
164.059461                 6             3        5              9          12            1
164.150418                 6             3        5              9          12            1
164.241376                 6             3        5              9          12            1
164.332333                 6             3        5              9          12            1
164.423290                 6             3        5              9          12            1
164.514248                 6             3        5              9          12            1
164.605205                 6             3        5              9          12            1
164.696162                 6             3        5              9          12            1
164.787119                 6             3        5              9          12            1
164.878077                 6             3        5              9          12            1
164.969034                 6             3        5              9          12            1
165.059991                 6             3        5              9          12            1
165.150948                 6             3        5              9          12            1
165.241906                 6             3        5              9          12            1
165.332863                 6             3        5              9          12            1
165.423820                 6             3        5              9          12            1
165.514777                 6             3        5              9          12            1
165.605735                 6             3        5              9          12            1
165.696692                 6             3        5              9          12            1
165.787649                 6             3        5              9          12            1
165.878607                 6             3        5              9          12            1
165.969564                 6             3        5              9          12            1
166.060521                 6             3        5              9          12            1
166.151478                 6             3        5              9          12            1
166.242436                 6             3        5              9          12            1
166.333393                 6             3        5              9          12            1
166.424350                 6             3        5              9          12            1
166.515307                 6             3        5              9          12            1
166.606265                 6             3        5              9          12            1
166.697222                 6             3        5              9          12            1
166.788179                 6             3        5              9          12            1
166.879136                 6             3        5              9          12            1
166.970094                 6             3        5              9          12            1
167.061051                 6             3        5              9          12            1
167.152008                 6             3        5              9          12            1
167.242966                 6             3        5              9          12            1
167.333923                 6             3        5              9          12            1
167.424880                 6             3        5              9          12            1
167.515837                 6             3        5              9          12            1
167.606795                 6             3        5              9          12            1
167.697752                 6             3        5              9          12            1
167.788709                 6             3        5              9          12            1
167.879666                 6             3        5              9          12            1
167.970624                 6             3        5              9          12            1
168.061581                 6             3        5              9          12            1
168.152538                 6             3        5              9          12            1
168.243495                 6             3        5              9          12            1
168.334453                 6             3        5              9          12            1
168.425410                 6             3        5              9          12            1
168.516367                 6             3        5              9          12            1
168.607325                 6             3        5              9          12            1
168.698282                 6             3        5              9          12            1
168.789239                 6             3        5              9          12            1
168.880196                 6             3        5              9          12            1
168.971154                 6             3        5              9          12            1
