Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
           SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.081880                  5             0        1              0           6            0
1.082375                  5             0        1              0           6            0
1.082870                  5             0        1              0           6            0
1.083366                  5             0        1              0           6            0
1.083862                  5             0        1              0           6            0
1.084358                  5             0        1              0           6            0
1.084854                  5             0        1              0           6            0
1.085351                  5             0        1              0           6            0
1.085847                  5             0        1              0           6            0
1.086344                  5             0        1              0           6            0
1.086841                  5             0        1              0           6            0
1.087339                  5             0        1              0           6            0
1.087837                  5             0        1              0           6            0
1.088334                  5             0        1              0           6            0
1.088832                  5             0        1              0           6            0
1.089331                  5             0        1              0           6            0
1.089829                  5             0        1              0           6            0
1.090328                  5             0        1              0           6            0
1.090827                  5             0        1              0           6            0
1.091326                  5             0        1              0           6            0
1.091826                  5             0        1              0           6            0
1.092325                  5             0        1              0           6            0
1.092825                  5             0        1              0           6            0
1.093326                  5             0        1              0           6            0
1.093826                  5             0        1              0           6            0
1.094327                  5             0        1              0           6            0
1.094827                  5             0        1              0           6            0
1.095328                  5             0        1              0           6            0
1.095830                  5             0        1              0           6            0
1.096331                  5             0        1              0           6            0
1.096833                  5             0        1              0           6            0
1.097335                  5             0        1              0           6            0
1.097837                  5             0        1              0           6            0
1.098340                  5             0        1              0           6            0
1.098842                  5             0        1              0           6            0
1.099345                  5             0        1              0           6            0
1.099848                  5             0        1              0           6            0
1.100352                  5             0        1              0           6            0
1.100855                  5             0        1              0           6            0
1.101359                  5             0        1              0           6            0
1.101863                  5             0        1              0           6            0
1.102367                  5             0        1              0           6            0
1.102872                  5             0        1              0           6            0
1.103377                  5             0        1              0           6            0
1.103882                  5             0        1              0           6            0
1.104387                  5             0        1              0           6            0
1.104892                  5             0        1              0           6            0
1.105398                  5             0        1              0           6            0
1.105904                  5             0        1              0           6            0
1.106410                  5             0        1              0           6            0
1.106916                  5             0        1              0           6            0
1.107423                  5             0        1              0           6            0
1.107930                  5             0        1              0           6            0
1.108437                  5             0        1              0           6            0
1.108944                  5             0        1              0           6            0
1.109452                  5             0        1              0           6            0
1.109959                  5             0        1              0           6            0
1.110467                  5             0        1              0           6            0
1.110976                  5             0        1              0           6            0
1.111484                  5             0        1              0           6            0
1.111993                  5             0        1              0           6            0
1.112502                  5             0        1              0           6            0
1.113011                  5             0        1              0           6            0
1.113520                  5             0        1              0           6            0
1.114030                  5             0        1              0           6            0
1.114540                  5             0        1              0           6            0
1.115050                  5             0        1              0           6            0
1.115560                  5             0        1              0           6            0
1.116071                  5             0        1              0           6            0
1.116581                  5             0        1              0           6            0
1.117092                  5             0        1              0           6            0
1.117604                  5             0        1              0           6            0
1.118115                  5             0        1              0           6            0
1.118627                  5             0        1              0           6            0
1.119139                  5             0        1              0           6            0
1.119651                  5             0        1              0           6            0
1.120163                  5             0        1              0           6            0
1.120676                  5             0        1              0           6            0
1.121189                  5             0        1              0           6            0
1.121702                  5             0        1              0           6            0
1.122216                  5             0        1              0           6            0
