Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
14.401068                  5             0        1              2           5            0
14.491734                  5             0        1              2           5            0
14.582400                  5             0        1              2           5            0
14.673066                  5             0        1              2           5            0
14.763732                  5             0        1              2           5            0
14.854398                  5             0        1              2           5            0
14.945064                  5             0        1              2           5            0
15.035730                  5             0        1              2           5            0
15.126396                  5             0        1              2           5            0
15.217062                  5             0        1              2           5            0
15.307728                  5             0        1              2           5            0
15.398394                  5             0        1              2           5            0
15.489060                  5             0        1              2           5            0
15.579726                  5             0        1              2           5            0
15.670392                  5             0        1              2           5            0
15.761058                  5             0        1              2           5            0
15.851724                  5             0        1              2           5            0
15.942390                  5             0        1              2           5            0
16.033056                  5             0        1              2           5            0
16.123722                  5             0        1              2           5            0
16.214388                  5             0        1              2           5            0
16.305054                  5             0        1              2           5            0
16.395720                  5             0        1              2           5            0
16.486386                  5             0        1              2           5            0
16.577052                  5             0        1              2           5            0
16.667718                  5             0        1              2           5            0
16.758385                  5             0        1              2           5            0
16.849051                  5             1        1              2           5            0
16.939717                  5             1        1              2           5            0
17.030383                  5             1        1              2           5            0
17.121049                  5             1        1              2           5            0
17.211715                  5             1        1              2           5            0
17.302381                  5             1        1              2           5            0
17.393047                  5             1        1              2           5            0
17.483713                  5             1        1              2           5            0
17.574379                  5             1        1              2           5            0
17.665045                  5             1        1              2           5            0
17.755711                  5             1        1              2           5            0
17.846377                  5             1        1              2           5            0
17.937043                  5             1        1              2           5            0
18.027709                  5             1        1              2           5            0
18.118375                  5             1        1              2           5            0
18.209041                  5             1        1              2           5            0
18.299707                  5             1        1              2           5            0
18.390373                  5             1        1              2           5            0
18.481039                  5             1        1              2           5            0
18.571705                  5             1        1              2           5            0
18.662371                  5             1        1              2           5            0
18.753037                  5             1        1              2           5            0
18.843703                  5             1        1              2           5            0
18.934369                  5             1        1              2           5            0
19.025035                  5             1        1              2           5            0
19.115701                  5             1        1              2           5            0
19.206367                  5             1        1              2           5            0
19.297033                  5             1        1              2           5            0
19.387699                  5             1        1              2           5            0
19.478365                  5             1        1              2           5            0
19.569031                  5             1        1              2           5            0
19.659697                  5             1        1              2           5            0
19.750363                  5             1        1              2           5            0
19.841029                  5             1        1              2           5            0
19.931695                  5             1        1              2           5            0
20.022361                  5             1        1              2           5            0
20.113027                  5             1        1              2           5            0
20.203693                  5             1        1              2           5            0
20.294359                  5             1        1              2           5            0
20.385025                  5             1        1              2           5            0
20.475691                  5             1        1              2           5            0
20.566357                  5             1        1              2           5            0
20.657023                  5             1        1              2           5            0
20.747689                  5             1        1              2           5            0
20.838355                  5             1        1              2           5            0
20.929021                  5             1        1              2           5            0
21.019687                  5             1        1              2           5            0
21.110353                  5             1        1              2           5            0
21.201019                  5             1        1              2           5            0
21.291685                  5             1        1              2           5            0
21.382351                  5             1        1              2           5            0
21.473017                  5             1        1              2           5            0
21.563683                  5             1        1              2           5            0
21.654350                  5             1        1              2           5            0
21.745016                  5             1        1              2           5            0
21.835682                  5             1        1              2           5            0
21.926348                  5             1        1              2           5            0
22.017014                  5             1        1              2           5            0
22.107680                  5             1        1              2           5            0
22.198346                  5             1        1              2           5            0
22.289012                  5             1        1              2           5            0
22.379678                  5             1        1              2           5            0
22.470344                  5             1        1              2           5            0
22.561010                  5             1        1              2           5            0
22.651676                  5             1        1              2           5            0
22.742342                  5             1        1              2           5            0
22.833008                  5             1        1              2           5            0
22.923674                  5             1        1              2           5            0
23.014340                  5             1        1              2           5            0
23.105006                  5             1        1              2           5            0
23.195672                  5             1        1              2           5            0
23.286338                  5             1        1              2           5            0
23.377004                  5             1        1              2           5            0
23.467670                  5             1        1              2           5            0
23.558336                  5             1        1              2           5            0
23.649002                  5             1        1              2           5            0
23.739668                  5             1        1              2           5            0
23.830334                  5             1        1              2           5            0
23.921000                  5             1        1              2           5            0
24.011666                  5             1        1              2           5            0
24.102332                  5             1        1              2           5            0
24.192998                  5             1        1              2           5            0
24.283664                  5             1        1              2           5            0
24.374330                  5             1        1              2           5            0
24.464996                  5             1        2              2           5            1
24.555662                  5             1        2              2           5            1
24.646328                  5             1        2              2           5            1
24.736994                  5             1        2              2           5            1
24.827660                  5             1        2              2           5            1
24.918326                  5             1        2              2           5            1
25.008992                  5             1        2              2           5            1
25.099658                  5             1        2              2           5            1
25.190324                  5             1        2              2           5            1
25.280990                  5             1        2              2           5            1
25.371656                  5             1        2              2           5            1
25.462322                  5             1        2              2           5            1
25.552988                  5             1        2              2           5            1
25.643654                  5             1        2              2           5            1
25.734320                  5             1        2              2           5            1
25.824986                  5             1        2              2           5            1
25.915652                  5             1        2              2           5            1
26.006318                  5             1        2              2           5            1
26.096984                  5             1        2              2           5            1
26.187650                  5             1        2              2           5            1
26.278316                  5             1        2              2           5            1
26.368982                  5             1        2              2           5            1
26.459648                  5             1        2              2           5            1
26.550315                  5             1        2              2           5            1
26.640981                  5             1        2              2           5            1
26.731647                  5             1        2              2           5            1
26.822313                  5             1        2              2           5            1
26.912979                  5             1        2              2           5            1
27.003645                  5             1        2              2           5            1
27.094311                  5             1        2              2           5            1
27.184977                  5             1        2              2           5            1
27.275643                  5             1        2              2           5            1
27.366309                  5             1        2              2           5            1
27.456975                  5             1        2              2           5            1
27.547641                  5             1        2              2           5            1
27.638307                  5             1        2              2           5            1
27.728973                  5             1        2              2           5            1
27.819639                  5             1        2              2           5            1
27.910305                  5             1        2              2           5            1
28.000971                  5             1        2              2           5            1
28.091637                  5             1        2              2           5            1
28.182303                  5             1        2              2           5            1
28.272969                  5             1        2              2           5            1
28.363635                  5             1        2              2           5            1
28.454301                  5             1        2              2           5            1
28.544967                  5             1        2              2           5            1
28.635633                  5             1        2              2           5            1
28.726299                  5             1        2              2           5            1
28.816965                  5             1        2              2           5            1
28.907631                  5             1        2              2           5            1
28.998297                  5             1        2              2           5            1
29.088963                  5             1        2              2           5            1
29.179629                  5             1        2              2           5            1
29.270295                  5             1        2              2           5            1
29.360961                  5             1        2              2           5            1
29.451627                  5             1        2              2           5            1
29.542293                  5             1        2              2           5            1
29.632959                  5             1        2              2           5            1
29.723625                  5             1        2              2           5            1
29.814291                  5             1        2              2           5            1
29.904957                  5             1        2              2           5            1
29.995623                  5             1        2              2           5            1
30.086289                  5             1        2              2           5            1
30.176955                  5             1        2              2           5            1
30.267621                  5             1        2              2           5            1
30.358287                  5             1        2              2           5            1
30.448953                  5             1        2              2           5            1
30.539619                  5             1        2              2           5            1
30.630285                  5             1        2              2           5            1
30.720951                  5             1        2              2           5            1
30.811617                  5             1        2              2           5            1
30.902283                  5             1        2              2           5            1
30.992949                  5             1        2              2           5            1
31.083615                  5             1        2              2           5            1
31.174281                  5             1        2              2           5            1
31.264947                  5             1        2              2           5            1
31.355614                  5             1        2              2           5            1
31.446280                  5             1        2              2           5            1
31.536946                  5             1        2              2           5            1
31.627612                  5             1        2              2           5            1
31.718278                  5             1        2              2           5            1
31.808944                  5             1        2              2           5            1
31.899610                  5             1        2              2           5            1
31.990276                  5             1        2              2           5            1
32.080942                  5             1        2              2           5            1
32.171608                  5             1        2              2           5            1
32.262274                  5             1        2              2           5            1
32.352940                  5             1        2              2           5            1
32.443606                  5             1        2              2           5            1
32.534272                  5             1        2              2           5            1
32.624938                  5             1        2              2           5            1
32.715604                  5             1        2              2           5            1
32.806270                  5             1        2              2           5            1
32.896936                  5             1        2              2           5            1
32.987602                  5             1        2              2           5            1
33.078268                  5             1        2              2           5            1
33.168934                  5             1        2              2           5            1
33.259600                  5             1        2              2           5            1
33.350266                  5             1        2              2           5            1
33.440932                  5             1        2              2           5            1
33.531598                  5             1        2              2           5            1
33.622264                  5             1        2              2           5            1
33.712930                  5             1        2              2           5            1
33.803596                  5             1        2              2           5            1
33.894262                  5             1        2              2           5            1
33.984928                  5             1        2              2           5            1
34.075594                  5             1        2              2           5            1
34.166260                  5             1        2              2           5            1
34.256926                  5             1        2              2           5            1
34.347592                  5             1        2              2           5            1
34.438258                  5             1        2              2           5            1
34.528924                  5             1        2              2           5            1
34.619590                  5             1        2              2           5            1
34.710256                  5             1        2              2           5            1
34.800922                  5             1        2              2           5            1
34.891588                  5             1        2              2           5            1
34.982254                  5             1        2              2           5            1
35.072920                  5             1        2              2           5            1
35.163586                  5             1        2              2           5            1
35.254252                  5             1        2              2           5            1
35.344918                  5             1        2              2           5            1
35.435584                  5             1        2              2           5            1
35.526250                  5             1        2              2           5            1
35.616916                  5             1        2              2           5            1
35.707582                  5             1        2              2           5            1
35.798248                  5             1        2              2           5            1
35.888914                  5             1        2              2           5            1
35.979580                  5             1        2              2           5            1
36.070246                  5             1        2              2           5            1
36.160912                  5             1        2              2           5            1
36.251579                  5             1        2              2           5            1
36.342245                  5             1        2              2           5            1
36.432911                  5             1        2              2           5            1
36.523577                  5             1        2              2           5            1
36.614243                  5             1        2              2           5            1
36.704909                  5             1        2              2           5            1
36.795575                  5             1        2              2           5            1
36.886241                  5             1        2              2           5            1
36.976907                  5             1        2              2           5            1
37.067573                  5             1        2              2           5            1
37.158239                  5             1        2              2           5            1
37.248905                  5             1        2              2           5            1
37.339571                  5             1        2              2           5            1
37.430237                  5             1        2              2           5            1
37.520903                  5             1        2              2           5            1
37.611569                  5             1        2              2           5            1
37.702235                  5             1        2              2           5            1
37.792901                  5             1        2              2           5            1
37.883567                  5             1        2              2           5            1
37.974233                  5             1        2              2           5            1
38.064899                  5             1        2              2           5            1
38.155565                  5             1        2              2           5            1
38.246231                  5             1        2              2           5            1
38.336897                  5             1        2              2           5            1
38.427563                  5             1        2              2           5            1
38.518229                  5             1        2              2           5            1
38.608895                  5             1        2              2           5            1
38.699561                  5             1        2              2           5            1
38.790227                  5             1        2              2           5            1
38.880893                  5             1        2              2           5            1
38.971559                  5             1        2              2           5            1
39.062225                  5             1        2              2           5            1
39.152891                  5             1        2              2           5            1
39.243557                  5             1        2              2           5            1
39.334223                  5             1        2              2           5            1
39.424889                  5             1        2              2           5            1
39.515555                  5             1        2              2           5            1
39.606221                  5             1        2              2           5            1
39.696887                  5             1        2              2           5            1
39.787553                  5             1        2              2           5            1
39.878219                  5             1        2              2           5            1
39.968885                  5             1        2              2           5            1
40.059551                  5             1        2              2           5            1
40.150217                  5             1        2              2           5            1
40.240883                  5             1        2              2           5            1
40.331549                  5             1        2              2           5            1
40.422215                  5             1        2              2           5            1
40.512881                  5             1        2              2           5            1
40.603547                  5             1        2              2           5            1
40.694213                  5             1        2              2           5            1
40.784879                  5             1        2              2           5            1
40.875545                  5             1        2              2           5            1
40.966211                  5             1        2              2           5            1
41.056877                  5             1        2              2           5            1
41.147544                  5             1        2              2           5            1
41.238210                  5             1        2              2           5            1
41.328876                  5             1        2              2           5            1
41.419542                  5             1        2              2           5            1
41.510208                  5             1        2              2           5            1
41.600874                  5             1        2              2           5            1
41.691540                  5             1        2              2           5            1
41.782206                  5             1        2              2           5            1
41.872872                  5             1        2              2           5            1
41.963538                  5             1        2              2           5            1
42.054204                  5             1        2              2           5            1
42.144870                  5             1        2              2           5            1
42.235536                  5             1        2              2           5            1
42.326202                  5             1        2              2           5            1
42.416868                  5             1        2              2           5            1
42.507534                  5             1        2              2           5            1
42.598200                  5             1        2              2           5            1
42.688866                  5             1        2              2           5            1
42.779532                  5             1        2              2           5            1
42.870198                  5             1        2              2           5            1
42.960864                  5             1        2              2           5            1
43.051530                  5             1        2              2           5            1
43.142196                  5             1        2              2           5            1
43.232862                  5             1        2              2           5            1
43.323528                  5             1        2              2           5            1
43.414194                  5             1        2              2           5            1
43.504860                  5             1        2              2           5            1
43.595526                  5             1        2              2           5            1
43.686192                  5             1        2              2           5            1
43.776858                  5             1        2              2           5            1
43.867524                  5             1        2              2           5            1
43.958190                  5             1        2              2           5            1
44.048856                  5             1        2              2           5            1
44.139522                  5             1        2              2           5            1
44.230188                  5             1        2              2           5            1
44.320854                  5             1        2              2           5            1
44.411520                  5             1        2              2           5            1
44.502186                  5             1        2              2           5            1
44.592852                  5             1        2              2           5            1
44.683518                  5             1        2              2           5            1
44.774184                  5             1        2              2           5            1
44.864850                  5             1        2              2           5            1
44.955516                  5             1        2              2           5            1
45.046182                  5             1        2              2           5            1
45.136848                  5             1        2              2           5            1
45.227514                  5             1        2              2           5            1
45.318180                  5             1        2              2           5            1
45.408846                  5             1        2              2           5            1
45.499512                  5             1        2              2           5            1
45.590178                  5             1        2              2           5            1
45.680844                  5             1        2              2           5            1
45.771510                  5             1        2              2           5            1
45.862176                  5             1        2              2           5            1
45.952843                  5             1        2              2           5            1
46.043509                  5             1        2              2           5            1
46.134175                  5             1        2              2           5            1
46.224841                  5             1        2              2           5            1
46.315507                  5             1        2              2           5            1
46.406173                  5             1        2              2           5            1
46.496839                  5             1        2              2           5            1
46.587505                  5             1        2              2           5            1
46.678171                  5             1        2              2           5            1
46.768837                  5             1        2              2           5            1
46.859503                  5             1        2              2           5            1
46.950169                  5             1        2              2           5            1
47.040835                  5             1        2              2           5            1
47.131501                  5             1        2              2           5            1
47.222167                  5             1        2              2           5            1
47.312833                  5             1        2              2           5            1
47.403499                  5             1        2              2           5            1
47.494165                  5             1        2              2           5            1
47.584831                  5             1        2              2           5            1
47.675497                  5             1        2              2           5            1
