Absolute performance profile for PrimalGap
Filter: no fail
          SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
0.086809                 3            14       12              9          14            3
0.087009                 3            14       12              9          14            3
0.087209                 3            14       12              9          14            3
0.087409                 3            14       12              9          14            3
0.087609                 3            14       12              9          14            3
0.087809                 3            14       12              9          14            3
0.088009                 3            14       12              9          14            3
0.088209                 3            14       12              9          14            3
0.088409                 3            14       12              9          14            3
0.088609                 3            14       12              9          14            3
0.088809                 3            14       12              9          14            3
0.089009                 3            14       12              9          14            3
0.089209                 3            14       12              9          14            3
0.089409                 3            14       12              9          14            3
0.089609                 3            14       12              9          14            3
0.089809                 3            14       12              9          14            3
0.090009                 3            14       12              9          14            3
0.090209                 3            14       12              9          14            3
0.090409                 3            14       12              9          14            3
0.090609                 3            14       12              9          14            3
0.090809                 3            14       12              9          14            3
0.091009                 3            14       12              9          14            3
0.091209                 3            14       12              9          14            3
0.091409                 3            14       12              9          14            3
0.091609                 3            14       12              9          14            3
0.091809                 3            14       12              9          14            3
0.092009                 3            14       12              9          14            3
0.092209                 3            14       12              9          14            3
0.092409                 3            14       12              9          14            3
0.092609                 3            14       12              9          14            3
0.092809                 3            14       12              9          14            3
0.093009                 3            14       12              9          14            3
0.093209                 3            14       12              9          14            3
0.093409                 3            14       12              9          14            3
0.093609                 3            14       12              9          14            3
0.093809                 3            14       12              9          14            3
0.094009                 3            14       12              9          14            3
0.094209                 3            14       12              9          14            3
0.094409                 3            14       12              9          14            3
0.094609                 3            14       12              9          14            3
0.094809                 3            14       12             10          14            3
0.095010                 3            14       12             10          14            3
0.095210                 3            14       12             10          14            3
0.095410                 3            14       12             11          14            3
0.095610                 3            14       12             11          14            3
0.095810                 3            14       12             11          14            3
0.096010                 3            14       12             11          14            3
0.096210                 3            14       12             11          14            3
0.096410                 3            14       12             11          14            3
0.096610                 3            14       12             11          14            3
0.096810                 3            14       12             11          14            3
