Relative performance profile for SolverTime
Filter: no fail
             SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.208073                    5             3        6              9          16            0
1.208976                    5             3        6              9          16            0
1.209879                    5             3        6              9          16            0
1.210784                    5             3        6              9          16            0
1.211689                    5             3        6              9          16            0
1.212594                    5             3        6              9          16            0
1.213501                    5             3        6              9          16            0
1.214408                    5             3        6              9          16            0
1.215315                    5             3        6              9          16            0
1.216224                    5             3        6              9          16            0
1.217133                    5             3        6              9          16            0
1.218042                    5             3        6              9          16            0
1.218953                    5             3        6              9          16            0
1.219864                    5             3        6              9          16            0
1.220776                    5             3        6              9          16            0
1.221688                    5             3        6              9          16            0
1.222601                    5             3        6              9          16            0
1.223515                    5             3        6              9          16            0
1.224429                    5             3        6              9          16            0
1.225345                    5             3        6              9          16            0
1.226260                    5             3        6              9          16            0
1.227177                    5             3        6              9          16            0
1.228094                    5             3        6              9          16            0
1.229012                    5             3        6              9          16            0
1.229931                    5             3        6              9          16            0
1.230850                    5             3        6              9          16            0
1.231770                    5             3        6              9          16            0
1.232690                    5             3        6              9          16            0
1.233612                    5             3        6              9          16            0
1.234534                    5             3        6              9          16            0
1.235457                    5             3        6              9          16            0
1.236380                    5             3        6              9          16            0
1.237304                    5             3        6              9          16            0
1.238229                    5             3        6              9          16            0
1.239154                    5             3        6              9          16            0
1.240080                    5             3        6              9          16            0
1.241007                    5             3        6              9          16            0
1.241935                    5             3        6              9          16            0
1.242863                    5             3        6              9          16            0
1.243792                    5             3        6              9          16            0
1.244722                    5             3        6              9          16            0
1.245652                    5             3        6              9          16            0
1.246583                    5             3        6              9          16            0
1.247515                    5             3        6              9          16            0
1.248447                    5             3        6              9          16            0
1.249380                    5             3        6              9          16            0
1.250314                    5             3        6              9          16            0
1.251249                    5             3        6              9          16            0
1.252184                    5             3        6              9          16            0
1.253120                    5             3        6              9          16            0
1.254056                    5             3        6              9          16            0
1.254994                    5             3        6              9          16            0
1.255932                    5             3        6              9          16            0
1.256870                    5             3        6              9          16            0
1.257810                    5             3        6              9          16            0
1.258750                    5             3        6              9          16            0
1.259691                    5             3        6              9          16            0
1.260632                    5             3        6              9          16            0
1.261574                    5             3        6              9          16            0
1.262517                    5             3        6              9          16            0
1.263461                    5             3        6              9          16            0
1.264405                    5             3        6              9          16            0
1.265350                    5             3        6              9          16            0
1.266296                    5             3        6              9          16            0
1.267243                    5             3        6              9          16            0
1.268190                    5             3        6              9          16            0
1.269138                    5             3        6              9          16            0
1.270086                    5             3        6              9          16            0
1.271035                    5             3        6              9          16            0
1.271985                    5             3        6              9          16            0
1.272936                    5             3        6              9          16            0
1.273888                    5             3        6              9          16            0
1.274840                    5             3        6              9          16            0
1.275793                    5             3        6              9          16            0
1.276746                    5             3        6              9          16            0
1.277700                    5             3        6              9          16            0
1.278655                    5             3        6              9          16            0
1.279611                    5             3        6              9          16            0
1.280567                    5             3        6              9          16            0
1.281525                    5             3        6              9          16            0
1.282482                    5             3        6              9          16            0
1.283441                    5             3        6              9          16            0
1.284400                    5             3        6              9          16            0
1.285360                    5             3        6              9          16            0
1.286321                    5             3        6              9          16            0
1.287282                    5             3        6              9          16            0
1.288244                    5             3        6              9          16            0
1.289207                    5             3        6              9          16            0
1.290171                    5             3        6              9          16            0
1.291135                    5             3        6              9          16            0
1.292100                    5             3        6              9          16            0
1.293066                    5             3        6              9          16            0
1.294032                    5             3        6              9          16            0
1.295000                    5             3        6              9          16            0
1.295968                    5             3        6              9          16            0
1.296936                    5             3        6              9          16            0
1.297906                    5             3        6              9          16            0
1.298876                    5             3        6              9          16            0
1.299846                    5             3        6              9          16            0
1.300818                    5             3        6              9          16            0
1.301790                    5             3        6              9          16            0
1.302763                    5             3        6              9          16            0
1.303737                    5             3        6              9          16            0
1.304711                    5             3        6              9          16            0
1.305686                    5             3        6              9          16            0
1.306662                    5             3        6              9          16            0
1.307639                    5             3        6              9          16            0
1.308616                    5             3        6              9          16            0
1.309594                    5             3        6              9          16            0
1.310573                    5             3        6              9          16            0
1.311553                    5             3        6              9          16            0
1.312533                    5             3        6              9          16            0
1.313514                    5             3        6              9          16            0
1.314496                    5             3        6              9          16            0
1.315478                    5             3        6              9          16            0
1.316462                    5             3        6              9          16            0
1.317445                    5             3        6              9          16            0
1.318430                    5             3        6              9          16            0
1.319416                    5             3        6              9          16            0
1.320402                    5             3        6              9          16            0
1.321389                    5             3        6              9          16            0
1.322376                    5             3        6              9          16            0
1.323365                    5             3        6              9          16            0
1.324354                    5             3        6              9          16            0
1.325344                    5             3        6              9          16            0
1.326334                    5             3        6              9          16            0
1.327326                    5             3        6              9          16            0
1.328318                    5             3        6              9          16            0
1.329310                    5             3        6              9          16            0
1.330304                    5             3        6              9          16            0
1.331298                    5             3        6              9          16            0
1.332293                    5             3        6              9          16            0
1.333289                    5             3        6              9          16            0
1.334286                    5             3        6              9          16            0
1.335283                    5             3        6              9          16            0
1.336281                    5             3        6              9          16            0
1.337280                    5             3        6              9          16            0
1.338279                    5             3        6              9          16            0
1.339279                    5             3        6              9          16            0
1.340280                    5             3        6              9          16            0
1.341282                    5             3        6              9          16            0
1.342285                    5             3        6              9          16            0
1.343288                    5             3        6              9          16            0
1.344292                    5             3        6              9          16            0
1.345297                    5             3        6              9          16            0
1.346302                    5             3        6              9          16            0
1.347308                    5             3        6              9          16            0
1.348315                    5             3        6              9          16            0
1.349323                    5             3        6              9          16            0
1.350332                    5             3        6              9          16            0
1.351341                    5             3        6              9          16            0
1.352351                    5             3        6              9          16            0
1.353362                    5             3        6              9          16            0
1.354373                    5             3        6              9          16            0
1.355386                    5             3        6              9          16            0
1.356399                    5             3        6              9          16            0
1.357412                    5             3        6              9          16            0
1.358427                    5             3        6              9          16            0
1.359442                    5             3        6              9          16            0
1.360458                    5             3        6              9          16            0
1.361475                    5             3        6              9          16            0
1.362493                    5             3        6              9          16            0
1.363511                    5             3        6              9          16            0
1.364530                    5             3        6              9          16            0
1.365550                    5             3        6              9          16            0
