Absolute performance profile for Gap
Filter: no fail
          SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
0.076808                 3             8        8              4          11            3
0.077008                 3             8        8              4          11            3
0.077208                 3             8        8              4          11            3
0.077408                 3             8        8              4          11            3
0.077608                 3             8        8              4          11            3
0.077808                 3             8        8              4          11            3
0.078008                 3             8        8              4          11            3
0.078208                 3             8        8              4          11            3
0.078408                 3             8        8              4          11            3
0.078608                 3             8        8              4          11            3
0.078808                 3             8        8              4          11            3
0.079008                 3             8        8              4          11            3
0.079208                 3             8        8              4          11            3
0.079408                 3             8        8              4          11            3
0.079608                 3             8        8              4          11            3
0.079808                 3             8        8              4          11            3
0.080008                 3             8        8              4          11            3
0.080208                 3             8        8              4          11            3
0.080408                 3             8        8              4          11            3
0.080608                 3             8        8              4          11            3
0.080808                 3             8        8              4          11            3
0.081008                 3             8        8              4          11            3
0.081208                 3             8        8              4          11            3
0.081408                 3             8        8              4          11            3
0.081608                 3             8        8              4          11            3
0.081808                 3             8        8              4          11            3
0.082008                 3             8        8              4          11            3
0.082208                 3             8        8              4          11            3
0.082408                 3             8        8              4          11            3
0.082608                 3             8        8              4          11            3
0.082808                 3             8        8              4          11            3
0.083008                 3             8        8              4          11            3
0.083208                 3             8        8              4          11            3
0.083408                 3             8        8              4          11            3
0.083608                 3             8        8              4          11            3
0.083808                 3             8        8              4          11            3
0.084008                 3             8        8              4          11            3
0.084208                 3             8        8              4          11            3
0.084408                 3             8        8              4          11            3
0.084608                 3             8        8              4          11            3
0.084808                 3             8        8              4          11            3
0.085009                 3             8        8              4          11            3
0.085209                 3             8        8              4          11            3
0.085409                 3             8        8              4          11            3
0.085609                 3             8        8              4          11            3
0.085809                 3             8        8              4          11            3
0.086009                 3             8        8              4          11            3
0.086209                 3             8        8              4          11            3
0.086409                 3             8        8              4          11            3
0.086609                 3             8        8              4          11            3
0.086809                 3             8        8              4          11            3
0.087009                 3             8        8              4          11            3
0.087209                 3             8        8              4          11            3
0.087409                 3             8        9              4          11            3
0.087609                 3             8        9              4          11            3
0.087809                 3             8        9              4          11            3
0.088009                 3             8        9              4          11            3
0.088209                 3             8        9              4          11            3
0.088409                 3             8        9              4          11            3
0.088609                 3             8        9              4          11            3
0.088809                 3             8        9              4          11            3
0.089009                 3             8        9              4          11            3
0.089209                 3             8        9              4          11            3
0.089409                 3             8        9              4          11            3
0.089609                 3             8        9              4          11            3
0.089809                 3             8        9              4          11            3
0.090009                 3             8        9              4          11            3
0.090209                 3             8        9              4          11            3
0.090409                 3             8        9              4          11            3
0.090609                 3             8        9              4          11            3
0.090809                 3             8        9              4          11            3
0.091009                 3             8        9              4          11            3
0.091209                 3             8        9              4          11            3
0.091409                 3             8        9              4          11            3
0.091609                 3             8        9              4          11            3
0.091809                 3             8        9              4          11            3
0.092009                 3             8        9              4          11            3
0.092209                 3             8        9              4          11            3
0.092409                 3             8        9              4          11            3
0.092609                 3             8        9              4          11            3
0.092809                 3             8        9              4          11            3
0.093009                 3             8        9              4          11            3
0.093209                 3             8        9              4          11            3
0.093409                 3             8        9              4          11            3
0.093609                 3             8        9              4          11            3
0.093809                 3             8        9              4          11            3
0.094009                 3             8        9              4          11            3
0.094209                 3             8        9              4          11            3
0.094409                 3             8        9              4          11            3
0.094609                 3             8        9              4          11            3
0.094809                 3             8        9              4          11            3
0.095010                 3             8        9              4          11            3
0.095210                 3             8        9              4          11            3
0.095410                 3             8        9              4          11            3
0.095610                 3             8        9              4          11            3
0.095810                 3             8        9              4          11            3
0.096010                 3             8        9              4          11            3
0.096210                 3             8        9              4          11            3
0.096410                 3             8        9              4          11            3
0.096610                 3             8        9              4          11            3
0.096810                 3             8        9              4          11            3
0.097010                 3             8        9              4          11            3
0.097210                 3             8        9              4          11            3
0.097410                 3             8        9              4          11            3
0.097610                 3             8        9              4          11            3
0.097810                 3             8        9              4          11            3
0.098010                 3             8        9              4          11            3
0.098210                 3             8        9              4          11            3
0.098410                 3             8        9              4          11            3
0.098610                 3             8        9              4          11            3
0.098810                 3             8        9              4          11            3
0.099010                 3             8        9              4          11            3
0.099210                 3             8        9              4          11            3
0.099410                 3             8        9              4          11            3
0.099610                 3             8        9              4          11            3
