Relative performance profile for NumberOfNodes
Filter: gap <= 0.102% and not failed
              SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.209359                     3             2        5              3           9            0
1.210720                     3             2        5              3           9            0
1.212082                     3             2        5              3           9            0
1.213447                     3             2        5              3           9            0
1.214812                     3             2        5              3           9            0
1.216179                     3             2        5              3           9            0
1.217548                     3             2        5              3           9            0
1.218918                     3             2        5              3           9            0
1.220290                     3             2        5              3           9            0
1.221664                     3             2        5              3           9            0
1.223038                     3             2        5              3           9            0
1.224415                     3             2        5              3           9            0
1.225793                     3             2        5              3           9            0
1.227172                     3             2        5              3           9            0
1.228553                     3             2        5              3           9            0
1.229936                     3             2        5              3           9            0
1.231320                     3             2        5              3           9            0
1.232706                     3             2        5              3           9            0
1.234093                     3             2        5              3           9            0
1.235482                     3             2        5              3           9            0
1.236873                     3             2        5              3           9            0
1.238265                     3             2        5              3           9            0
1.239658                     3             2        5              3           9            0
1.241053                     3             2        5              3           9            0
1.242450                     3             2        5              3           9            0
1.243848                     3             2        5              3           9            0
1.245248                     3             2        5              3           9            0
1.246650                     3             2        5              3           9            0
1.248053                     3             2        5              3           9            0
1.249457                     3             2        5              3           9            0
1.250864                     3             2        5              3           9            0
1.252271                     3             2        5              3           9            0
1.253681                     3             2        5              3           9            0
1.255092                     3             2        5              3           9            0
1.256504                     3             2        5              3           9            0
1.257918                     3             2        5              3           9            0
1.259334                     3             2        5              3           9            0
1.260751                     3             2        5              3           9            0
1.262170                     3             2        5              3           9            0
1.263591                     3             2        5              3           9            0
1.265013                     3             2        5              3           9            0
1.266436                     3             2        5              3           9            0
1.267862                     3             2        5              3           9            0
1.269288                     3             2        5              3           9            0
1.270717                     3             2        5              3           9            0
1.272147                     3             2        5              3           9            0
1.273579                     3             2        5              3           9            0
1.275012                     3             2        5              3           9            0
1.276447                     3             2        5              3           9            0
1.277884                     3             2        5              3           9            0
1.279322                     3             2        5              3           9            0
1.280762                     3             2        5              3           9            0
1.282203                     3             2        5              3           9            0
1.283646                     3             2        5              3           9            0
1.285091                     3             2        5              3           9            0
1.286537                     3             2        5              3           9            0
1.287985                     3             2        5              3           9            0
1.289434                     3             2        5              3           9            0
1.290885                     3             2        5              3           9            0
1.292338                     3             2        5              3           9            0
1.293793                     3             2        5              3           9            0
1.295249                     3             2        5              3           9            0
1.296706                     3             2        5              3           9            0
1.298166                     3             2        5              3           9            0
1.299627                     3             2        5              3           9            0
1.301089                     3             2        5              3           9            0
1.302554                     3             2        5              3           9            0
1.304020                     3             2        5              3           9            0
1.305487                     3             2        5              3           9            0
1.306956                     3             2        5              3           9            0
1.308427                     3             2        5              3           9            0
1.309900                     3             2        5              3           9            0
1.311374                     3             2        5              3           9            0
1.312850                     3             2        5              3           9            0
1.314327                     3             2        5              3           9            0
1.315807                     3             2        5              3           9            0
1.317288                     3             2        5              3           9            0
1.318770                     3             2        5              3           9            0
1.320254                     3             2        5              3           9            0
1.321740                     3             2        5              3           9            0
1.323228                     3             2        5              3           9            0
1.324717                     3             2        5              3           9            0
1.326208                     3             2        5              3           9            0
1.327700                     3             2        5              3           9            0
1.329194                     3             2        5              3           9            0
1.330690                     3             2        5              3           9            0
1.332188                     3             2        5              3           9            0
1.333687                     3             2        5              3           9            0
1.335188                     3             2        5              3           9            0
1.336691                     3             2        5              3           9            0
1.338195                     3             2        5              3           9            0
1.339701                     3             2        5              3           9            0
1.341209                     3             2        5              3           9            0
1.342718                     3             2        5              3           9            0
1.344230                     3             2        5              3           9            0
1.345742                     3             2        5              3           9            0
1.347257                     3             2        5              3           9            0
1.348773                     3             2        5              3           9            0
1.350291                     3             2        5              3           9            0
1.351811                     3             2        5              3           9            0
1.353332                     3             2        5              3           9            0
1.354855                     3             2        5              3           9            0
1.356380                     3             2        5              3           9            0
1.357906                     3             2        5              3           9            0
1.359435                     3             2        5              3           9            0
1.360965                     3             2        5              3           9            0
1.362496                     3             2        5              3           9            0
1.364030                     3             2        5              3           9            0
1.365565                     3             2        5              3           9            0
1.367102                     3             2        5              3           9            0
1.368640                     3             2        5              3           9            0
1.370181                     3             2        5              3           9            0
1.371723                     3             2        5              3           9            0
1.373266                     3             2        5              3           9            0
1.374812                     3             2        5              3           9            0
1.376359                     3             2        5              3           9            0
1.377908                     3             2        5              3           9            0
1.379459                     3             2        5              3           9            0
1.381011                     3             2        5              3           9            0
1.382566                     3             2        5              3           9            0
1.384122                     3             2        5              3           9            0
1.385679                     3             2        5              3           9            0
1.387239                     3             2        5              3           9            0
1.388800                     3             2        5              3           9            0
1.390363                     3             2        5              3           9            0
1.391928                     3             2        5              3           9            0
1.393494                     3             2        5              3           9            0
1.395063                     3             2        5              3           9            0
1.396633                     3             2        5              3           9            0
1.398204                     3             2        5              3           9            0
1.399778                     3             2        5              3           9            0
1.401353                     3             2        5              3           9            0
1.402930                     3             2        5              3           9            0
1.404509                     3             2        5              3           9            0
1.406090                     3             2        5              3           9            0
1.407672                     3             2        5              3           9            0
1.409257                     3             2        5              3           9            0
1.410843                     3             2        5              3           9            0
1.412430                     3             2        5              3           9            0
1.414020                     3             2        5              3           9            0
1.415611                     3             2        5              3           9            0
1.417205                     3             2        5              3           9            0
1.418800                     3             2        5              3           9            0
1.420396                     3             2        5              3           9            0
1.421995                     3             2        5              3           9            0
1.423595                     3             2        5              3           9            0
1.425197                     3             2        5              3           9            0
1.426801                     3             2        5              3           9            0
1.428407                     3             2        5              3           9            0
1.430015                     3             2        5              3           9            0
1.431624                     3             2        5              3           9            0
1.433235                     3             2        5              3           9            0
1.434848                     3             2        5              3           9            0
1.436463                     3             2        5              3           9            0
1.438080                     3             2        5              3           9            0
1.439698                     3             2        5              3           9            0
1.441318                     3             2        5              3           9            0
1.442941                     3             2        5              3           9            0
1.444564                     3             2        5              3           9            0
1.446190                     3             2        5              3           9            0
1.447818                     3             2        5              3           9            0
1.449447                     3             2        5              3           9            0
1.451078                     3             2        5              3           9            0
1.452712                     3             2        5              3           9            0
1.454346                     3             2        5              3           9            0
1.455983                     3             2        5              3           9            0
1.457622                     3             2        5              3           9            0
1.459262                     3             2        5              3           9            0
1.460905                     3             2        5              3           9            0
1.462549                     3             2        5              3           9            0
1.464195                     3             2        5              3           9            0
1.465843                     3             2        5              3           9            0
1.467492                     3             2        5              3           9            0
1.469144                     3             2        5              3           9            0
1.470797                     3             2        5              3           9            0
1.472452                     3             2        5              3           9            0
1.474110                     3             2        5              3           9            0
1.475769                     3             2        5              3           9            0
1.477430                     3             2        5              3           9            0
1.479092                     3             2        5              3           9            0
1.480757                     3             2        5              3           9            0
1.482423                     3             2        5              3           9            0
1.484092                     3             2        5              3           9            0
1.485762                     3             2        5              3           9            0
1.487434                     3             2        5              3           9            0
1.489108                     3             2        5              3           9            0
1.490784                     3             2        5              3           9            0
1.492462                     3             2        5              3           9            0
1.494141                     3             2        5              3           9            0
1.495823                     3             2        5              3           9            0
1.497506                     3             2        5              3           9            0
1.499192                     3             2        5              3           9            0
1.500879                     3             2        5              3           9            0
1.502568                     3             2        5              3           9            0
1.504259                     3             2        5              3           9            0
1.505952                     3             2        5              3           9            0
1.507647                     3             2        5              3           9            0
1.509344                     3             2        5              3           9            0
1.511042                     3             2        5              3           9            0
1.512743                     3             2        5              3           9            0
1.514445                     3             2        5              3           9            0
1.516150                     3             2        5              3           9            0
1.517856                     3             2        5              3           9            0
1.519564                     3             2        5              3           9            0
1.521274                     3             2        5              3           9            0
1.522987                     3             2        5              3           9            0
1.524701                     3             2        5              3           9            0
1.526416                     3             2        5              3           9            0
1.528134                     3             2        5              3           9            0
1.529854                     3             2        5              3           9            0
1.531576                     3             2        5              3           9            0
1.533300                     3             2        5              3           9            0
1.535025                     3             2        5              3           9            0
1.536753                     3             2        5              3           9            0
1.538482                     3             2        5              3           9            0
1.540214                     3             2        5              3           9            0
1.541947                     3             2        5              3           9            0
1.543682                     3             2        5              3           9            0
1.545420                     3             2        5              3           9            0
1.547159                     3             2        5              3           9            0
1.548900                     3             2        5              3           9            0
1.550643                     3             2        5              3           9            0
1.552389                     3             2        5              3           9            0
1.554136                     3             2        5              3           9            0
1.555885                     3             2        5              3           9            0
1.557636                     3             2        5              3           9            0
1.559389                     3             2        5              3           9            0
1.561144                     3             2        5              3           9            0
1.562901                     3             2        5              3           9            0
1.564660                     3             2        5              3           9            0
1.566421                     3             2        5              3           9            0
1.568183                     3             2        5              3           9            0
1.569948                     3             2        5              3           9            0
1.571715                     3             2        5              3           9            0
1.573484                     3             2        5              3           9            0
1.575255                     3             2        5              3           9            0
1.577028                     3             2        5              3           9            0
1.578803                     3             2        5              3           9            0
1.580579                     3             2        5              3           9            0
1.582358                     3             2        5              3           9            0
1.584139                     3             2        5              3           9            0
1.585922                     3             2        5              3           9            0
1.587707                     3             2        5              3           9            0
1.589494                     3             2        5              3           9            0
1.591282                     3             2        5              3           9            0
1.593073                     3             2        5              3           9            0
1.594866                     3             2        5              3           9            0
1.596661                     3             2        5              3           9            0
1.598458                     3             2        5              3           9            0
1.600257                     3             2        5              3           9            0
1.602058                     3             2        5              3           9            0
1.603861                     3             2        5              3           9            0
1.605666                     3             2        5              3           9            0
1.607473                     3             2        5              3           9            0
1.609282                     3             2        5              3           9            0
1.611093                     3             2        5              3           9            0
1.612906                     3             2        5              3           9            0
1.614722                     3             2        5              3           9            0
1.616539                     3             2        5              3           9            0
1.618358                     3             2        5              3           9            0
1.620179                     3             2        5              3           9            0
1.622003                     3             2        5              3           9            0
1.623828                     3             2        5              3           9            0
1.625656                     3             2        5              3           9            0
1.627485                     3             2        5              3           9            0
1.629317                     3             2        5              3           9            0
1.631151                     3             2        5              3           9            0
1.632986                     3             2        5              3           9            0
1.634824                     3             2        5              3           9            0
1.636664                     3             2        5              3           9            0
1.638506                     3             2        5              3           9            0
1.640350                     3             2        5              3           9            0
1.642196                     3             2        5              3           9            0
1.644044                     3             2        5              3           9            0
1.645895                     3             2        5              3           9            0
1.647747                     3             2        5              3           9            0
1.649601                     3             2        5              3           9            0
1.651458                     3             2        5              3           9            0
1.653316                     3             2        5              3           9            0
1.655177                     3             2        5              3           9            0
1.657040                     3             2        5              3           9            0
1.658905                     3             2        5              3           9            0
1.660772                     3             2        5              3           9            0
1.662641                     3             2        5              3           9            0
1.664512                     3             2        5              3           9            0
1.666385                     3             2        5              3           9            0
1.668261                     3             2        5              3           9            0
1.670138                     3             2        5              3           9            0
1.672018                     3             2        5              3           9            0
1.673900                     3             2        5              3           9            0
1.675783                     3             2        5              3           9            0
1.677669                     3             2        5              3           9            0
1.679557                     3             2        5              3           9            0
1.681448                     3             2        5              3           9            0
1.683340                     3             2        5              3           9            0
1.685235                     3             2        5              3           9            0
1.687131                     3             2        5              3           9            0
1.689030                     3             2        5              3           9            0
1.690931                     3             2        5              3           9            0
1.692834                     3             2        5              3           9            0
1.694739                     3             2        5              3           9            0
1.696646                     3             2        5              3           9            0
1.698556                     3             2        5              3           9            0
1.700467                     3             2        5              3           9            0
1.702381                     3             2        5              3           9            0
1.704297                     3             2        5              3           9            0
1.706215                     3             2        5              3           9            0
1.708135                     3             2        5              3           9            0
1.710058                     3             2        5              3           9            0
