Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
25.184326        363   272  336    326     308  223         368          182
25.285448        363   272  336    326     309  223         368          182
25.386570        363   272  336    326     309  223         368          182
25.487691        363   272  337    326     309  223         368          182
25.588813        363   272  337    326     309  223         368          182
25.689935        363   272  337    326     309  223         368          182
25.791057        363   272  337    326     309  223         368          182
25.892179        363   272  337    326     309  223         368          182
25.993300        363   272  337    326     309  223         368          182
26.094422        363   272  337    326     310  223         368          182
26.195544        363   272  337    327     310  223         368          182
26.296666        363   272  337    327     310  223         368          182
26.397788        363   272  337    327     310  223         368          182
26.498909        363   272  337    328     310  223         368          182
26.600031        363   273  337    328     310  223         368          182
26.701153        363   274  337    329     310  223         368          182
26.802275        363   274  337    329     310  223         368          182
26.903396        363   274  337    329     311  223         368          182
27.004518        363   274  337    329     311  223         368          182
27.105640        363   274  337    329     311  223         368          182
27.206762        363   274  337    330     311  224         368          182
27.307884        363   274  337    330     311  224         368          182
27.409005        363   274  337    331     313  224         368          183
27.510127        363   274  337    331     313  224         368          183
27.611249        363   274  337    331     314  224         368          183
27.712371        363   274  337    331     314  224         368          183
27.813493        363   274  337    331     314  224         368          183
27.914614        363   274  337    331     314  225         368          184
28.015736        363   274  337    331     314  226         368          185
28.116858        363   274  337    331     315  226         368          185
28.217980        363   274  337    331     315  226         368          185
28.319102        363   274  337    331     315  226         368          185
28.420223        363   275  337    331     315  226         368          185
28.521345        363   275  337    331     315  227         368          185
28.622467        363   275  337    331     316  227         368          185
28.723589        363   275  337    331     316  227         368          185
28.824711        363   275  337    331     316  227         368          185
28.925832        363   275  337    331     316  227         368          185
29.026954        363   275  337    331     316  227         368          185
29.128076        363   275  337    331     316  227         368          185
29.229198        363   275  337    332     316  227         368          185
29.330319        363   275  337    333     316  228         368          186
29.431441        363   275  337    333     316  228         368          186
29.532563        363   275  337    333     316  228         368          186
29.633685        363   275  337    333     316  228         368          186
29.734807        363   275  337    334     316  228         368          186
29.835928        363   275  337    334     316  228         368          186
29.937050        363   275  337    334     316  228         368          186
30.038172        363   275  337    334     316  228         368          186
30.139294        363   275  337    334     316  228         368          186
30.240416        363   275  337    334     316  228         368          186
30.341537        363   275  337    334     316  228         368          186
30.442659        363   275  337    334     316  228         368          186
30.543781        363   275  337    334     316  228         368          186
30.644903        363   275  337    334     316  228         368          186
30.746025        363   275  337    335     316  228         368          186
30.847146        363   275  337    335     316  228         368          186
30.948268        363   275  337    335     316  228         368          186
31.049390        363   275  337    335     316  228         368          186
31.150512        363   276  337    335     316  228         368          186
31.251634        363   276  337    335     316  228         368          186
31.352755        363   276  337    335     316  228         368          186
31.453877        363   276  337    335     317  228         368          187
31.554999        363   276  337    335     317  228         368          187
31.656121        363   276  337    335     317  228         368          187
31.757242        363   276  337    335     317  228         368          187
31.858364        363   276  337    335     317  228         368          187
31.959486        363   276  337    335     318  228         368          187
32.060608        363   276  337    335     318  228         368          187
32.161730        363   276  337    336     318  228         368          187
32.262851        363   276  337    336     318  228         368          187
32.363973        364   276  337    336     318  228         369          187
