Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
              Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
1.000000           153     0  214     16       9    2         389            0
1.001190           154     0  214     16       9    2         389            0
1.002380           154     0  214     16       9    2         389            0
1.003573           154     0  214     16       9    2         389            0
1.004767           154     0  214     16       9    2         389            0
1.005962           154     0  214     16       9    2         389            0
1.007158           154     0  215     16       9    2         389            0
1.008356           155     0  215     16       9    2         389            0
1.009556           156     0  216     16       9    2         389            0
1.010757           156     0  217     16       9    2         389            0
1.011959           156     0  217     16       9    2         389            0
1.013163           156     0  217     16       9    2         389            0
1.014368           156     0  217     16       9    2         389            0
1.015575           156     0  217     16       9    2         389            0
1.016783           157     0  217     16       9    2         389            0
1.017992           157     0  217     16       9    2         389            0
1.019203           157     0  217     16       9    2         389            0
1.020415           157     0  217     16       9    2         389            0
1.021629           157     0  217     16       9    2         389            0
1.022845           157     0  217     16       9    2         389            0
1.024061           158     0  217     16       9    2         389            0
1.025279           158     0  217     16       9    2         389            0
1.026499           158     0  217     16       9    2         389            0
1.027720           158     0  219     16       9    2         389            0
1.028943           158     0  219     16       9    2         389            0
1.030166           159     0  221     16       9    2         389            0
1.031392           159     0  221     16       9    2         389            0
1.032619           159     0  221     16       9    2         389            0
1.033847           159     0  221     16       9    2         389            0
1.035077           159     0  221     16       9    2         389            0
1.036308           159     0  221     16       9    2         389            0
1.037541           159     0  221     16       9    2         389            0
1.038775           159     0  221     16       9    2         389            0
1.040011           159     0  221     16       9    2         389            0
1.041248           160     0  222     16       9    2         389            0
1.042486           161     0  222     16       9    2         389            0
1.043726           161     0  222     16       9    2         389            0
1.044968           161     0  222     16       9    2         389            0
1.046211           161     0  222     16       9    2         389            0
1.047455           161     0  222     16       9    2         389            0
1.048701           161     0  222     16       9    2         389            0
1.049949           161     0  222     16       9    2         389            0
1.051198           161     0  223     16       9    2         389            0
1.052448           161     0  223     16       9    2         389            0
1.053700           163     0  223     16       9    2         389            0
1.054954           164     0  223     16       9    2         389            0
1.056208           164     0  224     16       9    2         389            0
1.057465           164     0  224     16       9    2         389            0
1.058723           164     0  224     16       9    2         389            0
1.059982           164     0  224     16       9    2         389            0
1.061243           165     0  224     16       9    2         389            0
1.062505           165     0  224     16       9    2         389            0
1.063769           166     0  224     16       9    2         389            0
1.065035           166     0  225     16       9    2         389            0
1.066301           166     0  225     16       9    2         389            0
1.067570           166     0  226     16       9    2         389            0
1.068840           166     0  226     16       9    2         389            0
1.070111           167     0  226     16       9    2         389            0
1.071384           167     0  227     16       9    2         389            0
1.072659           167     0  227     16       9    2         389            0
1.073934           167     0  227     16       9    2         389            0
1.075212           168     0  227     16       9    2         389            0
