Absolute performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.005000           0     0    7      1       3    0           8            0
0.105247         136    19  130     68      70    0         180            0
0.205493         190    41  172     96     100   61         220           30
0.305740         218    49  198    112     125   99         231           40
0.405986         236    55  215    126     136  133         251           46
0.506233         254    67  224    131     145  137         262           50
0.606479         261    77  236    146     153  139         274           56
0.706726         269    84  239    159     159  148         281           58
0.806973         279    89  246    167     161  152         289           62
0.907219         285    99  255    171     164  156         299           65
1.007466         288   105  261    176     167  160         301           71
1.107712         294   111  266    188     169  162         305           72
1.207959         298   124  272    193     170  164         308           77
1.308206         301   136  274    197     175  165         311           79
1.408452         303   141  277    198     177  167         314           82
1.508699         304   143  282    198     180  169         316           84
1.608945         305   148  285    203     182  171         316           88
1.709192         309   154  288    208     183  175         317           93
1.809438         314   159  289    213     189  177         320           96
1.909685         315   161  290    215     195  180         321           99
2.009932         316   162  291    217     200  182         323           99
2.110178         316   163  294    220     200  182         324          100
2.210425         317   167  294    220     202  183         325          103
2.310671         319   169  296    220     206  183         327          104
2.410918         321   173  296    221     210  183         329          104
2.511165         324   173  297    222     211  183         331          104
2.611411         324   177  297    225     212  183         331          106
2.711658         325   180  298    228     213  185         331          109
2.811904         326   181  299    232     214  185         333          109
2.912151         326   181  300    234     217  185         334          109
3.012397         326   183  300    234     219  186         334          109
3.112644         328   185  302    236     221  186         336          110
3.212891         330   186  303    239     222  186         339          110
3.313137         331   186  303    240     223  187         340          110
3.413384         331   189  304    244     226  189         341          112
3.513630         331   190  307    244     226  189         341          113
3.613877         331   192  309    246     228  190         342          115
3.714124         331   194  309    246     228  190         342          116
3.814370         332   195  309    248     230  191         343          119
3.914617         332   195  310    250     233  191         343          120
4.014863         333   195  311    252     234  191         345          122
4.115110         334   195  311    253     235  191         345          122
4.215356         336   195  312    253     236  191         345          122
4.315603         336   196  312    254     236  191         345          122
4.415850         337   199  313    256     240  192         346          126
4.516096         337   200  313    256     240  194         346          129
4.616343         337   201  313    256     240  194         346          129
4.716589         339   203  313    258     244  195         347          130
4.816836         339   203  314    261     248  196         348          131
4.917083         339   205  314    261     248  197         348          131
5.017329         339   207  314    262     250  199         348          133
5.117576         340   208  314    262     250  200         348          134
5.217822         340   209  314    264     250  200         348          134
5.318069         340   210  314    265     251  200         348          134
5.418315         340   211  316    267     251  200         348          135
5.518562         340   211  316    267     254  200         349          135
5.618809         340   212  318    267     254  200         349          135
5.719055         340   212  318    269     254  200         349          135
5.819302         340   214  319    269     255  200         349          136
5.919548         340   215  320    269     255  200         349          136
6.019795         340   215  320    269     256  200         349          136
6.120042         340   216  320    273     256  200         349          136
6.220288         340   216  320    275     256  200         349          136
6.320535         340   218  320    275     256  200         349          136
6.420781         340   219  320    275     257  200         349          136
6.521028         340   219  320    275     257  200         349          136
6.621274         341   219  320    276     257  200         350          136
6.721521         341   221  320    277     258  200         350          136
6.821768         341   221  320    277     258  200         350          136
6.922014         341   221  320    277     258  200         350          136
7.022261         341   222  320    279     258  200         350          136
7.122507         342   222  320    279     259  200         351          136
7.222754         342   222  320    280     259  202         351          138
7.323001         342   222  320    280     259  202         351          138
7.423247         342   223  322    280     260  203         351          139
7.523494         343   223  322    281     261  204         351          139
7.623740         343   223  322    281     263  205         351          139
7.723987         343   223  322    281     263  205         351          139
7.824233         344   223  322    281     265  205         351          139
7.924480         344   223  322    281     265  205         351          139
8.024727         344   224  322    281     265  205         351          139
8.124973         344   224  322    281     266  205         352          139
8.225220         344   224  322    281     266  205         352          139
8.325466         344   224  322    283     266  205         352          139
8.425713         344   224  322    285     266  205         352          139
8.525960         344   225  322    285     266  206         352          139
8.626206         344   227  322    285     266  207         352          139
8.726453         344   228  322    285     267  208         352          141
8.826699         344   229  322    285     267  208         352          141
8.926946         346   231  322    286     267  208         353          141
9.027192         347   231  323    286     267  209         354          141
9.127439         347   231  323    286     268  209         354          142
9.227686         348   233  323    288     269  209         355          143
9.327932         348   233  324    288     270  209         355          143
9.428179         348   234  324    288     271  209         355          145
9.528425         348   235  324    288     271  209         355          145
9.628672         349   236  324    288     272  209         355          146
9.728919         349   236  324    288     272  209         355          146
9.829165         349   237  324    289     272  209         355          146
9.929412         349   238  324    290     272  209         355          147
10.029658        351   238  324    290     272  209         356          147
10.129905        351   238  324    290     272  209         356          147
10.230151        352   239  324    291     273  209         357          148
10.330398        352   239  325    291     274  209         357          149
10.430645        352   242  325    291     274  209         357          151
10.530891        352   242  325    291     274  209         357          151
10.631138        352   243  327    291     274  209         359          152
10.731384        352   243  327    292     275  209         359          153
10.831631        352   244  327    293     278  209         359          153
10.931878        352   245  327    293     278  209         359          153
11.032124        352   245  327    293     279  209         359          153
11.132371        352   245  327    293     279  209         359          153
11.232617        352   245  328    294     279  209         359          153
11.332864        352   245  328    294     279  209         359          153
11.433110        352   245  328    294     280  209         359          154
11.533357        352   245  328    294     281  209         359          155
11.633604        352   245  328    294     281  209         359          155
11.733850        352   245  328    294     282  209         360          155
11.834097        352   245  328    294     282  209         360          155
11.934343        353   245  328    294     282  209         361          155
12.034590        353   245  328    294     284  209         361          157
12.134837        353   245  328    294     284  209         361          157
12.235083        353   245  328    295     284  209         361          157
12.335330        353   246  328    295     284  209         361          157
12.435576        354   246  328    296     284  209         361          157
12.535823        355   246  329    296     284  209         362          157
12.636069        355   246  329    296     285  209         362          158
12.736316        356   247  329    297     285  209         363          158
12.836563        356   247  330    297     286  209         363          159
12.936809        356   247  330    297     287  209         363          159
13.037056        356   248  330    297     288  209         363          159
13.137302        357   249  330    297     289  209         363          160
13.237549        357   249  330    298     289  210         363          160
13.337796        357   249  330    298     289  210         363          160
13.438042        357   249  330    298     289  210         363          160
13.538289        357   249  330    298     290  210         363          161
13.638535        357   249  330    298     291  210         363          161
13.738782        357   250  330    298     291  210         363          161
13.839028        357   250  330    298     291  210         363          161
13.939275        357   250  330    299     291  210         364          161
14.039522        357   252  330    300     291  210         364          161
14.139768        357   252  331    302     291  210         364          161
14.240015        357   253  331    302     292  210         364          162
14.340261        358   253  331    302     292  210         364          162
14.440508        358   254  331    303     292  210         364          162
14.540755        358   254  331    304     292  210         364          162
14.641001        358   254  331    305     292  211         364          163
14.741248        359   254  331    305     292  213         364          164
14.841494        359   254  331    305     292  214         364          164
14.941741        359   254  332    305     292  214         364          164
15.041987        359   254  332    306     292  214         364          164
15.142234        359   254  332    306     293  214         364          165
15.242481        359   254  332    306     293  214         364          165
15.342727        359   254  332    306     293  214         364          165
15.442974        359   255  332    307     293  214         364          165
15.543220        359   255  332    307     293  214         364          165
15.643467        359   255  332    307     294  215         364          166
15.743714        360   255  332    307     294  215         365          166
15.843960        360   255  332    307     294  215         365          166
15.944207        360   256  332    308     294  215         365          166
16.044453        360   256  332    308     294  215         365          166
16.144700        360   256  332    308     294  215         365          166
16.244946        360   256  332    308     294  215         365          166
16.345193        360   256  332    308     294  215         365          166
16.445440        360   256  332    309     294  215         365          167
16.545686        360   256  332    309     294  215         365          167
16.645933        360   256  332    309     294  215         365          167
16.746179        360   256  332    309     294  215         365          167
16.846426        360   257  333    309     294  215         365          167
16.946673        360   257  333    309     294  215         365          167
17.046919        360   257  333    309     294  215         365          167
17.147166        360   258  333    310     295  215         365          168
17.247412        360   258  333    310     295  215         365          168
17.347659        360   258  333    312     295  216         365          168
17.447905        360   258  333    312     295  216         365          168
17.548152        360   258  333    312     295  216         365          168
17.648399        360   258  333    312     295  216         365          168
17.748645        360   258  333    313     295  217         366          169
17.848892        360   258  333    313     295  217         366          169
17.949138        360   258  333    313     295  217         366          169
18.049385        360   258  333    313     297  217         366          171
18.149632        360   258  333    314     297  217         366          171
18.249878        360   258  333    314     297  217         366          171
18.350125        360   258  333    314     297  218         366          171
18.450371        360   259  334    314     297  218         366          171
18.550618        360   260  334    314     297  218         366          171
18.650864        360   260  334    314     297  218         366          171
18.751111        360   260  334    314     297  218         366          171
18.851358        360   260  334    314     297  218         366          171
18.951604        360   260  334    314     297  218         366          171
19.051851        360   260  334    314     297  218         366          171
19.152097        360   261  335    314     297  218         367          171
19.252344        360   261  335    314     298  218         367          172
19.352591        360   261  335    314     298  218         367          172
19.452837        360   261  335    314     298  218         367          172
19.553084        360   261  335    315     298  218         367          172
19.653330        360   261  335    315     299  218         367          172
19.753577        360   261  336    315     299  218         367          172
19.853823        360   261  336    315     299  218         367          172
19.954070        360   262  336    316     299  218         367          173
20.054317        360   262  336    317     300  218         367          173
20.154563        360   262  336    317     300  218         367          173
20.254810        360   262  336    317     300  218         367          173
20.355056        360   262  336    317     301  218         367          173
20.455303        360   262  336    317     301  218         367          173
20.555550        360   262  336    317     301  218         367          173
20.655796        360   263  336    317     301  219         367          174
20.756043        360   263  336    317     301  219         367          174
20.856289        360   263  336    317     301  219         367          174
20.956536        360   263  336    317     301  219         367          174
21.056782        360   264  336    318     301  219         367          174
21.157029        360   264  336    318     302  219         367          174
21.257276        360   264  336    318     302  219         367          174
21.357522        360   264  336    318     303  219         367          174
21.457769        360   264  336    319     303  219         367          174
21.558015        360   264  336    319     303  219         367          174
21.658262        360   265  336    319     303  220         367          175
21.758509        360   265  336    319     303  220         367          175
21.858755        360   266  336    319     303  220         367          175
21.959002        360   266  336    319     303  220         367          175
22.059248        360   266  336    319     303  220         367          175
22.159495        360   266  336    320     303  220         367          175
22.259741        360   266  336    320     303  220         367          175
22.359988        360   266  336    320     303  220         367          175
22.460235        360   267  336    320     303  220         367          175
22.560481        360   267  336    320     303  220         367          175
22.660728        360   267  336    320     304  220         367          175
22.760974        360   267  336    320     305  221         367          175
22.861221        360   267  336    320     305  222         367          176
22.961467        360   268  336    320     305  222         367          176
23.061714        360   268  336    320     305  222         367          176
23.161961        360   268  336    320     305  223         367          177
23.262207        360   268  336    320     305  223         367          177
23.362454        360   268  336    322     306  223         367          179
23.462700        360   268  336    322     306  223         367          179
23.562947        360   268  336    322     306  223         367          179
23.663194        360   268  336    322     306  223         367          179
23.763440        360   270  336    322     306  223         367          179
23.863687        360   270  336    322     306  223         367          179
23.963933        360   270  336    322     306  223         367          179
24.064180        360   270  336    322     306  223         367          179
24.164426        360   270  336    324     306  223         367          179
24.264673        361   270  336    324     306  223         368          179
24.364920        361   270  336    325     306  223         368          179
24.465166        361   270  336    325     306  223         368          179
24.565413        361   270  336    325     306  223         368          179
24.665659        361   271  336    325     306  223         368          179
24.765906        361   272  336    325     306  223         368          179
24.866153        361   272  336    325     306  223         368          179
24.966399        361   272  336    325     306  223         368          179
25.066646        361   272  336    326     307  223         368          179
25.166892        361   272  336    326     307  223         368          179
25.267139        361   272  336    326     308  223         368          179
25.367385        361   272  336    326     308  223         368          179
25.467632        361   272  337    326     308  223         368          179
25.567879        361   272  337    326     308  223         368          179
25.668125        361   272  337    326     308  223         368          179
25.768372        361   272  337    326     308  223         368          179
25.868618        361   272  337    326     308  223         368          179
25.968865        361   272  337    326     308  223         368          179
26.069112        361   272  337    326     309  223         368          179
26.169358        361   272  337    326     309  223         368          179
26.269605        361   272  337    327     309  223         368          179
26.369851        361   272  337    327     309  223         368          179
26.470098        361   272  337    328     309  223         368          179
26.570344        361   273  337    328     309  223         368          179
26.670591        361   274  337    329     309  223         368          179
26.770838        361   274  337    329     309  223         368          179
26.871084        361   274  337    329     310  223         368          179
26.971331        361   274  337    329     310  223         368          179
27.071577        361   274  337    329     310  223         368          179
27.171824        361   274  337    330     310  223         368          179
27.272071        361   274  337    330     310  224         368          179
27.372317        361   274  337    330     311  224         368          180
27.472564        361   274  337    331     312  224         368          180
27.572810        361   274  337    331     312  224         368          180
27.673057        361   274  337    331     313  224         368          180
27.773303        361   274  337    331     313  224         368          180
27.873550        361   274  337    331     313  225         368          181
27.973797        361   274  337    331     313  226         368          182
28.074043        361   274  337    331     314  226         368          182
28.174290        361   274  337    331     314  226         368          182
28.274536        361   274  337    331     314  226         368          182
28.374783        361   275  337    331     314  226         368          182
28.475030        361   275  337    331     314  227         368          182
28.575276        361   275  337    331     315  227         368          182
28.675523        361   275  337    331     315  227         368          182
28.775769        361   275  337    331     315  227         368          182
28.876016        361   275  337    331     315  227         368          182
28.976262        361   275  337    331     315  227         368          182
29.076509        361   275  337    331     315  227         368          182
29.176756        361   275  337    331     315  227         368          182
29.277002        361   275  337    332     315  228         368          183
29.377249        361   275  337    333     315  228         368          183
29.477495        361   275  337    333     315  228         368          183
29.577742        361   275  337    333     315  228         368          183
29.677989        361   275  337    333     315  228         368          183
29.778235        361   275  337    334     315  228         368          183
29.878482        361   275  337    334     315  228         368          183
29.978728        361   275  337    334     315  228         368          183
30.078975        361   275  337    334     315  228         368          183
30.179221        361   275  337    334     315  228         368          183
30.279468        361   275  337    334     315  228         368          183
30.379715        361   275  337    334     315  228         368          183
30.479961        361   275  337    334     315  228         368          183
30.580208        361   275  337    334     315  228         368          183
30.680454        361   275  337    335     315  228         368          183
30.780701        361   275  337    335     315  228         368          183
30.880948        361   275  337    335     315  228         368          183
30.981194        361   275  337    335     315  228         368          183
31.081441        361   275  337    335     315  228         368          183
31.181687        361   276  337    335     315  228         368          183
31.281934        361   276  337    335     315  228         368          183
31.382180        361   276  337    335     315  228         368          183
31.482427        361   276  337    335     316  228         368          184
31.582674        361   276  337    335     316  228         368          184
31.682920        361   276  337    335     316  228         368          184
31.783167        361   276  337    335     316  228         368          184
31.883413        361   276  337    335     316  228         368          184
31.983660        361   276  337    335     317  228         368          184
32.083907        361   276  337    335     317  228         368          184
32.184153        361   276  337    336     317  228         368          184
32.284400        361   276  337    336     317  228         368          184
32.384646        362   276  337    336     317  228         369          184
32.484893        362   276  337    336     317  228         369          184
32.585139        362   276  337    336     317  229         369          184
32.685386        362   276  337    336     317  229         369          184
32.785633        362   276  337    336     317  229         369          184
32.885879        362   276  337    336     317  229         369          184
32.986126        362   276  337    336     317  229         369          184
33.086372        362   276  337    336     317  229         369          184
33.186619        362   276  337    336     317  229         369          184
33.286866        362   276  337    336     317  229         369          184
33.387112        362   276  337    336     317  229         369          184
33.487359        362   277  337    336     317  229         369          184
33.587605        362   277  337    336     317  229         369          184
33.687852        362   277  337    336     317  229         369          184
33.788098        362   277  337    336     317  229         369          184
33.888345        362   277  337    336     317  229         369          184
33.988592        362   277  337    336     317  229         369          184
34.088838        362   277  337    336     317  229         369          184
34.189085        362   277  337    337     317  229         369          184
34.289331        362   277  338    338     317  229         370          184
34.389578        362   277  338    338     317  229         370          184
34.489825        362   277  338    338     317  229         370          184
34.590071        362   277  338    338     317  229         370          184
34.690318        362   277  338    338     317  229         370          184
34.790564        362   277  338    338     317  229         370          184
34.890811        362   277  338    339     317  229         370          185
34.991057        362   277  338    339     317  229         370          185
35.091304        362   277  338    340     317  229         370          185
35.191551        362   277  338    340     317  229         370          185
35.291797        362   278  338    340     317  229         370          185
35.392044        363   278  338    340     318  229         371          186
35.492290        363   278  339    340     318  229         371          186
35.592537        364   278  340    340     318  229         372          186
35.692784        364   278  340    340     318  229         372          186
35.793030        365   279  340    341     318  229         374          186
35.893277        365   279  340    341     318  229         374          186
35.993523        365   279  340    341     318  230         374          187
36.093770        365   279  340    341     318  230         374          187
36.194016        365   279  340    341     318  230         374          187
36.294263        365   279  340    341     318  230         374          187
36.394510        365   279  340    341     318  230         374          187
36.494756        365   279  340    341     318  230         374          187
36.595003        365   279  340    341     318  230         374          187
36.695249        365   279  340    341     318  231         374          187
36.795496        365   279  340    341     318  231         374          187
36.895743        365   279  340    341     318  231         374          187
36.995989        366   279  340    341     318  231         374          187
37.096236        366   279  340    341     318  231         374          187
37.196482        366   279  340    341     319  231         374          188
37.296729        366   279  340    341     319  231         374          188
37.396975        366   279  340    341     319  231         374          188
37.497222        366   279  340    341     319  231         374          188
37.597469        366   279  340    341     319  231         374          188
37.697715        366   279  340    342     319  231         374          188
37.797962        366   280  340    342     319  231         374          188
37.898208        366   280  341    342     319  231         374          188
37.998455        366   280  341    342     319  231         374          188
38.098702        366   281  341    342     319  231         374          188
38.198948        366   281  341    342     319  231         374          188
