Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.033115       316   297  315    318     309  249         318          224
0.033337       316   297  315    318     309  249         318          224
0.033559       316   297  315    318     309  249         318          224
0.033782       316   297  315    318     309  249         318          224
0.034004       316   297  315    318     310  249         318          224
0.034226       316   297  315    318     310  249         318          224
0.034448       316   297  315    318     310  249         318          224
0.034671       316   297  315    318     310  249         318          224
0.034893       316   297  315    318     310  249         318          224
0.035115       316   297  315    318     310  249         318          224
0.035337       316   297  315    318     310  249         318          224
0.035560       316   297  315    318     310  249         318          224
0.035782       316   297  315    318     310  249         318          224
0.036004       316   297  315    318     310  249         318          224
0.036226       316   297  315    318     310  249         318          224
0.036448       316   297  315    318     310  249         318          224
0.036671       316   297  315    318     310  249         318          224
0.036893       316   297  315    318     310  249         318          224
0.037115       316   297  315    318     310  249         318          224
0.037337       316   297  315    318     310  249         318          224
0.037560       316   297  315    318     310  249         318          224
0.037782       316   297  315    318     310  249         318          224
0.038004       316   297  315    318     310  249         318          224
0.038226       316   297  315    318     310  249         318          224
0.038449       316   297  315    318     310  249         318          224
0.038671       316   297  315    318     310  249         318          224
0.038893       316   297  315    318     310  249         318          224
0.039115       316   297  315    318     310  249         318          224
0.039338       316   297  315    318     310  249         318          224
0.039560       316   297  315    318     310  249         318          224
0.039782       316   297  315    318     310  249         318          224
0.040004       316   297  315    318     310  249         318          224
0.040227       316   297  315    318     310  249         318          224
0.040449       316   297  315    318     310  249         318          224
0.040671       316   297  315    318     310  249         318          224
0.040893       316   297  315    318     310  249         318          224
0.041116       316   297  315    318     310  249         318          224
0.041338       316   297  315    318     310  249         318          224
0.041560       316   297  315    318     310  249         318          224
0.041782       316   297  315    318     310  250         318          224
0.042005       316   297  315    318     310  250         318          224
0.042227       316   297  315    318     310  250         318          224
0.042449       316   297  315    318     310  250         318          224
0.042671       316   297  315    318     310  250         318          224
0.042894       316   297  315    318     310  250         318          224
0.043116       316   297  315    318     310  250         318          224
0.043338       316   297  315    318     310  250         318          224
0.043560       316   297  315    318     310  250         318          224
0.043783       316   297  315    318     310  250         318          224
0.044005       316   297  315    318     310  250         318          224
