                         SHOT_cpx_m.1  SHOT_cpx_m_ecp.1  SHOT_cpx_m_ecp_nonlp.1  SHOT_cpx_m_opt_nosp.1  SHOT_cpx_m_opt_sp.1  SHOT_cpx_m_t1.1  SHOT_cpx_s.1  SHOT_cpx_s_ecp.1  SHOT_cpx_s_nomiqp.1  SHOT_cpx_s_t1.1  SHOT_grb_m.1  SHOT_grb_m_t1.1  SHOT_grb_s.1  SHOT_grb_s_nomiqp.1  SHOT_grb_s_t1.1  virt. best   virt. worst
ball_mk2_10                  0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
ball_mk3_20                  2.000000          2.000000                2.000000               2.000000             2.000000         2.000000      2.000000          2.000000             2.000000     2.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    2.000000  2.000000e+00
ball_mk3_30                  2.000000          2.000000                2.000000               2.000000             2.000000         2.000000      2.000000          2.000000             2.000000     2.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    2.000000  2.000000e+00
ball_mk4_10                  2.000000          2.000000                2.000000               2.000000             2.000000         2.000000      2.000000          2.000000             2.000000     2.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    2.000000  2.000000e+00
batchs101006m                0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
batchs121208m                0.000000          0.000000                0.002224               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  2.224395e-03
batchs151208m                0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
batchs201210m                0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
clay0205h                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     1.562413e-02      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  1.562413e-02
clay0305h                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  1.143034e-02         1.143034e-02     2.297967e-02    0.000000  2.297967e-02
cvxnonsep_normcon20          0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
cvxnonsep_normcon30          0.002540          0.002801                0.038863               0.002286             0.002283         0.003411      0.000000          0.000000             0.000000     0.000000e+00      0.002620         0.003056  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  3.886321e-02
cvxnonsep_normcon40          0.007601          0.013891                2.000000               0.009203             0.009203         0.009815      0.010437          0.031160             0.010706     1.124887e-02      0.008510         0.007815  7.190453e-03         7.190453e-03     8.761461e-03    0.007190  2.000000e+00
cvxnonsep_nsig30             0.000000          0.000000                0.007636               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     2.747484e-03      0.000000         0.000000  1.005186e-03         1.005186e-03     0.000000e+00    0.000000  7.636381e-03
cvxnonsep_nsig40             0.002543          0.001069                0.004642               0.000000             0.000000         0.001013      0.000000          0.017081             0.000000     5.294506e-03      0.000000         0.000000  1.028096e-03         1.028096e-03     1.016018e-03    0.000000  1.708063e-02
cvxnonsep_pcon30             0.000000          0.000000                2.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  2.000000e+00
cvxnonsep_psig20             0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
cvxnonsep_psig30             0.001135          0.001347                0.001560               0.009119             0.001069         0.001322      0.020118          0.001868             0.013598     6.714364e-03      0.002149         0.001957  1.097578e-02         1.098385e-02     8.385845e-03    0.001069  2.011781e-02
cvxnonsep_psig40             0.004443          0.004342                0.004704               0.126391             0.011115         0.006341      0.107114          0.062460             0.136744     4.042334e-02      0.102607         0.091563  1.046064e-01         1.046064e-01     5.048906e-02    0.004342  1.367445e-01
fac1                         0.000000          2.000000                2.000000               0.000000             0.000000         0.000000      0.000000          2.000000             0.000000     0.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    0.000000  2.000000e+00
fac2                         2.000000          2.000000                2.000000               2.000000             2.000000         2.000000      2.000000          2.000000             2.000000     2.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    2.000000  2.000000e+00
flay05h                      0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
flay05m                      0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
flay06m                      0.000000          0.000000                0.000000               0.007695             0.004019         0.015540      0.000000          0.037750             0.000000     3.776406e-02      0.000000         0.061206  0.000000e+00         0.000000e+00     9.437715e-02    0.000000  9.437715e-02
fo7_ar25_1                   0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     9.095068e-08      0.000000         0.000000  1.062448e-07         1.062448e-07     0.000000e+00    0.000000  1.062448e-07
fo7_ar2_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo7_ar3_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo7_ar4_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo7                          0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  4.737399e-07         4.737399e-07     1.682505e-07    0.000000  4.737399e-07
fo8_ar25_1                   0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     4.493137e-08    0.000000  4.493137e-08
fo8_ar2_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo8_ar3_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     1.563432e-07    0.000000  1.563432e-07
fo8_ar4_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     1.182063e-07      0.000000         0.000000  6.633897e-08         6.633897e-08     0.000000e+00    0.000000  1.182063e-07
fo8_ar5_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo8                          0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     1.464733e-07      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  1.464733e-07
fo9_ar25_1                   0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     1.123599e-02      0.000000         0.008368  0.000000e+00         0.000000e+00     9.973108e-02    0.000000  9.973108e-02
fo9_ar2_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     5.226223e-02      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  5.226223e-02
fo9_ar3_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
fo9_ar4_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     2.343242e-01      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  2.343242e-01
fo9_ar5_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     6.965076e-08    0.000000  6.965076e-08
fo9                          0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
gams01                       2.000000          2.000000                2.000000               2.000000             2.000000         2.000000      2.000000          2.000000             2.000000     2.000000e+00      2.000000         2.000000  2.000000e+00         2.000000e+00     2.000000e+00    2.000000  2.000000e+00
netmod_dol2                  0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
no7_ar25_1                   0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
no7_ar2_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
no7_ar3_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
no7_ar4_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     9.823391e-08    0.000000  9.823391e-08
no7_ar5_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
o7_2                         0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
o7_ar25_1                    0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
o7_ar2_1                     0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
o7_ar3_1                     0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     8.357109e-08      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  8.357109e-08
o7_ar4_1                     0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.065078  1.336716e-07         1.336716e-07     0.000000e+00    0.000000  6.507759e-02
o7_ar5_1                     0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
o7                           0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.025480  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  2.547978e-02
o8_ar4_1                     0.000000          0.000000                0.041754               0.004218             0.000000         0.012789      0.017139          0.000000             0.012263     2.221268e-01      0.197082         0.308341  0.000000e+00         0.000000e+00     2.001105e-01    0.000000  3.083406e-01
o9_ar4_1                     0.000000          0.000000                0.339857               2.000000             0.455995         0.211127      0.126271          0.218687             0.162738     7.218030e-01      0.762106         0.559996  1.517372e-02         4.033903e-02     3.133659e-01    0.000000  2.000000e+00
portfol_classical200_2       0.622474          2.000000                2.000000               2.000000             2.000000         0.377991      0.486478          0.800607             0.476610     5.531873e-01      0.473845         0.482762  3.552075e-01         3.552075e-01     3.740059e-01    0.355208  2.000000e+00
rsyn0805m04m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0810m03m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0810m04m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0815m04m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  7.496226e-07         7.496226e-07     0.000000e+00    0.000000  7.496226e-07
rsyn0820m03m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0820m04m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  7.482415e-07         7.482415e-07     0.000000e+00    0.000000  7.482415e-07
rsyn0830m03h                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0830m03m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0830m04h                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0830m04m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0840m03h                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0840m03m                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
rsyn0840m04h                 0.000000          0.000000                0.000000               0.000000             0.000000         0.000000      0.000000          0.000000             0.000000     0.000000e+00      0.000000         0.000000  0.000000e+00         0.000000e+00     0.000000e+00    0.000000  0.000000e+00
