Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOT_cpx_m.1  SHOT_cpx_m_ecp.1  SHOT_cpx_m_ecp_nonlp.1  SHOT_cpx_m_opt_nosp.1  SHOT_cpx_m_opt_sp.1  SHOT_cpx_m_t1.1  SHOT_cpx_s.1  SHOT_cpx_s_ecp.1  SHOT_cpx_s_nomiqp.1  SHOT_cpx_s_t1.1  SHOT_grb_m.1  SHOT_grb_m_t1.1  SHOT_grb_s.1  SHOT_grb_s_nomiqp.1  SHOT_grb_s_t1.1  virt. best  virt. worst
0.040259               0                 0                       0                      0                    0                0             0                 1                    0                0             0                0             0                    0                0           1            0
0.140265               4                 3                       4                      5                    5                5             6                 5                    2                6             3                5             4                    0                5           7            0
0.240272               7                 6                       6                      7                    7                6             9                 9                    3                8             8                7             9                    0                9          11            0
0.340279               7                 6                       6                      7                    7                6             9                 9                    3                8             9                8            11                    2               11          12            0
0.440285               8                 7                       7                      8                    8                6            10                10                    3                8             9                9            12                    3               12          13            0
0.540292               8                 7                       7                      8                    8                7            10                10                    3                9            11               10            14                    3               12          14            0
0.640298               9                 9                       8                      9                    8                7            11                11                    3                9            11               10            14                    4               13          15            0
0.740305               9                 9                       8                      9                    9                7            11                11                    3                9            11               11            15                    5               14          15            0
0.840312              10                10                       9                     10                   10                8            12                13                    3               11            11               11            15                    5               15          16            0
0.940318              11                11                      10                     11                   11                8            14                15                    5               11            12               11            16                    5               15          19            0
1.040325              12                12                      12                     13                   13                8            18                16                    7               12            13               11            17                    6               15          22            0
1.140332              13                13                      13                     13                   13                8            19                20                    7               12            13               12            19                    6               16          24            0
1.240338              14                14                      13                     14                   14                8            20                21                   10               12            14               12            19                    6               16          26            0
1.340345              14                14                      14                     14                   14               10            21                22                   10               15            17               12            19                    6               16          28            0
1.440352              15                15                      15                     14                   14               11            23                25                   10               17            19               14            20                    7               18          31            0
1.540358              15                16                      16                     15                   15               12            24                26                   10               19            19               14            22                    7               19          31            0
1.640365              17                17                      16                     17                   16               14            25                27                   10               20            20               15            23                    8               20          32            0
1.740371              17                18                      17                     17                   17               14            25                29                   10               21            22               15            27                   10               22          35            0
1.840378              17                19                      17                     17                   17               15            26                29                   11               21            22               16            29                   12               23          36            0
1.940385              17                19                      17                     17                   18               15            26                30                   11               22            22               16            29                   13               24          37            0
2.040391              18                19                      17                     17                   18               16            27                30                   12               22            24               16            32                   14               24          39            0
