Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
               couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                 14            5       22      64            22            1          61        8           29         207            0
1.001211                 14            5       22      64            22            1          62        8           29         207            0
1.002423                 14            5       23      65            22            1          62        8           30         207            0
1.003637                 14            5       23      66            22            1          62        8           30         207            0
1.004853                 14            5       23      66            22            1          62        8           30         207            0
1.006070                 14            5       23      67            22            1          62        8           30         207            0
1.007288                 14            5       23      67            22            1          62        8           30         207            0
1.008508                 15            5       23      67            22            1          62        8           30         207            0
1.009729                 15            5       23      67            22            1          62        8           30         207            0
1.010952                 15            5       23      67            22            1          62        8           30         207            0
1.012176                 15            5       23      67            22            1          62        8           30         207            0
1.013402                 15            5       23      68            22            1          62        8           30         207            0
1.014629                 15            5       23      68            22            1          62        8           30         207            0
1.015857                 15            5       23      68            22            1          62        8           30         207            0
1.017088                 15            5       23      68            22            1          62        8           30         207            0
1.018319                 15            5       23      68            22            1          62        8           30         207            0
1.019552                 15            5       23      68            22            1          62        8           30         207            0
1.020787                 15            6       23      68            22            1          62        8           30         207            0
1.022023                 15            6       23      68            22            1          62        8           30         207            0
1.023261                 15            6       23      68            22            1          62        8           30         207            0
1.024500                 15            6       23      68            22            1          62        8           30         207            0
1.025741                 15            6       23      68            22            1          62        8           30         207            0
1.026983                 15            6       23      68            22            1          62        8           30         207            0
1.028226                 15            6       23      68            22            1          62        8           30         207            0
1.029472                 15            6       23      68            22            1          62        8           30         207            0
1.030718                 15            6       23      68            22            1          62        8           30         207            0
1.031966                 15            6       23      69            22            1          62        8           30         207            0
1.033216                 15            6       23      69            22            1          62        8           30         207            0
1.034467                 15            6       23      69            22            1          62        8           30         207            0
1.035720                 15            6       23      69            22            1          62        8           30         207            0
1.036974                 15            6       23      69            22            1          62        8           30         207            0
1.038230                 15            6       23      69            22            1          62        8           30         207            0
1.039487                 15            6       23      69            22            1          62        8           30         207            0
1.040746                 15            6       23      69            22            1          62        8           30         207            0
1.042006                 15            6       23      69            22            1          62        8           30         207            0
1.043268                 15            6       23      69            22            1          62        8           30         207            0
1.044532                 15            6       23      69            22            1          62        8           30         207            0
1.045796                 15            6       23      69            22            1          62        8           30         207            0
1.047063                 15            6       23      69            22            1          62        8           30         207            0
1.048331                 15            6       23      69            22            1          62        8           30         207            0
1.049600                 15            6       23      69            22            1          62        8           32         207            0
1.050871                 15            6       23      69            22            1          62        8           32         207            0
1.052144                 15            6       23      69            22            1          62        8           32         207            0
1.053418                 15            6       23      69            22            1          62        8           32         207            0
1.054694                 16            6       23      69            22            1          62        8           32         207            0
1.055971                 16            6       23      69            22            1          62        8           32         207            0
1.057250                 16            6       23      69            22            1          62        8           32         207            0
1.058530                 16            6       23      69            22            1          62        8           32         207            0
1.059812                 16            6       23      69            22            1          62        8           32         207            0
1.061095                 16            6       23      69            22            1          62        8           32         207            0
1.062380                 16            6       23      69            22            1          62        8           32         207            0
1.063667                 16            6       23      69            22            1          62        8           32         207            0
1.064955                 16            6       23      69            22            1          62        8           32         207            0
1.066244                 16            6       23      69            22            1          62        8           33         207            0
1.067536                 16            6       23      69            22            1          62        8           33         207            0
1.068828                 16            6       23      70            22            1          62        8           33         207            0
1.070123                 16            6       23      70            22            1          62        8           33         207            0
1.071419                 16            6       23      70            22            1          62        8           34         207            0
1.072716                 16            6       23      70            22            1          62        8           34         207            0
1.074015                 16            6       23      70            22            1          62        8           34         207            0
1.075316                 16            6       23      71            22            1          62        8           34         207            0
1.076618                 16            6       23      71            22            1          62        8           34         207            0
