Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               0            0        0       0             0            0           1        0            0           1            0
0.096009               0            0        0       2             0            0           1        0            0           3            0
0.187017               0            0        0       4             0            0           1        1            2           6            0
0.278026               0            0        0      13             0            0           1        3            3          17            0
0.369034               0            3        0      24             0            0           1        3            4          27            0
0.460043               0            3        1      33             0            0           1        3           15          37            0
0.551052               0            5        2      36             0            1           1        3           21          42            0
0.642060               0            7        3      38             1            1           1        3           30          45            0
0.733069               0            8        3      40             1            1           1        3           33          46            0
0.824077               0            8        4      40             2            1           1        3           34          46            0
0.915086               0            8        4      43             2            1           1        3           35          47            0
1.006095               0            8        4      45             2            1           6        3           35          49            0
1.097103               0            8        6      46             2            1          10        3           37          52            0
1.188112               0           10        6      48             2            1          10        3           37          53            0
1.279120               0           11        6      48             2            2          10        4           38          53            0
1.370129               0           11        7      52             2            2          10        4           41          57            0
1.461138               0           11        7      53             3            2          10        4           41          58            0
1.552146               0           11        7      54             3            2          10        4           41          58            0
1.643155               0           11        7      56             3            2          10        4           44          60            0
1.734163               0           11        8      58             5            3          10        4           46          62            0
1.825172               0           12        8      62             6            3          10        4           46          66            0
1.916181               0           14       10      63             7            3          10        5           47          67            0
2.007189               0           16       10      64             7            3          13        6           48          68            0
2.098198               0           16       10      64             7            3          16        7           48          68            0
2.189206               0           16       12      64             7            3          16        7           49          68            0
2.280215               0           17       12      65             7            3          16        7           50          70            0
2.371224               0           17       13      65             7            3          16        7           52          70            0
2.462232               0           17       14      65             7            3          16        7           53          70            0
2.553241               0           17       14      66             8            3          16        7           54          70            0
2.644249               0           19       14      67             9            3          16        9           56          71            0
2.735258               0           20       14      67            10            3          16        9           56          71            0
2.826267               0           21       14      67            10            3          16        9           56          72            0
2.917275               0           22       14      67            10            3          16        9           56          72            0
3.008284               0           22       14      67            10            3          16        9           58          74            0
3.099292               0           22       14      67            11            3          16        9           58          74            0
