Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               6            0        0       0             9            0          53        4            0          53            0
0.096009              24           14       38      30            26            6          54       19           27          68            5
0.187017              29           32       48      34            36           13          54       23           43          76            6
0.278026              32           39       51      45            39           15          54       28           52          93            6
0.369034              36           45       55      56            41           17          54       35           56         107            6
0.460043              37           47       60      68            42           19          54       40           72         122            7
0.551052              37           48       65      73            45           19          54       45           78         125            7
0.642060              38           51       69      75            50           19          54       45           87         127            7
0.733069              39           52       70      77            51           21          54       47           91         128            9
0.824077              44           53       70      77            54           22          54       47           92         129            9
0.915086              45           54       70      79            60           24          54       49           93         134            9
1.006095              46           54       72      80            61           25          70       50           94         137            9
1.097103              47           54       73      80            63           27          75       50           96         139            9
1.188112              48           55       75      82            64           29          75       51           97         141           10
1.279120              51           56       75      82            65           29          75       52           98         142           10
1.370129              52           56       77      86            66           29          75       52          101         146           10
1.461138              52           56       80      87            68           29          75       53          102         147           11
1.552146              52           56       83      88            69           29          75       53          102         148           12
1.643155              53           56       84      89            71           30          75       54          105         151           12
1.734163              53           57       86      89            72           30          75       54          106         151           12
1.825172              53           58       86      92            73           30          75       54          107         154           12
1.916181              54           60       87      93            74           31          75       54          107         155           12
2.007189              55           61       87      94            75           31          80       55          108         156           13
2.098198              56           61       87      94            75           33          83       55          108         156           14
2.189206              56           61       88      94            75           33          83       56          110         156           14
2.280215              59           62       88      94            75           33          83       56          111         157           14
2.371224              59           62       89      94            75           33          83       56          113         157           14
2.462232              59           62       90      94            75           34          83       56          114         157           14
2.553241              59           63       91      95            76           34          83       56          115         157           14
2.644249              59           66       92      97            77           34          83       58          117         159           14
2.735258              59           67       92      97            78           34          83       60          117         159           14
2.826267              60           67       92      97            78           34          83       60          117         159           14
2.917275              60           67       93      97            78           34          83       60          117         159           14
3.008284              60           67       93      97            78           35          83       61          118         160           14
3.099292              60           67       93      97            79           35          84       61          118         160           14
3.190301              60           68       94      98            80           35          84       61          119         162           14
3.281310              61           69       94      98            80           35          84       61          122         162           14
3.372318              63           69       94      99            80           36          84       62          122         162           14
3.463327              64           71       96      99            81           37          84       63          123         162           15
3.554335              64           71       97      99            82           37          84       63          123         163           15
3.645344              64           71       97      99            83           38          84       64          123         163           16
3.736353              64           71       97      99            83           38          84       65          124         163           16
3.827361              64           72       97      99            84           38          84       65          125         164           16
3.918370              64           72       99      99            85           38          84       65          125         164           16
4.009378              64           72      101      99            87           38          87       65          125         165           16
4.100387              64           72      101     100            87           38          87       65          125         165           16
4.191396              64           73      103     100            88           38          88       66          126         165           16
4.282404              64           74      103     100            88           38          88       67          126         165           16
