Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
              couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                17            3       37      82            30            0          63       18           33         265            0
1.001125                17            3       37      82            30            0          63       18           33         265            0
1.002250                17            3       37      82            30            0          63       18           33         265            0
1.003377                17            3       37      83            30            0          63       18           33         265            0
1.004506                17            3       37      83            30            0          63       18           33         265            0
1.005635                17            3       37      84            30            0          63       18           33         265            0
1.006766                17            3       38      84            30            0          63       18           33         265            0
1.007898                17            3       38      84            30            0          63       18           33         265            0
1.009032                17            3       38      84            30            0          63       18           33         265            0
1.010167                17            3       38      84            30            0          63       18           34         265            0
1.011303                17            3       38      84            30            0          63       18           34         265            0
1.012440                17            3       38      84            30            0          63       18           34         265            0
1.013578                17            3       38      85            30            0          63       18           34         265            0
1.014718                17            3       38      85            30            0          63       18           34         265            0
1.015859                17            3       38      85            30            0          63       18           34         265            0
1.017002                17            3       38      85            30            0          63       18           34         265            0
1.018145                17            3       38      85            30            0          63       18           34         265            0
1.019290                17            3       38      85            30            0          63       18           34         265            0
1.020436                17            3       39      85            30            0          63       18           34         265            0
1.021584                17            3       39      85            30            0          63       18           34         265            0
1.022733                17            3       39      85            30            0          63       18           34         265            0
1.023883                17            3       39      85            30            0          63       18           34         265            0
1.025034                17            3       39      85            30            0          63       18           34         265            0
1.026187                17            3       39      85            30            0          63       18           34         265            0
1.027341                17            3       39      85            30            0          63       18           34         265            0
1.028496                17            3       39      85            30            0          63       18           34         265            0
1.029653                17            3       39      85            30            0          63       18           34         265            0
1.030811                17            3       39      85            30            0          63       18           35         265            0
1.031970                17            3       39      86            30            0          63       18           35         265            0
1.033130                17            3       39      86            30            0          63       18           35         265            0
1.034292                17            3       39      86            30            0          63       18           35         265            0
1.035455                17            3       39      86            30            0          63       18           35         265            0
1.036620                17            3       39      86            30            0          63       18           35         265            0
1.037786                17            3       39      86            30            0          63       18           35         265            0
1.038953                17            3       39      86            30            0          63       18           35         265            0
1.040121                17            3       39      86            30            0          63       18           35         265            0
1.041291                17            3       39      86            30            0          63       18           35         265            0
1.042462                17            3       39      86            30            0          63       18           35         265            0
1.043634                17            3       39      86            30            0          63       18           35         265            0
1.044807                17            3       39      86            30            0          63       18           35         265            0
1.045982                17            3       39      86            30            0          63       18           35         265            0
1.047159                17            3       39      86            30            0          63       18           35         265            0
1.048336                17            3       39      86            30            0          63       18           35         265            0
1.049515                17            3       39      86            30            0          63       18           37         265            0
1.050695                17            3       39      86            30            0          63       18           37         265            0
1.051877                17            3       39      86            30            0          63       18           37         265            0
1.053060                17            3       39      86            30            0          63       18           37         265            0
1.054244                18            3       39      86            30            0          63       18           37         265            0
1.055430                18            3       39      86            30            0          63       18           37         265            0
1.056616                18            3       39      86            30            0          63       18           37         265            0
1.057805                18            3       39      86            30            0          63       18           37         265            0
1.058994                18            3       39      86            30            0          63       18           37         265            0
1.060185                18            3       39      86            30            0          63       18           37         265            0
1.061377                18            3       39      86            30            0          63       18           37         265            0
1.062571                18            3       39      86            30            0          63       18           37         265            0
1.063766                18            3       39      86            30            0          63       18           37         265            0
1.064962                18            3       39      86            30            0          63       18           37         265            0
1.066160                18            3       39      86            30            0          63       18           37         265            0
1.067359                18            3       39      86            30            0          63       18           37         265            0
1.068559                18            3       39      87            30            0          63       18           37         265            0
1.069760                18            3       39      87            30            0          63       18           37         265            0
1.070963                18            3       39      87            30            0          63       18           37         265            0
1.072168                18            3       39      87            30            0          63       18           38         265            0
1.073374                18            3       39      87            30            0          63       18           39         265            0
1.074581                18            3       39      88            30            0          63       18           39         265            0
1.075789                18            3       39      88            30            0          63       18           40         265            0
1.076999                18            3       39      88            30            0          63       18           40         265            0
1.078210                18            3       39      89            30            0          63       18           40         265            0
1.079422                18            3       39      89            30            0          63       18           41         265            0
1.080636                18            3       39      89            30            0          63       18           41         265            0
1.081851                18            3       39      89            30            0          63       18           41         265            0
1.083068                18            3       39      90            30            0          63       18           42         265            0
