Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               6            0        0       0             9            0          52        4            0          52            0
0.095630              24            9       38      30            26            6          53       19           18          68            5
0.186261              29           18       49      34            36            9          53       24           30          77            6
0.276891              32           23       51      44            39            9          53       29           35          89            6
0.367521              36           24       55      57            41            9          53       36           37         104            6
0.458151              37           25       60      68            42           11          53       41           52         119            6
0.548782              37           25       65      74            45           11          53       45           60         123            6
0.639412              38           26       69      76            50           11          53       46           70         127            6
0.730042              39           27       70      78            51           12          53       48           73         128            8
0.820672              44           27       71      78            54           13          53       48           74         129            8
0.911303              45           27       71      81            59           13          53       49           75         134            8
1.001933              46           27       73      84            61           13          68       51           76         139            8
1.092563              47           27       74      85            63           15          75       51           78         142            8
1.183193              47           28       76      87            64           17          75       52           79         144            8
1.273824              51           28       76      87            65           17          75       53           81         144            9
1.364454              52           28       78      90            66           17          75       53           84         147            9
1.455084              52           28       80      92            68           17          75       54           85         149            9
1.545714              52           28       83      93            69           17          75       54           85         151           11
1.636345              53           28       85      95            71           17          75       55           87         155           11
1.726975              53           29       87      96            73           17          75       55           89         156           11
1.817605              53           30       87     101            73           17          75       55           91         161           11
1.908236              54           32       88     102            75           18          75       55           92         162           11
1.998866              55           33       89     103            76           18          75       55           93         162           12
2.089496              56           33       89     103            76           20          84       57           93         163           13
2.180126              56           33       91     103            76           20          84       58           95         163           13
2.270757              58           34       91     104            76           20          84       58           96         165           13
2.361387              59           34       92     104            76           20          84       58           98         165           13
2.452017              59           34       93     104            76           20          84       58           99         165           13
2.542647              59           35       94     105            77           20          84       58          100         165           13
2.633278              59           38       95     107            78           20          84       59          101         168           13
2.723908              59           39       96     107            80           20          84       63          102         170           13
2.814538              60           39       96     107            80           20          84       63          102         170           13
2.905168              60           39       97     107            80           20          84       63          102         170           13
2.995799              60           39       97     107            80           21          84       64          103         171           13
3.086429              60           39       97     107            81           21          85       64          104         172           13
3.177059              60           39       97     108            82           21          85       64          104         173           13
3.267689              61           39       98     108            82           21          85       64          107         173           13
3.358320              63           40       98     109            82           21          85       64          107         173           13
3.448950              64           41      100     110            83           21          85       66          108         173           14
3.539580              64           42      101     110            84           21          85       66          108         174           14
3.630211              64           42      101     110            84           22          85       67          108         174           14
3.720841              64           42      101     110            85           22          85       68          108         174           14
3.811471              64           43      101     110            86           22          85       68          110         176           14
3.902101              64           43      103     110            87           22          85       68          111         177           14
3.992732              64           43      105     110            89           22          85       68          111         178           14
4.083362              64           44      105     111            89           22          89       68          111         180           14
4.173992              64           45      105     111            89           22          90       69          112         180           14
4.264622              64           46      105     111            91           22          90       70          112         181           14
4.355253              64           46      105     111            91           22          90       71          112         181           14
4.445883              64           46      105     112            93           22          90       71          113         181           14
4.536513              64           46      105     112            93           22          90       71          113         181           14
4.627143              64           46      105     113            94           22          90       71          114         183           14
4.717774              64           46      105     114            95           22          90       71          114         184           14
4.808404              64           46      105     114            97           23          90       71          114         185           14
4.899034              64           47      105     114            98           23          90       71          114         185           14
4.989664              65           47      105     114            98           23          90       71          115         185           14
5.080295              65           47      105     114            98           23          95       71          115         186           14
5.170925              65           47      105     114            99           23          95       73          115         186           14
5.261555              65           47      105     115            99           23          95       73          115         187           14
5.352186              65           47      105     115            99           23          95       73          116         187           14
5.442816              66           47      105     116            99           23          95       73          116         187           14
5.533446              66           47      105     116           100           23          95       73          116         188           14
5.624076              66           47      108     116           101           23          95       74          116         189           14
5.714707              66           47      108     116           101           23          95       74          118         190           14
5.805337              67           47      110     116           102           23          95       74          118         192           14
5.895967              69           47      112     116           102           23          95       74          118         192           14
5.986597              69           47      115     116           102           23          95       74          118         192           14
6.077228              69           48      115     116           102           23          97       74          118         192           14
6.167858              69           48      115     116           102           24          98       74          118         192           14
6.258488              69           48      115     116           102           24          98       74          118         192           14
6.349118              69           48      116     116           102           24          98       74          119         192           14
6.439749              69           48      116     116           103           24          98       74          119         192           14
6.530379              69           48      117     116           103           24          98       74          119         193           14
6.621009              69           49      117     116           103           25          98       74          119         193           15
6.711639              69           50      117     116           103           25          98       74          119         194           15
6.802270              69           50      118     116           103           25          98       74          120         194           15
6.892900              69           50      118     116           104           25          98       74          120         195           15
6.983530              70           50      119     116           104           25          98       74          120         196           15
7.074161              70           50      119     116           104           25          98       74          120         196           15
7.164791              71           50      120     116           104           25          98       74          120         196           16
7.255421              71           50      120     116           105           25          98       74          120         196           16
7.346051              71           50      120     117           105           26          98       74          121         197           16
7.436682              72           51      120     117           105           26          98       74          121         197           16
7.527312              72           51      120     117           106           26          98       74          122         197           16
7.617942              72           51      120     117           106           26          98       74          122         197           16
7.708572              72           52      121     117           106           27          98       74          122         197           16
7.799203              72           52      121     118           106           27          98       74          122         198           16
7.889833              72           52      121     118           107           28          98       76          122         198           16
7.980463              72           54      122     119           108           28          98       77          122         198           16
8.071093              72           54      123     119           108           28         101       77          122         200           16
8.161724              72           54      123     119           108           28         101       77          122         200           16
8.252354              72           54      123     119           108           28         101       77          123         200           16
8.342984              73           55      124     119           108           28         101       77          123         201           16
8.433614              73           55      124     119           108           28         101       77          123         201           16
8.524245              73           55      124     119           109           28         101       78          123         202           16
8.614875              73           55      124     119           109           28         101       78          124         202           16
8.705505              73           55      125     120           109           28         101       78          124         204           16
8.796136              73           55      125     120           109           28         101       78          124         204           16
8.886766              74           55      128     120           109           28         101       78          124         204           16
8.977396              74           55      128     120           109           29         101       78          124         204           16
9.068026              74           55      130     120           110           29         104       78          125         206           16
9.158657              74           55      130     121           110           29         104       78          125         207           16
9.249287              74           55      130     122           111           29         104       78          125         208           16
9.339917              74           55      130     122           111           29         104       78          125         208           16
9.430547              74           55      130     122           112           29         104       78          125         208           16
9.521178              74           56      130     122           112           29         104       78          125         208           16
9.611808              74           56      131     122           112           29         104       78          126         208           16
9.702438              74           56      132     122           112           29         104       78          127         208           16
9.793068              74           56      132     122           113           29         104       78          127         208           16
9.883699              74           56      132     122           113           29         104       78          127         208           16
9.974329              74           57      132     122           113           29         104       79          127         208           16
10.064959             75           57      133     122           113           29         104       79          127         208           16
10.155589             75           57      134     122           113           29         104       79          127         209           16
10.246220             75           58      134     122           114           29         104       79          127         209           16
10.336850             75           58      134     122           114           29         104       79          127         209           16
10.427480             75           58      134     122           114           29         104       79          127         209           16
10.518111             75           58      134     122           114           29         104       79          127         209           16
10.608741             75           58      134     122           114           29         104       79          127         209           16
10.699371             75           58      134     122           114           30         104       79          127         209           16
10.790001             75           58      134     122           114           30         104       79          127         209           16
10.880632             75           58      135     122           114           33         104       79          127         209           16
10.971262             75           58      136     122           114           35         104       79          127         209           16
11.061892             75           58      136     122           114           37         106       79          127         209           16
11.152522             75           58      137     122           114           45         106       79          128         210           16
11.243153             75           58      137     123           114           48         106       79          128         210           16
11.333783             75           58      137     123           114           52         106       79          128         210           16
11.424413             75           58      137     123           114           55         106       79          129         211           16
11.515043             75           58      138     123           114           56         106       79          129         211           16
11.605674             76           58      138     123           114           58         106       79          129         211           17
11.696304             76           58      139     123           114           58         106       79          129         211           17
11.786934             76           58      139     123           115           58         106       81          129         212           17
11.877564             76           58      139     123           115           58         106       81          129         212           17
11.968195             76           58      139     123           115           58         106       81          130         213           17
12.058825             76           58      139     123           116           58         106       81          130         213           17
12.149455             76           58      139     123           116           58         106       81          130         213           17
12.240086             76           58      140     123           116           58         106       81          130         213           17
12.330716             76           59      140     123           116           58         106       81          131         214           17
12.421346             76           59      140     123           116           58         106       81          131         214           17
12.511976             76           59      140     123           116           58         106       81          131         214           17
12.602607             76           60      141     123           116           58         106       82          131         214           17
12.693237             76           61      141     123           118           58         106       82          131         214           17
12.783867             76           61      141     123           118           59         106       82          131         214           17
12.874497             76           61      141     123           119           59         106       82          131         214           17
12.965128             76           61      141     123           119           59         106       82          131         214           17
13.055758             76           62      141     123           119           59         106       82          131         214           17
13.146388             76           62      141     123           119           59         106       82          131         214           17
13.237018             76           62      141     123           120           59         106       82          131         214           17
13.327649             76           63      141     123           120           59         106       82          131         214           17
13.418279             76           63      142     123           121           59         106       82          131         214           17
13.508909             76           63      142     123           121           59         106       82          132         214           17
13.599539             76           63      142     123           123           59         106       82          132         214           17
13.690170             76           63      142     123           123           59         106       82          132         214           17
13.780800             76           63      142     124           123           59         106       82          132         214           17
13.871430             76           63      143     124           123           59         106       82          133         215           17
13.962061             76           64      143     126           123           59         106       82          133         217           17
14.052691             77           64      145     126           125           59         108       83          133         218           17
14.143321             77           64      145     126           125           59         108       83          133         218           17
14.233951             77           64      145     126           125           59         108       83          133         218           17
14.324582             77           64      145     126           125           59         108       83          133         218           17
14.415212             77           64      145     126           125           59         108       83          133         218           17
14.505842             77           65      145     126           126           59         108       83          133         218           17
14.596472             77           65      145     126           126           59         108       83          133         218           17
14.687103             77           65      146     126           126           59         108       83          133         218           17
14.777733             77           65      147     126           126           59         108       83          133         218           17
14.868363             77           65      147     126           126           59         108       84          133         218           17
14.958993             77           65      147     126           126           59         108       84          133         218           17
15.049624             77           66      147     127           126           60         110       84          133         220           17
15.140254             77           66      148     127           126           60         110       84          133         220           17
15.230884             77           67      148     127           126           60         110       85          133         220           17
15.321514             77           68      148     127           126           60         110       85          133         220           17
15.412145             77           68      148     127           126           60         110       85          133         220           17
15.502775             77           68      148     127           126           61         110       85          133         220           17
15.593405             77           68      149     127           126           62         110       85          133         220           17
15.684036             77           68      150     127           126           62         110       85          133         220           17
15.774666             77           68      150     127           126           63         110       85          133         220           17
15.865296             77           68      151     127           126           63         110       85          133         220           17
15.955926             77           68      151     127           126           63         110       85          133         220           17
16.046557             77           68      152     127           126           63         110       85          133         220           17
16.137187             77           68      152     127           126           63         110       85          133         220           17
16.227817             77           69      153     127           126           63         110       85          133         220           17
16.318447             77           69      153     127           126           63         110       85          133         220           17
16.409078             77           69      153     127           126           63         110       85          133         220           17
16.499708             77           69      153     127           126           63         110       85          133         220           17
16.590338             77           69      153     127           126           63         110       85          133         220           17
16.680968             77           70      153     127           126           63         110       86          133         220           17
16.771599             77           70      153     127           126           63         110       86          133         220           17
16.862229             77           71      154     127           126           63         110       86          133         220           17
16.952859             77           71      154     127           126           63         110       86          133         220           17
17.043489             77           72      154     127           126           63         112       86          133         220           17
17.134120             77           72      154     127           126           64         112       86          134         220           17
17.224750             77           72      154     127           128           64         112       86          134         221           17
17.315380             77           72      154     127           128           64         112       86          134         221           17
17.406011             77           72      154     127           128           64         112       86          134         221           17
17.496641             77           73      154     128           128           64         112       86          134         221           17
17.587271             77           74      154     128           128           64         112       86          134         221           17
17.677901             77           74      154     128           128           64         112       86          134         221           17
17.768532             77           74      154     128           128           64         112       86          134         221           17
17.859162             77           74      154     128           128           64         112       86          134         221           17
17.949792             77           74      154     128           128           64         112       86          134         221           17
18.040422             77           74      154     128           128           64         113       86          134         221           17
18.131053             77           74      154     128           128           64         113       86          134         221           17
18.221683             77           74      155     128           129           64         113       87          134         222           17
18.312313             77           74      155     128           129           64         113       87          134         222           17
18.402943             77           74      155     128           129           64         113       87          134         222           17
18.493574             77           74      155     128           129           64         113       87          134         222           17
18.584204             77           74      156     128           129           64         113       87          134         222           17
18.674834             77           74      156     128           129           64         113       87          134         222           17
18.765464             77           74      156     128           129           64         113       87          134         222           17
18.856095             77           75      156     128           129           64         113       87          134         222           17
18.946725             77           75      156     128           129           64         113       87          134         222           17
19.037355             77           75      156     128           129           64         115       87          134         222           17
19.127985             77           76      156     128           129           64         115       87          134         222           17
19.218616             77           76      156     128           129           64         115       87          134         222           17
19.309246             77           76      156     128           129           64         115       87          134         222           17
19.399876             77           76      156     128           129           64         115       87          134         222           17
19.490507             77           76      156     128           129           64         115       87          134         222           17
19.581137             77           76      156     128           129           64         115       87          134         222           17
19.671767             77           76      156     128           129           64         115       87          134         222           17
19.762397             77           76      156     128           129           64         115       87          135         222           17
19.853028             77           76      156     128           129           64         115       88          135         222           17
19.943658             77           76      156     128           129           64         115       88          135         222           17
20.034288             77           76      156     128           129           65         116       88          135         223           17
20.124918             77           77      156     128           129           65         116       88          135         223           17
