Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
              couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                14            2       37      87            31            0          70       20           31         273            0
1.001125                14            2       38      87            32            0          71       22           31         273            0
1.002250                14            2       38      87            32            0          71       22           33         273            0
1.003377                14            2       38      89            32            0          71       22           33         273            0
1.004506                15            2       38      89            32            0          72       22           33         273            0
1.005635                15            2       38      90            32            0          72       22           33         273            0
1.006766                15            2       39      90            32            0          72       22           33         273            0
1.007898                15            2       39      90            32            0          72       22           33         273            0
1.009032                15            2       39      90            32            0          72       22           33         273            0
1.010167                15            2       39      90            32            0          72       22           34         273            0
1.011303                15            2       39      90            32            0          72       22           34         273            0
1.012440                15            2       39      90            32            0          72       22           34         273            0
1.013578                15            2       39      91            32            0          72       22           34         273            0
1.014718                15            2       39      91            32            0          72       22           34         273            0
1.015859                15            2       39      91            32            0          72       22           34         273            0
1.017002                15            2       39      91            32            0          72       22           34         273            0
1.018145                15            2       39      91            32            0          72       22           34         273            0
1.019290                15            2       39      91            32            0          72       22           34         273            0
1.020436                15            2       40      91            32            0          72       22           34         273            0
1.021584                15            2       40      91            32            0          72       22           34         273            0
1.022733                15            2       40      91            32            0          72       22           34         273            0
1.023883                15            2       40      91            32            0          72       22           34         273            0
1.025034                15            2       40      91            32            0          72       22           34         273            0
1.026187                15            2       40      91            32            0          72       22           34         273            0
1.027341                15            2       40      91            32            0          72       22           34         273            0
1.028496                15            2       40      91            32            0          72       22           34         273            0
1.029653                15            2       40      91            32            0          72       22           34         273            0
1.030811                15            2       40      91            32            0          72       22           35         273            0
1.031970                15            2       40      92            32            0          72       22           35         273            0
1.033130                15            2       40      92            32            0          72       22           35         273            0
1.034292                15            2       40      92            32            0          72       22           35         273            0
1.035455                15            2       40      92            32            0          72       22           35         273            0
1.036620                15            2       40      92            32            0          72       22           35         273            0
1.037786                15            2       40      92            32            0          72       22           35         273            0
1.038953                15            2       40      92            32            0          72       22           35         273            0
1.040121                15            2       40      92            32            0          72       22           35         273            0
1.041291                15            2       40      92            32            0          72       22           35         273            0
1.042462                15            2       40      92            32            0          72       22           35         273            0
1.043634                15            2       40      92            32            0          72       22           35         273            0
1.044807                15            2       40      92            32            0          72       22           35         273            0
1.045982                15            2       40      92            32            0          72       22           35         273            0
1.047159                15            2       40      92            32            0          72       22           35         273            0
1.048336                15            2       40      92            32            0          72       22           35         273            0
1.049515                15            2       40      92            32            0          72       22           37         273            0
1.050695                15            2       40      92            32            0          72       22           37         273            0
1.051877                15            2       40      92            32            0          72       22           37         273            0
1.053060                15            2       40      92            32            0          72       22           37         273            0
1.054244                16            2       40      92            32            0          72       22           37         273            0
1.055430                16            2       40      92            32            0          72       22           37         273            0
1.056616                16            2       40      92            32            0          72       22           37         273            0
1.057805                16            2       40      92            32            0          72       22           37         273            0
1.058994                16            2       40      92            32            0          72       22           37         273            0
1.060185                16            2       40      92            32            0          72       22           37         273            0
1.061377                16            2       40      92            32            0          72       22           37         273            0
1.062571                16            2       40      92            32            0          72       22           37         273            0
1.063766                16            2       40      92            32            0          72       22           37         273            0
1.064962                16            2       40      92            32            0          72       22           37         273            0
1.066160                16            2       40      92            32            0          72       22           37         273            0
1.067359                16            2       40      92            32            0          72       22           37         273            0
1.068559                16            2       40      93            32            0          72       22           37         273            0
1.069760                16            2       40      93            32            0          72       22           37         273            0
1.070963                16            2       40      93            32            0          72       22           37         273            0
1.072168                16            2       40      93            32            0          72       22           38         273            0
1.073374                16            2       40      93            32            0          72       22           39         273            0
1.074581                16            2       40      94            32            0          72       22           39         273            0
1.075789                16            2       40      94            32            0          72       22           39         273            0
1.076999                16            2       40      94            32            0          72       22           39         273            0
1.078210                16            2       40      95            32            0          72       22           39         273            0
1.079422                16            2       40      95            32            0          72       22           40         273            0
1.080636                16            2       40      95            32            0          72       22           40         273            0
1.081851                16            2       40      95            32            0          72       22           40         273            0
1.083068                16            2       40      96            32            0          72       22           41         273            0
1.084286                16            2       40      96            32            0          72       22           41         273            0
1.085505                16            2       40      96            32            0          72       22           41         273            0
1.086726                16            2       40      96            32            0          72       22           41         273            0
1.087948                16            2       40      96            32            0          72       22           41         273            0
1.089172                16            2       40      96            32            0          72       22           41         273            0
1.090396                16            2       40      96            32            0          72       22           41         273            0
1.091623                16            2       40      96            32            0          72       22           41         273            0
1.092850                16            2       40      96            32            0          72       22           41         273            0
