Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               6            0        0       0             9            0          53        4            0          53            0
0.096009              24           14       38      30            26            6          54       19           27          68            5
0.187017              29           33       48      34            36           14          54       23           46          76            6
0.278026              32           41       51      45            39           17          54       28           55          93            6
0.369034              36           47       55      56            41           20          54       35           59         107            6
0.460043              37           49       60      68            42           22          54       40           75         122            7
0.551052              37           50       65      73            45           22          54       45           81         125            7
0.642060              38           54       69      75            50           22          54       45           90         128            7
0.733069              39           56       70      77            51           24          54       47           94         130            9
0.824077              44           57       70      77            54           25          54       47           95         131            9
0.915086              45           58       70      79            60           27          54       49           96         136            9
1.006095              46           58       72      80            61           29          70       50           97         139           10
1.097103              47           58       73      80            63           31          75       50           99         141           10
1.188112              48           59       75      82            64           33          75       51          100         143           11
1.279120              51           60       75      82            65           33          75       52          101         144           11
1.370129              52           60       77      86            66           33          75       52          104         148           11
1.461138              52           60       80      87            68           33          75       53          105         149           12
1.552146              52           60       83      88            69           33          75       53          105         150           13
1.643155              53           60       84      89            71           34          75       54          108         153           13
1.734163              53           61       86      89            72           34          75       54          109         153           13
1.825172              53           62       86      92            73           34          75       54          110         156           13
1.916181              54           65       87      93            74           35          75       54          110         157           13
2.007189              55           66       87      94            75           35          80       55          111         157           14
2.098198              56           66       87      94            75           37          83       55          111         157           15
2.189206              56           66       88      94            75           37          83       56          113         157           15
2.280215              59           67       88      94            75           37          83       56          114         158           15
2.371224              59           67       89      94            75           37          83       56          116         158           15
2.462232              59           67       90      94            75           38          83       56          117         158           15
2.553241              59           68       91      95            76           38          83       56          118         158           15
2.644249              59           71       92      97            77           38          83       58          120         160           15
2.735258              59           72       92      97            78           38          83       60          120         160           15
2.826267              60           72       92      97            78           38          83       60          120         160           15
2.917275              60           72       93      97            78           38          83       60          120         160           15
3.008284              60           72       93      97            78           39          83       61          121         161           15
3.099292              60           72       93      97            79           39          84       61          121         161           15
3.190301              60           73       94      98            80           39          84       61          122         163           15
3.281310              61           74       94      98            80           39          84       61          125         163           15
3.372318              63           74       94      99            80           40          84       62          125         163           15
3.463327              64           76       96      99            81           41          84       63          126         163           16
3.554335              64           76       97      99            82           41          84       63          126         164           16
3.645344              64           76       97      99            83           42          84       64          126         164           17
3.736353              64           76       97      99            83           42          84       65          127         164           17
3.827361              64           77       97      99            84           42          84       65          128         165           17
3.918370              64           77       99      99            85           42          84       65          128         165           17
4.009378              64           77      101      99            87           42          87       65          128         166           17
4.100387              64           77      101     100            87           42          87       65          128         166           17
4.191396              64           78      103     100            88           42          88       66          129         166           17
4.282404              64           79      103     100            88           42          88       67          129         166           17
