Absolute performance profile for SolverTime
Filter: gap <= 10.0% and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               6            0        0       0             9            0          52        4            0          52            0
0.096009              24            9       38      30            26            6          53       19           18          68            5
0.187017              29           18       49      34            36            9          53       24           30          77            6
0.278026              32           23       51      45            39            9          53       29           35          90            6
0.369034              36           24       55      57            41           10          53       36           37         104            6
0.460043              37           25       60      69            42           11          53       41           53         119            6
0.551052              37           25       65      74            45           11          53       46           60         123            6
0.642060              38           27       69      76            50           11          53       46           70         127            6
0.733069              39           28       70      78            51           12          53       48           73         128            8
0.824077              44           28       71      78            54           13          53       48           74         129            8
0.915086              45           28       71      82            60           13          53       50           75         135            8
1.006095              46           28       73      84            61           13          70       51           76         139            8
1.097103              47           29       75      85            63           15          75       51           78         142            8
1.188112              48           30       77      87            64           17          75       52           79         144            9
1.279120              51           30       77      87            65           17          75       53           81         144            9
1.370129              52           30       79      91            66           17          75       53           84         148            9
1.461138              52           30       82      92            68           17          75       54           85         149           10
1.552146              52           30       85      93            69           17          75       54           85         151           11
1.643155              53           30       86      95            71           17          75       55           88         155           11
1.734163              53           31       88      97            73           17          75       55           90         157           11
1.825172              53           32       88     101            75           17          75       55           91         161           11
1.916181              54           34       90     102            76           18          75       56           92         162           11
2.007189              55           35       90     103            77           18          81       57           93         163           12
2.098198              56           35       91     103            77           20          84       58           93         164           13
2.189206              56           35       93     103            77           20          84       59           96         165           13
2.280215              59           37       93     104            77           20          84       59           97         168           13
2.371224              59           37       94     104            77           20          84       59           99         168           13
2.462232              59           38       95     104            77           20          84       59          101         168           13
2.553241              59           39       96     105            78           20          84       60          102         169           13
2.644249              59           42       97     107            80           20          84       62          104         171           13
2.735258              59           43       98     107            81           20          84       64          104         173           13
2.826267              60           43       98     107            81           20          84       64          104         173           13
2.917275              60           44       99     107            81           20          84       64          104         173           13
3.008284              60           44       99     107            81           21          84       65          106         175           13
3.099292              60           44       99     107            82           21          85       65          106         175           13
3.190301              60           44      100     108            83           21          85       65          106         176           13
3.281310              61           45      100     108            83           21          85       65          109         176           13
3.372318              63           45      100     109            83           21          85       66          109         176           13
3.463327              64           47      102     110            84           21          85       67          110         176           14
3.554335              64           47      103     110            85           21          85       67          110         177           14
3.645344              64           47      103     110            86           22          85       68          110         177           14
3.736353              64           47      103     110            86           22          85       69          110         177           14
3.827361              64           48      103     110            87           22          85       69          112         179           14
3.918370              64           48      105     110            88           22          85       69          113         180           14
4.009378              64           49      107     110            90           22          89       69          113         183           14
4.100387              64           49      107     111            90           22          89       69          113         183           14
4.191396              64           50      109     111            92           22          90       70          114         183           14
4.282404              64           51      109     111            92           22          90       72          114         183           14
4.373413              64           52      109     111            93           22          90       72          114         183           14
4.464421              64           52      109     112            94           22          90       72          115         183           14
4.555430              64           52      109     113            94           22          90       72          115         184           14
4.646439              64           52      109     113            95           22          90       72          116         185           14
4.737447              64           52      109     114            96           22          90       72          116         186           14
4.828456              64           52      109     114            98           23          90       72          116         187           14
4.919464              65           53      109     114            99           23          90       72          116         187           14
5.010473              65           55      109     114            99           23          94       72          117         190           14
5.101482              65           55      109     114            99           23          95       72          117         190           14
5.192490              65           55      109     114           100           23          95       74          117         190           14
5.283499              65           55      109     115           100           23          95       74          117         191           14
5.374507              65           55      109     115           100           23          95       74          118         191           14
5.465516              66           55      109     116           100           23          95       74          118         191           14
5.556525              66           55      110     116           101           23          95       74          118         193           14
5.647533              66           55      112     116           102           23          95       75          118         193           14
5.738542              66           55      112     116           102           23          95       75          120         194           14
5.829550              68           55      115     116           103           23          95       75          120         196           14
5.920559              69           55      116     116           103           23          95       75          120         196           14
6.011568              69           56      119     116           103           23          97       75          120         196           14
6.102576              69           56      119     116           103           23          98       75          120         196           14
6.193585              69           56      119     116           103           24          98       75          120         196           14
6.284593              69           56      119     116           103           24          98       75          120         196           14
6.375602              69           56      120     116           104           24          98       75          121         196           14
6.466611              69           56      120     116           104           24          98       75          121         196           14
6.557619              69           56      121     116           104           24          98       75          121         197           14
6.648628              69           57      121     116           104           25          98       75          121         197           15
6.739636              69           58      121     116           104           25          98       75          121         198           15
6.830645              69           58      122     116           105           26          98       75          122         199           16
6.921654              70           58      123     116           105           26          98       75          122         199           16
7.012662              70           58      123     116           105           26          99       75          122         199           16
7.103671              70           58      124     116           105           26          99       75          122         199           16
7.194679              71           58      124     116           106           26          99       75          122         199           17
7.285688              71           58      124     116           106           26          99       75          122         199           17
7.376697              71           58      124     117           106           27          99       75          123         200           17
7.467705              72           59      124     117           106           27          99       75          124         200           17
7.558714              72           59      124     117           107           27          99       75          124         200           17
7.649722              72           59      125     117           107           27          99       75          124         200           17
7.740731              72           60      125     117           107           28          99       75          124         200           17
7.831740              72           61      125     118           107           28          99       76          124         202           17
7.922748              72           62      125     119           108           29          99       78          124         202           17
8.013757              72           63      126     119           109           29         100       78          124         202           17
8.104765              72           63      127     119           109           29         102       78          124         204           17
8.195774              72           63      127     119           109           29         102       78          124         204           17
8.286783              73           63      128     119           109           29         102       78          125         205           17
8.377791              73           64      128     119           109           29         102       78          125         205           17
8.468800              73           64      128     119           109           29         102       79          125         206           17
8.559808              73           64      128     119           110           29         102       79          126         206           17
8.650817              73           64      128     119           110           29         102       79          126         206           17
8.741826              73           64      129     120           110           29         102       79          126         208           17
8.832834              74           64      131     120           110           29         102       79          126         208           17
8.923843              74           64      132     120           110           29         102       79          126         208           17
9.014851              74           64      133     120           110           30         105       79          126         209           17
9.105860              74           64      134     121           111           30         105       79          127         211           17
9.196869              74           64      134     121           111           31         105       79          127         211           18
9.287877              74           64      134     122           112           31         105       79          127         212           18
9.378886              74           64      134     122           112           31         105       79          127         212           18
9.469894              74           64      134     122           113           31         105       79          127         212           18
9.560903              74           65      134     122           113           31         105       79          127         212           18
9.651912              74           65      136     122           113           31         105       79          128         212           18
9.742920              74           65      136     122           114           31         105       79          129         212           18
9.833929              74           65      136     122           114           31         105       79          129         212           18
9.924937              74           66      136     122           114           31         105       80          129         212           18
10.015946             74           66      136     122           114           31         105       80          129         212           18
10.106955             75           66      137     122           114           31         105       80          129         212           18
10.197963             75           66      138     122           115           31         105       80          129         213           18
10.288972             75           67      138     122           115           31         105       80          129         213           18
10.379980             75           67      138     122           115           31         105       80          129         213           18
10.470989             75           67      138     122           115           31         105       80          129         213           18
10.561998             76           67      138     122           115           31         105       80          129         213           18
10.653006             76           67      138     122           115           31         105       80          129         213           18
10.744015             76           67      138     122           115           32         105       80          129         213           18
10.835024             76           67      139     122           115           33         105       80          129         213           18
10.926032             76           67      139     122           115           37         105       80          129         213           18
11.017041             76           67      140     122           115           37         106       80          129         213           18
11.108049             76           67      141     122           115           43         107       80          130         214           18
11.199058             76           67      141     123           115           48         107       80          130         214           18
11.290067             76           67      141     123           115           52         107       80          130         214           18
11.381075             76           67      141     123           115           57         107       80          130         214           18
11.472084             76           67      142     123           115           57         107       80          131         215           18
11.563092             77           67      142     123           115           59         107       80          131         215           19
11.654101             77           67      142     123           115           60         107       80          131         215           19
11.745110             77           67      143     123           116           60         107       82          131         216           19
11.836118             77           67      143     123           116           60         107       82          131         216           19
11.927127             77           67      143     123           116           60         107       82          131         216           19
