Absolute performance profile for PrimalGap
Filter: no fail
          couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.000000           128          101      133      80           151          100         131       94          116         181           26
0.000200           149          123      173     104           184          112         171      129          146         206           29
0.000400           150          125      174     104           186          112         172      130          147         206           31
0.000600           150          127      180     111           187          116         177      130          149         206           31
0.000800           150          128      181     112           187          116         177      131          152         206           31
0.001000           151          128      186     112           187          116         178      133          154         206           32
0.001200           151          128      186     112           187          116         179      133          154         206           32
0.001400           151          128      186     112           187          116         179      133          154         206           32
0.001600           151          128      186     112           187          116         180      133          154         206           32
0.001800           151          128      187     112           187          116         180      133          154         206           32
0.002000           151          128      188     112           187          116         181      133          154         206           32
0.002200           152          131      189     112           187          119         181      133          156         206           33
0.002400           152          131      189     112           188          119         181      133          156         206           33
0.002600           153          131      189     112           188          119         181      133          156         206           33
0.002800           153          131      189     112           188          119         181      133          156         206           33
0.003000           153          131      189     112           188          119         181      133          156         206           33
0.003200           153          131      189     112           188          119         181      133          156         206           33
0.003400           153          131      189     112           188          119         181      133          156         206           33
0.003600           153          133      189     112           188          119         181      133          156         206           33
0.003800           153          133      189     112           188          119         181      133          156         206           33
0.004000           153          133      189     112           188          119         181      133          156         206           33
0.004200           153          133      189     112           188          119         181      133          156         206           33
0.004400           154          133      189     112           188          119         181      133          156         206           33
0.004600           155          133      189     112           189          119         181      133          156         206           33
0.004800           155          133      189     112           190          119         181      133          156         206           33
0.005001           155          133      189     112           190          120         181      133          156         206           33
0.005201           155          133      189     112           190          120         181      133          156         206           33
0.005401           155          133      189     112           190          121         181      133          156         206           33
0.005601           155          133      189     112           190          121         181      133          156         206           33
0.005801           155          133      189     112           190          121         181      133          156         206           33
0.006001           156          133      189     112           190          121         181      133          156         207           33
0.006201           156          133      189     112           190          121         181      133          156         207           33
0.006401           156          133      189     112           190          121         181      133          156         207           33
0.006601           156          134      189     112           190          121         181      133          156         207           33
0.006801           156          134      189     112           190          122         181      133          156         207           34
0.007001           156          134      189     112           190          122         181      133          156         207           34
0.007201           156          134      189     112           190          122         182      133          156         207           34
0.007401           156          134      189     112           190          122         182      133          156         207           34
0.007601           156          134      189     112           190          122         182      133          156         207           34
0.007801           156          134      189     112           190          122         182      133          156         207           34
0.008001           156          135      189     112           191          122         182      133          156         207           34
0.008201           156          135      189     112           191          122         182      133          156         207           34
0.008401           156          135      189     112           191          122         182      133          156         207           34
0.008601           156          136      189     112           191          122         182      133          156         207           34
0.008801           156          136      189     112           191          122         182      133          157         207           34
0.009001           156          136      189     112           191          122         182      133          157         207           34
0.009201           156          136      189     112           191          122         182      133          157         207           34
0.009401           156          136      189     112           191          122         182      133          157         207           34
0.009601           156          136      189     112           191          122         182      133          157         207           34
0.009801           156          136      189     112           191          122         182      133          157         207           34
0.010001           156          136      189     112           191          122         182      133          157         207           34
0.010201           156          137      189     112           192          122         182      133          157         207           34
0.010401           156          137      189     112           192          122         182      133          157         207           34
0.010601           156          137      189     112           192          122         182      133          157         207           34
0.010801           156          137      189     112           192          122         182      133          157         207           34
0.011001           156          137      189     112           192          122         182      133          158         207           34
0.011201           156          137      189     112           192          122         182      134          158         207           34
0.011401           156          137      189     112           192          122         182      134          158         207           34
0.011601           156          137      189     112           192          122         182      134          158         207           34
0.011801           156          137      189     112           192          122         182      134          158         207           34
0.012001           156          137      190     112           192          122         182      134          158         207           34
0.012201           156          137      190     112           192          122         182      134          158         207           34
0.012401           156          137      190     112           192          123         182      134          158         207           34
0.012601           156          137      190     112           192          123         182      134          158         207           34
0.012801           157          137      190     112           192          123         182      134          158         207           35
0.013001           157          137      190     112           192          123         182      134          158         207           35
0.013201           157          137      190     112           192          123         182      134          158         207           35
0.013401           157          137      190     112           192          123         182      134          158         207           35
0.013601           157          137      190     112           192          123         182      134          158         207           35
0.013801           157          137      190     112           192          123         182      134          158         207           35
0.014001           158          137      190     112           193          123         182      135          159         207           35
0.014201           159          137      190     112           193          123         182      135          159         207           35
0.014401           159          137      190     112           193          123         182      135          159         207           35
0.014601           159          137      190     112           193          123         182      135          159         207           35
0.014801           159          137      190     112           193          123         182      135          159         207           35
0.015002           159          137      190     112           193          123         182      135          159         207           35
0.015202           159          137      190     112           193          123         182      135          159         207           35
0.015402           159          137      190     112           193          123         182      135          159         207           35
0.015602           159          137      190     112           193          124         182      135          159         207           35
0.015802           159          137      190     112           193          124         182      135          159         207           35
0.016002           159          137      190     112           193          124         182      135          159         207           35
0.016202           159          137      190     112           193          124         182      135          159         207           35
0.016402           159          137      190     112           193          124         182      135          159         207           35
0.016602           159          137      190     112           193          124         182      135          159         207           35
0.016802           159          137      190     112           193          124         182      135          159         207           35
0.017002           159          137      190     112           193          124         182      135          159         207           35
0.017202           159          137      191     112           193          124         182      135          159         207           36
0.017402           159          137      191     112           193          124         182      135          160         207           36
0.017602           159          137      191     112           194          124         182      135          160         207           36
0.017802           159          137      191     112           194          124         182      135          160         207           36
0.018002           159          137      191     112           194          124         182      135          160         207           36
0.018202           159          137      191     112           194          124         182      135          160         207           36
0.018402           159          137      191     112           194          124         182      135          160         207           36
0.018602           159          137      191     112           194          124         182      135          160         207           36
0.018802           159          137      191     112           194          124         182      135          160         207           36
0.019002           159          137      191     112           194          124         182      135          160         207           36
0.019202           159          137      191     112           195          124         182      135          160         207           36
0.019402           159          137      191     112           195          124         182      135          160         207           36
0.019602           159          137      191     112           195          124         182      135          160         207           36
0.019802           160          137      191     112           195          124         182      135          160         207           37
0.020002           160          137      191     112           195          124         182      135          160         207           37
0.020202           160          137      191     112           195          124         182      135          160         207           37
0.020402           160          137      191     112           195          124         182      135          160         207           37
0.020602           160          137      191     112           195          124         182      135          160         207           37
0.020802           160          137      191     112           195          124         182      135          160         207           37
0.021002           160          137      191     112           195          124         182      135          160         207           37
0.021202           160          137      191     112           195          124         182      135          160         207           37
0.021402           160          137      191     112           196          124         182      135          160         207           37
0.021602           160          137      191     112           196          124         182      135          160         207           37
0.021802           160          137      191     112           196          124         182      135          160         207           37
0.022002           160          137      191     112           196          124         182      135          160         207           37
0.022202           160          137      191     112           196          124         182      135          160         207           37
0.022402           160          137      191     112           196          124         182      135          160         207           37
0.022602           160          137      191     112           196          124         182      135          160         207           37
0.022802           160          137      191     112           196          124         182      135          160         207           37
0.023002           160          137      191     112           196          124         182      135          160         207           37
0.023202           160          137      191     112           196          124         182      135          160         207           37
0.023402           160          137      191     112           196          124         182      136          160         207           38
0.023602           160          137      191     112           196          124         182      136          160         207           38
0.023802           160          137      191     112           196          125         182      136          161         207           38
0.024002           160          137      191     112           197          125         182      136          161         207           38
0.024202           160          137      191     112           197          125         182      136          161         207           38
0.024402           160          138      192     112           197          126         182      136          162         207           38
0.024602           160          138      192     112           197          126         182      136          162         207           38
0.024802           160          138      192     112           197          126         182      136          162         207           38
0.025003           160          138      192     112           197          127         182      136          162         207           38
0.025203           160          138      192     112           197          127         183      136          162         207           39
0.025403           160          138      192     112           197          127         183      136          162         207           39
0.025603           160          138      192     112           197          127         183      136          162         207           39
0.025803           162          138      192     112           197          127         183      136          162         207           40
0.026003           162          138      192     112           197          128         183      136          162         207           40
0.026203           162          138      192     112           197          128         183      136          162         207           40
0.026403           162          138      192     112           197          128         183      136          162         207           40
0.026603           162          138      192     112           197          128         184      136          162         207           40
0.026803           162          138      192     112           197          128         184      136          162         207           40
0.027003           162          138      192     112           197          128         184      136          162         207           40
0.027203           162          138      192     112           197          128         184      136          162         207           40
0.027403           162          138      192     112           197          128         184      136          162         207           40
0.027603           162          138      192     112           197          128         184      136          162         207           40
0.027803           162          138      192     112           197          128         184      136          162         207           40
0.028003           162          138      192     112           197          128         184      136          162         207           40
0.028203           162          138      192     112           197          128         184      136          162         207           40
0.028403           162          138      192     112           197          128         184      136          162         207           40
0.028603           162          138      192     112           197          128         184      136          162         207           40
0.028803           162          138      192     112           197          128         184      136          162         207           40
0.029003           162          138      192     112           197          128         184      136          162         207           40
0.029203           163          138      192     112           197          128         184      136          162         207           41
0.029403           163          138      192     112           197          128         184      136          162         207           41
0.029603           163          138      192     112           197          128         184      136          162         207           41
0.029803           163          138      192     112           197          128         184      136          162         207           41
0.030003           163          138      192     112           197          128         184      136          162         207           41
0.030203           163          138      192     112           197          128         184      136          162         207           41
0.030403           163          138      192     112           197          128         184      136          162         207           41
0.030603           163          138      192     112           197          128         184      136          162         207           41
0.030803           164          138      192     112           197          128         184      136          162         207           41
0.031003           164          138      192     112           197          128         184      136          162         207           41
0.031203           164          138      192     112           197          128         184      136          162         207           41
0.031403           164          138      192     112           197          128         184      136          162         207           41
0.031603           164          138      192     112           197          128         184      136          162         207           41
0.031803           164          138      192     112           197          128         184      136          162         207           41
0.032003           164          138      192     112           197          128         184      136          162         207           41
0.032203           164          138      192     112           197          128         184      136          162         207           41
0.032403           164          138      192     113           197          128         184      136          162         207           41
0.032603           164          138      192     113           197          128         184      136          162         207           41
0.032803           164          138      192     113           197          128         184      136          162         207           41
0.033003           164          138      192     113           197          128         184      136          162         207           41
0.033203           164          138      192     113           197          128         184      136          162         207           41
0.033403           164          138      192     113           197          128         184      136          162         207           41
0.033603           164          138      192     113           197          128         184      136          162         207           41
0.033803           164          138      192     113           197          128         184      136          162         207           41
0.034003           164          138      192     113           197          129         184      136          162         207           41
0.034203           164          138      192     113           197          129         184      136          162         207           41
0.034403           164          138      192     113           197          129         184      136          162         207           41
0.034603           164          138      192     113           197          131         184      136          162         207           41
0.034803           164          138      192     113           197          131         184      136          162         207           41
0.035004           164          138      192     113           197          131         184      136          162         207           41
0.035204           164          138      192     113           197          131         184      136          162         207           41
0.035404           164          138      192     113           197          131         184      136          162         207           41
0.035604           164          138      192     113           197          131         184      136          162         207           41
0.035804           164          138      192     113           197          131         184      136          162         207           41
0.036004           164          138      192     113           197          131         184      136          162         207           41
0.036204           164          138      192     113           197          131         184      136          162         207           41
0.036404           164          138      192     113           197          131         184      136          162         207           41
0.036604           164          138      192     113           197          131         184      136          162         207           41
0.036804           165          138      192     113           197          131         184      136          162         207           41
0.037004           165          138      192     113           197          131         184      136          162         207           41
0.037204           165          138      192     113           197          131         184      137          162         207           41
0.037404           165          138      192     113           197          131         184      137          162         207           41
0.037604           165          138      192     113           197          131         184      137          162         207           41
0.037804           165          138      192     113           197          131         184      137          162         207           41
0.038004           165          138      192     113           197          131         184      137          162         207           41
0.038204           166          138      192     113           197          131         184      137          162         207           41
0.038404           166          138      192     113           197          131         184      137          162         207           41
0.038604           166          138      192     113           197          132         184      137          162         207           42
0.038804           166          138      192     113           197          132         184      137          163         207           42
0.039004           166          138      192     113           197          132         184      137          163         207           42
0.039204           166          138      192     113           197          132         184      137          163         207           42
0.039404           166          138      192     113           197          132         184      137          163         207           42
0.039604           166          138      192     113           197          132         184      137          163         207           42
0.039804           166          138      192     113           197          132         184      137          163         207           42
0.040004           166          138      192     113           197          132         184      137          163         207           42
0.040204           166          138      192     113           197          132         184      137          163         207           42
0.040404           166          138      192     113           197          132         184      137          163         207           42
0.040604           166          138      192     113           197          132         184      137          163         207           42
0.040804           166          138      192     113           197          132         184      138          163         207           42
0.041004           166          138      192     113           198          132         184      138          163         207           42
0.041204           166          138      192     113           198          132         184      138          163         207           42
0.041404           166          138      192     113           198          132         184      138          163         207           42
0.041604           166          138      192     113           198          132         184      138          163         207           42
0.041804           166          138      192     113           198          132         184      138          163         207           42
0.042004           166          138      192     113           198          132         184      138          163         207           42
0.042204           166          138      192     113           198          132         184      138          163         207           42
0.042404           166          138      192     113           198          132         184      138          163         207           42
0.042604           166          138      192     113           198          132         184      138          163         207           42
0.042804           166          138      192     113           198          132         184      138          163         207           42
0.043004           166          138      192     113           198          132         184      138          163         207           42
0.043204           166          138      192     113           198          132         184      138          163         207           42
0.043404           166          138      192     113           198          132         184      138          165         207           42
0.043604           166          138      192     113           198          132         184      138          165         207           42
0.043804           166          138      192     113           198          132         184      138          165         207           42
0.044004           166          138      192     113           198          132         184      138          165         207           42
0.044204           166          138      192     113           198          132         184      138          165         207           42
0.044404           166          138      192     113           198          132         184      138          165         207           42
0.044604           166          138      192     113           198          132         184      138          165         207           42
0.044804           166          138      192     113           198          132         184      138          165         207           42
0.045005           166          138      192     113           198          132         184      138          165         207           42
0.045205           166          138      192     113           198          132         184      138          165         207           42
0.045405           166          138      192     113           198          132         184      138          165         207           42
0.045605           166          138      192     113           198          132         184      138          165         207           42
0.045805           166          138      192     113           198          132         184      138          165         207           42
0.046005           166          138      192     113           198          132         184      138          165         207           42
0.046205           166          138      192     113           198          132         184      138          165         207           42
0.046405           166          138      192     113           198          132         184      138          165         207           42
0.046605           166          139      192     113           198          132         184      138          165         207           42
0.046805           166          139      192     113           198          132         184      138          165         207           42
0.047005           166          139      192     113           198          132         184      138          165         207           42
0.047205           166          139      193     113           198          132         184      138          165         207           43
0.047405           166          139      193     113           198          132         184      138          165         207           43
0.047605           166          139      193     113           198          132         184      138          165         207           43
0.047805           166          139      193     113           198          133         184      138          165         207           43
0.048005           166          139      193     113           198          133         184      138          165         207           43
0.048205           166          139      193     113           198          133         184      138          165         207           43
0.048405           166          139      193     113           198          133         184      138          165         207           43
0.048605           166          139      193     113           198          133         184      138          165         207           43
0.048805           166          139      193     113           198          133         184      138          165         207           43
0.049005           166          139      193     113           198          133         184      138          165         207           43
0.049205           166          139      193     113           198          133         184      138          165         207           43
0.049405           166          139      193     113           198          133         184      138          165         207           43
0.049605           166          139      193     113           198          133         184      138          165         207           43
0.049805           166          139      193     113           198          133         184      138          165         207           43
0.050005           166          139      193     113           198          133         184      138          165         207           43
0.050205           166          139      193     113           198          133         184      138          165         207           43
0.050405           166          139      193     113           198          133         184      138          165         207           43
0.050605           166          139      193     113           198          133         184      138          165         207           43
0.050805           166          139      193     113           198          133         184      138          165         207           43
0.051005           166          139      193     113           198          133         184      138          165         207           43
0.051205           166          139      193     113           198          133         184      138          165         207           43
0.051405           166          139      193     113           198          133         184      138          165         207           43
0.051605           166          139      193     113           198          133         184      138          165         207           43
0.051805           166          139      193     113           198          133         184      138          165         207           43
0.052005           166          139      193     113           198          133         184      138          165         207           43
0.052205           166          139      193     113           198          133         184      138          165         207           43
0.052405           166          139      193     113           198          133         184      138          165         207           43
0.052605           166          139      193     113           198          133         184      138          165         207           43
0.052805           166          139      193     113           198          133         184      138          165         207           43
0.053005           166          139      193     113           198          133         184      138          165         207           43
0.053205           166          139      193     113           198          133         184      138          165         207           43
0.053405           166          139      193     113           198          133         184      138          165         207           43
0.053605           166          139      193     113           198          133         184      138          165         207           43
0.053805           166          139      193     113           198          133         184      138          165         207           43
0.054005           166          139      193     113           198          133         184      138          165         207           43
0.054205           166          139      193     113           198          133         184      138          165         207           43
0.054405           166          139      193     113           198          133         184      138          165         207           43
0.054605           166          139      193     113           198          133         184      138          165         207           43
0.054805           166          139      193     113           198          133         184      138          165         207           43
0.055006           166          139      194     113           198          133         184      138          165         207           43
0.055206           166          139      194     113           198          133         184      139          165         207           43
0.055406           166          139      194     113           198          133         184      139          165         207           43
0.055606           166          139      194     113           198          133         184      139          165         207           43
0.055806           166          139      194     113           198          133         184      139          165         207           43
0.056006           166          139      194     113           198          133         184      139          165         207           43
0.056206           166          139      194     113           198          133         184      139          165         207           43
0.056406           166          139      194     113           198          133         184      139          165         207           43
0.056606           166          139      194     113           198          133         184      139          165         207           43
0.056806           166          139      194     113           198          133         184      139          165         207           43
0.057006           166          139      194     113           198          133         184      139          165         207           43
0.057206           166          139      194     113           198          133         184      139          165         207           43
0.057406           166          139      194     113           198          133         184      139          165         207           43
