Relative performance profile for SolverTime
Filter: no fail
               couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                 11           64       19      79            17           17          64       12           62         326            0
1.001211                 11           65       20      80            18           17          65       13           63         326            0
1.002423                 11           65       21      80            18           17          66       14           64         326            0
1.003637                 12           65       21      81            18           18          66       14           64         326            0
1.004853                 12           65       21      81            18           18          66       14           65         326            0
1.006070                 12           65       21      82            18           18          66       14           65         326            0
1.007288                 12           65       21      82            18           18          66       14           65         326            0
1.008508                 12           66       21      82            18           18          66       14           65         326            0
1.009729                 12           66       21      82            18           19          66       14           65         326            0
1.010952                 12           66       21      82            18           19          66       14           66         326            0
1.012176                 13           67       21      82            18           19          66       14           66         326            1
1.013402                 13           67       21      83            18           19          66       14           66         326            1
1.014629                 13           67       21      83            18           19          66       14           66         326            1
1.015857                 13           67       21      83            18           19          66       14           66         326            1
1.017088                 13           67       21      83            18           19          66       14           66         326            1
1.018319                 13           67       21      83            18           19          66       14           66         326            1
1.019552                 13           67       22      83            18           19          66       14           66         326            1
1.020787                 13           68       22      83            18           19          66       14           66         326            1
1.022023                 13           68       22      83            18           19          66       14           66         326            1
1.023261                 13           68       22      83            18           19          66       14           66         326            1
1.024500                 13           68       22      83            18           19          66       14           66         326            1
1.025741                 13           68       22      83            18           19          66       14           66         326            1
1.026983                 13           68       22      83            18           19          66       14           66         326            1
1.028226                 13           68       22      83            18           19          66       14           66         326            1
1.029472                 13           68       22      83            18           19          66       14           66         326            1
1.030718                 13           68       22      83            18           19          66       14           67         326            1
1.031966                 13           68       22      84            18           19          66       14           67         326            1
1.033216                 13           68       22      84            18           19          66       14           67         326            1
1.034467                 13           68       22      84            18           19          66       14           67         326            1
1.035720                 13           68       22      84            18           19          66       14           67         326            1
1.036974                 13           68       22      84            18           19          66       14           67         326            1
1.038230                 13           69       22      84            18           19          66       14           67         326            1
1.039487                 13           69       22      84            18           19          66       14           67         326            1
1.040746                 13           69       22      84            18           19          66       14           67         326            1
1.042006                 13           69       22      84            18           19          66       14           67         326            1
1.043268                 13           69       22      84            18           19          66       14           67         326            1
1.044532                 13           69       22      84            18           19          66       14           67         326            1
1.045796                 13           69       22      84            18           19          66       14           67         326            1
1.047063                 13           69       22      84            18           19          66       14           67         326            1
1.048331                 13           69       22      84            18           19          66       14           67         326            1
1.049600                 13           69       22      84            18           19          66       14           69         326            1
1.050871                 13           69       22      84            18           19          66       14           69         326            1
1.052144                 13           69       22      84            18           19          66       14           69         326            1
1.053418                 13           69       22      84            18           19          66       14           69         326            1
1.054694                 14           69       22      84            18           19          66       14           69         326            1
1.055971                 14           69       22      84            18           19          66       14           69         326            1
1.057250                 14           70       22      84            18           19          66       14           69         326            1
1.058530                 14           70       22      84            18           19          66       14           69         326            1
1.059812                 14           70       22      84            18           19          66       14           69         326            1
1.061095                 14           70       22      84            18           19          66       14           69         326            1
1.062380                 14           70       22      84            18           19          66       14           69         326            1
1.063667                 14           70       22      84            18           19          66       14           69         326            1
1.064955                 14           70       22      84            18           19          66       14           69         326            1
1.066244                 14           70       22      84            18           19          66       14           70         326            1
1.067536                 14           70       22      84            18           19          66       14           70         326            1
1.068828                 14           71       22      85            18           19          66       14           70         326            1
1.070123                 14           71       22      85            18           19          66       14           70         326            1
1.071419                 14           71       22      85            18           19          66       14           71         326            1
1.072716                 14           71       22      85            18           19          66       14           71         326            1
1.074015                 14           71       22      85            18           19          66       14           71         326            1
1.075316                 14           72       22      85            18           19          66       14           71         326            1
1.076618                 14           72       22      85            18           19          66       14           71         326            1
1.077922                 14           72       22      86            18           19          66       14           71         326            1
1.079227                 14           72       22      86            18           19          66       14           71         326            1
1.080534                 14           72       22      86            18           19          66       14           71         326            1
1.081842                 14           73       22      86            18           19          66       14           71         326            1
1.083152                 14           73       22      86            18           19          66       14           72         326            1
1.084464                 14           73       22      86            18           19          66       14           72         326            1
1.085777                 14           73       22      86            18           19          66       14           72         326            1
1.087092                 14           73       22      86            18           19          66       14           72         326            1
1.088409                 14           73       22      86            18           19          66       14           73         326            1
1.089727                 14           73       22      86            18           19          66       14           73         326            1
1.091046                 14           73       22      86            18           20          66       14           73         326            1
1.092367                 14           73       22      86            18           20          66       14           73         326            1
1.093690                 14           73       22      86            18           20          66       14           73         326            1
1.095015                 14           73       22      86            18           20          66       14           73         326            1
1.096341                 14           73       22      86            18           20          66       14           73         326            1
1.097668                 14           73       22      86            18           20          66       14           73         326            1
1.098998                 14           73       22      86            18           20          66       14           73         326            1
1.100328                 14           73       22      86            18           20          66       14           73         326            1
1.101661                 14           73       22      86            18           20          66       14           73         326            1
1.102995                 14           73       22      86            18           20          66       14           73         326            1
1.104331                 14           73       22      86            18           20          66       14           73         326            1
1.105668                 14           73       22      86            18           20          66       14           73         326            1
1.107007                 14           73       22      86            18           21          66       14           74         326            1
1.108347                 14           73       22      86            18           21          66       14           74         326            1
1.109690                 14           75       22      86            18           21          66       14           74         326            1
1.111033                 14           75       22      86            18           21          66       14           75         326            1
1.112379                 14           75       22      86            18           21          66       14           75         326            1
1.113726                 14           75       22      86            18           21          66       14           75         326            1
1.115075                 14           75       22      86            18           21          66       14           75         326            1
1.116425                 14           75       22      86            18           21          66       14           75         326            1
1.117777                 14           75       22      86            18           21          66       14           75         326            1
1.119130                 14           75       22      86            18           21          67       14           75         326            1
1.120486                 14           75       22      87            18           21          67       14           75         326            1
1.121843                 14           75       22      87            19           21          67       14           76         326            1
1.123201                 14           75       22      87            19           21          67       14           77         326            1
1.124561                 14           75       22      87            19           21          67       14           77         326            1
1.125923                 14           75       22      87            19           21          67       14           77         326            1
1.127287                 14           75       22      87            19           21          67       14           77         326            1
1.128652                 14           75       22      87            19           21          67       14           77         326            1
1.130018                 14           75       22      87            19           21          67       14           77         326            1
1.131387                 14           75       22      87            19           21          67       14           77         326            1
1.132757                 14           75       22      88            19           21          67       14           77         326            1
1.134129                 14           75       22      88            19           21          67       14           77         326            1
1.135502                 14           76       22      88            19           21          67       14           77         326            1
1.136877                 14           76       23      88            19           21          67       14           77         326            1
1.138254                 14           77       23      88            19           21          67       14           77         326            1
1.139632                 14           78       23      88            19           21          67       14           77         326            1
1.141012                 14           78       23      88            19           21          67       14           77         326            1
1.142394                 14           78       23      88            19           21          67       14           78         326            1
1.143777                 14           78       23      89            19           21          67       14           78         326            1
1.145162                 14           78       23      89            19           21          67       14           78         326            1
1.146549                 14           78       23      89            19           21          67       14           78         326            1
1.147938                 14           79       23      89            19           21          67       14           78         326            1
1.149328                 14           80       23      89            19           21          67       14           78         326            1
1.150720                 14           80       23      89            19           21          67       14           78         326            1
1.152113                 14           80       23      89            19           21          67       14           78         326            1
1.153508                 14           80       23      89            19           21          68       14           78         326            1
1.154905                 14           80       23      89            19           21          68       14           78         326            1
1.156304                 14           80       23      89            19           21          68       14           78         326            1
1.157704                 14           80       23      89            19           21          68       14           78         326            1
1.159106                 14           80       23      89            19           21          68       14           78         326            1
1.160510                 14           80       23      89            19           21          69       14           78         326            1
1.161915                 14           80       23      89            19           21          69       14           78         326            1
1.163322                 14           80       23      89            19           21          69       14           78         326            1
1.164731                 14           80       23      89            19           21          69       14           78         326            1
1.166141                 14           80       23      90            19           21          69       14           79         326            1
1.167553                 14           80       23      90            19           21          69       14           79         326            1
1.168967                 14           80       24      91            19           21          69       14           79         326            1
1.170383                 14           80       24      91            19           21          69       14           79         326            1
1.171800                 14           81       24      91            19           21          69       14           79         326            1
1.173219                 14           82       24      91            19           21          69       14           79         326            1
1.174640                 14           82       24      91            19           21          69       14           79         326            1
1.176062                 14           82       24      91            19           21          69       14           81         326            1
1.177486                 14           82       24      91            19           21          69       14           81         326            1
1.178912                 14           82       24      91            19           21          69       14           81         326            1
1.180340                 14           82       24      91            19           21          69       14           81         326            1
1.181769                 14           82       24      92            19           21          69       14           81         326            1
1.183200                 14           82       24      92            19           21          69       14           81         326            1
1.184633                 14           82       24      92            19           21          69       14           81         326            1
1.186068                 14           82       24      92            19           21          69       14           81         326            1
1.187504                 14           82       24      93            19           21          69       14           81         326            1
1.188942                 14           82       24      93            19           21          69       14           81         326            1
1.190382                 14           82       24      93            20           21          69       14           81         326            1
1.191823                 14           82       24      93            20           21          70       14           81         326            1
1.193267                 14           82       24      93            20           21          70       14           81         326            1
1.194712                 14           82       24      93            20           21          70       14           81         326            1
1.196158                 14           82       24      93            20           21          70       14           81         326            1
1.197607                 14           82       24      93            20           21          70       14           81         326            1
1.199057                 14           82       24      93            20           21          70       14           81         326            1
1.200509                 14           82       24      93            21           21          70       14           81         326            1
1.201963                 14           82       24      93            21           21          70       14           81         326            1
