Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               3            0        0       0             5            0          24        4            0          24            0
0.095630               8            8       14      30            10            6          25        8           17          34            5
0.186261               9           17       17      34            14            9          25       11           28          38            6
0.276891              10           21       17      44            16            9          25       15           33          49            6
0.367521              11           22       20      57            16            9          25       19           35          62            6
0.458151              11           23       24      68            16           10          25       21           50          76            6
0.548782              11           23       28      74            18           10          25       24           58          80            6
0.639412              11           24       30      76            21           10          25       25           68          83            6
0.730042              12           25       30      78            22           11          25       27           71          84            8
0.820672              13           25       31      78            24           12          25       27           72          84            8
0.911303              13           25       31      81            25           12          25       28           73          85            8
1.001933              13           25       32      84            26           12          32       29           74          88            8
1.092563              14           25       33      85            27           14          39       29           76          91            8
1.183193              14           26       33      87            28           16          39       29           77          92            8
1.273824              17           26       33      87            28           16          39       30           79          92            9
1.364454              18           26       35      90            29           16          39       30           82          95            9
1.455084              18           26       36      92            31           16          39       30           82          97            9
1.545714              18           26       38      93            32           16          39       30           82          98           11
1.636345              18           26       38      95            33           16          39       30           84         100           11
1.726975              18           27       39      96            35           16          39       30           86         101           11
1.817605              18           28       39     101            35           16          39       30           88         106           11
1.908236              19           30       40     102            36           17          39       30           89         107           11
1.998866              20           31       41     103            36           17          39       30           90         107           12
2.089496              21           31       41     103            36           19          46       32           90         107           13
2.180126              21           31       43     103            36           19          46       32           92         107           13
2.270757              22           32       43     104            36           19          46       32           93         109           13
2.361387              22           32       44     104            36           19          46       32           95         109           13
2.452017              22           32       45     104            36           19          46       32           96         109           13
2.542647              22           32       45     105            37           19          46       32           97         109           13
2.633278              22           35       46     107            38           19          46       32           98         111           13
2.723908              22           36       46     107            39           19          46       34           99         111           13
2.814538              23           36       46     107            39           19          46       34           99         111           13
2.905168              23           36       46     107            39           19          46       34           99         111           13
2.995799              23           36       46     107            39           19          46       35          100         112           13
3.086429              23           36       46     107            40           19          47       35          101         113           13
3.177059              23           36       46     108            41           19          47       35          101         114           13
3.267689              23           36       47     108            41           19          47       35          104         114           13
3.358320              24           37       47     109            41           19          47       35          104         114           13
3.448950              25           38       48     110            41           19          47       37          105         114           14
3.539580              25           39       48     110            42           19          47       37          105         114           14
3.630211              25           39       48     110            42           20          47       37          105         114           14
3.720841              25           39       48     110            43           20          47       37          105         114           14
3.811471              25           40       48     110            44           20          47       37          107         116           14
3.902101              25           40       49     110            45           20          47       37          108         116           14
3.992732              25           40       51     110            45           20          47       37          108         116           14
4.083362              25           41       51     111            45           20          48       37          108         117           14
4.173992              25           42       51     111            45           20          49       37          109         117           14
4.264622              25           43       51     111            46           20          49       37          109         117           14
4.355253              25           43       51     111            46           20          49       38          109         117           14
4.445883              25           43       51     112            47           20          49       38          110         117           14
4.536513              25           43       51     112            47           20          49       38          110         117           14
4.627143              25           43       51     113            47           20          49       38          110         118           14
4.717774              25           43       51     114            47           20          49       38          110         118           14
4.808404              25           43       51     114            48           21          49       38          110         118           14
4.899034              25           44       51     114            49           21          49       38          110         118           14
4.989664              26           44       51     114            49           21          49       38          111         118           14
5.080295              26           44       51     114            49           21          52       38          111         119           14
5.170925              26           44       51     114            50           21          52       40          111         119           14
5.261555              26           44       51     115            50           21          52       40          111         120           14
5.352186              26           44       51     115            50           21          52       40          112         120           14
5.442816              27           44       51     116            50           21          52       40          112         120           14
5.533446              27           44       51     116            50           21          52       40          112         120           14
5.624076              27           44       52     116            51           21          52       41          112         120           14
5.714707              27           44       52     116            51           21          52       41          112         120           14
5.805337              28           44       53     116            51           21          52       41          112         120           14
5.895967              29           44       55     116            51           21          52       41          112         120           14
5.986597              29           44       58     116            51           21          52       41          112         120           14
6.077228              29           45       58     116            51           21          53       41          112         120           14
6.167858              29           45       58     116            51           22          54       41          112         120           14
6.258488              29           45       58     116            51           22          54       41          112         120           14
6.349118              29           45       59     116            51           22          54       41          113         120           14
6.439749              29           45       59     116            51           22          54       41          113         120           14
6.530379              29           45       59     116            51           22          54       41          113         120           14
6.621009              29           46       59     116            51           23          54       41          113         120           15
6.711639              29           47       59     116            51           23          54       41          113         121           15
6.802270              29           47       60     116            51           23          54       41          114         121           15
6.892900              29           47       60     116            51           23          54       41          114         121           15
6.983530              29           47       60     116            51           23          54       41          114         121           15
7.074161              29           47       60     116            51           23          54       41          114         121           15
7.164791              30           47       60     116            51           23          54       41          114         121           16
7.255421              30           47       60     116            51           23          54       41          114         121           16
7.346051              30           47       60     117            51           24          54       41          115         122           16
7.436682              30           48       60     117            51           24          54       41          115         122           16
7.527312              30           48       60     117            52           24          54       41          116         122           16
7.617942              30           48       60     117            52           24          54       41          116         122           16
7.708572              30           49       61     117            52           24          54       41          116         122           16
7.799203              30           49       61     118            52           24          54       41          116         123           16
7.889833              30           49       61     118            53           24          54       42          116         123           16
7.980463              30           51       61     119            53           24          54       42          116         123           16
8.071093              30           51       61     119            53           24          57       42          116         124           16
8.161724              30           51       61     119            53           24          57       42          116         124           16
8.252354              30           51       61     119            53           24          57       42          117         124           16
8.342984              30           52       61     119            53           24          57       42          117         124           16
8.433614              30           52       61     119            53           24          57       42          117         124           16
8.524245              30           52       61     119            54           24          57       43          117         125           16
8.614875              30           52       61     119            54           24          57       43          118         125           16
8.705505              30           52       61     120            54           24          57       43          118         126           16
8.796136              30           52       61     120            54           24          57       43          118         126           16
8.886766              30           52       63     120            54           24          57       43          118         126           16
8.977396              30           52       63     120            54           25          57       43          118         126           16
9.068026              30           52       63     120            55           25          58       43          119         127           16
9.158657              30           52       63     121            55           25          58       43          119         128           16
9.249287              30           52       63     122            55           25          58       43          119         129           16
9.339917              30           52       63     122            55           25          58       43          119         129           16
9.430547              30           52       63     122            55           25          58       43          119         129           16
9.521178              30           53       63     122            55           25          58       43          119         129           16
9.611808              30           53       64     122            55           25          58       43          120         129           16
9.702438              30           53       64     122            55           25          58       43          121         129           16
9.793068              30           53       64     122            56           25          58       43          121         129           16
9.883699              30           53       64     122            56           25          58       43          121         129           16
9.974329              30           54       64     122            56           25          58       44          121         129           16
10.064959             30           54       65     122            56           25          58       44          121         129           16
10.155589             30           54       65     122            56           25          58       44          121         129           16
10.246220             30           55       65     122            57           25          58       44          121         129           16
10.336850             30           55       65     122            57           25          58       44          121         129           16
10.427480             30           55       65     122            57           25          58       44          121         129           16
10.518111             30           55       65     122            57           25          58       44          121         129           16
10.608741             30           55       65     122            57           25          58       44          121         129           16
10.699371             30           55       65     122            57           26          58       44          121         129           16
10.790001             30           55       65     122            57           26          58       44          121         129           16
10.880632             30           55       66     122            57           29          58       44          121         129           16
10.971262             30           55       67     122            57           31          58       44          121         129           16
11.061892             30           55       67     122            57           33          59       44          121         129           16
11.152522             30           55       68     122            57           41          59       44          121         129           16
11.243153             30           55       68     123            57           44          59       44          121         129           16
11.333783             30           55       68     123            57           48          59       44          121         129           16
11.424413             30           55       68     123            57           51          59       44          122         130           16
11.515043             30           55       69     123            57           52          59       44          122         130           16
11.605674             31           55       69     123            57           54          59       44          122         130           17
11.696304             31           55       69     123            57           54          59       44          122         130           17
11.786934             31           55       69     123            57           54          59       45          122         131           17
11.877564             31           55       69     123            57           54          59       45          122         131           17
11.968195             31           55       69     123            57           54          59       45          122         131           17
12.058825             31           55       69     123            58           54          59       45          122         131           17
12.149455             31           55       69     123            58           54          59       45          122         131           17
12.240086             31           55       70     123            58           54          59       45          122         131           17
