Relative performance profile for NumberOfNodes
Filter: gap <= 0.102% and not failed
               couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                  6           71       67      42            28           19          66       59           73         161            4
1.001311                  6           71       67      42            28           19          66       59           73         161            4
1.002624                  6           71       67      42            28           19          66       59           73         161            4
1.003938                  6           71       67      42            28           19          66       59           73         161            4
1.005254                  6           71       67      42            28           19          67       59           73         161            4
1.006572                  6           71       67      42            28           19          67       59           73         161            4
1.007892                  6           71       67      42            28           19          67       59           73         161            4
1.009213                  6           71       67      43            28           19          67       59           73         161            4
1.010537                  6           71       67      43            28           19          67       59           73         161            4
1.011861                  6           71       67      43            28           19          67       59           73         161            4
1.013188                  6           71       67      43            28           19          67       59           73         161            4
1.014516                  6           71       67      43            28           19          67       59           73         161            4
1.015846                  6           71       67      43            29           19          67       59           73         161            4
1.017178                  6           71       67      43            29           19          67       59           73         161            4
1.018512                  6           71       67      43            29           19          67       59           73         161            4
1.019847                  6           71       67      43            29           19          67       59           73         161            4
1.021184                  6           71       67      43            29           19          67       59           73         161            4
1.022523                  6           71       67      43            29           19          67       59           73         161            4
1.023864                  6           71       67      43            29           19          67       59           73         161            4
1.025206                  6           71       67      43            29           19          67       59           73         161            4
1.026550                  6           71       67      43            29           19          67       59           73         161            4
1.027896                  6           71       67      43            29           19          67       59           73         161            4
1.029243                  6           71       67      43            29           19          67       59           73         161            4
1.030593                  6           71       67      43            29           19          67       59           73         161            4
1.031944                  6           71       67      43            29           19          67       59           73         161            4
1.033297                  6           71       67      43            29           19          67       59           73         161            4
1.034652                  6           71       67      43            29           19          67       59           73         161            4
1.036008                  6           71       67      43            29           19          67       59           73         161            4
1.037366                  6           71       67      43            29           19          67       59           73         161            4
1.038726                  6           71       67      43            29           19          67       59           73         161            4
1.040088                  6           71       67      43            29           19          67       59           73         161            4
1.041452                  6           71       67      43            29           19          67       59           73         161            4
1.042817                  6           71       67      43            29           19          67       59           73         161            4
1.044184                  6           71       67      43            29           19          67       59           73         161            4
1.045553                  6           71       67      43            29           19          67       59           73         161            4
1.046924                  6           71       67      43            29           19          67       59           73         161            4
1.048297                  6           71       67      43            29           19          67       59           73         161            4
1.049671                  6           71       67      43            29           19          67       59           73         161            4
1.051047                  6           71       67      43            29           19          67       59           73         161            4
1.052425                  6           71       67      43            29           19          67       59           73         161            4
1.053805                  6           71       67      43            29           19          67       59           73         161            4
1.055186                  6           71       67      43            29           19          67       59           73         161            4
1.056570                  6           71       67      43            29           19          67       59           73         161            4
1.057955                  6           71       67      43            29           19          67       59           73         161            4
1.059342                  6           71       67      43            29           19          67       59           73         161            4
1.060731                  6           71       67      43            29           19          67       59           73         161            4
1.062121                  6           71       67      43            29           19          67       59           73         161            4
1.063514                  6           71       67      43            29           19          67       59           73         161            4
1.064908                  6           71       67      43            29           19          67       59           73         161            4
1.066304                  6           71       67      43            29           19          67       59           73         161            4
1.067702                  6           71       68      43            29           19          67       59           73         161            4
1.069102                  6           71       68      43            29           19          67       59           73         161            4
1.070504                  6           71       68      44            29           19          67       59           73         161            4
1.071907                  6           71       68      44            29           19          67       59           73         161            4
1.073313                  6           71       68      44            29           19          67       59           73         161            4
1.074720                  6           71       68      44            29           19          67       59           73         161            4
1.076129                  6           71       68      44            29           19          67       59           73         161            4
1.077540                  6           71       68      44            29           19          67       59           73         161            4
1.078952                  6           71       68      44            29           19          67       59           73         161            4
1.080367                  6           71       68      44            29           19          67       59           73         161            4
1.081783                  6           71       68      44            29           19          67       59           73         161            4
1.083201                  6           71       68      44            29           19          67       59           73         161            4
1.084622                  6           71       68      44            29           19          67       59           73         161            4
1.086044                  6           71       68      44            29           19          67       59           73         161            4
1.087467                  6           71       68      44            29           19          67       59           73         161            4
1.088893                  6           71       68      44            29           19          67       59           73         161            4
1.090321                  6           71       68      45            29           19          67       59           73         161            4
1.091750                  6           71       68      45            29           19          67       59           73         161            4
1.093182                  6           71       68      45            29           19          67       59           73         161            4
1.094615                  6           71       68      45            29           19          67       59           73         161            4
1.096050                  6           71       68      45            29           19          67       59           73         161            4
1.097487                  6           71       68      45            29           19          67       59           73         161            4
1.098926                  6           71       68      45            29           19          67       59           73         161            4
1.100366                  6           71       68      45            29           19          67       59           73         161            4
1.101809                  6           71       68      45            29           19          67       59           73         161            4
1.103253                  6           71       68      45            29           19          67       59           73         161            4
1.104700                  6           71       68      45            29           19          67       59           73         161            4
1.106148                  6           71       68      45            29           19          67       59           73         161            4
1.107598                  6           71       68      45            29           19          67       59           73         161            4
1.109051                  6           71       68      45            29           19          67       59           73         161            4
1.110505                  6           71       68      45            29           19          67       59           73         161            4
1.111960                  6           71       68      45            29           19          67       59           73         161            4
1.113418                  6           71       68      45            29           19          67       59           73         161            4
1.114878                  6           71       68      45            29           19          67       59           73         161            4
1.116340                  6           71       68      45            29           19          67       59           73         161            4
1.117803                  6           71       68      45            29           19          67       59           73         161            4
1.119269                  6           71       68      45            29           19          67       59           73         161            4
1.120736                  6           71       68      45            29           19          67       59           73         161            4
1.122205                  6           71       68      45            29           19          67       59           73         161            4
1.123677                  6           71       68      45            29           19          67       59           73         161            4
1.125150                  6           71       68      45            29           19          67       59           73         161            4
1.126625                  6           71       68      45            29           19          67       59           73         161            4
1.128102                  6           71       68      45            29           19          67       59           73         161            4
1.129581                  6           71       68      45            29           19          67       59           73         161            4
1.131062                  6           71       68      45            29           19          67       59           73         161            4
1.132545                  6           71       68      45            29           19          67       59           73         161            4
1.134030                  6           71       68      46            29           19          67       59           73         161            4
1.135516                  6           71       68      46            29           19          67       59           73         161            4
1.137005                  6           71       68      46            29           19          67       59           73         161            4
1.138496                  6           71       68      46            29           19          67       59           73         161            4
1.139988                  6           71       68      47            29           19          67       59           73         161            4
1.141483                  6           71       68      47            29           19          67       59           73         161            4
1.142979                  6           71       68      47            29           19          67       59           73         161            4
1.144478                  6           71       68      47            29           19          67       59           73         161            4
1.145978                  6           71       68      47            29           19          67       59           73         161            4
1.147481                  6           71       68      47            29           19          67       59           73         161            4
1.148985                  6           71       68      47            29           19          67       59           73         161            4
1.150492                  6           71       68      47            29           19          67       59           73         161            4
1.152000                  6           71       68      47            29           19          67       59           73         161            4
1.153510                  6           71       68      47            29           19          67       59           73         161            4
1.155023                  6           71       68      47            29           19          67       59           73         161            4
1.156537                  6           71       68      47            29           19          67       59           73         161            4
1.158053                  6           71       68      47            29           19          67       59           73         161            4
1.159571                  6           71       68      47            29           19          67       59           73         161            4
1.161092                  6           71       68      47            29           19          67       59           73         161            4
1.162614                  6           71       68      47            29           19          67       59           73         161            4
1.164138                  6           71       68      47            29           19          67       59           73         161            4
1.165664                  6           71       68      47            29           19          67       59           73         161            4
1.167192                  6           71       68      47            29           19          67       59           73         161            4
1.168723                  6           71       68      47            29           19          67       59           73         161            4
1.170255                  6           71       68      47            29           19          67       59           73         161            4
1.171789                  6           71       68      47            29           19          67       59           73         161            4
1.173325                  6           71       68      47            29           19          67       59           73         161            4
1.174864                  6           71       68      47            29           19          67       59           73         161            4
1.176404                  6           71       68      47            29           19          67       59           73         161            4
1.177946                  6           71       68      47            29           19          67       59           73         161            4
1.179491                  6           71       68      47            29           19          67       59           73         161            4
1.181037                  6           71       68      47            29           19          67       59           73         161            4
1.182585                  6           71       68      47            29           19          67       59           73         161            4
1.184136                  6           71       68      47            29           19          67       59           73         161            4
1.185688                  6           71       68      47            29           19          67       59           73         161            4
1.187243                  6           71       68      47            29           19          67       59           73         161            4
1.188799                  6           71       68      47            29           19          67       59           73         161            4
1.190358                  6           71       68      47            29           19          67       59           73         161            4
1.191918                  6           71       68      47            29           19          67       59           73         161            4
1.193481                  6           71       68      47            29           19          67       59           73         161            4
1.195046                  6           71       68      47            29           19          67       59           73         161            4
1.196613                  6           71       68      47            29           19          67       59           73         161            4
1.198181                  6           71       68      47            29           19          67       59           73         161            4
1.199752                  6           71       68      47            29           19          67       59           73         161            4
1.201325                  6           71       68      47            29           19          67       59           73         161            4
1.202900                  6           71       68      47            29           19          67       59           73         161            4
1.204477                  6           71       68      47            29           19          67       59           73         161            4
1.206056                  6           71       68      47            29           19          67       59           73         161            4
1.207638                  6           71       68      47            29           19          67       59           73         161            4
1.209221                  6           71       68      47            29           19          67       59           73         161            4
1.210806                  6           71       68      47            29           19          67       59           73         161            4
1.212394                  6           71       68      47            29           19          67       59           73         161            4
1.213983                  6           71       68      47            29           19          67       59           73         161            4
1.215575                  6           71       68      47            29           19          67       59           73         161            4
1.217168                  6           71       68      47            29           19          67       59           73         161            4
1.218764                  6           71       68      47            29           19          67       59           73         161            4
1.220362                  6           71       68      47            29           19          67       59           73         161            4
1.221962                  6           71       68      47            29           19          67       59           73         161            4
1.223564                  6           71       68      47            29           19          67       59           73         161            4
1.225168                  6           71       68      47            29           19          67       59           73         161            4
1.226774                  6           71       68      47            29           19          67       59           73         161            4
1.228383                  6           71       68      47            29           19          67       59           73         161            4
1.229993                  6           71       69      47            29           19          67       59           73         161            4
1.231606                  6           71       69      47            29           19          67       59           73         161            4
1.233220                  6           71       69      47            29           19          67       59           73         161            4
1.234837                  6           71       69      47            29           19          67       59           73         161            4
1.236456                  6           71       69      47            29           19          67       59           73         161            4
1.238077                  6           71       69      47            29           19          67       59           73         161            4
1.239700                  6           71       69      47            29           19          67       59           73         161            4
1.241326                  6           71       69      47            29           19          67       59           73         161            4
1.242953                  6           71       69      47            29           19          67       59           73         161            4
1.244582                  6           71       69      47            29           19          67       59           73         161            4
1.246214                  6           71       69      47            29           19          67       59           73         161            4
1.247848                  6           71       69      47            29           19          67       59           73         161            4
1.249484                  6           71       69      47            29           19          67       59           73         161            4
1.251122                  6           71       69      47            29           19          67       59           73         161            4
1.252762                  6           71       69      47            29           19          67       59           73         161            4
1.254405                  6           71       69      47            29           19          67       59           73         161            4
1.256049                  6           71       69      47            29           19          67       59           73         161            4
1.257696                  6           71       69      47            29           19          67       59           73         161            4
1.259345                  6           71       69      47            29           19          67       59           73         161            4
1.260996                  6           71       69      47            29           19          67       59           73         161            4
1.262649                  6           71       69      47            29           19          67       59           73         161            4
1.264305                  6           71       69      47            29           19          67       59           73         161            4
1.265962                  6           71       69      47            29           19          67       59           73         161            4
1.267622                  6           71       69      47            29           19          67       59           73         161            4
1.269284                  6           71       69      47            29           19          67       59           73         161            4
1.270948                  6           71       69      47            29           19          67       59           73         161            4
1.272614                  6           71       69      47            29           19          67       59           73         161            4
1.274283                  6           71       69      47            29           19          67       59           73         161            4
1.275953                  6           71       69      47            29           19          67       59           73         161            4
1.277626                  6           71       69      47            29           19          67       59           73         161            4
1.279301                  6           71       69      47            29           19          67       59           73         161            4
1.280978                  6           71       69      47            29           19          67       59           73         161            4
1.282658                  6           71       69      47            29           19          67       59           73         161            4
