Relative performance profile for SolverTime
Filter: gap <= 10.0% and not failed
              couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                 3            7       11      90             9            1          30       15           26         180            0
1.001125                 4           10       12      93            12            1          36       18           29         180            0
1.002250                 6           10       12      93            12            1          36       18           32         180            0
1.003377                 6           10       12      95            12            1          36       18           32         180            0
1.004506                 6           10       12      95            12            1          36       18           32         180            0
1.005635                 6           10       12      96            12            1          36       18           32         180            0
1.006766                 6           10       12      96            12            1          36       18           32         180            0
1.007898                 6           10       12      96            12            1          36       18           32         180            0
1.009032                 6           10       12      96            12            1          36       18           32         180            0
1.010167                 6           10       12      96            12            1          36       18           33         180            0
1.011303                 6           10       12      96            12            1          36       18           33         180            0
1.012440                 6           10       12      96            12            1          36       18           33         180            0
1.013578                 6           10       12      97            12            1          36       18           33         180            0
1.014718                 6           10       12      97            12            1          36       18           33         180            0
1.015859                 6           10       12      97            12            1          36       18           33         180            0
1.017002                 6           10       12      97            12            1          36       18           33         180            0
1.018145                 6           10       12      97            12            1          36       18           33         180            0
1.019290                 6           10       12      97            12            1          36       18           33         180            0
1.020436                 6           10       13      97            12            1          36       18           33         180            0
1.021584                 6           10       13      97            12            1          36       18           33         180            0
1.022733                 6           10       13      97            12            1          36       18           33         180            0
1.023883                 6           10       13      97            12            1          36       18           33         180            0
1.025034                 6           10       13      97            12            1          36       18           33         180            0
1.026187                 6           10       13      97            12            1          36       18           33         180            0
1.027341                 6           10       13      97            12            1          36       18           33         180            0
1.028496                 6           10       13      97            12            1          36       18           33         180            0
1.029653                 6           10       13      97            12            1          36       18           33         180            0
1.030811                 6           10       13      97            12            1          36       18           34         180            0
1.031970                 6           10       13      98            12            1          36       18           34         180            0
1.033130                 6           10       13      98            12            1          36       18           34         180            0
1.034292                 6           10       13      98            12            1          36       18           34         180            0
1.035455                 6           10       13      98            12            1          36       18           34         180            0
1.036620                 6           10       13      98            12            1          36       18           34         180            0
1.037786                 6           10       13      98            12            1          36       18           34         180            0
1.038953                 6           10       13      98            12            1          36       18           34         180            0
1.040121                 6           10       13      98            12            1          36       18           34         180            0
1.041291                 6           10       13      98            12            1          36       18           34         180            0
1.042462                 6           10       13      98            12            1          36       18           34         180            0
1.043634                 6           10       13      98            12            1          36       18           34         180            0
1.044807                 6           10       13      98            12            1          36       18           34         180            0
1.045982                 6           10       13      98            12            1          36       18           34         180            0
1.047159                 6           10       13      98            12            1          36       18           34         180            0
1.048336                 6           10       13      98            12            1          36       18           34         180            0
1.049515                 6           10       13      98            12            1          36       18           36         180            0
1.050695                 6           10       13      98            12            1          36       18           36         180            0
1.051877                 6           10       13      98            12            1          36       18           36         180            0
1.053060                 6           10       13      98            12            1          36       18           36         180            0
1.054244                 6           10       13      98            12            1          36       18           36         180            0
1.055430                 6           10       13      98            12            1          36       18           36         180            0
1.056616                 6           10       13      98            12            1          36       18           36         180            0
1.057805                 6           10       13      98            12            1          36       18           36         180            0
1.058994                 6           10       13      98            12            1          36       18           36         180            0
1.060185                 6           10       13      98            12            1          36       18           36         180            0
1.061377                 6           10       13      98            12            1          36       18           36         180            0
1.062571                 6           10       13      98            12            1          36       18           36         180            0
1.063766                 6           10       13      98            12            1          36       18           36         180            0
1.064962                 6           10       13      98            12            1          36       18           36         180            0
1.066160                 6           10       13      98            12            1          36       18           36         180            0
1.067359                 6           10       13      98            12            1          36       18           36         180            0
1.068559                 6           10       13      99            12            1          36       18           36         180            0
1.069760                 6           10       13      99            12            1          36       18           36         180            0
1.070963                 6           10       13      99            12            1          36       18           36         180            0
1.072168                 6           10       13      99            12            1          36       18           37         180            0
1.073374                 6           10       13      99            12            1          36       18           38         180            0
1.074581                 6           10       13     100            12            1          36       18           38         180            0
1.075789                 6           10       13     100            12            1          36       18           38         180            0
1.076999                 6           10       13     100            12            1          36       18           38         180            0
1.078210                 6           10       13     101            12            1          36       18           38         180            0
1.079422                 6           10       13     101            12            1          36       18           39         180            0
1.080636                 6           10       13     101            12            1          36       18           39         180            0
1.081851                 6           10       13     101            12            1          36       18           39         180            0
1.083068                 6           10       13     102            12            1          36       18           40         180            0
1.084286                 6           10       13     102            12            1          36       18           40         180            0
1.085505                 6           10       13     102            12            1          36       18           40         180            0
1.086726                 6           10       13     102            12            1          36       18           40         180            0
1.087948                 6           10       13     102            12            1          36       18           40         180            0
1.089172                 6           10       13     102            12            1          36       18           40         180            0
1.090396                 6           10       13     102            12            1          36       18           40         180            0
1.091623                 6           10       13     102            12            1          36       18           40         180            0
1.092850                 6           10       13     102            12            1          36       18           40         180            0
1.094079                 6           10       13     102            12            1          36       18           40         180            0
1.095309                 6           10       13     102            12            1          36       18           40         180            0
1.096541                 6           10       13     102            12            1          36       18           40         180            0
1.097774                 6           10       13     102            12            1          36       18           40         180            0
1.099009                 6           10       13     102            12            1          36       18           40         180            0
1.100245                 6           10       13     102            12            1          36       18           40         180            0
1.101482                 6           10       13     102            12            1          36       18           40         180            0
1.102721                 6           10       13     102            12            1          36       18           40         180            0
1.103961                 6           10       13     102            12            1          36       18           40         180            0
1.105202                 6           10       13     102            12            1          36       18           40         180            0
1.106445                 6           10       13     102            12            1          36       18           41         180            0
1.107689                 6           10       13     102            12            1          36       18           41         180            0
1.108935                 6           10       13     102            12            1          36       18           41         180            0
1.110182                 6           10       13     102            12            1          36       18           41         180            0
