Absolute performance profile for SolverTime
Filter: gap <= 10.0% and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               3            0        0       0             5            0          24        4            0          24            0
0.096009               8            8       14      30            10            6          25        8           17          34            5
0.187017               9           17       17      34            14            9          25       11           28          38            6
0.278026              10           21       17      45            16            9          25       15           33          50            6
0.369034              11           22       20      57            16            9          25       19           35          62            6
0.460043              11           23       24      69            16           10          25       21           51          76            6
0.551052              11           23       28      74            18           10          25       25           58          80            6
0.642060              11           25       30      76            21           10          25       25           68          83            6
0.733069              12           26       30      78            22           11          25       27           71          84            8
0.824077              13           26       31      78            24           12          25       27           72          84            8
0.915086              13           26       31      82            26           12          25       29           73          86            8
1.006095              13           26       32      84            26           12          34       29           74          88            8
1.097103              14           27       34      85            27           14          39       29           76          91            8
1.188112              15           28       34      87            28           16          39       29           77          92            9
1.279120              17           28       34      87            28           16          39       30           79          92            9
1.370129              18           28       36      91            29           16          39       30           82          96            9
1.461138              18           28       38      92            31           16          39       30           82          97           10
1.552146              18           28       39      93            32           16          39       30           82          98           11
1.643155              18           28       39      95            33           16          39       30           85         100           11
1.734163              18           29       40      97            35           16          39       30           87         102           11
1.825172              18           30       40     101            36           16          39       30           88         106           11
1.916181              19           32       42     102            37           17          39       31           89         107           11
2.007189              20           33       42     103            37           17          43       32           90         107           12
2.098198              21           33       42     103            37           19          46       33           90         107           13
2.189206              21           33       44     103            37           19          46       33           92         107           13
2.280215              22           34       44     104            37           19          46       33           93         109           13
2.371224              22           34       45     104            37           19          46       33           95         109           13
2.462232              22           34       46     104            37           19          46       33           96         109           13
2.553241              22           34       46     105            38           19          46       33           97         109           13
2.644249              22           37       47     107            39           19          46       35           99         111           13
2.735258              22           38       47     107            40           19          46       35           99         111           13
2.826267              23           38       47     107            40           19          46       35           99         111           13
2.917275              23           39       47     107            40           19          46       35           99         111           13
3.008284              23           39       47     107            40           19          46       36          101         113           13
3.099292              23           39       47     107            41           19          47       36          101         113           13
3.190301              23           39       48     108            42           19          47       36          101         114           13
3.281310              23           40       48     108            42           19          47       36          104         114           13
3.372318              24           40       48     109            42           19          47       37          104         114           13
3.463327              25           42       49     110            42           19          47       38          105         114           14
3.554335              25           42       49     110            43           19          47       38          105         114           14
3.645344              25           42       49     110            44           20          47       38          105         114           14
3.736353              25           42       49     110            44           20          47       38          105         114           14
3.827361              25           43       49     110            45           20          47       38          107         116           14
3.918370              25           43       50     110            46           20          47       38          108         116           14
4.009378              25           44       52     110            46           20          48       38          108         117           14
4.100387              25           44       52     111            46           20          48       38          108         117           14
4.191396              25           45       54     111            47           20          49       38          109         117           14
4.282404              25           46       54     111            47           20          49       39          109         117           14
4.373413              25           47       54     111            47           20          49       39          109         117           14
4.464421              25           47       54     112            48           20          49       39          110         117           14
4.555430              25           47       54     113            48           20          49       39          110         118           14
4.646439              25           47       54     113            48           20          49       39          110         118           14
4.737447              25           47       54     114            48           20          49       39          110         118           14
4.828456              25           47       54     114            49           21          49       39          110         118           14
4.919464              26           48       54     114            50           21          49       39          110         118           14
5.010473              26           49       54     114            50           21          51       39          111         120           14
5.101482              26           49       54     114            50           21          52       39          111         120           14
5.192490              26           49       54     114            51           21          52       41          111         120           14
5.283499              26           49       54     115            51           21          52       41          111         121           14
5.374507              26           49       54     115            51           21          52       41          112         121           14
5.465516              27           49       54     116            51           21          52       41          112         121           14
5.556525              27           49       54     116            51           21          52       41          112         121           14
5.647533              27           49       55     116            52           21          52       42          112         121           14
5.738542              27           49       55     116            52           21          52       42          112         121           14
5.829550              28           49       57     116            52           21          52       42          112         121           14
5.920559              29           49       58     116            52           21          52       42          112         121           14
6.011568              29           50       61     116            52           21          53       42          112         121           14
6.102576              29           50       61     116            52           21          54       42          112         121           14
6.193585              29           50       61     116            52           22          54       42          112         121           14
6.284593              29           50       61     116            52           22          54       42          112         121           14
6.375602              29           50       62     116            52           22          54       42          113         121           14
6.466611              29           50       62     116            52           22          54       42          113         121           14
6.557619              29           50       62     116            52           22          54       42          113         121           14
6.648628              29           51       62     116            52           23          54       42          113         121           15
6.739636              29           52       62     116            52           23          54       42          113         122           15
6.830645              29           52       63     116            52           24          54       42          114         122           16
6.921654              29           52       63     116            52           24          54       42          114         122           16
7.012662              29           52       63     116            52           24          55       42          114         122           16
7.103671              29           52       63     116            52           24          55       42          114         122           16
7.194679              30           52       63     116            52           24          55       42          114         122           17
7.285688              30           52       63     116            52           24          55       42          114         122           17
