Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
0.005000               3            0        0       0             5            0          25        4            0          25            0
0.096009               8            8       14      30            10            6          26        8           17          34            5
0.187017               9           18       17      34            14            9          26       10           28          37            6
0.278026              10           23       17      45            16            9          26       14           33          49            6
0.369034              11           25       20      56            16            9          26       18           35          61            6
0.460043              11           26       24      68            16           11          26       20           50          75            7
0.551052              11           27       28      73            18           11          26       24           56          78            7
0.642060              11           29       30      75            21           11          26       24           65          80            7
0.733069              12           30       30      77            22           13          26       26           68          81            9
0.824077              13           30       30      77            24           14          26       26           69          81            9
0.915086              13           30       30      79            26           14          26       28           70          83            9
1.006095              13           30       31      80            26           15          34       28           71          84           10
1.097103              14           30       32      80            27           17          39       28           73          86           10
1.188112              15           31       32      82            28           19          39       28           74          87           11
1.279120              17           32       32      82            28           19          39       29           75          88           11
1.370129              18           32       34      86            29           19          39       29           78          92           11
1.461138              18           32       36      87            31           19          39       29           78          93           12
1.552146              18           32       37      88            32           19          39       29           78          93           13
1.643155              18           32       37      89            33           19          39       29           81          94           13
1.734163              18           33       38      89            34           19          39       29           82          94           13
1.825172              18           34       38      92            34           19          39       29           83          97           13
1.916181              19           36       39      93            35           20          39       29           83          98           13
2.007189              20           37       39      94            35           20          42       30           84          98           14
2.098198              21           37       39      94            35           22          45       30           84          98           15
2.189206              21           37       40      94            35           22          45       30           85          98           15
2.280215              22           38       40      94            35           22          45       30           86          99           15
2.371224              22           38       41      94            35           22          45       30           88          99           15
2.462232              22           38       42      94            35           22          45       30           89          99           15
2.553241              22           38       42      95            36           22          45       30           90          99           15
2.644249              22           41       43      97            36           22          45       32           92         101           15
2.735258              22           42       43      97            37           22          45       32           92         101           15
2.826267              23           42       43      97            37           22          45       32           92         101           15
2.917275              23           42       43      97            37           22          45       32           92         101           15
3.008284              23           42       43      97            37           22          45       33           93         102           15
3.099292              23           42       43      97            38           22          46       33           93         102           15
3.190301              23           43       44      98            39           22          46       33           93         103           15
3.281310              23           44       44      98            39           22          46       33           96         103           15
3.372318              24           44       44      99            39           23          46       34           96         103           15
3.463327              25           46       45      99            39           23          46       35           97         103           16
3.554335              25           46       45      99            40           23          46       35           97         103           16
3.645344              25           46       45      99            41           24          46       35           97         103           17
3.736353              25           46       45      99            41           24          46       35           97         103           17
3.827361              25           47       45      99            42           24          46       35           98         104           17
3.918370              25           47       46      99            43           24          46       35           98         104           17
4.009378              25           47       48      99            43           24          46       35           98         104           17
4.100387              25           47       48     100            43           24          46       35           98         104           17
4.191396              25           48       50     100            44           24          47       35           99         104           17
4.282404              25           49       50     100            44           24          47       35           99         104           17
4.373413              25           49       50     100            44           24          47       35           99         104           17
4.464421              25           49       50     101            45           24          47       35          100         104           17
4.555430              25           49       50     102            45           24          47       35          100         105           17
4.646439              25           49       50     102            45           24          47       35          100         105           17
4.737447              25           49       50     102            45           24          47       35          100         105           17
4.828456              25           49       50     102            46           25          47       35          100         105           17
4.919464              26           50       50     102            47           25          47       35          100         105           17
5.010473              26           50       50     102            47           25          48       35          101         105           17
5.101482              26           50       50     102            47           25          49       35          101         105           17
5.192490              26           51       50     102            48           25          49       35          101         105           17
5.283499              26           51       50     103            48           25          49       35          101         106           17
5.374507              26           51       50     103            48           25          49       35          102         106           17
5.465516              27           51       50     103            48           25          49       35          102         106           17
5.556525              27           51       50     103            48           25          49       35          102         106           17
5.647533              27           51       51     103            49           25          49       36          102         106           17
5.738542              27           51       51     103            49           25          49       36          102         106           17
5.829550              28           51       53     103            49           25          49       36          102         106           17
5.920559              29           51       54     103            49           25          49       36          102         106           17
6.011568              29           52       57     103            49           25          50       36          102         106           17
6.102576              29           52       57     103            49           25          51       36          102         106           17
6.193585              29           52       57     103            49           26          51       36          102         106           17
6.284593              29           52       57     103            49           26          51       36          102         106           17
6.375602              29           52       58     103            49           26          51       36          102         106           17
6.466611              29           52       58     103            49           26          51       36          102         106           17
6.557619              29           52       58     103            49           27          51       36          102         106           17
6.648628              29           53       58     103            49           28          51       36          102         106           18
6.739636              29           53       58     103            49           28          51       36          102         106           18
6.830645              29           53       59     103            49           28          51       36          103         106           18
6.921654              29           53       59     103            49           28          51       36          103         106           18
7.012662              29           53       59     103            49           28          51       36          103         106           18
7.103671              29           53       59     103            49           28          51       36          103         106           18
7.194679              30           53       59     103            49           28          51       36          103         106           19
7.285688              30           53       59     103            49           28          51       36          103         106           19
7.376697              30           53       59     103            49           29          51       36          103         106           19
7.467705              30           54       59     103            49           29          51       36          104         106           19
7.558714              30           54       59     103            50           29          51       36          104         106           19
7.649722              30           54       60     103            50           29          51       36          104         106           19
7.740731              30           55       60     103            50           29          51       36          104         106           19
7.831740              30           55       60     104            50           29          51       36          104         107           19
7.922748              30           56       60     104            51           29          51       37          104         107           19
8.013757              30           57       60     104            51           29          52       37          104         107           19
8.104765              30           57       60     104            51           29          53       37          104         107           19
8.195774              30           57       60     104            51           29          53       37          104         107           19
8.286783              30           57       60     104            51           29          53       37          104         107           19
8.377791              30           58       60     104            51           29          53       37          104         107           19
8.468800              30           58       60     104            51           29          53       37          104         107           19
8.559808              30           58       60     104            52           29          53       37          104         107           19
8.650817              30           58       60     104            52           29          53       37          104         107           19
8.741826              30           58       60     104            52           29          53       37          104         107           19
8.832834              30           58       61     104            52           29          53       37          104         107           19
8.923843              30           58       62     104            52           29          53       37          104         107           19
9.014851              30           58       62     104            52           30          54       37          104         107           19
9.105860              30           58       62     105            53           30          54       37          104         108           19
9.196869              30           58       62     105            53           31          54       37          104         108           20
9.287877              30           58       62     105            53           31          54       37          104         108           20
9.378886              30           58       62     105            53           31          54       37          104         108           20
9.469894              30           58       62     105            53           31          54       37          104         108           20
9.560903              30           59       62     105            53           31          54       37          104         108           20
9.651912              30           59       63     105            53           31          54       37          105         108           20
9.742920              30           59       63     105            54           31          54       37          106         108           20
9.833929              30           59       63     105            54           31          54       37          106         108           20
9.924937              30           60       63     105            54           32          54       38          106         108           20
10.015946             30           60       63     105            54           32          54       38          106         108           20
10.106955             30           60       64     105            54           32          54       38          106         108           20
10.197963             30           60       64     105            54           32          54       38          106         108           20
10.288972             30           61       64     105            54           32          54       38          106         108           20
10.379980             30           61       64     105            54           32          54       38          106         108           20
10.470989             30           61       64     105            54           32          54       38          106         108           20
10.561998             30           61       64     105            54           32          54       38          106         108           20
10.653006             30           61       64     105            54           32          54       38          106         108           20
10.744015             30           61       64     105            54           33          54       38          106         108           20
10.835024             30           61       65     105            54           34          54       38          106         108           20
10.926032             30           61       65     105            54           38          54       38          106         108           20
11.017041             30           61       66     105            54           38          54       38          106         108           20
11.108049             30           61       67     105            54           44          55       38          106         108           20
11.199058             30           61       67     105            54           49          55       38          106         108           20
11.290067             30           61       67     105            54           53          55       38          106         108           20
11.381075             30           61       67     105            54           58          55       38          106         108           20
11.472084             30           61       68     105            54           58          55       38          106         108           20
11.563092             31           61       68     105            54           60          55       38          106         108           21
11.654101             31           61       68     105            54           61          55       38          106         108           21
11.745110             31           61       68     105            54           61          55       38          106         108           21
11.836118             31           61       68     105            54           61          55       38          106         108           21
11.927127             31           61       68     105            54           61          55       38          106         108           21
12.018135             31           61       68     105            55           61          55       38          106         108           21
12.109144             31           61       68     105            55           61          55       38          106         108           21
12.200153             31           61       69     105            55           61          55       38          106         108           21
12.291161             31           62       69     105            55           61          55       38          106         108           21
12.382170             31           62       69     105            55           61          55       38          106         108           21
12.473178             31           62       69     105            55           61          55       38          106         108           21
12.564187             31           62       69     105            55           61          55       38          106         108           21
12.655196             31           62       69     105            56           61          55       38          106         108           21
12.746204             31           63       69     105            56           61          55       38          106         108           21
12.837213             31           63       69     105            56           62          55       38          106         108           21
12.928221             31           63       69     105            57           62          55       38          106         108           21
13.019230             31           64       69     105            57           62          55       38          106         108           21
13.110239             31           64       69     105            57           62          55       38          106         108           21
13.201247             31           64       69     105            57           62          55       38          106         108           21
13.292256             31           65       69     105            57           62          55       38          106         108           21
13.383264             31           65       70     105            58           62          55       38          106         108           21
13.474273             31           65       70     105            58           62          55       38          106         108           21
13.565282             31           65       70     105            58           62          55       38          106         108           21
13.656290             31           65       70     105            58           62          55       38          106         108           21
13.747299             31           65       70     105            58           62          55       38          106         108           21
13.838307             31           65       71     105            58           62          55       38          106         108           21
13.929316             31           65       71     105            58           62          55       38          107         109           21
14.020325             31           66       73     106            58           62          57       38          107         111           21
14.111333             32           66       73     106            59           62          57       38          107         111           21
14.202342             32           66       73     106            59           62          57       38          107         111           21
14.293350             32           66       73     106            59           62          57       38          107         111           21
14.384359             32           66       73     106            59           62          57       38          107         111           21
14.475368             32           66       73     106            59           62          57       38          107         111           21
14.566376             32           67       73     106            60           62          57       38          107         111           21
14.657385             32           67       73     106            60           62          57       38          107         111           21
14.748393             32           67       74     106            60           62          57       38          107         111           21
14.839402             32           67       74     106            60           62          57       38          107         111           21
14.930411             32           67       74     106            60           62          57       38          107         111           21
15.021419             32           67       74     106            60           63          57       38          107         111           21
15.112428             32           68       75     106            60           63          57       38          107         111           21
15.203436             32           69       75     106            60           63          57       38          107         111           21
15.294445             32           70       75     106            60           63          57       38          107         111           21
15.385454             32           70       75     106            60           63          57       38          107         111           21
15.476462             32           70       75     106            60           63          57       38          107         111           21
15.567471             32           70       75     106            60           65          57       38          107         111           21
15.658479             32           70       76     106            60           65          57       38          107         111           21
15.749488             32           70       77     106            60           65          57       38          107         111           21
15.840497             32           70       77     106            60           66          57       38          107         111           21
15.931505             32           70       78     106            60           66          57       38          107         111           21
16.022514             32           70       79     106            60           66          57       38          107         111           21
16.113522             32           70       79     106            60           66          57       38          107         111           21
16.204531             32           71       80     106            60           66          57       38          107         111           21
16.295540             32           71       80     106            60           66          57       38          107         111           21
16.386548             32           71       80     106            60           66          57       38          107         111           21
16.477557             32           71       80     106            60           66          57       38          107         111           21
16.568565             32           71       80     106            60           66          57       38          107         111           21
16.659574             32           71       80     106            60           66          57       39          107         111           21
16.750583             32           71       80     106            60           66          57       39          107         111           21
16.841591             32           73       81     106            60           66          57       39          107         111           21
16.932600             32           73       81     106            60           66          57       39          107         111           21
17.023608             32           74       81     106            60           66          58       39          107         111           21
17.114617             32           75       81     106            60           66          58       39          107         111           21
17.205626             32           75       81     106            61           66          58       39          107         111           21
17.296634             32           76       81     106            61           66          58       39          107         111           21
17.387643             32           76       81     106            61           66          58       39          107         111           21
17.478651             32           77       81     106            61           66          58       39          107         111           21
17.569660             32           78       81     106            61           66          58       39          107         111           21
17.660669             32           78       81     106            61           66          58       39          107         111           21
17.751677             32           78       81     106            61           66          58       39          107         111           21
