Relative performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
              couenneNCcbc  SHOTcpx1910  baronNC  gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.000000                 3            1        7      65             5            0          28        7           14         118            0
1.001125                 3            1        7      65             5            0          28        7           14         118            0
1.002250                 3            1        7      65             5            0          28        7           14         118            0
1.003377                 3            1        7      66             5            0          28        7           14         118            0
1.004506                 3            1        7      66             5            0          28        7           14         118            0
1.005635                 3            1        7      67             5            0          28        7           14         118            0
1.006766                 3            1        7      67             5            0          28        7           14         118            0
1.007898                 3            1        7      67             5            0          28        7           14         118            0
1.009032                 3            1        7      67             5            0          28        7           14         118            0
1.010167                 3            1        7      67             5            0          28        7           14         118            0
1.011303                 3            1        7      67             5            0          28        7           14         118            0
1.012440                 3            1        7      67             5            0          28        7           14         118            0
1.013578                 3            1        7      68             5            0          28        7           14         118            0
1.014718                 3            1        7      68             5            0          28        7           14         118            0
1.015859                 3            1        7      68             5            0          28        7           14         118            0
1.017002                 3            1        7      68             5            0          28        7           14         118            0
1.018145                 3            1        7      68             5            0          28        7           14         118            0
1.019290                 3            1        7      68             5            0          28        7           14         118            0
1.020436                 3            1        7      68             5            0          28        7           14         118            0
1.021584                 3            1        7      68             5            0          28        7           14         118            0
1.022733                 3            1        7      68             5            0          28        7           14         118            0
1.023883                 3            1        7      68             5            0          28        7           14         118            0
1.025034                 3            1        7      68             5            0          28        7           14         118            0
1.026187                 3            1        7      68             5            0          28        7           14         118            0
1.027341                 3            1        7      68             5            0          28        7           14         118            0
1.028496                 3            1        7      68             5            0          28        7           14         118            0
1.029653                 3            1        7      68             5            0          28        7           14         118            0
1.030811                 3            1        7      68             5            0          28        7           14         118            0
1.031970                 3            1        7      69             5            0          28        7           14         118            0
1.033130                 3            1        7      69             5            0          28        7           14         118            0
1.034292                 3            1        7      69             5            0          28        7           14         118            0
1.035455                 3            1        7      69             5            0          28        7           14         118            0
1.036620                 3            1        7      69             5            0          28        7           14         118            0
1.037786                 3            1        7      69             5            0          28        7           14         118            0
1.038953                 3            1        7      69             5            0          28        7           14         118            0
1.040121                 3            1        7      69             5            0          28        7           14         118            0
1.041291                 3            1        7      69             5            0          28        7           14         118            0
1.042462                 3            1        7      69             5            0          28        7           14         118            0
1.043634                 3            1        7      69             5            0          28        7           14         118            0
1.044807                 3            1        7      69             5            0          28        7           14         118            0
