                         couenneNCcbc  SHOTcpx1910  baronNC    gurobi  scipNCsoplex  SHOTcbc1910  antigoneNC    lglobal  SHOTgur2310  virt. best  virt. worst
crudeoil_li06                  340957            1        1   2051277       8892848            1           4     174305            1           1      8892848
crudeoil_li21                 1281358            1        1  56876902      10160095            1           4   44931112            1           1     56876902
crudeoil_pooling_ct2           354300            1        1     58814       5729232            1           4   22472397            1           1     22472397
crudeoil_pooling_ct4           124102            1        1     40733       7120526            1           4   27789349            1           1     27789349
crudeoil_pooling_dt4              220            1        1  22953019       3074865            1           4        598            1           1     22953019
edgecross10-010                     4            1        1        64           164            1           4        226            1           1          226
edgecross10-030                   725            1        1      1488         11878            1           4      36651            1           1        36651
edgecross10-040                 24676            1        1     22093         82558            1           4     540541            1           1       540541
edgecross10-050                183446            1        1    213084        502706            1           4    1923885            1           1      1923885
edgecross10-070               1039082            1        1   1601346       2446385            1           4   11888292            1           1     11888292
edgecross10-080                368848            1        1    539008       1717906            1           4    3613654            1           1      3613654
edgecross10-090                  1616            1        1      2593          5167            1           4      57307            1           1        57307
edgecross14-039               1628827            1        1    162647       6881374            1           4    3608689            1           1      6881374
edgecross14-058                452068            1        1    539673       5029663            1           4    7689323            1           1      7689323
edgecross14-078               1317380            1        1   7451957       5695984            1           4    7358047            1           1      7451957
edgecross14-137               1136990            1        1   3732712      15095185            1           4    3076154            1           1     15095185
edgecross14-156               1363612            1        1   8431866       7486548            1           4    8473964            1           1      8473964
edgecross14-176               1401989            1        1   3168162      13360960            1           4    6603942            1           1     13360960
edgecross20-040                 40737            1        1     19639       3956881            1           4     982272            1           1      3956881
edgecross22-048                 42600            1        1     20000       9713120            1           4     882644            1           1      9713120
elf                            207298            1        1      4375          6382            1           4    1379106            1           1      1379106
ex1263a                         21765            1        1       407          4015            1           4      11055            1           1        21765
ex1263                          10834            1        1       407          6538            1           4      19077            1           1        19077
ex1264a                         21898            1        1       383          2098            1           4       6514            1           1        21898
ex1264                          19580            1        1       383          3134            1           4      10068            1           1        19580
ex1265a                         24783            1        1       164          3370            1           4       8393            1           1        24783
ex1265                          17124            1        1       164          6152            1           4      13047            1           1        17124
ex1266                          15154            1        1        87          4158            1           4      22148            1           1        22148
feedtray2                           1            1        1      4470             4            1           4        563            1           1         4470
gabriel01                     2992775            1        1  12423727      10347617            1           4   30358744            1           1     30358744
gasprod_sarawak01                 929            1        1      2963          9686            1           4      10537            1           1        10537
gasprod_sarawak16               24827            1        1  16275834       1684955            1           4    3449023            1           1     16275834
gasprod_sarawak81              398509            1        1   3713110       1633256            1           4       3108            1           1      3713110
genpooling_lee1               1098560            1        1     10615         41101            1           6    3691826            1           1      3691826
genpooling_lee2                364833            1        1     64829        511403            1           7    2852388            1           1      2852388
genpooling_meyer04            2613724            1        1  96540685       6798825            1           4   19512472            1           1     96540685
hydroenergy1                  1903976            1        1    824431       8637896            1           4    7106092            1           1      8637896
hydroenergy3                   750672            1        1      3323       8112851            1           4    8891657            1           1      8891657
portfol_robust050_34          3096566            1        1      5207         17055            1           4       6910            1           1      3096566
portfol_shortfall050_68       5345465            1        1     37502         48945            1           4        234            1           1      5345465
portfol_shortfall100_04       3367525            1        1   5095546      10467414            1           4     196006            1           1     10467414
portfol_shortfall200_05       1074093            1        1  10214796       5115315            1           4      47405            1           1     10214796
prob02                              1            1        1        15             1            1           4          1            1           1           15
prob03                              1            1        1         2             3            1           4          1            1           1            4
product2                       144721            1        1     46713          3850            1           4   40055591            1           1     40055591
ringpack_10_1                 3894780            1        1  14493856      21481280            1           4          1            1           1     21481280
ringpack_10_2                 3663659            1        1  15876525      21424084            1           4          1            1           1     21424084
sep1                               61            1        1       412           398            1           4       1940            1           1         1940
smallinvSNPr1b100-110          495052            1        1       348       3601438            1           4     896484            1           1      3601438
smallinvSNPr1b200-220          482683            1        1      2003       3861182            1           4    1175582            1           1      3861182
smallinvSNPr2b010-011            6450            1        1       322         16388            1           4    1151826            1           1      1151826
smallinvSNPr2b020-022           20479            1        1       401        261593            1           4    1313668            1           1      1313668
smallinvSNPr2b050-055           58087            1        1       469       1233172            1           4    1158880            1           1      1233172
smallinvSNPr2b100-110           50381            1        1       587       3683154            1           4    1072590            1           1      3683154
smallinvSNPr2b200-220          246244            1        1      1760       3906885            1           4     949621            1           1      3906885
smallinvSNPr3b010-011           16639            1        1       367         19126            1           4    1449634            1           1      1449634
smallinvSNPr3b020-022           39517            1        1       351         54076            1           4    1426563            1           1      1426563
smallinvSNPr3b050-055          100914            1        1       314       4385138            1           4     928410            1           1      4385138
smallinvSNPr3b100-110          155134            1        1      1007       3218897            1           4     782196            1           1      3218897
smallinvSNPr3b150-165          203521            1        1       696       3258112            1           4     940618            1           1      3258112
smallinvSNPr3b200-220          313642            1        1       892       1318808            1           4    1270600            1           1      1318808
smallinvSNPr4b010-011           17040            1        1       802          8206            1           4    1210026            1           1      1210026
smallinvSNPr4b020-022           27803            1        1       258         16726            1           4    1417286            1           1      1417286
smallinvSNPr4b050-055           72890            1        1       437        131502            1           4    1179730            1           1      1179730
smallinvSNPr4b200-220          143101            1        1       319       1098859            1           4    1402623            1           1      1402623
smallinvSNPr5b010-011           13695            1        1      1280          6292            1           4     509425            1           1       509425
smallinvSNPr5b020-022           17781            1        1       405         13439            1           4    1137240            1           1      1137240
smallinvSNPr5b050-055           56897            1        1       467         49722            1           4    1228800            1           1      1228800
smallinvSNPr5b100-110           37532            1        1       618       1491769            1           4     669920            1           1      1491769
smallinvSNPr5b200-220          141120            1        1       787        900640            1           4    1194902            1           1      1194902
sonet17v4                     2622145            1        1   3232405      10114236            1           4    5290948            1           1     10114236
sonet18v6                     2230846            1        1   1997360      12295834            1           4    4846066            1           1     12295834
sonet21v6                     1365818            1        1   2188368       6426349            1           4    1527877            1           1      6426349
sporttournament06                  28            1        1        25           144            1           4        316            1           1          316
sporttournament08                 266            1        1        86          1268            1           4        867            1           1         1268
sporttournament10                3696            1        1       990          4225            1           4       3728            1           1         4225
sporttournament12               19178            1        1      1036         20741            1           4      15776            1           1        20741
sporttournament18              541552            1        1     69579      11571599            1           4    5007411            1           1     11571599
sporttournament20              366416            1        1     54780      14369508            1           4   27289488            1           1     27289488
sporttournament22              240396            1        1     83578       9700632            1           4   37981087            1           1     37981087
sporttournament24              181482            1        1    130614       9763862            1           4   30393207            1           1     30393207
sporttournament26              129758            1        1   1022276       5554182            1           4   22915122            1           1     22915122
sporttournament28              158501            1        1    820615       6265774            1           4   22719835            1           1     22719835
squfl010-025persp              103619            1        1      1417         48849            1           9        136            1           1       103619
squfl010-040persp              153263            1        1         1         40194            1          10         15            1           1       153263
squfl010-080persp              510079            1        1         1       1277658            1           8        782            1           1      1277658
squfl015-060persp              162183            1        1         1        534762            1           5        503            1           1       534762
squfl015-080persp               71584            1        1         1        977877            1           9        619            1           1       977877
squfl020-040persp              319152            1        1         1        272777            1           9        386            1           1       319152
squfl020-050persp              378923            1        1         1        660066            1           9        830            1           1       660066
squfl020-150persp                2907            1        1         1       4269142            1           9      64424            1           1      4269142
squfl025-025persp              747805            1        1      9886        413055            1           4        676            1           1       747805
squfl025-030persp             1247243            1        1     17546        559524            1           6        569            1           1      1247243
squfl025-040persp              713390            1        1         1       1124897            1          10        613            1           1      1124897
squfl030-100persp               20515            1        1         1       1379978            1           9      41057            1           1      1379978
squfl030-150persp               28451            1        1         1       4380018            1           9      65635            1           1      4380018
squfl040-080persp               19074            1        1         1       2133561            1           9      33877            1           1      2133561
sssd08-04persp                 296588            1        1    131070        162794            1           4    1456356            1           1      1456356
sssd25-04persp                1672058            1        1  59718525      12429053            1           4    1045849            1           1     59718525
st_e13                              1            1        1         1             1            1           4          3            1           1            4
st_e31                           6259            1        1      1506          5801            1           4      40912            1           1        40912
supplychain                       127            1        1       321           538            1           4       5694            1           1         5694
telecomsp_njlata                    1            1        1    244362        138612            1           5     508658            1           1       508658
telecomsp_pacbell                   1            1        1   1978111        153761            1           1    1293080            1           1      1978111
tln12                         6729269            1        1  60465255       7932083            1           4   29859489            1           1     60465255
tln2                               17            1        1        55            43            1           4          1            1           1           55
tln4                          1898621            1        1      1492         32789            1           4      47654            1           1      1898621
tln5                          8849135            1        1      4763        914193            1           4   41802185            1           1     41802185
tln6                         10682232            1        1      7444       2767757            1           4   44796610            1           1     44796610
tln7                          7814006            1        1  88058532       2329900            1           4   57493359            1           1     88058532
tloss                           46376            1        1        87          2903            1           4       3831            1           1        46376
tltr                            20680            1        1       821          2197            1           4       1666            1           1        20680
util                               73            1        1        45           457            1           4       2467            1           1         2467
